iBAQ 1Methanol_1,iBAQ  1Methanol_2,iBAQ  1Methanol_3,iBAQ  5Methanol_1,iBAQ  5Methanol_2,iBAQ  5Methanol_3,iBAQ  9Methanol_1,iBAQ  9Methanol_2,iBAQ  9Methanol_3,iBAQ 1Ethanol_1,iBAQ  1Ethanol_2,iBAQ  1Ethanol_3,iBAQ 5Ethanol_1,iBAQ  5Ethanol_2,iBAQ  5Ethanol_3,iBAQ 9Ethanol_1,iBAQ  9Ethanol_2,iBAQ  9Ethanol_3,iBAQ 1Isopropanol _1,iBAQ  1Isopropanol_2,iBAQ  1Isopropanol_3,iBAQ 5Isopropanol _1,iBAQ  5Isopropanol_2,iBAQ  5Isopropanol_3,iBAQ 9Isopropanol _1,iBAQ  9Isopropanol_2,iBAQ  9Isopropanol_3,iBAQ control_1,iBAQ control_2,iBAQ control_3
7.130027468,7.130027468,7.130027468,7.130027468,1.659678443,2.499212357,1.745807439,1.994494944,3.454559388,6.853961578,5.32969478,5.150409013,2.578334645,2.627052834,2.462089777,1.958825745,2.102479054,2.087083524,5.598269419,5.051186154,4.946955403,2.283111646,2.294977134,2.152865636,2.479089376,2.576908063,2.363962682,0.566446946,0.358605202,0.32050127
0.024657086,0.024657086,0.024657086,0.024657086,0.002100517,0.008182301,0.013010613,0,0.015351459,0.021823835,0.029837443,0.015597631,0.007922442,0.000914244,0,0.008986604,0.009306425,0.011962574,0.017392877,0.015664328,0.020059671,0.008749317,0.006745214,0.00784019,0.011194772,0.01085112,0.009187103,0.002232202,0.00044773,0.001562372
0.050273384,0.050273384,0.050273384,0.050273384,0,0.017722948,0,0.014428732,0.000686109,0.062848517,0.044919114,0.046417364,0.033014547,0.005845245,0.008232365,0.004479135,0.000459058,0,0.046863656,0.039343725,0.022544443,0,0,0.005652128,0.009786003,0.005808285,0.014819984,0,0.003147526,0.002655418
0.449538046,0.449538046,0.449538046,0.449538046,0.85215834,0.193210971,1.169308729,0.099113705,0.709048953,2.452681693,3.024972515,3.172704474,0.88243246,1.821411794,1.933232742,1.516668759,1.534661526,0.650314925,1.931767952,2.869291038,2.973892266,1.162211166,0.640744903,0.79334126,2.275042159,2.348230139,2.430337444,0.038806143,0.047431941,0.536762498
3.099959531,3.099959531,3.099959531,3.099959531,0.323339228,0.268968683,0.341275457,0.565299231,0.301296843,3.014953488,3.749672792,3.020391549,0.996126142,1.137066544,0.888098831,0.368541865,0.301483986,0.412450936,2.308959642,2.498020802,1.940681452,0.356807512,0.661266568,0.645250892,0.647082631,0.369947826,0.522024353,0.111953736,0.303689518,0.135992574
0.031872702,0.031872702,0.031872702,0.031872702,0.004491723,0.003687787,0.014916914,0.016503817,0.003027274,0.213374276,0.128410816,0.124342494,0.00640155,0.023891014,0.007019615,0.004084967,0.019220746,0.021794614,0.081940073,0.087847725,0.079799965,0.002032076,0.051839005,0.010897122,0.072576728,0.019696187,0.060345334,0.00677891,0.007387992,0.006311328
0.671500039,0.671500039,0.671500039,0.671500039,0.080692613,0.089087325,0.146314179,0.144900256,0.154502337,0.785580657,0.685291346,0.83946743,0.320440651,0.391268084,0.308091286,0.10872263,0.118748196,0.116237335,0.514861299,0.58516011,0.38905029,0.095066796,0.111396403,0.115483472,0.19143339,0.217277608,0.1666022,0.029111466,0.037695635,0.055532804
0.282287299,0.282287299,0.282287299,0.282287299,0.064444654,0.069298143,0.10928387,0.085122161,0.061763128,0.238997768,0.577443589,0.135545372,0.090862135,0.078453028,0.169202188,0.067017556,0.06236447,0.01155874,0.27184323,0.288075674,0.290299204,0.098598318,0.073403225,0.071425446,0.037033727,0.008349263,0.046680488,0.000815846,0.036374408,0.032717667
6.682624831,6.682624831,6.682624831,6.682624831,1.818468171,2.39425336,0.151496319,0.219123921,0.10893996,7.788328796,5.850479033,4.758334537,3.255049129,3.678947722,3.123161071,1.634004627,1.365594779,1.395764491,7.603037893,6.268870629,6.210624588,0.876575623,0.174984497,0.093842568,2.219224283,3.190073833,1.81285102,0.56233169,0.53951284,0.557716985
0.01041098,0.01041098,0.01041098,0.01041098,0.00070469,0.001096398,0.000853982,0.000748063,0.00264086,0.000721393,0.001143003,0.000761959,0.002655408,0.001412446,0.036989815,0.000884188,0.001240552,0.001078539,0.003738296,0.017513854,0.002160694,0.013597521,0.000512092,0.000906293,0.000676088,0.000987345,0.000943032,0.000605592,0.000611292,0.000723824
0.171814323,0.171814323,0.171814323,0.171814323,0.04151536,0.06071599,0.075158237,0.052038857,0.018603701,0.252493323,0.246636302,0.203482189,0.089631378,0.09254029,0.097316107,0.031707405,0.063491352,0.057811045,0.168490564,0.149081379,0.131955371,0.07759872,0.084605845,0.059599524,0.086360877,0.099066903,0.057763062,0.015279874,0.017868952,0.004653398
0.019907523,0.019907523,0.019907523,0.019907523,0.005496623,0.004401617,0.017099532,0.005488597,0.005321912,0.021932213,0.024083818,0.024760041,0.00781813,0.008815324,0.007238023,0,0.00567852,0.004466819,0.025763157,0.029245721,0.028898043,0.006762497,0.005999922,0.027683234,0.026143339,0.00734036,0.006365943,0.002216896,0.002578254,0.002265678
0.270990296,0.270990296,0.270990296,0.270990296,0.036011178,0.07176639,0.093913376,0.110449201,0.187757048,0.451804353,0.174859955,0.256437191,0.129380788,0,0.078517541,0.001621954,0.046600185,0.048246463,0.247625809,0.405762878,0.147166929,0.398505002,0.210196884,0.245707491,0.12098145,0.044514962,0,0.035794064,0.000840309,0.03335927
0.186279997,0.186279997,0.186279997,0.186279997,0.040314808,0.008030534,0.081091883,0,0.044334506,0.121778678,0.207031045,0.135059546,0.004436777,0.066791299,0.032097322,0.005724943,0,0.007913464,0.018767162,0.115141547,0.070757901,0.034611238,0.099546547,0.039967658,0.062976391,0.054775247,0,0.006048127,0.005535517,0.006513364
0.135384933,0.135384933,0.135384933,0.135384933,0.010196237,0.049734002,0.059891003,0.075506285,0.06900774,0.161482189,0.238141982,0.184141073,0.160974921,0.106510589,0.139930215,0.064874558,0.016995412,0.026265632,0.113436114,0.136179738,0.077765664,0.025146139,0.029947291,0.051534839,0.083401349,0.080994296,0.076210295,0.011958068,0.005334647,0.01259549
0,0,0,0,0.097570546,0.102811209,0.031215221,0.042981054,0.032374254,0,0,0,0.07254,0.003229505,0.042397209,0.032266915,0.031385556,0.040164309,0.268119533,0.29846305,0.307038447,0.013185961,0.079639175,0.032688704,0.09015683,0.042552227,0.066402612,0.01903703,0.044621404,0.016622983
8.144691184,8.144691184,8.144691184,8.144691184,1.217417912,1.25894987,1.386002486,1.534567399,2.512282972,9.388313314,10.52261662,7.037382319,2.417327442,1.948670751,2.294039985,2.249340961,1.359564066,1.622254678,9.650803006,11.0645355,5.886677156,2.21310009,1.625552283,3.091747919,2.785834739,1.69946986,3.323224978,1.441205987,0.51248209,0.515726104
2.289709567,2.289709567,2.289709567,2.289709567,0.694250577,0.548847341,0.448933932,0.439042385,0.395848057,2.774072019,1.87215329,2.510405861,1.641607651,0.778452069,1.684986797,0.601743091,0.715190937,0.684783204,2.150635573,2.077884852,1.92657975,0.258539911,0.361832416,0.363110583,0.933659359,1.516762579,0.613804094,0.137077013,0.146864323,0.298959784
0.044791927,0.044791927,0.044791927,0.044791927,0.00455256,0.00425507,0.007478535,0.007503334,0.006631358,0.021948985,0.039096121,0.046514529,0.015625567,0.014729596,0.014468314,0.004346789,0.006739409,0.00705979,0.023283818,0.032619912,0.015002644,0.004429101,0.005830556,0.004405232,0.009162226,0.01020874,0.007926292,0.001985719,0.002391574,0.002452289
0.05252934,0.05252934,0.05252934,0.05252934,0.100166043,0.147911172,0.121371068,0.181541983,0.099483136,0.210948689,0.167046228,0.196614977,0.281601194,0.225296481,0.16378725,0.14432509,0.304585496,0.130167047,0.429510963,0.258428653,0.2946864,0.078525116,0.246880087,0.168165517,0.08120742,0.076550019,0.095913852,0,0.044763309,0.019899255
7.347529211,7.347529211,7.347529211,7.347529211,2.585777862,2.439081474,1.772444784,2.203724899,1.587019644,7.610409382,7.502225014,6.850273769,3.607529811,2.870564775,2.316861562,1.583953518,1.790432704,2.124691921,4.962696063,6.039420163,5.145815516,1.765006793,1.1101465,1.557441141,3.84688027,3.704347315,3.636687141,0.506421965,0.617959881,0.476561007
0.528134875,0.528134875,0.528134875,0.528134875,0,0.133337534,0.117219619,0.169877319,0.130329788,0.524378443,0.565088215,0.695925629,0.253979783,0.305444505,0.252036967,0.262790739,0.192345301,0.206864445,0.382978153,1.065668423,0.398895367,0.235389681,0.220273622,0.169400238,0.23841484,0.322281406,0.212863398,0.052240649,0,0.072275917
0.03782085,0.03782085,0.03782085,0.03782085,0.020432793,0.030133854,0.054284348,0.049129312,0.040925076,0.073755919,0.043714989,0.057842146,0.009814176,0.053476756,0.04552433,0.030624249,0.031659523,0.032098585,0.042332266,0.05684393,0.04386935,0.084797145,0.085537943,0.059820214,0.108794266,0.053390083,0.048518559,0,0.003647085,0.006084992
0.244177136,0.244177136,0.244177136,0.244177136,0.067374939,0.061041849,0,0,0,0.334537526,0.265012303,0.312280886,0.17096221,0.187448589,0.187172765,0.056175242,0.048412845,0,0.265159329,0.200131037,0.257264662,0,0,0,0.099841484,0.263970215,0.147438615,0.025012093,0,0
0.088366326,0.088366326,0.088366326,0.088366326,0.02304089,0.023171994,0.03009848,0.062152269,0.020555352,0.139909944,0.05506518,0.153770401,0.051524323,0.067682898,0.070895888,0.027460861,0.03070667,0.031048836,0.08397605,0.149927657,0.086307639,0.02336684,0.066808775,0.023705113,0.085202361,0.027857739,0.033518481,0.01244208,0.009587237,0.011779698
0.663595581,0.663595581,0.663595581,0.663595581,0.104140286,0.106429864,0.100175925,0.084785426,0.108946772,0.66443031,0.771137637,0.737378379,0.338680064,0.326325175,0.308072425,0.127751376,0.111855952,0.144045641,0.260216724,0.281714941,0.25198958,0.069833626,0.141200295,0.140341498,0.240252951,0.178291548,0.156205035,0.026547011,0.027949686,0.029329456
1.165623359,1.165623359,1.165623359,1.165623359,0.156980799,0.130930498,0.100479969,0,0.164943503,1.450062575,1.362624993,1.183484552,0.168240421,0.280709828,0.457223689,0.089387228,0.186883198,0.062877225,1.076094673,0.984275614,1.110130375,0.193904933,0.18961127,0.204366231,0.227706577,0.285612347,0.40646419,0.178977539,0.102063816,0.056126628
1.443174871,1.443174871,1.443174871,1.443174871,0.436626753,0.449937439,0.562807152,0.651393763,0.612266794,2.774330061,2.088764986,2.175186124,0.87190041,0.881340658,0.869200302,0.506428994,0.534510758,0.550689183,2.096119587,2.096994349,1.994346262,0.501801057,0.40388342,0.35824019,0.734317032,0.918287938,0.903671499,0.259665437,0.226702855,0.184549649
4.165425317,4.165425317,4.165425317,4.165425317,1.656168581,0.366294299,0.533244096,1.275337918,0.331763724,1.287574026,2.412570023,1.988077575,2.14817505,0.927147747,1.109977367,1.315782867,0.522535484,0.544427202,4.210187926,1.689143076,2.767850731,2.123361522,2.955197272,1.959001189,1.875548061,1.028194376,2.928844398,0.282999661,0.350090929,0.308119693
0.015775334,0.015775334,0.015775334,0.015775334,0.006993084,0.007749863,0.593001243,0.006264413,0.010012517,0.049355542,0.044561803,0.034618364,0.012666909,0.013472538,0.012614108,0.007403655,0.008270004,0.009795527,0.013291587,0.014146488,0.027698093,0.00674277,0.005865243,0.005435434,0.007295953,0.014775079,0.012503056,0.001203416,0.002887413,0.002002758
3.386517647,3.386517647,3.386517647,3.386517647,4.180874855,5.159373847,1.693488861,2.283179312,6.948969252,4.658030888,4.537982305,4.026838588,3.394871174,0.702963368,3.219917012,2.978498287,2.343707597,1.815043359,7.781587795,6.752340913,6.036311883,1.985079029,1.36353771,4.184922711,3.279932546,5.400291304,7.733201306,0.746478568,0.435922517,1.101346002
0.249584542,0.249584542,0.249584542,0.249584542,0,0,0,0.031246394,0,0.257305792,0.246165122,0.271904831,0.079742953,0.073860815,0.080071671,0,0,0,0.255153569,0.105216893,0.148015642,0.034234104,0.034503139,0.029726516,0,0,0,0,0.016178497,0.021613837
8.467241275,8.467241275,8.467241275,8.467241275,1.367046002,1.421771341,1.078382255,1.68059326,1.375437461,8.692505193,8.319328831,7.955986817,3.357746706,2.926553347,3.488683516,2.015494145,2.046824183,2.006207211,5.937018632,5.963255166,5.15613065,2.127422966,1.723587319,1.757659929,3.680438449,2.364012609,3.419305927,0.555198579,0.700388515,0.662980861
0.268441582,0.268441582,0.268441582,0.268441582,0.161226832,0.147029012,0.216827613,0.457657419,0.61173886,0.395628782,0.506871368,0.185966202,0.150648669,0.269090282,0.142336854,0.254505676,0.154425898,0.162227293,0.227346398,0.342305697,0.200531425,0.175411826,0.591407643,0.7039239,0.159183811,0.298154374,0.273683722,0.045428095,0.031782486,0.010129549
0,0,0,0,0.013320554,0.017628611,0,0,0,0,0,0,0,0,0,0,0,0,0.013102857,0.01231184,0,0.002018538,0,0,0.014428331,0.01210717,0,0.001461421,0,0
0.001646314,0.001646314,0.001646314,0.001646314,4.71581E-05,0.001393344,0.001266813,0.001247075,0.001338039,0.001729005,0.000845793,0.003181239,0.000596796,0.000969408,0.001437212,0.000462421,0.000765797,0.000895463,0.001625166,0.002860419,0.002376659,0.001717778,0.001285656,0.000796861,0.000631467,8.61756E-05,0.001491606,0,0.000463201,6.44361E-05
13.21353229,13.21353229,13.21353229,13.21353229,2.826788342,3.724154072,3.399368965,3.247415367,3.443319511,15.45537822,15.38270248,14.09813679,5.795452253,8.340955065,7.757638627,3.153524739,3.807447931,2.801277955,10.69826004,11.43921815,10.29385074,3.703843383,4.773079606,5.209036861,6.615177066,6.622761177,5.683474386,1.380098044,1.420147691,1.059901166
0.08714191,0.08714191,0.08714191,0.08714191,0.034097853,0.056249381,0.095389617,0.131860274,0.088531067,0.154876334,0.150319355,0.083141848,0.066111817,0.029971143,0.086844587,0.09839858,0.071231342,0.085183021,0.081614584,0.062049903,0.049469554,0.062194243,0.105881327,0.085465874,0.041478921,0.073880431,0.060747606,0.007317647,0.006974127,0.008958692
0.80737405,0.80737405,0.80737405,0.80737405,0.237860605,0.300708428,0.737852567,0.604931849,0.095617299,1.487607571,1.3563426,1.173715516,0.688235175,0.429271286,0.737476424,0.393199792,0.317749682,0.315600183,1.258850476,1.575032077,1.252753423,0.420204716,0.670122471,0.474711058,0.338802698,0.345233148,0.349465443,0.282061094,0.067142897,0.148961149
0.037884567,0.037884567,0.037884567,0.037884567,0.097811736,0.028360533,0.043851229,0.033193027,0.027885115,0.318435754,0.198471284,0.049816831,0.183408995,0.084862953,0.090301773,0.032205943,0.147120119,0.034720219,0.248483063,0.130659824,0.05392987,0.387751846,0.033853965,0.40336742,0.037424958,0.040586134,0.130451936,0.018011826,0.016832911,0.018732083
0.206153078,0.206153078,0.206153078,0.206153078,0.162942164,0.17535714,0.053282341,0.044362047,0.035890973,0.47795683,1.001518245,0.41665463,0.36268991,0.264929487,0.311806865,0.162014239,0.161085528,0.195289822,0.439704247,0.465862248,0.367492965,0.033327048,0.077654833,0.104315815,0.198145025,0.186787218,0.199758637,0.112798446,0.025476689,0.022264996
0.270077581,0.270077581,0.270077581,0.270077581,0.050095621,0.092916618,0.04701023,0.123504318,0.080586517,0.364702543,0.471860112,0.273388569,0.117565523,0.07472557,0.13122218,0.0688539,0.113208555,0.093889548,0.174544919,0.254729601,0.216278326,0.223321391,0.083047826,0.103048751,0.098283305,0.043527718,0.159531509,0.0223018,0.050389893,0.00973039
0.199643524,0.199643524,0.199643524,0.199643524,0.014310155,0,0,0.019865495,0.044763665,0.310371966,0.317090728,0.313108103,0.089536549,0.13964547,0.100899661,0.04576332,0.063232893,0.008290644,0.209839667,0.221929513,0.283117782,0.069878108,0.117330052,0.071387396,0.053785835,0.092219998,0.136089923,0.044124209,0.026419046,0.022462937
0.007565548,0.007565548,0.007565548,0.007565548,0.006724894,0.012048861,0.012509418,0.014030893,0.01304473,0.019257615,0.017675776,0.01779829,0.014152493,0.016199296,0.015729913,0.003869591,0.004162399,0.010112643,0.012093173,0.013295706,0.011976001,0.010620289,0.011037904,0.010913103,0.013817707,0.008333984,0.008587409,0.001202102,0.001888019,0.001786114
29.09667031,29.09667031,29.09667031,29.09667031,2.827328321,10.06760224,2.73353093,10.39850172,2.000868536,28.36388971,29.91073766,27.07756142,26.4249541,27.82555341,11.55299887,14.16405143,3.728359431,17.64107713,22.29529716,23.78995932,21.93075803,3.000246588,0.011348151,0,24.2613828,23.1515411,11.29593242,2.790143601,3.181417392,0
0.854473596,0.854473596,0.854473596,0.854473596,0.278467001,0.1276269,0.517410842,0.172414185,0.140828856,0.975976363,0.807902728,0.609133523,0.757419849,0.906823128,0.311618257,0.143559349,0.332878158,0.562628937,0.797339834,0.909380033,0.499709479,0.28159344,0,0.289617122,0.597554806,0.229534207,0.623845404,0.114638038,0.049465447,0.127064734
0.988763271,0.988763271,0.988763271,0.988763271,0,0.198954011,0.088329668,0.085065408,0,0.548015018,1.426888645,0.970706023,0.078266045,0.168462328,0.158293097,0,0.052970342,0.07983204,0.453728384,0.208238923,0.190072663,0.225352113,0.170628246,0.076794293,0,0.27557201,0.045838813,0,0,0.038118055
0.125842755,0.125842755,0.125842755,0.125842755,0.092298554,0.097840509,0.151490582,0.115188089,0.138223248,0.274207491,0.182726035,0.243674418,0.122656014,0.142067167,0.12145794,0.107198321,0.128628228,0.08959927,0.187591251,0.159127515,0.201001482,0.143715157,0.074333385,0.119602378,0.132399663,0.177888591,0.101488404,0.026801146,0.024107241,0.022841074
10.86354908,10.86354908,10.86354908,10.86354908,2.565618658,2.665922532,2.591643561,3.417674823,1.988947454,11.81261047,10.16726873,8.709147967,4.905473841,5.43395937,5.128442097,3.178093001,2.507743005,3.535371976,8.655183037,9.122191586,9.239356806,3.185912592,3.501860321,3.68627824,4.891062395,4.609824588,5.131743846,0.870196161,1.257536096,1.511180277
0.279153069,0.279153069,0.279153069,0.279153069,0,0,0,0,0.047968733,0.294566942,0.414795037,0.352381202,0.084004197,0.065345566,0.076193889,0,0,0,0.365216925,0.574554339,0.381829696,0,0,0.031166706,0,0,0,0,0,0.060086821
0.130716309,0.130716309,0.130716309,0.130716309,0.034659431,0.032720922,0.047337222,0.047788046,0.043712906,0.182899609,0.180618816,0.355020418,0.082860198,0.098106551,0.100795926,0.032098345,0.046576062,0.042254678,0.241611637,0.100608774,0.086083056,0.037142871,0.041111154,0.039261831,0.035455312,0.042157665,0.046456145,0.020710568,0.019597983,0.018547793
6.998286506,6.998286506,6.998286506,6.998286506,1.333729318,1.19397611,1.550224687,1.720017783,1.648770851,6.140477634,5.317522643,6.622854817,2.493795775,2.1908405,2.260656356,1.319423273,1.526735446,1.095371976,3.522375665,3.533482569,2.85912008,1.625370486,1.782245562,1.825902497,2.348060708,2.510923904,2.147509786,0.587846277,0.260126199,0.522483414
2.948931004,2.948931004,2.948931004,2.948931004,0.379910994,0.220953993,0.069708385,0.145643723,0.820630285,3.199452953,3.357415842,2.753450019,0.673849444,0.954125802,0.845416824,0.384071876,0.31485494,0.484509356,1.402949489,1.908765799,2.178712959,0.250281642,0.118756298,0.315453032,0.425379427,0.565532931,0.866941036,0.31733678,0.286041001,0.157711524
0.598947794,0.598947794,0.598947794,0.598947794,0.108244124,0.349371236,0.110002868,0.514770008,0.4309301,0.580721741,0.33686718,0.105051274,0.088198858,0.406779986,0.110852508,0.386690099,0.104937862,0.476220904,0.319487791,0.313846196,0.266025997,0.360752914,0.384892644,0.144660166,0.424283305,0.330189432,0.355221017,0.040404595,0.045501763,0.040930188
3.142839922,3.142839922,3.142839922,3.142839922,0.908910098,0.839041867,1.128654747,1.16782853,1.078108635,3.342149741,3.940631381,2.587350149,1.545870912,2.072727621,1.949641645,1.022703226,0.963139417,1.518064811,3.2377406,3.183778767,2.982379401,0.920342515,1.53846601,1.381859691,2.716694772,1.766461411,2.142558755,0.430686815,0.446668687,0.480465231
4.851683787,4.851683787,4.851683787,4.851683787,2.553379142,1.974237337,1.093603595,0,0.475361677,1.162449843,1.941783153,4.710277183,4.290498961,2.987910687,3.780082988,2.638308556,2.55926253,0.104967595,3.837818289,2.531052933,2.396767054,0.711622982,0.622257964,0.561483948,4.635413153,3.870902749,3.214611731,0.37108058,0.358977185,0.550864117
0.159432394,0.159432394,0.159432394,0.159432394,0.063022711,0.028643184,0.220212257,0.156846795,0.229327566,0.457881224,0.464059473,0.281450649,0.079077134,0.260155119,0.070441343,0.077515557,0.035891361,0.045142857,0.24970197,0.264871284,0.206172106,0.162262418,0.312475777,0.372394768,0.377487352,0.286989116,0.374545511,0.071618451,0.017656784,0.016393644
0.287694705,0.287694705,0.287694705,0.287694705,0.09291053,0.19353503,0.318768525,0.364601167,0.290789261,0.593223838,0.414480917,0.364329889,0.367834877,0.299711429,0.327253866,0.272689776,0.17223201,0.209456869,0.359899273,0.356364828,0.271470821,0.166064703,0.342783505,0.226168847,0.357942664,0.451395447,0.355128185,0,0.026647746,0.070366123
0.230486408,0.230486408,0.230486408,0.230486408,0.010708137,0.009463053,0.125514868,0.124444529,0.09979649,0.414981873,0.49883514,0.217347917,0.313439461,0.260078422,0.257204828,0.144993992,0.01312111,0.130150616,0.27184323,0.396849663,0.328595771,0.124508396,0.158526471,0.132236861,0.144062395,0.121971634,0.125785589,0.092035897,0,0.006371256
