K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M1,K3M2,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
7.90409976,8.007372309,7.959457051,7.850577055,8.001819506,8.28679111,7.961946367,8.077254766,8.17440488,8.056862014,7.806084269,8.136476472,7.560566279,8.069795897,8.036715002,7.803006948,8.062476467,7.929196815,7.931433845,7.898703089,8.117125995,8.064622937,7.879579325,7.958590374
6.887509034,7.510394061,,7.410819943,7.17344671,7.561341946,7.202368393,7.30132602,7.262682276,7.386949985,7.189563223,7.357880547,8.087874835,7.695102488,8.366832007,7.550336619,7.484694487,7.49513943,7.581302147,7.782995837,7.452568279,7.475243324,7.375955897,7.385045966
8.157199036,7.990337465,8.052399012,8.458684751,7.413903033,8.431749997,8.191785101,8.062352898,8.459187792,8.413116985,8.411285877,8.218901272,8.237796381,7.539076383,8.359163444,8.344340977,8.474058717,8.360341786,8.348263295,8.339268445,8.325052864,8.191976352,8.313403405,8.19692053
7.127981502,7.208685945,7.239380162,7.230936014,7.396250405,7.477028236,7.23633915,7.213773721,7.258714118,7.11187186,7.025242587,7.08015742,7.401762159,7.286141078,7.577906178,7.44898309,7.218052976,7.446725259,7.48393987,7.330093727,7.38574851,7.335134968,7.583547447,7.553873157
7.845379321,7.833210287,7.817926462,7.604745572,7.456472129,7.798962439,7.959441319,7.904680326,8.010263619,8.028680984,7.775332425,7.860929334,7.948253981,7.658280159,7.976353542,7.991004037,8.169722426,8.034442785,8.056358258,8.049262713,8.053512608,7.67110334,8.007541126,7.835705025
7.833135312,7.824107713,7.831870236,7.687434937,7.564001992,7.800664483,7.972023337,7.946894329,8.054934237,8.023499103,7.755391939,7.847076865,7.940023024,7.658280159,7.99347266,8.011958696,8.160059661,8.034442785,8.056358258,8.055548331,8.081482448,7.752180609,7.997675215,7.761204521
7.510401776,7.5793816,5.679023786,7.591896613,7.764246855,7.609524882,7.566906311,7.285897429,7.680543021,7.218567554,7.097460781,7.56064118,7.000938398,6.977257445,7.490447189,7.447790495,,7.459446279,7.50531498,7.392737734,,7.123188665,7.200082637,7.002535891
6.878834795,,,7.237679258,7.117561324,7.444057396,7.330519534,6.846092383,7.102561934,7.149932243,6.690208183,7.434962498,7.150636805,7.507950922,7.562947288,7.705696164,7.552592124,7.393873592,7.486024689,7.553858326,7.642141186,7.581207216,7.586972146,7.611070723
7.38944359,7.390185986,,7.615868539,7.590893538,7.61246825,7.707694264,7.529145487,7.274990233,7.651957319,7.253230044,7.432659819,7.487061813,7.762525854,7.739361831,7.586167911,7.767182498,7.678858187,7.593586391,7.657175557,7.534074243,7.539483874,7.255765635,7.518050179
7.538387005,6.646664354,7.329910909,6.779469412,,7.464466868,7.632467568,7.327380395,7.225746617,6.913717336,,7.506639223,,,7.18304749,,,,7.234202381,,,,7.335695121,6.722166147
9.085901065,9.028042971,9.085169808,9.079196887,9.182852202,9.170017694,9.212593363,9.326538364,9.320561467,9.274047348,9.257547169,9.263959819,9.129779035,9.218456694,9.379081309,9.254280821,9.345046397,9.153119147,9.329469464,9.347224909,9.330274463,9.287245786,9.3573236,9.325103892
7.329914755,7.302942183,7.524731153,7.584220952,7.337126868,7.294248786,7.481304179,,7.215891577,7.653098907,,7.44144061,7.53747717,6.906451916,7.747829077,7.465432734,7.837006174,7.652234187,7.458836027,7.799960322,7.471583152,7.460481057,7.688758451,7.442927542
7.064500312,,,7.602124599,7.529107131,7.582803218,7.494568015,7.11749792,7.14054924,7.461062134,6.884458902,7.409950082,7.290852892,7.938971535,7.791030914,7.75276589,7.656415893,7.304785928,7.901868398,7.913769151,7.789306261,7.520054787,7.243172188,7.586797433
,,,,,,6.558922245,6.23018795,,,,,,,,,,6.647221476,,7.088190216,,,,
6.533785473,,,,,,,,,,,,,6.643482632,,6.933833747,,,,,,,,
8.111358179,7.938660037,7.933229834,7.984138267,7.966234185,8.018046825,8.15656018,8.078636032,7.825664757,8.114804741,8.135759404,8.214672254,7.936284505,,8.349046791,8.060178363,8.146524217,8.134743954,8.196340367,8.347450958,8.230419264,7.986399633,8.145415481,8.242226864
7.474047083,,,6.867697011,7.528461311,6.78182085,7.638806961,7.074982982,7.347044124,7.809535757,7.425561371,7.560100371,7.728021659,8.128570302,7.670034076,8.131650813,7.900089243,7.773257886,7.872952666,7.990036183,7.700715869,7.36587523,7.564441044,7.7932588
7.040843703,6.6200944,7.024332584,,,,6.879355506,6.643857912,,7.395721636,,,7.18800267,,7.290486806,7.172882846,6.132184222,7.174512009,6.918690396,7.448583827,6.901309808,6.584728765,7.195178238,6.222384104
7.80369454,7.740544028,7.826525998,8.065603267,8.104306805,8.085919305,8.118914686,8.098525356,7.979263237,8.113796808,8.086997744,8.130175434,7.792476811,8.228841579,8.063548678,7.925042277,8.017846789,7.715746734,8.050643265,7.977199517,7.969299762,7.898941178,7.897670538,8.028286447
,7.057049727,,6.86544043,,7.014244489,6.84620086,6.671038541,6.920352923,7.237674743,6.970838586,7.506912585,7.334379898,7.180170435,7.563376042,7.446819267,7.380531533,7.491280628,7.345749891,7.403755807,7.334071614,7.354377105,7.560903073,7.431036282
6.287914339,,,7.003043851,6.431418101,6.88086825,6.697790607,6.812597293,7.006857285,7.020432368,6.334269877,6.177583512,,7.15341209,6.993163751,7.002374656,6.576055118,,6.977122814,7.246545894,6.824151614,6.974759867,6.214248877,6.668835814
8.016973646,8.056410205,8.012104422,8.07384922,8.042852398,8.006432521,7.975472047,7.930749193,7.923016912,8.226496729,7.671731446,8.18315184,8.153664761,8.128250517,8.344854601,8.186513218,8.361872892,8.209175619,8.302061761,8.311021687,8.024186986,8.069070968,8.17017752,8.180534935
7.360067962,7.219768533,7.336802285,7.206618706,7.109891923,7.409572405,7.437619869,7.341107928,7.504439629,7.268229836,6.778706424,7.334580465,7.188223869,7.773432889,7.315392953,7.575153123,7.867473407,7.570053876,7.428128256,7.387838294,7.313792069,7.32983033,7.65126891,7.400224995
6.785983353,6.700260871,,6.68763781,6.666951473,,,,,,7.074028246,,6.478085711,,,6.7889916,7.243871809,6.734238791,6.545550848,,7.22174388,,,
8.412877214,8.370291315,8.265524721,8.452788991,8.294678184,8.438263324,8.238781743,8.150549057,8.241743856,8.51989563,8.437483772,8.398024961,8.521092974,8.200928095,8.697750277,8.671968847,8.567081279,8.658559107,8.688544231,8.728609301,8.46348434,8.436610275,8.677933228,8.506092468
7.715829531,,7.463522757,7.413941619,7.616597957,,7.771627551,7.560859194,7.575177744,7.985808809,7.616252509,7.831206304,8.039971905,,8.191698256,8.20560856,8.112153532,8.138096916,8.153391335,8.006898093,7.524459427,7.828344254,8.41299435,7.614505571
6.979058615,7.147192584,6.983815342,7.245732058,7.212909251,7.51738922,7.305519557,7.586260232,7.148630099,7.309557098,7.168536166,6.767240737,7.295004173,7.3908299,7.586819422,7.542289624,7.343891256,7.446197897,7.318597903,7.639058649,7.412261336,7.078643568,7.146530283,7.055762564
7.403574943,7.159949123,7.274675782,7.29323422,7.271909364,7.336033074,7.338235942,7.268100873,7.376275861,7.448158271,7.46062818,7.476994216,7.250546409,,7.39092627,7.261142944,7.517294488,7.316200453,7.392588139,7.068668804,7.422839471,7.26871806,7.248828334,7.362423229
6.785505037,,,,,7.022697591,6.493523083,6.263430747,,6.529436879,,,7.005017027,,7.188726474,6.733550396,6.414185831,,6.897044849,,,,,
7.30976534,7.538575069,7.643221533,,7.662648729,7.415207758,7.782952328,7.55627999,7.509870626,7.812005887,,7.534374588,7.502726987,7.041152031,7.770317254,7.829330311,7.708137841,7.660452964,6.967694598,7.552696273,7.397435807,7.688078198,7.770491414,7.610692886
8.0940751,7.84236502,8.080857519,7.902393464,7.938065935,7.941557715,7.919770374,7.872826658,7.929181478,8.157689602,7.599201721,8.252438196,8.066989754,7.353570201,7.989673614,8.150192017,8.121569822,8.212060929,8.118883026,8.10871349,8.058869353,8.147301162,8.328202323,8.059416331
6.502920218,,,,6.941227415,7.155525503,7.088950204,6.91879682,,7.473035551,6.6641797,7.427133712,6.772571742,7.454307029,7.638066445,7.588750085,7.378361722,7.466442242,7.45633809,7.501858278,6.983011708,7.351602828,7.453387699,7.267969719
7.387985621,7.421868313,7.527489444,7.456181286,7.232175401,7.677136458,7.52364062,7.547292417,7.438898062,7.254056936,6.857098271,7.645769473,7.152854082,7.402874398,7.588783655,7.49401404,7.883558692,7.421986989,7.707527078,7.716896339,7.907078438,7.750864075,7.626241877,7.544013152
7.652039167,7.446026416,7.650675493,7.639470184,7.888513752,8.23834566,7.624484846,7.681539883,6.966131226,7.981067705,7.2739317,7.630237883,7.252878724,7.735213778,7.726567911,7.515652292,7.667628615,7.809548908,6.883288575,,7.712246018,7.778705677,7.84699826,7.603315831
8.532013566,8.621235558,8.456383987,8.668654451,8.677762381,8.77733973,8.684787438,8.295286897,8.413593327,8.652272962,8.471256895,8.583954229,8.586152385,8.769596838,8.737646104,8.869360833,8.882552196,8.716805367,8.677727191,8.622839975,8.580159868,8.727092514,8.692079669,8.772717056
,7.058147275,7.24855704,7.089704239,7.399309828,7.301507222,7.38628218,7.204963333,7.204054199,,,7.214053111,7.240295044,7.278026313,,7.457527685,,7.414433704,,7.425198923,,7.405604492,,7.385706405
7.422122228,7.052169679,7.407423738,7.600297384,7.492580645,8.047305482,7.655635651,7.749769193,7.542890667,7.68156331,7.659661486,7.801169955,6.973053366,7.890774853,7.49964799,7.716625174,7.730816775,7.585832095,7.684652775,7.529333471,7.696870659,,6.925784981,7.744963822
5.942294776,6.428834997,6.789986208,,,7.396716374,7.104609657,6.745238488,,7.065915585,,6.692493303,7.216695047,7.239906784,7.41831665,7.189607284,7.149655895,7.044777649,7.030339326,7.035860034,7.028745813,6.571695195,7.308359867,6.924067439
7.521264244,,,,7.148489299,7.701982089,7.248518707,7.315109887,7.128893877,7.499044772,6.611373488,6.979916167,,7.336769833,7.59508646,7.18700083,7.885975089,7.349794941,7.244354905,7.536006109,7.2850895,7.286448413,7.399068294,7.864524733
6.959053581,7.123243325,6.946512143,7.412506008,,,,,,,,,7.100513579,7.36156925,7.589224298,7.465107196,,,,,,,,
,,,,7.169932174,7.63235908,7.46615618,7.2591949,7.089389456,7.366518522,6.894311725,7.057574059,,,,,7.451216169,7.411152637,7.377077749,7.567862152,7.329335466,7.198425615,7.26607603,7.014874383
7.211800188,7.256087523,7.361362833,7.281958379,7.324775754,7.832443788,7.555436542,7.39563412,6.97771126,7.448144227,6.996237194,7.906845586,7.430045599,7.708313757,7.678377003,7.38841757,7.282484948,7.28606839,7.469931745,7.480962853,7.519789964,7.381652143,7.380276654,7.459851125
8.173979711,7.194525768,7.162100865,7.819373757,8.843330451,7.209089549,8.169188503,,,7.450721481,7.676515229,7.974103306,7.846567827,8.115544699,7.98010489,8.570449785,7.763149748,7.948974808,7.875615735,8.113652333,7.760095839,8.177049546,8.093618969,
6.904207286,,7.165575307,,,,,,,,6.801861901,,7.01856233,,,6.881679064,7.264506514,7.164753624,7.038132548,6.815878536,,,7.349315787,6.993591785
7.615447724,7.311867878,7.78431353,7.744661604,,7.469674882,7.741162334,7.435531242,7.634895369,7.522176208,6.553999276,7.442671471,7.35429438,,7.503394337,7.364728979,7.714248295,7.599715582,7.497600466,7.476919566,7.589182457,7.77030472,7.482544063,7.789339076
7.885328341,8.020765493,6.958431392,8.128374701,8.018681368,8.065310209,7.801977433,8.051156716,8.058753889,8.038215412,8.124004246,8.170295431,8.184993029,8.393847966,8.337362987,8.119863588,8.451093001,7.973791397,8.080851441,8.128530401,8.085039946,8.089961652,7.883938638,8.406825779
9.251578705,9.05539043,9.233487956,9.214875627,9.35575015,9.294822909,9.284295906,9.224642383,9.103024676,9.21238395,9.253685993,9.333151159,8.890334679,8.636475686,9.016032802,9.074282686,9.158045215,9.021439683,9.079628199,8.941670866,9.052152333,9.03921122,9.049945958,9.140820775
7.7613285,7.669473903,7.75245621,7.79198943,8.133711521,8.441476782,7.974746214,7.913595898,7.962166996,8.030874957,8.051063262,7.75591031,7.65431274,8.097361061,7.822658106,7.740140824,7.962410416,7.898514571,7.784041218,7.545694627,8.068851308,7.926332833,7.866432143,8.103100639
,7.516173242,,,6.359585434,7.236675196,,6.57944945,6.287769072,6.684661349,6.807660838,,,,,,,,,6.222312109,6.769334696,6.772598588,6.789184449,6.999155369
6.377007789,,,,,6.750051766,6.456420921,,,6.676729023,,6.236701058,,7.232911902,7.096763152,7.452760603,7.065842778,7.158105545,6.926432479,7.593187785,6.944673722,7.035484413,7.128983858,6.2283181
8.307867029,8.248743415,8.147775696,8.24598741,8.499112098,8.397871551,8.505073267,8.414890957,8.306035032,8.459763412,8.398750725,8.368652653,8.400375469,8.293050553,8.59974908,8.458598068,8.658580821,8.412629002,8.622949279,8.601864628,8.43764834,8.496429198,8.381249516,8.607598522
7.187062168,,,7.242495058,6.475652222,,,,,,,,,7.094710849,7.059998665,6.960588952,7.004612855,,,7.259595926,,7.126987019,7.110595086,6.983352211
7.696462867,7.315168895,7.571001392,7.290449836,7.809940409,7.839794631,7.481670714,7.620031935,7.635250106,7.79344107,7.73513947,7.573006513,7.135971583,7.292060406,7.567992622,7.782779472,7.872744202,7.670366245,7.796054796,7.62498033,7.75715238,7.620544587,7.768974621,7.804115117
7.935051264,7.573374452,7.657075602,8.180762599,7.932032286,8.100215414,7.714824423,7.915267666,7.819239484,8.326391918,7.982358521,7.959164993,8.16038932,7.858702145,8.394572094,8.420691505,8.075884329,8.300792213,8.426373299,8.426351686,8.096443946,7.948693069,8.304301699,8.068199067
7.43963703,,,7.212145646,7.25547867,7.086329344,7.32351253,7.427873573,7.387822798,7.308993712,7.799004869,7.234363702,7.298910002,7.406727825,7.550491519,7.47016293,7.469853007,7.471275449,7.451259598,7.731996937,7.46414445,7.183465508,7.065819061,7.017450406
7.078711217,7.398129357,7.615996837,7.946971461,7.438936741,8.148800165,8.09467217,8.332871235,7.454923387,8.136605671,7.141325691,8.029837899,8.754308982,6.921669143,7.910367983,8.034923659,7.874022252,8.203753592,7.887110883,8.431769139,7.812000039,7.98820051,7.699235369,7.723457651
,,,,,,,,7.745894793,7.816301875,7.607729575,7.786304869,,,,,,,,,7.669296703,7.369405394,7.461686326,7.603223329
7.83931585,7.77537774,7.667823725,7.755313202,7.512360536,7.716279514,7.753678921,8.021396957,,,,,7.587015698,7.744061542,8.091985032,7.734442239,7.847670588,7.662964188,7.821974064,8.0837313,,,,
7.226911323,7.892354597,7.598302516,7.916705532,7.672657157,7.703582951,7.973236768,7.464197004,7.619755694,8.07851001,7.664742838,8.04857416,8.03972858,8.5584649,8.256001326,8.151450592,8.151249586,8.032862256,8.222306382,8.221947461,7.822363706,8.18843987,8.013939108,8.230681468
6.974492156,7.048393113,6.932813068,,7.309097542,7.225208356,7.130635401,7.193407587,7.123610408,7.266794398,7.113689802,6.86952946,7.061867432,,7.269709643,7.344860633,7.29714951,7.441192039,7.048468732,7.176246773,7.288343628,6.27224987,7.278907561,7.092043811
,,,,7.296946604,7.282370054,7.321634929,7.247034125,,,,,,,,,7.278366018,7.05700067,7.28544254,7.014331872,,,,
7.270903267,6.547044173,7.183912261,7.189045852,,,,,7.206763652,7.242864467,7.013672702,7.469587787,6.824225,7.317419219,7.134035265,7.303535106,,,,,7.259394003,7.122176386,7.108904969,7.430080971
7.642598737,7.615787236,7.600938425,7.89964545,8.070013118,7.953822381,7.815977802,7.761855265,7.848870549,7.522985803,7.499573492,7.672891032,7.550368422,7.715561368,7.660502457,8.015163481,8.34831944,7.906978959,7.80904048,7.764081816,7.874866927,7.887085194,7.938618986,8.024304663
8.383627803,8.101102651,8.289653567,8.16943513,8.182662524,8.285075937,8.245050346,8.284822019,8.278551537,8.30237887,8.263057897,8.486318022,8.227503065,7.630939683,8.341814267,8.394934076,8.459488965,8.343697111,8.383360991,8.206643122,8.258326844,7.863959862,8.523665357,8.347587198
7.667439501,7.73230455,7.82594863,7.933473172,7.608794055,7.679308268,7.565430578,7.51067274,8.054347343,8.24387197,7.787874871,8.129190752,8.12759838,8.285232907,8.447590111,8.228875733,8.010728271,8.355922749,8.216294639,8.357547459,7.943173143,8.05159352,8.550944182,8.208164145
6.00114064,,,,,6.874475371,,,,,,,6.815489651,,6.796977745,,,,6.756917208,6.359956095,6.757132474,6.782332838,6.672449453,6.436642426
7.187853654,7.292325979,7.439636548,7.524401355,7.221463944,7.825374677,7.502186979,7.79024487,7.516803178,7.691862603,,7.677879964,7.529591919,7.659647138,7.817367877,7.630875299,7.804350425,7.719166632,7.723389647,7.700824849,7.715336219,7.614187972,7.82757981,7.683146829
6.829695915,,,,6.991172472,7.056179378,,7.042812284,6.510322494,6.950872656,6.912930928,,7.358868708,7.443159593,7.545452304,7.426834443,7.210344926,7.399907186,7.26788649,7.349767302,7.259195974,7.277862481,,6.538520483
7.25133922,,7.507504854,7.470293139,6.846359878,7.375284266,7.471408743,7.126577041,6.879543548,6.69022319,7.322739289,6.977147346,,7.212779679,7.321355797,7.410938792,7.234416921,7.318029803,7.569148232,7.354468498,,6.063814365,,
7.255415675,7.261548944,,7.534587215,,7.340112181,7.182491222,,7.314599012,7.200380977,7.396508206,7.406226916,7.568214785,,7.789524976,7.839519737,7.67479031,7.748418885,7.682649341,7.680942613,,,7.771356759,7.355525286
8.857406922,8.882858814,8.935430928,8.971033695,8.986232772,9.05275884,9.006756791,8.92275504,9.039223755,9.141156623,8.866469328,8.988957723,8.983185652,9.41637725,9.213426967,9.175148878,9.204834313,9.12480003,9.282994515,9.081749486,9.098768452,9.092089193,9.21996844,9.211635584
7.156569107,7.532456117,7.09407756,7.004503827,7.255698035,7.534054355,7.302710665,,,7.427247818,6.981591208,7.285917458,7.164033672,7.328823219,7.186372097,,7.246624906,7.5838135,7.453814418,,7.38968737,7.342202141,6.965752926,
,6.947761379,7.037003542,,,6.750367391,6.960681472,7.029696163,,6.663820358,,,6.223116018,,7.34561137,,6.852776908,7.007191962,6.695288962,7.294437428,6.824852804,,,
8.857193665,8.986241682,8.935913927,9.151872086,9.191361872,8.903903673,9.155118545,8.94004207,9.059696412,9.16592099,9.02441745,9.347257284,8.606636844,9.044846569,8.966960655,8.868738601,8.90213281,9.031551207,8.982016882,8.405278837,8.616633226,8.711038,8.814198395,8.755731554
7.258166708,,7.390461912,,7.493355257,7.645178228,7.459824814,6.785282176,7.23307353,7.601105724,,7.34621383,7.466430531,7.765793077,7.757725403,7.678727098,7.495840397,7.472286238,7.553146955,7.671385505,7.382084043,7.637176211,7.724235473,7.636222644
