iBAQ control_1,iBAQ control_2,iBAQ control_3,iBAQ     0.1% FA_1,iBAQ       0.1% FA_2,iBAQ          0.1% FA_3,iBAQ        0.2% FA_1,iBAQ          0.2% FA_2,iBAQ            0.2% FA_3,iBAQ             0.5% FA_1,iBAQ           0.5% FA_2,iBAQ           0.5% FA_3,iBAQ 1% FA_1,iBAQ 1% FA_2,iBAQ 1% FA_3
0.280269495,0.241383899,0.178570598,0.01698353,0.044252093,0.048200539,0,0.061571625,0.013680998,0.070646049,0.059014653,0.047503581,0.489868194,0.282289587,0.098254545
2.870458532,2.744165003,3.148348453,0.458975864,0.33559764,0.372889402,0.15236966,0.638613144,0.608605911,1.202267069,1.193694977,1.203830204,2.935082533,3.79373147,3.29
1.667251315,1.460545576,2.474121889,0.870688167,0.729106628,0.976327945,0.289425461,0.320846315,0.284235068,0.124426681,0,0,0,0.162195196,0.210478788
4.176007127,3.386027944,3.35095371,2.074375885,1.305955812,0.604381576,0.359678057,0.385609738,0.990331208,3.617939982,1.39322405,2.825846339,2.54804139,3.067283839,2.432545455
0.916952031,1.026959415,1.412595953,0.212934636,0.32330177,0.476546061,0.176098595,0.19460184,0.161290544,0.380094352,0.464561993,0.106913971,0.587416851,0.578743874,0.415048485
0.470514213,0.536154358,0.499842987,0.099174752,0.174310416,0.196048242,0,0,0.079448673,0.10206395,0.134781109,0,0.298848238,0.454468446,0.270351515
0.55423592,0.562501663,0.907245871,0.238879873,0.319953342,0.217859892,0.099514929,0.075762626,0.144366728,0.067638579,0.05606131,0.056945789,0.132988421,0.288642827,0.232290909
0.268025279,0.251635396,0.378396139,0,0,0,0,0,0.046733182,0,0,0.01098394,0,0,0
0.26488488,0.703925482,0.448261224,0.151030696,0.027175106,0.145669746,0.081204412,0.108861677,0.026639923,0,0.086230634,0.023671266,0.145226657,0.159817269,0.148618182
4.00662602,3.987491683,6.468364736,0.315617555,0.873816385,1,0.58102835,0.488355916,1.134677364,1.479884681,1.511405732,0.936138129,5.565964523,6.508138198,4.186363636
0.014266544,0.065532934,0.057071412,0.018138876,0.023942638,0.018565563,0.010964752,0.004719586,0.005147158,0.004964356,0,0,0.10246982,0.007057542,0.00826
0.630251399,0.635848303,0.459257967,0.099906771,0.103080829,0.095002566,0.095081025,0.083646113,0.081060139,0.266583672,0.169491729,0.22802081,0.37158783,0.297156169,0.704727273
0.137398034,0.144532269,0.256100256,0.012076931,0,0.01672312,0.026918185,0,0,0,0,0.019914047,0.206233062,0.083336359,0.04991697
1.452044879,2.345495675,2.441905094,0,0.9508028,0.272600719,0.308828285,0.334743859,0.291304944,0.626693749,0.919957407,1.220839931,1.190687361,0.937859261,1.204666667
0,0.613067199,0.467102815,0,0,0,0,0,0.080765275,0.350052418,0.240682694,0,0.208702882,0,0
1.221247808,1.914677312,2.13497325,0.218721729,0.18099355,0.193661791,0.410441594,0.110426781,0.256428718,0.314847333,0.293828457,0.213592702,0.186443705,0.255702789,0.096672727
1.163339737,0.489687292,1.31007211,0,0.284877179,0.001564986,0,0,0.145011315,0.002883436,0.00315959,0.002915359,0.184873121,0.897622073,0
2.911606671,3.419081836,3.252558735,0.611125306,0.414196514,0.38054914,0.507376666,0.485334396,0.41101968,1.145197222,0.737645665,1.011475533,4.898866716,4.069946149,4.534363636
0.153879562,0.072037259,0.039374273,0.002618625,0,0.01185399,0,0.01249837,0,0.022372559,0,0,0.096846514,0.036190476,0.218872727
0.132091651,0.155135063,0.170184927,0.019914368,0.024858652,0.030057737,0.019448816,0.016777045,0.027161764,0,0,0,0,0,0
4.91155099,6.558616101,7.5,2.117606436,1.859269933,1.69630485,0.797384212,0.968842837,0.857916752,2.450661774,2.130269808,1.676362814,3.058881498,3.440793852,3.127515152
0.000548584,0.006127478,0.00900442,0,0,0,0,0.00070542,0,0.007560608,0,0,0.042586844,0.036113632,0.030021818
0.146306968,0.260721224,0.165864154,0.009570112,0.012385755,0.010423403,0.01875247,0.011574524,0.046683124,0.03089831,0.029037899,0.031852824,0.072037448,0.125025715,0.069751515
7.858236588,7.892481703,8.661898116,1.188840164,0.895292988,4.77784193,2.01803744,0.617803058,0.626201742,3.617546848,3.06438502,1.78674508,1.528701651,6.57227567,7.178181818
25.88156686,19.95528942,29.72377297,6.39950278,7.581995334,7.283808057,4.119578887,2.873197594,2.851059453,2.195321714,2.479715644,2.107637789,1.060113328,2.175409935,2.503454545
1.707174476,2.035129741,2.524482438,1.064189772,0.69829834,0.906787272,0.170608314,0.374798928,0.262401426,1.250229328,0.427523734,0.684792279,1.505420054,2.202759121,1.848121212
0.020281188,0.122810379,0.130472203,0,0,0,0,0,0.011723925,0.007215961,0.019176028,0,0.050179847,0,0.032422424
0.07537515,0.097357285,0.071877181,0.010889127,0,0.0336573,0,0.00981668,0.010287321,0.051449351,0.082391229,0.056465656,0.241993102,0.160301325,0.173769697
3.022300175,3.177644711,3.876482903,0.909084631,1.145807603,1.084039004,0.291394488,0.403869285,0.527292052,2.126719958,1.739010453,1.266380155,2.252710027,2.204453319,1.603636364
4.098833486,2.921304059,4.741742266,0.494492593,0.841429944,0.901975879,0.735582624,0.232149844,0.451518892,1.494627179,0.978868275,0.813269999,3.234047795,4.160404187,4.993575758
0.113115621,0.315417166,0.168207723,0,0,0,0,0,0.023893575,0,0,0,0,0,0.07290303
0.003555611,0.002777591,0.014030589,0,0,0.003183154,0,0.00080813,0,0.001268641,0,0,0.001099409,0.011040721,0.013133333
2.808040313,2.07095143,3.426029309,0.352156348,0.356552765,0.388048499,0.325708742,0.319114557,0.343509566,1.655353165,1.195794652,1.350041469,5.250431141,5.244085436,5.012909091
0.047846544,0.054903526,0.162572691,0,0.029439413,0,0,0.010518078,0,0,0,0,0,0,0
0.429449595,0.485902861,0.311712026,0.121908774,0.136722931,0.146535797,0.03986418,0.057119774,0,0.007303106,0,0.047074719,0,0.119108126,0.11249697
1.690637267,1.829886893,1.834438241,0.164324436,0.090414437,0.308256351,0.210226007,0,0,0.182394182,0.172029335,0.141235015,0.61831732,0.406813094,0.934666667
0.432116707,0.447169661,0.345051175,0.11162598,0.0870317,0.106357454,0.019383421,0.088421129,0.031192484,0.112423011,0.132987387,0.017276333,0.534109387,0.428825558,0.29949697
13.04323617,18.77950765,22.96696906,3.091536894,3.051667353,1.641904029,1.569544752,1.996666908,2.591373517,2.560608046,2.96432053,3.058493553,4.043853166,4.016094875,2.166060606
0.075753779,0.176819694,0.143306583,0,0.044447646,0.063743906,0,0,0.014699993,0,0.152340387,0.087322627,0.130179847,0.192164337,0.258927273
1.350538712,0.623393214,2.217899512,0,0.478681213,0.833974852,0,0,0.154268669,1.341960425,0.602666587,0.34339139,0.584842326,1.000484056,0.907333333
0.190395056,0.20376314,0.736799256,0.019337039,0.09525868,0.105651783,0.031793324,0.082856315,0.010120688,0.015659153,0.012972389,0,0.014647081,0.049290857,0.059504242
0.544625407,0.884843646,0.719353338,0.089161286,0.091086867,0.103072877,0.080004312,0.074240997,0,0.179288429,0.135554989,0.158763477,0.124827544,0.133557209,0
17.76998246,19.22874251,20.53733426,4.007872656,6.58823933,6.88221709,2.397542309,1.825592348,1.726462319,0.442648408,0,0.402816859,0.646156689,0.513444666,0.475963636
0.367526936,0.266512309,0.477576181,0,0,0,0,0,0.037158335,0.080218844,0.061238508,0.07781045,0.479465386,0.473467659,0.433066667
1.528049222,1.875715236,2.013026285,1.304443907,1.293810896,0.535283551,0.187424095,0.222012898,0.133491051,0.915738435,0.955531893,0.761396366,1.249014536,1.619894718,1.633939394
0.534046048,1.137884232,1.382472668,0.036733538,0.080286812,0.136521683,0.170694549,0.089928266,0.038996777,0.551998427,0.195323725,0.243794013,1.087521557,1.514309917,0.865575758
0.84840892,0.900226214,1.539253315,0.200787266,0.893920681,0.654991019,0.09356473,0.118317513,0,1.349954134,0.133731272,0.615185101,2.675782212,1.270950566,1.15030303
0.16771625,0.42061477,0.47423238,0.022995753,0,0.031381832,0.062832094,0.025108325,0.013024755,0.04923208,0.058217976,0.042582221,0.075893077,0,0.071945455
2.980539547,2.964204923,3.406548034,0.269058389,1.462398792,0.870220683,0.277711904,0.316114774,0.252760063,1.635696501,0.931775575,0.968589309,1.80413895,2.15399044,2.633636364
0.533979231,0.516545576,0.651256106,0.188398191,0.139680253,0.097440339,0.044540261,0.055816245,0,0.081411348,0.156911679,0.105767926,0.341691303,0.3167423,0.289157576
0.247980178,0.353186959,0.612409863,0.025983909,0.063689447,0.032419169,0.025063418,0.032338236,0.049590619,0.052326694,0.096249081,0.053168062,0.16547795,0.447231803,0.367557576
2.410423453,6.690618762,0.921842289,1.142709161,1.069713188,5.217474981,0.288534368,0,0,0,0,0,0,0,0
0.878754976,0.920558882,0.905268667,0,0.08246878,0.096901463,0.076511803,0,0,0.085467173,0.074826402,0.093191586,0.166414141,0.15468022,0.572909091
0.57117403,0.567611444,0.376814375,0.02565312,0.020039111,0.059377726,0.033364953,0.068377654,0.026395118,0,0.01348411,0.016848677,0.119062577,0.138815272,0.130466667
0.171881177,0.140359281,0.223261224,0.032819999,0.013513792,0,0.026715533,0,0.003246931,0.0598244,0.028844729,0.044784438,0.171329145,0.163786531,0.192648485
0.153278209,0.067193613,0.120417539,0,0,0,0.008525745,0.008251576,0.011034767,0.025332198,0.000587855,0.010363266,0.250277162,0.267059962,0.215145455
1.076032184,1.1900998,1.029774366,0.107731087,0.158041718,0.142365923,0.05647156,0.035535106,0.176404032,0.290571354,0.219026051,0.336219558,0.903424489,1.199491741,1.410848485
1.532893455,1.715981371,2.353163526,0.227015642,0.225545492,0.162573775,0.089928497,0.130128252,0.20693273,0.485080592,0.371210462,0.4010616,1.13932003,1.433775035,1.293393939
0.229516412,0.056308716,0.318643871,0,0.001420406,0,0.015149294,0.015113398,0,0.066963701,0.039994001,0.043092513,0.336930278,0.214818176,0.208230303
0.383741195,0.302371257,0.491160735,0.026269811,0.030204474,0.024704901,0,0,0.029313584,0,0,0,0.079188224,0,0.069169697
0.251231939,0.244327345,0.128622936,0.001947032,0.007004254,0.001714845,0.011491502,0.008883414,0.02614414,0.16321583,0.156533737,0.152972932,0.365459473,0.202674412,0.238393939
0.240669284,0.334701264,0.670504769,0,0.029644573,0.051119451,0.030842586,0,0,0,0.031273153,0,0,0,0
0.148940672,0.159834997,0.050447779,0.012250958,0.013846576,0,0,0.008879791,0,0,0,0,0,0,0
0.10942955,0.173796407,0.423040242,0.015135527,0.019103884,0,0,0.017025578,0,0.032012842,0,0,0,0,0
1.166958991,1.54576181,1.871423587,0.128275957,0.070625772,0.207146523,0.145348712,0.100239113,0.079002949,0.143349495,0.146353315,0.164505768,0.183314856,0.096611605,0.081866667
2.075837301,2.908636061,3.306175855,0.64593764,0.692191574,0.288503977,0,0.217585682,0.159925941,0.049048617,0.229464433,0.173119204,0.179132791,0.198729352,0.261248485
1.812411259,2.09756487,2.658060014,0.26404475,0.344627419,0.303611753,0.080155223,0.205347439,0.161119111,0.432223824,0.548614965,0.377567669,0.773281596,0.785199976,0.976909091
0.372749798,1.250778443,0.74790649,0.414198405,0.321881433,0.280408006,0,0.053651185,0,0.179661905,0,0,0.032599778,0,0
0.500676522,0.409969395,0.542684345,0.045064742,0.083525456,0.116827046,0,0.027792189,0.037626003,0.031413314,0.056906579,0.075343437,0.210187238,0.232825074,0.174666667
14.41354158,15.09141717,16.60735055,2.563033044,2.537189516,2.662368489,0.910998527,0.761394102,1.321058767,2.503276111,2.555363919,2.076754882,7.59731461,5.022266594,6.305454545
1.047690637,1.026001331,1.449697604,0.172784089,0.154302182,0.175397742,0.049403184,0.117259619,0.059954742,0.404049273,0.153846154,0.295456533,0.990884454,1.025957524,0.896060606
11.40176508,11.31443779,13.74563852,4.422153931,5.113901468,4.886002053,0.703841041,0.990507934,0.622039361,0.997182545,1.372467268,1.004780216,2.9745627,3.197131966,1.955454545
0.120448788,0.092359281,0.270266341,0,0.018439001,0,0,0,0.010089831,0.045587079,0,0,0.03294777,0.097089611,0.12790303
15.14518778,12.99534265,15.75017446,2.079555264,2.374708385,2.131703875,1.019869929,0.876458228,0.835013372,0.954068929,1.54632032,1.103159165,4.457932988,4.05802626,4.302666667
2.420613046,1.700013307,1.892358688,0.416801906,0.320913956,0.175436233,0.097042866,0.133867111,0.140190633,0.197850871,0.331598602,0.365528161,0.667282582,0.684213711,0.646666667
0.190016426,0.119845642,0.182216795,0.016906184,0.027403595,0.002256736,0,0,0.010061716,0.012888874,0,0,0.333567381,0.390101047,0.192290909
0.562209416,0.466304724,0.603105373,0.018160285,0,0.06576854,0,0.056691544,0.008548995,0.047616957,0.100004499,0.04273181,0.564301552,0.387214861,0.54450303
0.381480553,0.322129075,0.380803675,0.020656745,0.011563744,0.05292212,0.036966692,0.012259257,0.01450936,0.02064867,0.071196964,0.076501546,0.24302168,0.216409512,0.196872727
1.432222501,1.724497671,1.939520819,0.443810642,0.20706738,0.262009238,0.066471201,0.0633186,0.16970445,0.641940768,0.27470942,0.241918118,0.406436314,0.633569311,0.965030303
2.019766697,1.809234864,2.111363108,0.187175857,0.157787841,0.156428022,0.113865833,0.050910079,0.18108071,0.471294719,0.219949908,0.455740029,1.231953683,1.353240152,1.634787879
0.094746513,0.428758483,0.370033729,0.021831428,0.020562646,0.029338594,0.016902016,0,0,0.066924387,0.150432683,0.032186986,0.074476472,0.11587705,0.0894
0.181970545,0.275662009,0.308228658,0.012831049,0.014116921,0.032699512,0.010520642,0,0.016009052,0.040062246,0.044309732,0.022265249,0.416678985,0.291081261,0.214248485
2.171329937,2.397498337,2.101011863,0.662104209,0.623864416,0.556569156,0,0.110803565,0,0.791246232,0.769380746,0.995611853,1.475178615,1.280329158,1.459212121
0.457000473,0.713186959,0.665503605,0.011009979,0.013656512,0.041544137,0,0,0.029392443,0.113130651,0.140396239,0.166604841,0.970867209,0.754341381,0.741090909
0.463893761,0.333769794,0.417323796,0,0.021101276,0,0.022545363,0,0.016046081,0.027270345,0.023587744,0.013131267,0.003212429,0,0.031400606
0.15211448,0.183244178,0.247976274,0,0.009005078,0,0.009028781,0,0,0.036747477,0.008417295,0.026055644,0.314714215,0.204308102,0.35950303
4.584036304,4.873453094,5.221156083,1.729429232,1,1.298370541,0.144328267,0.3457648,0.163258589,0.384418818,0,0,0.288913525,0.817994796,0.73969697
3.065675548,2.261503659,2.50779251,0.488028728,0.567421435,0.674108288,0.16369516,0.148757336,0.027962696,0.174597038,0.383274592,0.317297746,1.031842818,1.644884129,0.962545455
0.08019711,0.281011311,0.317352873,0.036199026,0.009498422,0.032510906,0.009238619,0.010079704,0,0.000104934,0.022393929,0,0.006327297,0.008504266,0.056985455
3.302152064,2.092508317,2.476506164,0.864749145,0.926718814,0.891647421,0.125205706,0.097043692,0,0.071484733,0.10219416,0.013762196,0.021593989,0.029254553,0.006011091
0.109813748,0.191451763,0.099732496,0,0,0.049764562,0,0,0.005575533,0,0,0,0.032695245,0.04626611,0.092818182
1.297586236,1.679254824,1.644801117,0,0.069720049,0.061483192,0.025921454,0,0.100493726,0.29070895,0.353705176,0.263421549,0.945306726,1.084225812,1.164606061
0.733038225,0.841570193,0.602233077,0.041471634,0.058243447,0,0.024260716,0.029836244,0,0.043306906,0.035014173,0.076658373,0.226194876,0.461396503,0.404818182
2.936273282,5.190419162,5.992091184,1.364869998,2.164814052,1.552091352,0.08174338,0.081131802,0.359528218,0,0,0,0,1.793791977,0.667333333
2.520782873,2.884896873,2.558618283,0.293401471,0.19024976,0.173152425,0.043081456,0.030696326,0.075821162,0.205923208,0.090465978,0.117982357,1.765890613,1.905366975,0.775757576
4.287480164,4.557924152,6.299139335,2.054348952,0.30724578,1.37381319,0,0.066732845,0.111232257,0.110011794,0.267726502,0.731418231,1.689701897,1.964482362,3.413393939
5.901055152,5.351430472,0.507193533,7.734539553,6.565321806,0.035657557,0.041183572,0.042839649,0.086511692,8.768837636,0.17380506,9.010329488,0.365471791,0.396714467,8.660606061
0.539675381,0.563512974,0.660676902,0,0.01618979,0,0,0.004926455,0,0,0,0.006895574,0.348842079,0.201736552,0.1146
0.037796152,0.050338257,0.075837404,0,0,0,0,0.000250054,0.00046282,0,0.012933995,0.018267964,0.251120966,0.126030133,0.139660606
0.836660263,0.496761144,0.458251919,0,0.161410731,0,0.001944091,0.001993913,0.003619351,0.001497838,0.001763547,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.023185091,0.039486667
0,0,0,0,0,0,0,0,0,0,0,0,0.006700542,0.013844013,0.001848303
0,0,0,0.156693484,0.011623439,0.007091994,0,0,0,0,0,0.03826163,0,0,0
0,0,0,0.000725182,0.003959517,0.004234924,0,0,0,0,0,0.017773354,0,0.00067901,0
0,0,0,0,0,0,0,0,0,0,0.010938105,0,0.003735834,0.024200399,0
0,0,0,0,0,0,0,0,0,0.007471498,0,0,0.01668268,0.010903975,0
0,0,0,0,0,0,0,0,0,0.142563229,0,0,0.045072678,0.051631875,0
0,0,0,0,0,0,0,0,0,0,0.019820328,0,0.026225671,0.030871302,0.089181818
0,0,0,0,0,0,0,0,0,7.39549E-05,0.012713829,0,0,0,0
0,0,0,0,0.220515987,1.401655119,0,0,0,0.292098021,0.272465768,2.247214054,1.171901946,1.415501906,0.965151515
0,0,0,0.043074479,0,0,0,0,0,0.030691915,0.103777914,0,0,0,0
0,0,0,0,0,0,0,0,0,0.016159088,0.029210672,0,0.162219759,0.007654747,0
0,0,0,0,0,0,0,0,0,0.000581405,0,0.000438935,0.000758623,0.001478187,0.000894909
0,0,0,0,0,0,0,0,0,0.163130651,0.12006539,0.328535022,0,0,0
0,0,0,0.020854943,0,0,0,0,0,0.161656402,0.180733986,0.075729473,0.075314117,0.074151389,0.050912727
0,0,0,0,0,0.027294072,0,0,0,0.176012318,0.303013033,0.146356028,0.378042621,0.174326859,0.24610303
0,0,0,0.00568613,0.055120763,0,0,0,0,0.011413969,0.014441562,0.016152002,0.02195122,0.210885218,0.038190909
0.123199421,0.04804684,0.335921144,0,0,0,0,0,0,0.23831739,0.107011413,0.165862927,0.213599409,0.112694379,0.405357576
0.034508199,0,0.051021168,0.422333483,0.101818307,0.172831665,0,0,0,0.066085703,0,0,0,0,0
0,0.008343313,0.00903873,0,0,0,0,0,0,0,0,0.012022619,0.009862651,0.010099837,0.030155152
0.00717559,0.006401597,0.008551989,0.00204475,0.001441746,0.002071465,0,0,0,0.004286135,0.009706495,0.005751218,0.021893939,0.025245961,0.023475758
0,0.001283194,0,0,0,0,0,0,0,0,0,0.002734585,0.020606061,0.021583469,0
0.000549781,0,0,0,0,0.021436361,0,0,0,0.001289084,0,0,0.001177384,0.000931748,0.060969697
0,0.054003992,0,0,0,0,0,0,0,0.026094876,0,0.072659278,0.132095344,0.072771828,0.297230303
0,0.01529155,0.026564317,0,0,0,0,0,0,0.009152798,0.008872025,0.009465129,0,0.01073032,0.012703636
0.129279768,0.016062275,0.023942777,0,0,0.022981781,0,0,0,0,0.077418,0,0.106331609,0.203594119,0.121575758
0.011221359,0.014203593,0.020237846,0,0,0,0,0,0,0,0,0.025624972,0.059467849,0,0.028860606
0,0.220130406,0.11216562,0,0,0,0,0,0,0.150504521,0,0,0.106214585,0.244224602,0
0.030148389,0,0,0,0,0,0,0,0,0.141776962,0,0,0,0.094869002,0.111254545
0,0.220561544,0.213793906,0,0,0,0,0,0,0,0.175532792,0.051925507,0.065638088,0.060413263,0
0.032252011,0.001204258,0,0,0,0,0,0,0,0.002120626,0.001491249,0.001375315,0.00122524,0.000457512,0.001106182
0,0.037289155,0,0.01231242,0,0,0,0,0,0,0,0,0,0.011453379,0.014497576
0,0,0.928820656,0,0,0,0,0,0,0,0,0,0,0.654807285,0.969818182
0.013003703,0,0,0,0,0,0,0,0,0,0,0,0.001979305,0.021472742,0.003335636
0,0.010779508,0,0,0,0,0,0,0,0,0,0,0.009432742,0,0.02112303
0,0.004834864,0,0,0.031618636,0.02506351,0,0,0,0,0,0,0,0,0
0,0,0.001496802,0,0,0,0,0,0,0,0,0,0,0.008556302,0.001948727
0,0,0.016008374,0,0,0,0,0,0,0,0,0,0.026021187,0.042641133,0
0.012937443,0,0,0,0,0,0,0,0,0,0,0,0.026018108,0,0.049972727
0,0.005315662,0,0,0,0,0,0,0,0,0,0,0.009700665,0.008863678,0.043093939
0,0.003938044,0,0,0,0,0,0,0,0,0,0,0.016806479,0,0.017778788
0,0.047634864,0,0.02870481,0,0,0,0,0,0,0,0,0.088217541,0.143147577,0.195963636
0.000615162,0,0,0,0,0,0,0,0,0,0,0,0.004780303,0.008205966,0.00615697
0.247172805,0.000973839,0.002201035,0,0,0,0,0,0,0.001190801,0,0,0,0,0
0,0.049997073,0,0,0,0,0,0,0,0.166570567,0,4.526577697,0.093612959,0.089005869,0
0.005677218,0.323827013,0.011643987,0,0,0,0,0,0,0,0.009647705,0,0,0,0
0,0.108492349,0.549633636,0.143358309,0,0,0,0,0,0,0.102956042,0,0,0,0
0.146863777,0,0.026143871,0.040844584,0.045934541,0.04088273,0,0,0,0.023619447,0,0,0.057815965,0.07681975,0.078254545
0,0.000836993,0.00324843,0.003103139,0.00144051,0.001029061,0,0,0,0,0,0.00068817,0,0,0
1.03193296,1.222940785,0.665736218,0,0,0.305606877,0,0,0,0.593120168,0.704050872,0.940481037,0.448688101,0.444484782,0
0.35502102,0.020933067,0.024514422,0,0.014619871,0,0,0,0,0,0,0,0,0.46987354,0.844727273
0.211147304,0.154943446,0,0,0,0,0,0,0,0,0,0.102172962,0.104908845,0.131366854,0.069545455
0,0.019558749,0.129384741,0,0,0,0,0,0,0,0,0,0.015529687,0.062612694,0
0,0.121101796,0.034180623,0,0,0,0,0,0,0,0,0.016434291,0.10145356,0,0
0,0.001512229,0.004952314,0,0.00089344,0,0,0,0,0.000735094,0,0,0.001150345,0.000868821,0
0,0.159212242,0.58554315,0.12224716,0,0.322125994,0,0,0,0,0.062288345,0,0.482643508,0.159805167,0.359890909
0,0.000459779,0.002255815,0,0,0,0,0,0,0,0,0,0,0.000562498,0.013702424
0.01566469,0.026350499,0,0,0.008305201,0.006333333,0,0,0,0,0,0.009135791,0.011143139,0.011697223,0
0,0.091539587,0.094126541,0.023543386,0,0.04174814,0,0,0,0,0.042693582,0,0.065921409,0.076728989,0.129272727
0.016461483,0,0.021335194,0.002334381,0,0,0,0,0,0,0,0.007904094,0.011326681,0.022305924,0
0,0.092864937,0.027293557,0,0,0,0,0,0,0,0,0,0,0,0
0,0.039905788,0,0,0,0,0,0,0,0.066596776,0.016108703,0.043745156,0.138217541,0.126332668,0.051781212
0.008822629,0.634357951,0.176558502,0.137129243,0,0,0,0,0,0,0,0,0,0,0
0,0.096750499,0.03058502,0,0,0.046589684,0,0,0,0,0,0,0,0,0
0,0.25289155,0.296859735,0.13965678,0.131714011,0.1122466,0,0,0,0.002821452,0.102206158,0,0.069444444,0.095704,0.145466667
0,0.005230925,0.008058851,0,0,0.001042084,0,0,0,0.002055497,0,0,0.008909214,0.010968718,0.013504848
0,0,0.036421261,0,0,0.019917886,0,0,0,0.030663085,0.029940159,0.031870316,0.172480907,0.098910873,0.219672727
0,0.012949035,0.035304722,0,0,0,0,0,0,0,0,0,0,0,0
0.105281327,0,0.285426843,0,0,0,0,0,0,0,0,0,0,0,0
0.246237367,0,0.641602698,0,0,0,0,0,0,0,0,0,0,0.248932051,0.225145455
0.000305771,0.00075976,0,0.002141432,0,0,0,0,0,0,0,0,0.00134867,0.000714104,0.000799333
0.067162226,0.051188822,0.002850721,0,0,0,0,0,0,0,0.021144323,0,0,0,0
0.037644701,0.05861344,0.081518958,0,0.007766571,0.006497306,0,0,0,0.041924387,0.014894491,0.044172812,0.035128726,0.082011254,0.04412
0.206781926,0.022845509,0.050560014,0,0.01824482,0.00857262,0,0,0,0,0,0,0.168526731,0.08000242,0.05682
0,0.141072522,0.114672017,0,0,0,0,0,0,0,0.024245242,0.013544447,0,0,0
0.007193407,0.015031271,0.009767969,0.004516281,0.003586661,0,0,0,0,0.004816014,0.004648799,0.008939757,0.00766137,0.012301083,0.006298182
0,0.107363939,0.232187718,0,0,0,0,0,0,0,0,0,0,0,0.075806061
0,0.063409182,0.126360782,0,0,0,0,0,0,0,0,0,0,0,0
0.023127593,0,0.012379623,0.004490176,0,0,0,0,0,0,0,0,0.101447401,0.090082895,0.022165455
0.200412038,0.003872735,0.178442661,0,0,0,0,0,0,0,0.019201224,0.018884415,0.410137965,0.247758214,0.465357576
0.034376792,0.088351297,0.258728774,0,0,0,0,0,0,0,0,0,0,0,0
0.076149113,0.014621956,0.020422191,0,0,0,0,0,0,0,0,0,0,0,0
0.0678471,0.122389887,0.052229588,0.049494147,0,0,0,0,0,0,0,0.066639523,0.07630574,0,0
0.035465909,0,0.048029193,0,0,0,0,0,0,0,0,0,0.135014782,0.066636413,0.041892727
0,0.025712841,0.03452489,0,0,0,0,0,0,0,0,0,0.057208672,0.069921946,0.089484848
0.131980289,0.094536261,0.039166667,0,0,0,0,0,0,0.050123837,0,0.035658298,0.075055432,0.077231197,0.112048485
0.231415128,0.301328011,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.079792415,0.063392649,0,0,0,0,0,0,0,0,0,0,0,0.016979394
0,0.0257501,0.03061177,0,0,0,0,0,0,0,0,0,0.000824464,0.017874992,0
0.161290682,0.184005323,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.064175649,0.069277739,0,0,0,0,0,0,0,0,0,0.02223762,0.019082108,0.025675152
0,0.051008383,0.048507211,0,0,0,0,0,0,0,0,0,0.037452575,0.027818721,0
0,0.406775782,0.397481973,0,0,0,0,0,0,0,0,0,0,0,0
0,0.010459614,0.010386718,0,0,0,0,0,0,0,0,0,0.03281658,0.012299873,0.008853333
0.028205128,0.021958217,0.000445819,0,0,0,0,0,0,0,0,0,0.03892338,0.039956435,0.058126667
0.252590551,0.139332003,0.6891719,0,0,0.034089684,0,0,0,0.037853492,0,0,0,0.4278998,0.019925455
0.090737493,0.668529607,0.525494301,0,0,0,0,0,0,0.150255537,0,0,0,0.388648878,0.41470303
0.187432835,0.491736527,0.618515934,0,0,0,0,0,0,0.157554711,0.166198239,0.16656865,0.439135255,0.173485811,0
0.02387817,0.039245243,0.051464294,0,0,0,0,0,0,0,0.021842614,0.021358667,0.177457502,0,0
0.214098388,0.510807718,0.895150035,0.173806153,0.208679841,0.18523223,0,0,0,0.113405845,0.095853143,0.090308377,0.212164326,0.28403219,0.260436364
0.267462903,0.193293413,0.234246336,0.298815649,0.138753945,0,0,0,0,0.203570961,0,0,0,0,0
0.044029622,0.157349301,0.280815306,0.062713995,0.063886373,0.067859892,0,0,0,0,0,0,0,0.037209415,0
0.082279573,0.215973387,0.070871133,0,0.029234939,0.037580831,0,0,0,0,0,0.023930634,0,0,0
0.099100754,0.104010645,0.299435915,0,0,0.017575699,0,0,0,0,0,0,0,0,0
0.172304351,0.20629674,0.045440219,0,0,0,0,0,0,0,0.024741965,0,0,0.137762449,0.07390303
0.978869122,0.34562342,0.399267271,0,0.148950185,0.043262125,0,0,0,0,0,0.074583428,0,0.288612573,0
0.547426153,1.095196274,1.814608048,0,0.393968711,0.410193739,0,0,0,0,0,0.304546483,0,0,0.536533333
0.08298672,0.13918829,0.282053966,0,0,0,0,0,0,0,0,0,0.062946539,0.104078175,0.055246667
0.985606504,0.535994677,1.375959525,1.547943786,1.122409771,1.766487041,0,0,0,0.363517232,0.188232824,0.219111815,0,0,0
0.167009104,0.584537591,0.451826006,0.050282794,0.042880472,0.053691301,0,0,0,0,0.048057951,0.033725703,0.044474624,0.049968536,0.287727273
0.691667363,0.294743846,0.264224238,0.715306792,0.603417044,0.788170387,0,0,0,0,0,0,0,0,0
0.751134497,0.429328011,1.066527099,0,0,0,0,0,0,0.1674027,0.253286741,0,0,0.290923943,0.044917576
