K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M3,K3M4,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597363,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597363,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597363,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597363,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597363,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.597558,8.514185
8.644143,8.510804,8.8661,8.700069,8.867586,8.808121,8.627952,8.742295,8.509567,8.860057,8.861841,8.903582,8.741765,8.350659,8.74717,8.615284,8.197306,8.760829,8.637703,8.505321,8.868415,8.692014,8.599899,8.514185
8.478891,8.781129,8.787921,8.635149,8.978239,8.533922,9.094143,9.026094,9.121903,8.81332,8.859541,8.96153,8.467066,8.65444,8.666133,8.684779,8.805074,8.239988,8.797692,8.806036,8.652948,8.808071,8.716112,8.843371
8.478891,8.781129,8.787921,8.635149,8.978239,8.533922,9.094143,9.026094,9.121903,8.81332,8.859541,8.96153,8.467066,8.65444,8.666133,8.684779,8.805074,8.239988,8.797692,8.806036,8.652948,8.808071,8.716112,8.843371
6.715111,7.344132,7.608855,7.325477,6.65004,7.614853,,,7.1826,7.175256,6.927627,7.215432,7.365296,7.651916,7.340118,7.427291,7.502879,,7.150148,7.466866,7.181299,7.578052,7.363258,7.410858
8.422651,8.124715,7.759815,,8.051646,,8.758302,8.290166,8.906846,7.220842,8.318517,8.485629,7.782185,7.975048,,7.96901,7.87904,,8.007094,7.920687,7.549635,8.112368,8.120988,7.588131
7.561871,7.476578,8.187888,7.90176,7.496152,8.175128,7.978064,7.76121,8.15063,7.264838,7.506989,7.871304,7.353939,7.786014,7.303988,7.540862,7.467057,7.432094,7.624857,7.596266,7.566831,7.933289,7.629533,7.563255
8.478891,8.781129,8.787921,8.643166,8.978239,8.533922,9.094143,9.026579,9.121903,8.827275,8.859541,8.96153,8.467066,8.651639,8.701735,8.684779,8.805074,8.298417,8.819857,8.806036,8.652948,8.788531,8.716112,8.842808
7.78941,,7.736005,7.617575,7.902953,7.557285,7.753293,7.240497,7.474024,7.488902,7.554365,7.735708,7.393573,7.547214,7.181107,7.557125,7.589616,7.479284,7.278097,7.606524,7.459197,7.711053,,7.417071
,7.676986,7.403527,8.2414,7.872441,7.713288,7.877093,7.788998,8.187869,7.850752,8.093491,8.051125,7.55546,7.436253,7.141014,7.538234,7.618647,6.705205,7.855274,8.066595,7.981653,7.786774,7.93181,7.699496
,7.153368,,7.229704,7.390366,7.281369,7.075249,,7.120501,,,7.177153,,,6.973897,7.116011,7.207954,6.506207,,,6.901644,7.15853,,7.08719
6.869635,7.077267,7.375722,7.204251,,7.0553,,6.699065,,7.331738,7.339055,7.251402,7.377407,7.03981,7.37835,,7.423555,,7.171202,7.152984,7.39772,7.460708,7.39148,7.330869
,7.616376,,7.323141,,7.366826,7.110105,7.252441,,7.229471,7.076212,,7.812645,7.596428,,7.635892,7.637558,7.056818,,,7.136904,7.673943,7.68088,7.473005
8.60244,8.988472,9.24377,9.0497,9.208371,8.880983,9.041914,9.057657,9.120607,9.086423,9.185172,9.047245,8.909768,8.55222,8.638141,8.926072,8.963453,8.392705,8.999195,9.035696,8.924704,8.857599,9.149839,9.143618
8.068872,8.13319,8.143515,8.01725,7.837658,7.732708,7.755113,7.691748,8.023783,7.946873,7.867368,7.9708,8.416648,7.748526,7.977905,8.054644,7.838657,7.9756,8.256744,8.127447,8.303678,7.879622,8.248005,8.150861
7.100815,7.343279,7.500809,7.171508,7.49157,7.709672,7.482528,6.601574,7.609812,7.401344,7.282632,7.717796,7.687987,7.469733,7.363292,7.607315,7.964661,,,7.342778,7.639067,7.703936,7.692814,7.469867
7.32184,8.192568,8.356606,8.144208,8.509127,,8.54199,8.653204,7.719759,7.857379,7.63382,7.952469,7.304822,8.359212,7.464924,8.013724,7.655016,7.955795,7.808881,7.694717,8.124257,7.938185,7.332212,7.513616
8.058045,7.900683,8.035385,8.593741,8.179878,7.992623,7.742404,8.396461,,8.566768,8.423344,7.567407,7.8142,8.152146,7.763375,7.532059,7.963542,7.56571,7.642631,7.809571,8.393188,7.897582,8.169963,7.897497
8.602236,8.515212,7.984076,7.713488,7.720174,8.281884,7.287848,7.613109,7.543034,7.353906,7.907589,7.288113,6.662381,,7.360086,7.204837,7.416236,7.46018,8.841497,6.557414,7.596915,7.267282,,7.186544
7.596037,7.406199,8.035871,7.779205,7.590392,7.821367,,,7.128583,7.61066,7.727066,7.574989,7.478339,,6.578264,7.208775,7.468136,,7.364129,7.536693,7.672246,7.470966,7.709025,7.171492
8.277868,8.174933,8.169111,8.083456,7.92617,7.947462,7.889982,7.691748,8.025666,7.981183,7.773942,8.081556,8.416648,7.857949,7.999595,8.054644,7.972281,8.009591,8.256744,8.204933,8.303678,8.161642,8.255977,8.150861
,7.616376,7.455805,7.090485,,7.185624,7.110105,7.252441,,7.133056,7.076212,,7.806829,7.472415,6.82158,7.547583,7.637558,7.045914,7.719054,,7.56306,7.678332,7.534305,7.485629
,,8.048694,7.735718,7.205533,7.700412,7.655131,7.786564,,8.13014,7.873948,7.337552,7.845486,7.968269,,,8.100546,,7.950549,7.808869,7.996565,8.090888,,
7.326141,,7.209969,7.28019,7.641083,7.260872,7.291237,7.382202,7.157743,7.684177,8.037535,7.015008,7.733454,,,8.617475,7.902728,7.259109,7.150902,8.543646,7.113359,7.658763,8.518389,7.400376
7.730664,,8.413763,7.928812,7.70764,8.126276,7.924141,7.45026,7.999779,,7.723279,7.933558,7.814948,,7.532016,,7.821324,7.476078,7.677612,7.848256,7.676559,8.002748,7.354739,7.645945
7.919239,7.662742,7.931567,7.987658,,7.101985,7.648065,6.937559,7.468097,8.158143,,7.812606,8.201209,7.993738,,7.690673,8.115021,7.199288,8.078868,7.850379,8.210492,8.338036,7.979467,8.032416
8.325874,8.60153,8.497777,8.963389,8.537956,8.617796,8.227893,8.077791,,8.562099,8.616176,8.175401,8.49873,8.145289,8.221562,8.422989,8.05674,8.239582,8.372645,8.2743,8.425149,8.257274,8.588535,8.041751
7.129209,7.395812,7.762228,7.49514,6.74954,7.607811,7.362828,7.402746,6.73339,7.180061,7.057221,6.798345,7.245991,7.849803,,7.197144,7.445385,7.403761,7.970939,7.623563,7.728732,7.364405,7.427604,7.062433
,,,,7.076379,6.758474,7.043277,7.263408,6.914671,7.036136,7.054441,6.888884,,6.827858,,6.873199,,6.669761,7.115261,6.674448,6.951387,6.861245,6.858858,
7.210907,7.814502,8.003621,7.963801,7.624671,8.003561,8.353453,8.289045,8.477832,7.597409,8.149152,8.498555,7.199431,7.725129,7.836955,7.647739,7.926474,,7.967425,7.711696,7.746724,7.973319,7.810946,7.511029
7.386823,7.359448,7.875953,7.425185,7.358474,7.302098,7.91852,7.118306,7.667289,7.383336,7.574941,7.618936,8.029564,7.693437,,7.765332,8.004867,7.390515,7.464682,7.966651,7.576459,8.136891,7.29671,7.545009
,7.486174,7.770811,,7.721236,7.237968,,7.273506,,7.339431,7.388208,7.595461,,7.795777,,,7.632986,,7.617615,,7.560197,7.619027,7.633425,7.637526
7.801673,8.353378,7.83887,7.900012,7.826011,7.811915,7.971222,7.783131,8.217238,7.886825,7.582914,7.994113,8.168189,8.057988,8.11529,8.128099,8.148094,8.214227,8.175415,,8.224275,8.214504,7.428043,8.125451
7.577029,7.784064,7.922293,7.662371,7.562542,7.956273,7.247481,7.770874,7.165567,7.670126,7.725814,7.72779,7.115425,8.245094,7.970849,7.734767,7.843091,8.258189,7.836686,7.465354,8.230444,8.050846,7.924029,7.88764
7.469082,8.101665,6.965163,6.898578,7.613082,7.499681,7.579044,7.517439,7.675612,7.226448,7.320119,7.748394,6.933044,,7.274688,7.205325,7.334766,7.270726,7.32819,7.429434,7.268658,,7.167037,7.264345
8.448684,8.688895,8.775911,8.615767,8.870715,8.507799,8.999777,8.989592,9.020204,8.740603,8.801986,8.867835,8.411452,8.561733,8.640085,8.643999,8.738836,8.18355,8.787043,8.708297,8.560882,8.810987,8.630657,8.860061
7.470814,7.917902,7.602396,7.791506,7.269196,7.872439,,,7.294334,7.148441,7.206096,7.211993,7.399978,7.207023,7.561702,7.915137,7.924341,7.781599,7.676251,7.717792,7.623738,7.997408,7.664633,7.939963
8.260677,8.463571,8.550817,8.509909,8.630338,8.505018,8.479739,8.617397,8.425416,8.543523,8.655757,8.522287,8.376933,8.298066,8.020312,8.458505,8.414809,7.899427,8.541708,8.37003,8.560732,8.54473,8.574704,8.486297
8.260677,8.463571,8.550817,8.509909,8.630338,8.505018,8.479739,8.617397,8.425416,8.543523,8.655757,8.522287,8.376933,8.298066,8.03746,8.458505,8.414809,7.899427,8.541708,8.37003,8.560732,8.54473,8.574704,8.486297
7.046301,7.017554,7.147257,6.984945,7.376644,7.060057,7.295791,7.449352,7.365613,7.3101,7.67357,7.495676,7.689222,7.503132,7.052417,7.5264,7.725452,7.193341,7.317287,7.42833,7.52107,7.38096,7.528273,7.319246
8.260677,8.463571,8.550817,8.509909,8.630338,8.507372,8.479739,8.617397,8.425416,8.543523,8.655757,8.522287,8.376933,8.298066,8.123458,8.458505,8.414809,7.931507,8.541708,8.37003,8.560732,8.54473,8.574704,8.486297
7.919239,7.431436,7.899682,7.856121,,7.101985,7.648065,6.937559,7.466256,8.158143,7.499326,7.812606,8.041371,7.956463,7.404172,7.690673,8.143563,7.199288,7.99226,7.850379,8.048554,8.338036,7.983552,8.032416
7.33028,,7.594535,7.028437,,7.260198,6.764126,7.772837,7.631087,7.692502,7.763251,7.510712,7.920934,7.866989,7.527109,7.871627,7.61624,7.613597,7.342266,7.636887,7.733346,7.241989,7.768407,7.834533
6.991675,6.8696,7.200361,7.293673,7.273498,7.200567,7.223664,7.460008,7.240742,7.070048,7.240569,7.196049,7.157837,7.152682,7.525307,7.514137,,7.09692,7.68996,7.16479,7.26739,7.26558,7.372239,7.38651
8.331754,8.566098,8.688248,8.602145,8.748418,8.434451,8.832098,8.917309,8.904882,8.69913,8.70454,8.730792,8.251251,8.560136,8.640085,8.577234,8.601809,8.24073,8.774007,8.603117,8.502115,8.619307,8.48865,8.707628
7.217356,7.419454,7.902085,7.633896,7.487362,7.821111,6.965618,7.342326,7.288777,7.421637,7.567989,7.582197,7.019142,,6.688264,,7.382725,7.429046,7.176441,7.266682,7.458601,7.36408,7.709025,6.923615
6.508678,7.597665,7.747128,7.515705,7.603616,7.618351,7.433415,7.909172,7.527176,7.779013,7.818412,7.525359,7.818935,7.996849,7.787782,7.711402,7.638773,7.345351,7.807979,7.680017,7.985083,7.735618,8.025904,7.728872
7.153683,8.426895,8.519312,8.241438,8.367041,8.212982,8.241507,8.4207,8.148133,8.295154,8.450884,8.299048,8.668079,8.63266,8.118609,8.53056,8.614327,7.71698,8.626794,8.51959,8.694933,8.624195,8.629997,8.448018
7.951636,7.799038,,7.795439,7.902816,7.788405,8.101616,7.674071,7.760092,7.946718,7.596821,7.907195,,7.145315,7.322363,8.023194,,7.487725,7.967131,,7.426584,8.178165,7.100548,7.689932
8.035266,8.473402,8.438795,8.510915,8.432776,8.459636,8.474733,,8.172651,8.311533,,,8.175585,8.417172,8.197831,8.264791,8.387886,7.407308,8.182792,6.86792,8.279248,8.316472,7.98777,
8.73048,8.66278,8.55689,8.436333,8.405676,8.712714,8.419299,8.6978,8.720256,8.835442,8.639255,8.602046,8.472106,8.834212,8.687862,8.191634,8.547621,8.517364,8.590318,8.533036,8.35755,8.306484,8.48459,8.455495
6.668354,,6.603753,,6.839984,6.790712,6.862378,7.163414,,6.572468,6.937044,,,,7.003608,6.912484,,7.086262,7.291335,,7.0083,6.666901,7.029144,
,8.135669,8.346536,8.14342,7.816173,8.05806,7.962552,7.988483,8.113643,8.076727,8.024368,8.147472,7.661288,8.254327,7.980584,7.913765,8.013913,7.527594,8.095947,7.778788,7.758769,8.372172,7.745852,7.880749
,7.08712,6.888727,6.562826,7.045811,,7.238163,7.170631,,6.979024,6.911415,7.089582,7.207509,,,7.215474,7.630009,,7.240962,7.179411,6.759949,7.008655,7.088706,7.878801
8.4204,8.888204,8.745045,8.689565,8.541508,8.503664,8.424044,8.568355,8.284366,8.431634,8.709011,8.279779,8.705468,8.77218,8.637474,9.127705,8.595989,8.23151,8.889692,8.903965,8.642482,8.647444,8.57854,8.644394
,7.203852,7.112894,7.367225,,7.218255,6.850745,,,,6.968794,7.055087,7.229248,7.212523,7.431956,7.327749,7.66228,7.101914,,6.762393,7.728302,7.653474,7.32174,7.303884
7.152592,6.293514,7.893432,7.431561,6.857354,7.78045,7.247481,7.770874,7.261338,7.78746,7.57688,7.301922,7.38482,7.951395,7.40394,7.856986,7.763198,8.303646,7.18029,7.409099,7.731066,7.780787,7.565871,7.634574
7.304276,8.233448,7.020909,,7.382443,7.033064,7.404036,7.375356,7.690564,7.324888,7.355204,7.680563,,,7.025934,7.172848,7.290257,6.969285,6.912767,7.256405,7.455192,,,7.359772
,8.135669,8.346536,8.14342,7.816173,8.05806,8.13481,7.988483,8.113643,7.912791,8.024368,8.147472,7.661288,8.254327,7.980584,7.913765,8.013913,7.527594,8.095947,7.778788,7.758769,8.372172,7.745852,7.880749
8.044834,8.377248,8.393968,8.046324,8.80181,8.060517,9.162881,8.557014,9.252193,8.668569,8.530806,9.089291,8.093452,8.547594,8.014033,8.351599,8.458191,7.882617,7.984743,8.822876,8.283212,8.206187,8.546621,8.454263
6.862669,7.339405,7.558601,7.455503,7.578953,7.264377,6.957508,7.856993,7.518813,7.55593,7.743695,7.853699,7.821828,7.971301,7.214634,7.641069,7.823326,7.372014,7.725128,7.680982,7.727919,7.572536,7.926549,7.567329
,,6.970701,6.782919,7.403179,6.738694,,,,7.237219,7.148474,7.027721,7.36116,6.934445,7.266776,7.239853,7.055467,7.050679,,,7.580163,,7.623278,7.370257
7.32937,,7.56949,7.603371,7.968409,7.771792,7.747691,7.659481,7.278405,7.702504,7.903583,7.554508,6.983335,7.677488,7.687186,7.318018,7.59016,6.754594,7.705091,7.033758,7.512709,7.904569,,7.322418
8.194128,8.576339,8.592733,8.34093,8.773953,8.2154,8.925602,8.80668,8.929049,8.587488,8.630387,8.78523,8.204328,8.33707,8.36071,8.4183,8.636712,8.062212,8.495681,8.620932,8.382671,8.638898,8.496061,8.669029
8.070754,8.257657,8.326625,8.366102,8.345596,8.148522,8.180653,7.905883,7.848834,8.067457,8.032726,8.395366,8.045219,8.063852,7.901165,8.132137,8.217928,7.749438,8.159247,7.862986,8.240846,7.991677,8.079218,7.99156
7.536224,7.746161,8.012726,7.981826,7.8358,8.023739,7.823537,7.75812,7.639356,7.962962,7.822509,7.933597,7.959445,8.255041,7.730703,7.896959,8.049085,7.871223,8.054202,7.884364,7.862563,8.053693,7.818661,7.973145
,7.38815,7.129554,7.290903,7.315072,7.343514,,,7.382404,7.523657,,,7.044766,8.007623,7.443269,7.025251,8.346452,7.357923,7.977587,7.949501,7.715881,7.612029,7.621722,
6.903674,7.276885,7.738643,,7.572507,7.686756,6.997613,7.975603,7.685007,7.729354,8.047098,7.709619,8.218103,8.410965,7.748331,7.873071,8.044376,7.012818,7.880096,7.571125,7.952688,7.829602,7.873068,7.79925
7.843773,7.850879,8.088754,8.141047,8.087091,8.154056,7.761361,7.969505,7.756206,7.624124,7.477206,7.933882,7.438196,7.709421,7.625641,7.736335,8.177039,7.509733,7.868942,7.514468,7.674781,8.070761,7.605149,7.769512
7.35708,8.00448,7.859085,7.428345,7.825795,7.49147,,7.914292,7.926788,7.824473,7.44441,,7.971953,,7.194852,7.318639,7.42279,,7.753769,7.224767,7.721042,7.187521,7.634516,7.469094
7.824762,7.643751,7.426931,7.37787,7.335816,7.379587,,6.971517,7.248638,7.117422,7.336,7.864338,7.641354,7.651638,7.735982,7.559404,7.499068,7.338576,7.566784,7.591913,7.493236,7.620026,7.452761,7.707273
7.661484,8.212861,8.311031,8.041681,8.11001,8.135278,8.095393,8.145396,7.956176,8.258695,8.539063,8.217715,8.404251,8.724123,8.611032,8.123018,8.614714,7.05882,8.681093,8.485098,8.626339,8.684344,8.509046,8.400654
8.073968,8.330602,8.291337,8.280815,8.691534,8.536345,8.462926,8.403791,8.496027,8.519193,8.753146,8.561877,7.965157,8.605448,8.335994,8.300875,8.409324,7.791146,8.21583,,8.30549,8.552092,8.136698,8.48099
8.106993,7.718294,8.410674,8.365089,7.805003,8.315149,8.268096,7.441338,8.1553,,7.745003,8.305581,7.77288,7.807473,7.714835,,7.821324,7.832987,7.904563,7.994366,8.210816,8.002748,7.513067,7.767153
8.620107,8.478127,8.8661,8.700069,8.83852,8.774421,8.617284,8.725861,8.477531,8.860057,8.85419,8.886156,8.738594,8.350659,8.74717,8.615284,8.132089,8.746667,8.621642,8.47561,8.868415,8.692014,8.597363,8.514185
7.888315,7.444845,7.593246,8.030681,7.527985,8.157252,7.500324,,,,7.352958,7.60765,7.346223,7.495281,7.124153,7.248743,7.798022,7.536427,7.6917,7.500608,,,7.393565,
8.096702,8.285082,8.419074,8.37525,8.482678,8.382501,8.27831,8.407284,8.217867,8.432848,8.432144,8.391357,8.343044,7.601755,7.596142,8.191181,8.327684,7.905962,8.24246,8.283646,8.438295,8.420117,8.488677,8.275424
8.035266,8.473402,8.438795,8.510915,8.432776,8.459636,8.474733,,8.172651,8.311533,,,8.175585,8.417172,8.197831,8.264791,8.387886,7.407308,8.182792,,8.279248,8.316472,7.98777,
7.888315,7.470286,7.622658,8.030681,7.527985,8.157252,7.500324,,,,7.352958,7.60765,7.389084,7.701139,7.124153,7.248743,7.798022,7.296465,7.6917,7.500608,,,7.393565,
7.450077,7.816767,8.046873,8.033794,8.088154,7.805617,7.95285,8.126425,8.198424,7.963698,8.234087,,8.20729,8.23354,7.665922,8.043219,8.011003,7.76989,8.296781,8.144651,8.34659,8.480536,8.388909,8.260486
7.569511,,7.814202,7.603371,7.970022,7.855701,7.717825,7.854147,7.278405,7.891999,7.903583,7.751873,7.086543,7.819696,7.788304,7.318018,7.59016,7.101245,7.827462,7.033758,7.512709,8.234863,,7.240826
7.242152,7.282104,7.655316,7.356885,6.782919,7.693819,7.612561,7.377135,7.543341,7.549552,7.481707,7.483445,7.661854,7.858803,,7.660633,7.613189,7.327661,7.494724,7.424048,7.598495,7.678762,7.632656,7.429728
8.22822,8.305031,8.197,8.018689,8.210295,8.204778,8.134668,8.406402,8.387344,8.263587,8.448394,8.218814,8.311628,8.49991,8.304705,8.400068,8.354371,8.132462,8.325712,8.247085,8.354372,8.244308,8.427184,8.407335
,7.203852,7.112894,7.367225,,7.31772,6.850745,,,,6.968794,7.055087,7.196478,7.212523,7.431956,7.327749,7.66228,7.101914,,6.828682,7.625399,7.653474,7.32174,7.303884
8.194128,8.576339,8.592733,8.34093,8.773953,8.239734,8.925602,8.80668,8.929049,8.587488,8.653617,8.78523,8.204328,8.345825,8.370175,8.4183,8.636712,8.062212,8.495681,8.620932,8.452008,8.638898,8.524186,8.669029
7.319345,7.703492,7.349911,7.603371,7.968409,7.677162,7.571225,7.610232,7.285639,7.582836,7.670599,7.588059,6.983335,7.677488,7.434066,7.318018,7.432526,6.754594,7.705091,6.925418,7.512709,8.033087,,7.073375
7.658299,7.887609,7.755618,7.657019,7.910054,,7.602033,8.112782,7.737613,7.770153,7.805288,7.670815,7.965401,7.541026,6.755482,7.232472,7.509793,7.376765,7.636744,7.356265,7.851566,7.506552,8.061993,7.950156
,7.727895,,,7.712916,7.128112,7.508816,7.225102,7.709879,6.966083,,7.515548,6.212532,,7.619056,7.428729,7.081242,6.879089,7.611675,5.928985,,7.43603,6.36134,7.384876
7.490575,,7.33977,7.603371,7.968409,7.771792,7.747691,7.659481,7.278405,7.702504,7.903583,7.554508,6.983335,7.677488,7.687186,7.318018,7.59016,6.754594,7.705091,7.033758,7.512709,7.904569,,7.322418
7.847194,8.144665,8.241531,8.179683,8.080642,8.536991,8.459484,8.58103,8.104216,8.374295,8.228413,8.457604,8.050899,8.266535,7.899913,,8.018791,,,8.187788,8.257987,7.14862,8.367751,8.148407
7.788479,8.563761,7.73091,8.121159,7.686926,7.510079,7.425867,7.350893,,7.831559,7.695514,7.601091,7.370563,7.524174,8.245377,8.207431,7.999205,8.322872,8.127241,8.009827,7.942736,8.016924,7.915672,8.22653
7.935902,,7.689798,7.666125,7.685662,7.991026,7.504903,,7.993847,7.789629,7.998783,7.622931,7.607382,7.733762,6.965503,,7.663119,7.176338,7.683458,,7.837201,7.729803,7.831378,
7.253877,,7.539571,,7.6497,7.578383,7.29632,7.482624,,,7.630916,,7.371902,,,7.536845,,7.773449,,7.457788,,7.876082,7.880627,7.887802
7.006713,7.596142,8.026246,8.081405,7.744287,8.112637,7.611977,7.969505,7.65711,7.437256,7.559604,7.797491,7.576662,7.622907,7.256143,7.590085,7.758361,,,,7.604549,7.581195,7.482889,6.779181
8.250564,7.90695,8.234675,7.995394,8.346338,7.786873,7.924643,8.01233,7.701548,8.134853,8.502974,7.578151,8.227985,6.772989,8.966872,9.102359,8.30167,8.781713,8.296672,9.027233,8.08475,8.146177,9.012182,8.065641
6.840214,7.441803,7.414363,7.229857,7.480106,7.124447,,7.609216,7.473211,7.602108,7.442697,7.300328,7.330595,6.773766,,6.97069,7.340328,,,7.295283,7.171801,6.867902,7.422421,7.362927
7.07444,7.380907,7.766961,7.457724,7.510432,7.674666,,7.731525,7.260014,7.453009,7.284033,7.346196,7.453606,7.687624,,7.686186,7.815754,,7.411231,7.572029,7.682815,7.655449,7.758259,7.288629
7.844356,7.834575,7.826192,7.756689,7.53001,7.603936,7.553009,7.406045,7.710301,7.803941,7.449745,7.780785,8.167439,7.746275,7.393271,7.698978,7.873304,7.425102,7.876804,7.961493,7.979374,7.898234,8.06826,7.762475
7.580728,7.954378,8.057261,7.840174,7.970562,7.912683,7.980817,7.838213,7.889691,8.025557,7.884181,8.072637,7.997125,8.104216,7.820029,8.150677,8.18653,7.761967,8.093563,7.993002,8.113276,8.2733,7.751475,8.088673
7.226522,7.921693,7.860582,7.672607,7.770799,7.819433,7.819106,7.879273,7.68063,7.936578,8.060774,7.923713,7.63554,7.855296,7.541203,7.572694,7.814755,6.814001,7.638748,7.632298,7.855273,7.71439,7.739846,7.616382
