Intensity,Intensity 1_Bl,Intensity 2_test,Intensity 30_1,Intensity 30_2,Intensity 30_3,Intensity 35_1,Intensity 35_2,Intensity 35_3,Intensity 40_1,Intensity 40_2,Intensity 40_3,Intensity 45_1,Intensity 45_2,Intensity 45_3
5781000,0,4802100,0,0,0,0,0,0,0,0,0,0,978950,0
2916300,0,0,0,0,0,508730,0,0,2407600,0,0,0,0,0
68165000,0,0,0,579350,0,9141900,2920500,3941500,10383000,8554700,3720400,14295000,8964700,5664200
4199800,0,0,0,0,0,0,0,0,2749200,0,855920,0,338370,256260
8346700,0,1098900,556460,0,0,4083500,1210900,1396900,0,0,0,0,0,0
3137600,0,3137600,0,0,0,0,0,0,0,0,0,0,0,0
30901000,0,0,0,0,0,0,0,0,1639700,0,737770,14455000,8353200,5714900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018600,0,4599900,0,0,0,0,0,119760,0,298890,0,0,0,0
10270000,0,0,0,0,0,0,0,0,0,0,0,5109900,3402700,1757200
73413000,0,0,0,0,0,11407000,5431200,7589800,22563000,19905000,6255400,260610,0,0
16091000,0,0,813790,0,810060,3490600,1144000,1430700,3014300,1481300,1350400,0,1700700,855160
38429000,0,0,0,0,0,2169900,486360,523230,2325200,182650,965530,7202800,13057000,11517000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653400,0,2653400,0,0,0,0,0,0,0,0,0,0,0,0
2503400,0,543870,0,0,0,0,0,0,1257900,701660,0,0,0,0
5981300,0,0,0,0,0,0,0,0,0,0,0,3225400,1569200,1186700
3676400,0,0,0,0,0,0,0,0,0,0,0,0,1901100,1775400
23036000,0,0,0,0,0,849890,293670,416040,6377600,4214000,4057600,4103000,2724200,0
6093600,0,0,0,0,0,0,0,0,0,0,0,3315900,1242300,1535500
14358000,0,86196,0,0,471180,0,0,0,0,0,190580,9066800,4543800,0
36718000,0,0,0,0,0,0,0,0,4428700,3122600,1770900,11115000,8600500,7680000
129880000,0,0,5291200,6524900,2543600,45619000,9047200,11326000,27885000,9827700,9730200,0,844380,1241500
64657000,0,0,0,0,0,0,0,0,11107000,4002300,3294800,22467000,12628000,11158000
127010000,0,36624,0,0,0,0,0,0,1650400,1108900,589740,57414000,42364000,23849000
24609000,0,16173000,0,807930,479420,1448600,1557400,822190,1771200,948300,601280,0,0,0
9018500,0,191850,0,0,0,0,793420,1073000,3203200,2274000,1482900,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863700,0,0,0,640860,0,0,1847100,0,0,0,0,0,375700,0
28197000,0,0,0,600540,0,3191400,1835100,2124600,7929200,4654500,3895100,3024300,510720,431340
3494500,0,0,112920,1301600,756880,0,514080,0,0,809040,0,0,0,0
45218000,0,0,0,0,163130,0,0,0,0,0,75221,18551000,12847000,13581000
3007300,0,0,0,0,0,607510,0,0,0,1712200,687590,0,0,0
1064400,0,1064400,0,0,0,0,0,0,0,0,0,0,0,0
34412000,0,0,236240,1129500,473650,8033500,2900100,5028700,7242700,5737700,3629500,0,0,0
3661200,0,0,0,332080,0,659540,382210,512590,1033100,741690,0,0,0,0
22881,0,0,0,0,0,0,0,0,0,22881,0,0,0,0
1641000,0,0,0,0,0,0,0,0,832030,627060,181960,0,0,0
14838000,0,0,0,7073300,5881400,0,0,0,0,0,0,0,1185700,697850
46673000,0,0,213270,1059600,454150,4656000,1633900,2730800,13722000,12548000,9655100,0,0,0
21765000,0,0,0,0,0,0,0,300730,747220,933480,578080,10182000,5928800,3094400
57744000,0,0,210640,7063000,5742000,12357000,8385500,6313800,8170600,5197800,2004800,1017900,845510,435430
49305000,0,0,346850,11869000,9966600,7424700,4694100,5729500,2427500,3964900,2818200,36609,17807,9471.5
13828000,0,0,0,0,0,2107000,951140,1800000,3656100,3085500,2228000,0,0,0
4341600,0,0,0,0,0,670520,686120,0,1618700,1120500,0,0,161530,84232
2839600,0,0,0,0,0,393510,0,200760,1114500,1130900,0,0,0,0
10429000,0,0,0,0,0,1564500,465720,843040,3415400,2446000,1694400,0,0,0
4404700,0,0,0,0,0,418890,0,0,1820800,1096700,1068300,0,0,0
10775000,0,0,438330,1131300,796820,3163800,1015800,1351800,1168300,1020300,688950,0,0,0
5650200,0,0,0,0,0,0,0,0,2195100,1660700,1026700,0,0,767720
42155000,0,0,436090,3101200,2366000,6218500,3160300,5226900,9866600,7191900,4587100,0,0,0
24184000,0,0,1072100,6461000,2620700,2891200,1720100,2564700,2535900,2426400,1892100,0,0,0
27577000,0,0,0,0,0,5788300,2189100,4981700,0,8633800,5983800,0,0,0
3926700,0,3926700,0,0,0,0,0,0,0,0,0,0,0,0
2910800,0,0,0,0,0,0,0,0,1315100,1595800,0,0,0,0
8320900,0,0,0,326100,249850,0,150560,0,2731400,3051300,1811600,0,0,0
156260000,0,1721900,208100,1512200,509730,37915000,8918800,20265000,37282000,23412000,18680000,2432300,2224900,1181100
47398000,0,1228900,0,831430,0,6386400,2218500,0,8159300,4611000,3377500,10497000,6730600,3357300
3207900,0,1309000,0,0,0,0,1898900,0,0,0,0,0,0,0
16750000,0,6012200,0,0,0,2565300,2094300,2148200,1585600,1315900,1028300,0,0,0
39430000,0,0,0,0,0,0,0,0,0,979710,1019700,11640000,9861400,15929000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36430000,0,96410,1011700,6447300,4713600,7793100,4622900,5538600,2665100,1552100,1102900,590440,190480,105420
58365000,0,651080,611260,1384800,707350,19335000,13771000,10856000,6847100,2184300,2016500,0,0,0
144430000,0,913690,206850,0,0,13704000,9462500,11832000,19875000,0,32291000,42210000,0,13934000
2768200,0,0,0,0,0,1893800,0,874400,0,0,0,0,0,0
50232000,0,0,0,0,0,0,0,1057700,18559000,10246000,5942400,9571400,3912800,942950
13873000,0,8435600,0,0,0,0,333960,124010,1757800,1704300,958360,96577,408200,53920
2132400,0,691570,0,90406,0,173380,174120,199820,212010,317600,273490,0,0,0
38210000,0,0,0,0,0,2876200,0,2512700,14678000,9253200,8890000,0,0,0
192730000,0,1960400,0,0,0,28667000,14271000,8658700,40599000,43646000,46745000,5245300,0,2934700
1562000,0,0,0,0,0,0,0,0,774650,787370,0,0,0,0
7410000,0,0,0,2218400,847250,1491200,0,874360,802920,746250,429630,0,0,0
25182000,0,2253200,459670,2697500,1592800,0,2594600,2419100,5347000,3822400,3612400,0,383600,0
24112000,0,0,1085500,1543100,0,0,747010,615110,5322600,2715000,1328900,4766700,4509600,1478900
3654700,10298,0,0,0,0,0,0,0,0,0,0,1893100,0,1751400
2647700,0,2647700,0,0,0,0,0,0,0,0,0,0,0,0
92692000,0,1016100,0,0,0,14075000,6828800,4844800,26794000,13243000,9256000,9176200,4409000,3048200
410510000,0,17268000,7067200,16659000,8774400,69503000,25920000,47833000,49717000,37121000,34261000,44052000,26779000,25550000
4646100,0,4646100,0,0,0,0,0,0,0,0,0,0,0,0
14727000,0,1580400,0,0,0,2705200,1328300,1441000,4099900,2124700,1447700,0,0,0
16077000,0,0,0,0,927270,0,1031000,896400,0,0,0,6348400,4532300,2341300
153290,0,153290,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27627000,0,0,0,0,0,0,0,0,0,0,0,11203000,8556800,7866700
58181000,0,87860,3947800,6368100,2676900,13630000,4467000,5014700,7350500,4344000,3338300,3185000,2484400,1285900
1812000,0,0,0,0,0,0,0,0,0,0,317880,1494100,0,0
29162000,104810,119670,2608100,3283300,1163800,5940100,1606300,1329900,2201800,1106900,719860,4652000,2265600,2059700
20278000,0,0,0,0,0,0,0,0,0,212910,0,8140200,6596000,5329100
36024000,0,0,0,0,0,6472900,1316000,2033300,9323700,7713300,5973700,1308000,903240,979340
11005000,0,687150,0,448500,0,0,0,0,0,326980,0,4008300,3426100,2108500
31321000,0,477750,0,0,0,3551000,1351100,1487200,12995000,6089900,5368500,0,0,0
8176400,0,0,0,0,206510,523730,0,367460,835160,592430,409560,1773600,2387700,1080200
53661000,0,0,0,901850,538580,2252500,0,0,6339600,3548000,2739700,15243000,10050000,12048000
71758,0,71758,0,0,0,0,0,0,0,0,0,0,0,0
65296000,0,1568100,2252600,2422100,1272500,10512000,4832400,4121600,8065600,6099200,3720100,12394000,3593100,4442500
16088000,0,171900,2019200,2555100,743800,4741800,1673900,0,2386500,992760,803210,0,0,0
12368000,0,63576,0,0,0,0,0,0,4732600,2751500,2312600,0,1353400,1154700
167240000,0,13902000,2799100,12234000,8541900,33229000,14732000,18689000,26907000,19561000,16115000,406430,0,128430
3388700,0,0,0,1063300,0,0,336370,0,956740,586950,445320,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11801000,0,0,416110,1033600,0,1193400,547780,467630,716920,499610,0,3522200,2229700,1173900
24053000,0,3834000,1321500,4240800,1830600,0,1380500,2242900,3375800,112110,1443700,2112400,1276300,881950
1056300,0,712390,0,0,0,0,0,0,0,343940,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015000,0,637410,0,0,0,5479800,997680,1512600,10719000,5412300,3256800,0,0,0
6955700,0,0,0,0,0,0,0,0,0,0,0,4069700,1867400,1018500
47743000,0,101470,463110,3848300,2835800,10185000,5903000,2891500,5212700,10235000,5737300,80427,49950,199700
673930000,0,1231100,0,0,0,21474000,8419800,12520000,49692000,33384000,23408000,300180000,125540000,98085000
300910000,0,1797600,12171000,34487000,18336000,36261000,20650000,17620000,38935000,27154000,21304000,47902000,24293000,0
5901000,0,0,0,0,0,0,0,0,628670,298160,0,3069500,1904600,0
1463900,0,830680,0,0,0,0,0,0,0,464250,169010,0,0,0
6415700,0,0,0,0,0,1618300,585260,913710,1722400,972050,603940,0,0,0
160610000,0,6603100,2810400,14512000,7887500,13306000,6840200,7742100,28189000,20874000,12469000,16355000,14365000,8654700
9017600,0,9017600,0,0,0,0,0,0,0,0,0,0,0,0
5017900,0,0,0,0,0,0,940640,734980,1715200,1155200,471850,0,0,0
80483000,0,1158900,961740,5189300,2803800,9087200,4853400,3880000,21631000,14810000,8058800,4828400,2028800,1192100
1688700,0,1688700,0,0,0,0,0,0,0,0,0,0,0,0
31861000,0,6068900,0,0,0,3931900,2319100,2819000,0,5405800,2910600,5882600,2522900,0
664630,0,664630,0,0,0,0,0,0,0,0,0,0,0,0
199410000,0,78235,10398000,28879000,15678000,35076000,12501000,20433000,22316000,18468000,12123000,11958000,6231500,5267800
1588600,0,1588600,0,0,0,0,0,0,0,0,0,0,0,0
73148000,10509,152350,1404000,1320400,810340,10736000,4407800,3865600,14189000,17047000,8882500,3455200,3690000,3177400
13972000,0,35689,0,0,0,0,0,0,1008800,642290,413330,4468200,4395700,3008500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157490000,0,19040000,24569000,24281000,7414100,44235000,10872000,15344000,6486300,3227100,2018200,0,0,0
15230000,0,5926100,0,0,0,1584900,2289900,1677100,1949400,919910,882230,0,0,0
3607600,0,2809600,0,0,22600,0,625830,0,0,149600,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455500,0,514580,269600,0,216910,0,0,112440,1684400,1569800,947910,4139900,0,0
75428000,0,301020,6622900,15581000,8901800,6902100,5666900,7093100,6275100,8826300,0,3967100,2811800,2478800
3800400,0,0,0,0,0,0,0,0,0,0,0,0,0,3800400
579710,0,0,0,0,0,0,0,0,0,0,0,0,0,579710
6065900,0,0,0,0,0,1317500,443320,977600,1362600,1292800,672180,0,0,0
1306600,0,0,0,0,0,1306600,0,0,0,0,0,0,0,0
12935000,0,69763,0,0,0,0,0,587230,5717700,2673000,0,1772900,1043200,1071000
40818000,0,253760,1481700,6642100,3600600,9872000,4670100,5519800,3753100,3357600,1667100,0,0,0
138910000,0,4445700,0,0,0,1090500,302460,749600,20543000,16259000,10454000,39065000,27496000,18507000
1488500,0,0,0,0,0,0,0,0,895370,350430,242710,0,0,0
28645000,0,0,0,0,0,0,0,0,0,0,664280,6754300,7298000,13929000
34043000,5232.2,0,0,891680,278650,1986200,592920,0,922770,0,190470,12506000,9030400,7638300
2195900,0,400520,0,0,0,0,0,0,379300,200360,0,739490,276410,199840
115360000,0,21709000,785850,16169000,11515000,15609000,11127000,11467000,11972000,7474300,7161600,266500,0,101980
7296700,0,0,0,0,0,919000,0,0,2229700,2483200,1664800,0,0,0
782900,0,782900,0,0,0,0,0,0,0,0,0,0,0,0
6660200,0,1063300,238600,670590,449850,1334100,607930,529070,1309900,0,456820,0,0,0
16702000,0,0,0,0,268740,3084100,1091400,1299600,4888100,3189100,2564400,0,0,316420
11517000,0,0,0,0,0,0,0,0,0,0,0,5121800,3045400,3349600
10083000,0,0,0,0,0,2440400,1768200,1399600,1738200,1792000,944440,0,0,0
6539500,0,0,0,0,0,0,0,0,0,0,0,1997800,1879400,2662200
1654100,0,1223800,99360,0,0,0,0,0,0,89642,0,0,241280,0
734840,0,0,25303,0,0,0,508790,0,0,0,200750,0,0,0
13034000,0,0,0,0,0,0,0,0,0,0,0,2765200,5580000,4689000
92262000,0,0,0,0,0,0,0,0,0,0,0,45603000,23559000,23100000
52414000,0,0,0,0,0,0,0,0,1436800,822550,605550,22545000,11823000,15181000
50868000,0,0,0,0,0,5018000,0,1997300,4399300,2790400,2667000,14347000,9007500,10641000
126330000,0,159730,561690,819500,0,21307000,6940700,6990800,30161000,6624800,7245700,22872000,10808000,11844000
26177000,0,0,1099900,5672700,3003000,7517000,0,2229200,3034800,1137200,2482900,0,0,0
3810200,0,0,0,0,0,485150,237990,452110,1062100,863820,709010,0,0,0
8572300,0,8572300,0,0,0,0,0,0,0,0,0,0,0,0
18599000,0,117610,0,0,0,4684400,0,2643600,4531600,3867000,2755100,0,0,0
24845000,0,162930,0,0,0,1347100,698120,575570,3331300,2754200,1426100,5868100,5093000,3588600
10734000,0,0,0,0,0,0,0,0,0,0,0,5677500,2798200,2258700
84731000,0,606650,209570,321340,0,10496000,5170700,5410200,27945000,14337000,15276000,3078200,1881200,0
20343000,0,0,0,0,0,2329500,1195300,1145100,6070100,4527000,3492400,0,872620,711130
7721000,0,0,0,0,0,0,0,0,0,0,0,4434300,0,3286700
12277000,0,0,1320200,2587500,1378700,3027800,1019100,1467500,610540,345280,519920,0,0,0
38895000,0,663760,0,4238600,0,7534800,4261500,4765600,5409700,2843900,2474600,3919900,1801300,981200
43227000,0,0,0,0,0,0,0,0,14911000,0,5656800,11674000,6722600,4262100
5226800,0,0,0,2658500,1122300,0,0,0,0,1446000,0,0,0,0
41803000,0,165870,128330,0,0,0,321920,194530,7772500,4773000,3672100,3956800,11609000,9209500
66619000,0,0,0,0,0,10562000,7862300,5484300,14313000,13639000,10959000,2174900,1041400,582420
1303700,0,1303700,0,0,0,0,0,0,0,0,0,0,0,0
8774700,0,0,342110,0,0,2891700,1347000,2098000,0,0,521790,976930,597190,0
354600,0,354600,0,0,0,0,0,0,0,0,0,0,0,0
113380000,0,3262600,3504600,18524000,16329000,25408000,10736000,13659000,9543300,7441900,4971700,0,0,0
4785300,0,0,0,0,0,0,0,1153500,1764400,1082300,0,0,437270,347820
10597000,0,0,336130,1718900,763270,2069100,724950,1319000,1240100,1468400,957510,0,0,0
12935000,0,1750500,763270,2140500,789540,1738700,677790,1179200,1412500,1555000,928370,0,0,0
17186000,0,60583,0,0,0,2235500,1032900,1661600,6940700,2042200,3212200,0,0,0
92716000,14068,0,271980,384200,520870,16728000,4370900,6881400,30111000,17806000,12491000,0,2133300,1002300
106740000,0,0,0,0,966550,1321700,253850,325720,3367600,2340900,1431100,37416000,35313000,24008000
32787000,0,405070,523300,1660400,1027600,2211700,788610,1208100,2945700,2359700,1311100,10034000,4883200,3428000
6986900,0,0,0,0,0,3456700,1356700,2173500,0,0,0,0,0,0
22139000,0,718730,818490,5871400,2333100,3478000,2011000,0,3322100,0,1168700,1799600,0,618110
8195300,0,0,0,0,0,0,0,0,349220,0,0,4365400,1896400,1584400
15239000,0,676290,0,2724100,1206600,2417600,1384800,1167100,2346000,2069700,1246700,0,0,0
1639400,0,0,0,0,0,0,0,0,0,0,0,1148500,490910,0
216020000,0,7650700,6681600,19165000,9601800,13696000,5891900,9028000,25778000,20414000,13258000,30878000,29170000,24804000
1502200,0,1502200,0,0,0,0,0,0,0,0,0,0,0,0
837950000,0,933730,0,0,0,14818000,4563200,6843000,64898000,29824000,28849000,352520000,205440000,129260000
60553000,0,0,0,0,0,0,0,0,10613000,8204100,6779500,13278000,12066000,9612700
992050,0,992050,0,0,0,0,0,0,0,0,0,0,0,0
9596700,0,0,0,1068200,0,2224700,571030,1026700,2534100,0,2172000,0,0,0
4307800,0,0,0,0,0,0,0,0,0,0,0,2541700,1006000,760150
583360,0,583360,0,0,0,0,0,0,0,0,0,0,0,0
254830000,0,2161600,1838000,7140000,3959900,41919000,24661000,26475000,28660000,21536000,14536000,28937000,32151000,20858000
21245000,0,379680,396750,1611200,959470,8251800,2634400,3099300,1512000,1159900,1240100,0,0,0
25929000,0,2837600,0,0,0,8964400,3031300,5510500,4665800,0,919650,0,0,0
96312000,0,1023900,574150,1119600,757630,35108000,12122000,15050000,15072000,7163500,5244000,3076700,0,0
29876000,0,0,0,0,0,0,0,0,0,0,87079,10250000,8741200,10798000
50769000,0,139480,0,0,0,3300100,1308100,0,21041000,11314000,9330300,1814700,1564900,956300
57203000,0,161680,3254000,6423800,4705500,20809000,8361100,10259000,2052000,0,1177100,0,0,0
9372100,0,700210,0,0,0,2552100,1273800,1220800,0,2153600,1471600,0,0,0
1348300,0,1348300,0,0,0,0,0,0,0,0,0,0,0,0
7314700,0,0,0,0,0,2382400,858610,1569400,1376100,0,1128100,0,0,0
4155600,0,0,0,0,0,0,0,0,0,0,0,0,1797400,2358200
107640000,0,335650,0,0,0,4225000,2513200,3481000,29727000,20477000,17907000,15161000,8662200,5155300
3530900,0,3530900,0,0,0,0,0,0,0,0,0,0,0,0
7483700,0,464080,0,400440,0,2353300,1144900,541940,1624400,489180,465460,0,0,0
290390000,0,0,0,0,404080,68601000,23983000,39445000,66066000,47211000,32335000,10369000,1168500,801490
32261000,0,10331000,0,0,0,1894400,1793800,1327400,5428200,2422100,1883900,3777400,2388200,1014900
2483400,0,2483400,0,0,0,0,0,0,0,0,0,0,0,0
690460,0,690460,0,0,0,0,0,0,0,0,0,0,0,0
3466700,0,0,0,0,0,0,0,0,0,0,0,1502200,983350,981090
25767000,0,0,0,0,0,0,0,542890,0,3057400,1873000,14830000,3338500,2125700
39860000,0,0,0,0,0,1060600,205820,328480,3274100,0,1600700,14525000,9732200,9132600
5225600,0,0,0,0,0,0,0,0,540740,0,0,2976100,869040,839730
80910000,0,0,0,0,0,0,0,0,0,0,0,35616000,18284000,27010000
10007000,0,0,0,0,0,0,0,0,0,0,0,3103200,3241800,3662500
416320,0,0,0,0,0,0,0,0,0,394680,0,0,21644,0
314030,0,314030,0,0,0,0,0,0,0,0,0,0,0,0
29245000,0,0,0,0,0,0,0,0,0,0,0,14388000,7839500,7016900
3061800,0,0,0,436790,0,1562200,332890,729910,0,0,0,0,0,0
1031200,0,1031200,0,0,0,0,0,0,0,0,0,0,0,0
13803000,0,99661,720340,0,0,5693300,2004100,1854900,1726800,753710,950110,0,0,0
403590000,0,5622500,13700000,25421000,18923000,58159000,23433000,28556000,22942000,18293000,11498000,84061000,55570000,37409000
1265600,0,974980,0,0,0,0,0,0,0,0,290600,0,0,0
37684000,0,0,0,0,0,0,0,0,17481000,10725000,8068800,0,0,1409400
8933700,0,223030,0,0,0,633120,0,343700,1580100,1123700,599300,1846000,1471500,1113300
250070000,0,217580,1255300,3703600,2234000,6445900,2549000,2756200,3778400,2335500,1563600,121510000,60875000,40845000
33288000,0,585860,1332100,5092000,3075200,8348200,4096200,4929000,1944300,1955100,1556400,373840,0,0
8086200,0,0,0,0,0,3559600,2076200,0,1327200,1123100,0,0,0,0
4660100,0,2699200,0,0,0,0,0,0,0,0,0,1960800,0,0
16078000,0,0,0,0,0,0,0,0,0,0,0,11470000,0,4607100
68544000,0,384250,0,0,0,0,0,0,11898000,6788300,445250,26975000,8746500,13306000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26619000,0,0,818600,3316200,1116400,10223000,2067200,2855900,3864100,2357600,0,0,0,0
1464700,0,0,0,0,0,0,0,0,568850,480940,0,0,0,414950
38918000,0,0,930800,2616600,1976200,6306300,2116100,5223500,6822900,7862300,5063600,0,0,0
31654000,0,0,0,0,0,591490,0,0,1976300,715100,493620,14885000,7297900,5694700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185930000,0,0,876300,4082300,2745900,46839000,19785000,28570000,35277000,27841000,19299000,0,478810,133790
21865000,0,0,1082800,1082400,0,1735900,526290,0,1583900,632490,524460,6925600,4210400,3561300
6926900,0,124380,0,334180,0,1316100,801730,0,2395900,1954600,0,0,0,0
19606000,0,1734500,0,0,0,0,0,0,2248200,1073000,0,8100900,3701200,2748200
27003000,0,92089,365360,1046900,0,6302200,3937900,4229200,3619800,4541400,2868000,0,0,0
213510000,0,0,0,0,0,35454000,16764000,22206000,80772000,52842000,0,5472200,0,0
11507000,0,170860,0,387480,0,4594100,0,2797300,1578700,1292900,686040,0,0,0
738540000,0,566590,9345900,88094000,69448000,137910000,55032000,80666000,105890000,88939000,54719000,31536000,10485000,5907000
6438900,0,0,0,0,0,0,0,0,1320200,3132800,1985900,0,0,0
72562000,0,3736000,816680,6084800,4789500,7686300,4902200,4248200,15093000,14935000,6142100,2868100,1260200,0
3988100,0,0,0,0,0,0,0,0,0,0,0,3988100,0,0
390130000,0,392040,0,0,1730600,0,595610,782340,17311000,10421000,8789000,224630000,125480000,0
19926000,0,0,0,0,0,0,0,0,0,0,0,8353600,6433700,5139000
7151900,0,0,0,0,0,1268800,0,0,2842100,1810700,1230300,0,0,0
693310,0,693310,0,0,0,0,0,0,0,0,0,0,0,0
4804200,176100,115400,0,0,181770,0,0,0,393350,405680,162500,1422200,1947200,0
11209000,0,0,0,0,0,0,0,0,0,0,0,4416900,2968200,3823700
57136000,0,0,0,0,0,0,494950,0,25738000,19102000,11802000,0,0,0
1836100000,0,71810000,7956100,17215000,8135200,34210000,16091000,19372000,38429000,36241000,18255000,695040000,535050000,338300000
11159000,0,0,0,0,0,1670600,576010,1174400,0,1303500,716530,2351800,1721200,1644700
283280000,0,18176000,7327500,21976000,11241000,34564000,18351000,19421000,64557000,49668000,28143000,4894000,3146600,1812400
15285000,0,0,156160,2150000,1145900,3724200,2167000,2284000,1547200,1460300,650640,0,0,0
34600000,0,87453,0,0,0,0,0,0,9362800,6669900,5616600,8956300,3906600,0
475870,0,475870,0,0,0,0,0,0,0,0,0,0,0,0
8438000,0,0,0,0,0,0,0,0,0,0,0,3515500,2227300,2695200
2516300,0,0,0,850890,300430,1364900,0,0,0,0,0,0,0,0
176030000,0,0,0,0,1786700,4646300,177810,0,6172100,5162400,4267800,71794000,47927000,34098000
12990000,0,0,0,0,0,4014300,1713000,2437400,3152800,1672500,0,0,0,0
184840000,0,1281500,0,0,0,5820900,3115800,4930200,32611000,14507000,8016200,46097000,34355000,34106000
15032000,0,0,0,0,0,975140,1780300,457570,5075600,4488100,2255000,0,0,0
21492000,0,0,287290,1735800,747170,5906300,3045300,3367100,2250700,2379400,1666300,0,0,107090
29601000,0,0,0,0,0,0,0,0,1316900,1378100,802010,8684200,9817400,7602200
51763000,0,1402100,1027400,8307100,0,0,8595600,6650000,9197500,7174200,0,5585100,2759800,1064600
12684000,0,0,0,0,0,0,0,0,0,0,867470,6353200,0,5463800
24434000,0,0,0,0,0,0,0,0,0,0,0,9790700,8684300,5959000
96424000,0,0,1239900,6227400,3041000,15808000,5381900,7885600,24010000,19055000,12060000,1201800,0,513460
2593900,0,674490,0,0,0,0,0,225020,340460,0,0,0,753840,600120
7638000,0,1196800,0,0,0,464410,242620,0,2322500,1981100,1111400,0,319240,0
8461300,0,756450,0,0,0,1663300,0,0,3523400,1546600,971510,0,0,0
8788600,0,0,0,2282500,1085500,2154300,1226900,2039500,0,0,0,0,0,0
12660000,0,0,0,0,0,0,0,0,0,0,0,6554900,4197200,1908000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121900,0,0,0,0,0,0,0,0,0,1121900,0,0,0,0
3405400,0,0,0,237120,0,0,0,523920,1667600,0,976730,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22308000,0,0,0,0,0,0,0,0,3605900,1675900,1432100,9676300,3987800,1929700
4558400,0,0,0,0,0,0,0,0,0,0,0,0,2527800,2030600
8469800,0,155950,0,0,0,961840,0,442270,2303600,1328200,923050,1081400,836780,436790
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236900,0,8144200,0,30783,0,0,61831,0,0,0,0,0,0,0
35806000,0,0,0,0,0,12132000,4619600,10148000,3032000,2301400,1897600,1122500,553230,0
49517000,0,0,543710,1233000,0,8885300,3687300,6275400,12697000,10176000,6019700,0,0,0
11031000,0,0,0,0,0,0,0,0,490930,367610,0,4168200,3168200,2835700
8825500,0,0,266150,0,2273100,0,1628300,1268400,1478200,1119500,696280,0,0,95466
215470000,0,2081900,0,870500,0,12806000,6552300,8689800,55704000,33187000,26133000,34397000,22998000,12056000
5060400,0,0,0,0,0,2971800,0,2088600,0,0,0,0,0,0
19604000,0,0,0,2472100,1620000,4885100,3490100,2725800,1801600,1546700,1062300,0,0,0
3815600,0,2924100,0,0,0,0,294200,0,0,309140,192300,0,95917,0
1988000,0,0,0,1450800,537130,0,0,0,0,0,0,0,0,0
6651500,0,0,0,0,0,0,0,0,987720,0,0,3350300,1226200,1087200
733790,0,733790,0,0,0,0,0,0,0,0,0,0,0,0
14100000,0,0,0,0,0,1298000,0,706390,1974700,1391900,730000,4001100,2284700,1713200
28753000,0,374380,0,0,0,0,0,0,0,0,0,15898000,7052300,5428800
11995000,0,0,0,556280,0,3033500,1249400,2364700,1588600,1826500,1376300,0,0,0
74771000,0,3833900,0,0,340420,0,0,0,0,0,228510,22358000,32989000,15020000
1163400,0,565030,0,0,0,0,0,0,0,428440,169920,0,0,0
740750,0,740750,0,0,0,0,0,0,0,0,0,0,0,0
12299000,0,0,0,0,0,272750,0,0,954270,552440,490830,3489300,3431800,3107700
13710000,0,0,0,0,0,3320500,1292100,939340,1739400,0,0,3335700,1721500,1361400
3130100,0,0,0,0,0,0,0,0,0,0,0,2079600,1050500,0
957390,0,957390,0,0,0,0,0,0,0,0,0,0,0,0
26596000,0,0,0,0,0,0,0,0,0,0,136270,10462000,8079200,7918300
1021000,17203,735920,0,0,0,0,0,0,0,0,0,267830,0,0
16395000,0,0,0,0,0,1434300,279060,0,2895300,2986500,2056200,5214200,0,1529300
12960000,0,0,0,0,0,0,1238200,0,4890300,6831600,0,0,0,0
44679000,0,0,0,0,0,788090,0,0,1049400,1249300,892890,20841000,11330000,8528800
24210000,0,152320,0,1411900,863920,1566800,806950,704290,7193100,5997100,5148100,0,0,365100
4843000,0,0,0,0,0,0,0,0,0,0,0,2854000,0,1989000
192820000,2648.8,0,0,0,0,999460,271860,675900,19868000,12612000,8233400,67633000,48340000,34178000
25820000,0,0,0,0,0,0,227540,311260,2945500,2328100,1117100,6474000,4947300,7469400
21538000,0,0,0,0,580440,0,0,0,0,0,0,4472100,8151300,8333600
5302700,0,4641500,0,0,0,443430,0,0,0,0,217680,0,0,0
49266000,0,0,0,0,442830,0,0,0,0,0,0,17029000,13919000,17874000
79367000,0,260090,1675000,7486500,0,10391000,4140800,4593600,21065000,13935000,7262200,6256000,0,2300400
71629000,0,212200,4629300,3155900,3091500,13563000,2605100,4888900,15771000,8994600,5990800,0,4482100,4244600
