LFQ Intensity Lysate I,LFQ Intensity Scrambled I,LFQ Intensity Norad I,LFQ Intensity Neat I,LFQ Intensity Malat I,LFQ Intensity Lysate II,LFQ Intensity Scrambled II,LFQ Intensity Norad II,LFQ Intensity Neat II,LFQ Intensity Malat II,LFQ Intensity Lysate III,LFQ Intensity Scrambled III,LFQ Intensity Norad III,LFQ Intensity Neat III,LFQ Intensity Malat III
357040000,0,156040000,0,0,495280000,0,93796000,66878000,0,248230000,123900000,108610000,0,0
115460000,0,82686000,0,0,86446000,0,62619000,54578000,0,71904000,0,71124000,0,0
136120000,0,89019000,59914000,42798000,197980000,0,69677000,84706000,0,252130000,107400000,179810000,114360000,0
0,0,0,0,0,9713800,0,0,0,0,0,0,0,0,0
63480000,0,45424000,0,0,96691000,0,42907000,30199000,0,0,0,0,0,0
294740000,0,181360000,59869000,0,144350000,179130000,542380000,230390000,190900000,57914000,0,182710000,80032000,0
0,0,23164000,0,0,0,0,0,0,0,0,0,0,0,0
21910000,0,0,0,0,39255000,0,36764000,26290000,0,38227000,0,39360000,0,0
0,0,0,0,0,0,0,22459000,0,0,0,31064000,27706000,21598000,0
0,0,17159000,0,0,0,0,0,0,0,0,0,0,0,0
5475300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46156000,0,45741000,0,0,71366000,0,76320000,61866000,0,0,0,65140000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3289000,0,0,0,0,0,0,0,0,0
392430000,64514000,422180000,0,132040000,536880000,0,209490000,284870000,0,339060000,0,351090000,224450000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15797000,0,0,0,0,37518000,0,14680000,17757000,0,0,0,11361000,0,0
0,0,359320000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27163000,0,0,0,0,37968000,25100000,0,0,0,0,0,0
40820000,0,43449000,0,0,30119000,0,0,0,0,0,0,0,0,0
0,0,46005000,0,0,0,0,0,0,0,0,0,0,0,0
95663000,0,85990000,0,52140000,126160000,88161000,118350000,102550000,70659000,119760000,40433000,124890000,74354000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71089000,0,55632000,0,0,87951000,0,32516000,0,0,0,0,0,0,0
215910000,81079000,329220000,0,43893000,202500000,0,255940000,188080000,70977000,282690000,103160000,270820000,107980000,0
32388000,0,0,0,0,33533000,0,36854000,0,0,39606000,0,0,0,0
0,0,0,0,0,0,0,22492000,23909000,0,0,0,0,0,0
0,0,0,0,0,21011000,0,0,0,0,0,0,0,0,0
0,0,20317000,0,0,0,0,0,0,0,0,0,0,0,0
92914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14487000,0,0,0,0,0,0,0,0,0
39348000,0,30102000,0,0,72765000,0,54688000,84575000,0,132850000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18405000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,47381000,0,0,0
0,0,0,0,0,0,0,0,0,0,72071000,0,0,0,0
126460000,0,200320000,0,0,373620000,0,199750000,228130000,0,551450000,157440000,206400000,0,0
118630000,0,115900000,0,0,179710000,0,94573000,85024000,0,159830000,0,110650000,0,0
28896000,0,21234000,0,0,23401000,0,30335000,0,0,0,0,0,0,0
0,0,0,0,0,6700400,0,0,0,0,0,0,0,0,0
0,0,3793600,0,0,0,0,0,0,0,0,0,0,0,0
150380000,0,176560000,0,114730000,117960000,0,81977000,88531000,0,198180000,62020000,99470000,89206000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14788000,0,0,0,0,0,0,0
82836000,0,30401000,0,0,114050000,0,48562000,48751000,0,101840000,0,0,0,0
0,0,0,0,0,30295000,0,0,0,0,0,0,21156000,0,0
81477000,0,45944000,0,0,49390000,0,35749000,32127000,0,31977000,73134000,21318000,0,0
37479000,0,42149000,0,0,104440000,0,25846000,0,0,43112000,0,0,0,0
0,0,0,0,0,28612000,0,22746000,0,0,0,0,0,0,0
0,0,0,0,0,15294000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24399000,0,0,0
209620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732390000,0,406280000,0,63415000,869460000,68958000,353500000,360270000,78468000,343310000,20275000,198410000,51817000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25564000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,513810000,0,0,0
131410000,0,62890000,0,0,68861000,0,59582000,507720000,0,0,42600000,36885000,0,0
0,0,0,0,0,23697000,0,0,0,0,0,0,0,0,0
80174000,45707000,67461000,0,53514000,106630000,62714000,67507000,73910000,0,85188000,74384000,79184000,87487000,0
0,0,0,0,0,14746000,0,0,0,0,0,0,0,0,0
0,0,18134000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84853000,0,39539000,0,0,84133000,42974000,0,0,0,72506000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18074000,0,0
0,0,0,0,0,3857200,0,0,0,0,0,0,0,0,0
0,0,0,0,88050000,98857000,0,124320000,109790000,0,0,0,0,0,0
0,0,24383000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25346000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21115000,0,0,0,0,0,0,0,0,0
846980000,0,732620000,0,139120000,842150000,112180000,527690000,644400000,96800000,547810000,80556000,448480000,109660000,0
68308000,0,82196000,0,0,0,0,0,0,0,0,0,0,0,0
46375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140610000,0,192780000,0,0,236220000,0,165830000,172060000,0,193300000,0,112010000,0,0
16552000,0,0,0,0,14760000,0,18816000,20702000,0,25943000,0,0,0,0
0,0,3856100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14283000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,133780000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9503500,0,0,0
0,0,0,0,0,0,0,0,0,0,10757000,0,0,0,0
62104000,0,44773000,0,22631000,42860000,0,38960000,33375000,0,72352000,0,35920000,0,0
0,26334000,17415000,0,17634000,0,0,0,0,0,0,0,0,0,0
0,41654000,18009000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23455000,0,0,0,0,26415000,0,0,0,0
0,0,0,0,0,7818500,0,0,0,0,0,0,0,0,0
0,37575000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,43183000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1261900,0,0
149220000,0,118980000,0,0,130020000,0,60918000,77273000,0,194230000,0,79845000,0,0
57513000,0,36269000,0,0,111090000,0,47974000,0,0,139920000,0,0,0,0
0,0,21779000,0,0,0,29959000,45628000,49088000,0,0,0,32276000,0,0
58416000,0,0,0,0,36972000,0,0,0,0,58988000,0,0,0,0
30759000,0,33251000,0,0,49741000,0,37075000,0,0,21457000,0,0,0,0
28678000,0,0,0,0,26395000,0,0,0,0,0,87365000,0,0,0
322980000,73492000,287590000,0,0,227300000,0,165600000,152700000,0,536330000,268460000,259970000,116620000,0
41559000,35758000,59639000,0,28427000,43978000,38617000,38656000,44187000,37100000,73532000,0,43242000,0,0
175740000,0,180320000,0,0,388200000,0,254960000,135250000,0,393050000,428420000,335500000,0,0
0,0,66443000,0,42593000,0,0,38109000,0,0,0,0,0,0,0
0,32854000,0,0,0,0,0,0,0,0,0,0,0,0,0
44552000,0,31063000,0,0,42149000,0,24577000,0,0,19856000,0,0,0,0
14924000,0,19034000,0,0,16660000,0,0,0,0,0,0,0,0,0
35538000,0,32672000,0,25920000,69258000,47495000,44505000,36856000,0,0,59740000,0,0,0
0,848650000,42769000,0,111220000,0,22703000,89933000,0,0,0,28566000,0,0,0
0,0,62147000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,68617000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8525900,0,0,0,0,7921500,0,0,0,0,0,0,0,0,0
0,237280000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1856200000,0,0,1328000000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,899510000,0,0,0
0,0,22041000,0,0,0,0,0,0,0,0,0,0,0,0
0,202670000,0,0,93800000,0,0,114810000,0,0,0,81904000,0,0,0
0,22633000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47033000,0,0,22820000,0,0,0,0,0,0,0,0,0,0
0,219840000,18615000,0,44880000,0,123400000,40072000,0,0,0,670040000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30109000,0,18293000,0,0,0,0,0,0,0,0,0,0,0,0
0,223070000,53844000,0,134300000,0,137970000,59589000,86757000,121290000,0,0,58685000,0,0
0,139780000,34070000,0,102150000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29537000,0,0,0,0,0,0,0,0,0
53954000,0,60573000,0,0,105260000,0,0,81941000,0,92013000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27262000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,501260000,56169000,0,0,0,616220000,55810000,0,0,0,842140000,0,0,0
0,295210000,0,0,181470000,0,404610000,142250000,0,0,0,643550000,0,0,0
0,0,0,0,0,0,63573000,0,0,0,0,0,0,0,0
0,50802000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,629470000,39758000,0,73623000,0,0,22418000,0,0,0,114340000,0,0,0
0,0,0,0,0,0,0,29082000,0,0,0,0,0,0,0
0,3199800000,439220000,0,1390700000,0,306930000,498710000,0,0,0,0,0,0,0
0,0,30471000,63732000,0,0,58955000,45130000,44427000,52297000,0,0,92436000,63526000,0
0,0,0,0,0,0,66664000,49555000,51349000,0,0,0,0,0,0
0,145490000,30068000,0,0,0,0,419920000,0,0,0,108960000,0,0,0
0,227340000,0,0,0,0,0,0,0,0,0,288850000,0,0,0
0,706040000,0,0,129340000,0,0,0,0,0,0,435380000,0,0,0
0,669540000,84327000,0,92623000,0,0,0,0,0,0,590580000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25821000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,43936000,0,0,0
0,31049000,0,0,0,0,31136000,0,0,0,0,0,0,0,0
0,1359800000,53423000,0,409190000,0,614790000,16175000,29909000,0,0,130580000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18090000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22417000,0,0,0
0,0,0,0,0,0,0,9669100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21172000,0,26570000,0,0,30458000,0,0
0,0,0,0,0,31940000,0,36834000,32320000,0,0,0,52403000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,73612000,0,0
0,0,0,0,0,33084000,0,0,0,0,38511000,0,0,0,0
0,257400000,97542000,210940000,0,0,119310000,93294000,85336000,0,0,0,0,0,0
0,3832300,0,0,0,0,0,0,0,0,0,0,0,0,0
25717000,68651000,69325000,0,78645000,33804000,0,53868000,43509000,35069000,43243000,167990000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244930000,62282000,143650000,0,53407000,129310000,0,113810000,97760000,0,202180000,0,78613000,0,0
61364000,0,69866000,0,0,151480000,0,0,0,0,160510000,0,0,0,0
368320000,0,282530000,0,0,445040000,18343000,179000000,197170000,0,356450000,0,183890000,0,0
81065000,0,0,0,0,97426000,0,0,0,0,0,0,0,0,0
0,881290000,0,0,668660000,0,661230000,403610000,421530000,365970000,0,0,0,981200000,0
86077000,0,51422000,0,0,110570000,0,33995000,51358000,0,0,0,28442000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208590000,0,115370000,0,0,173960000,0,109040000,97241000,0,197230000,147670000,99248000,0,0
11871000,0,9974400,0,0,0,0,0,0,0,0,0,0,0,0
477930000,0,558630000,71678000,60997000,456160000,0,361600000,364410000,0,565090000,0,483220000,65803000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230240000,0,130080000,0,0,132990000,0,73881000,64571000,0,240720000,0,92424000,0,0
0,0,0,0,0,0,0,0,0,0,0,1060700000,0,0,0
0,0,0,0,41482000,0,60147000,0,0,0,0,72194000,0,0,0
0,1343000000,0,0,21477000,0,0,0,23122000,0,0,0,0,0,0
0,0,203620000,0,178170000,0,395920000,462380000,235080000,0,0,139120000,218450000,247610000,0
25335000,0,40561000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32491000,0,0,0,0,0,121270000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503570000,0,189790000,0,40454000,525870000,63586000,224780000,127030000,51970000,122210000,0,131580000,0,0
664860000,81025000,534470000,0,128230000,263010000,0,138690000,125320000,0,285850000,0,209210000,72776000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25268000,0,0,0,0,0,0,22192000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3694600,0,0,0
86637000,285390000,198920000,78042000,168650000,79693000,440840000,160330000,142280000,41062000,0,1932900000,130970000,113530000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103970000,0,83973000,0,0,126630000,77117000,101040000,105320000,117910000,59290000,0,0,0,0
166500000,0,486430000,670570000,0,197980000,0,191810000,0,0,218860000,0,126960000,0,0
0,0,63259000,0,0,130910000,0,68328000,0,0,135530000,0,65472000,0,0
0,0,0,0,0,0,0,0,0,0,0,246650000,0,0,0
846440000,41587000,606260000,0,24698000,538700000,65713000,287710000,265380000,37539000,453610000,209330000,266840000,61868000,0
605160000,92896000,458500000,0,82144000,368240000,196240000,173380000,220370000,0,340040000,722210000,212600000,113900000,0
112170000,74100000,226510000,169660000,120620000,344380000,119530000,187020000,116240000,53766000,286020000,685760000,124770000,58190000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166700000,870640000,583060000,0,0,1346900000,0,3758800000,3902300000,4740000000,1071400000,1312400000,1853700000,1449400000,0
557520000,0,470320000,0,53738000,361410000,0,219110000,154240000,0,350930000,0,243540000,49933000,0
0,0,0,0,0,0,0,0,0,0,0,328420000,0,0,0
109750000,0,166370000,224050000,0,178150000,126280000,259980000,203980000,0,156250000,0,237630000,173960000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51675000,0,48675000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220760000,70678000,208350000,165930000,0,325750000,0,0,0,0,5200500000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118930000,0,100190000,66692000,0,145670000,0,92326000,0,0,173770000,0,24370000,0,0
39155000,49445000,38969000,54965000,43366000,35594000,0,0,29085000,0,59304000,55983000,26189000,39329000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107270000,0,0,0,0,0,0,0,0,0,85864000,270650000,0,0,0
0,117290000,0,0,0,0,0,0,0,0,0,182540000,0,0,0
0,55061000,27955000,73720000,28914000,42259000,42229000,44648000,43078000,47116000,0,0,45502000,0,0
0,0,0,0,0,24262000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,91567000,0,0,0
0,0,0,0,0,0,205510000,0,0,0,0,0,14495000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66711000,0,82465000,0,0,81895000,0,40270000,35433000,0,150710000,0,68393000,0,0
310070000,0,262880000,0,36501000,323910000,67212000,146040000,138510000,0,463560000,0,132360000,61923000,0
29952000,0,30296000,0,0,38279000,0,0,41829000,0,39072000,0,0,0,0
0,0,17247000,0,0,0,0,0,0,0,0,0,0,0,0
0,608930000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22529000,0,0,0,0,49593000,0,0,0,0
0,709790000,0,0,0,0,0,0,0,0,0,0,0,0,0
331740000,0,268570000,0,55900000,390700000,66926000,221300000,184810000,0,218620000,75009000,293860000,110230000,0
510630000,0,290630000,0,121880000,780700000,0,316210000,292940000,77119000,771150000,0,274830000,134850000,0
19908000,0,21254000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31775000,0,0,0
0,0,0,0,0,15060000,0,11203000,0,0,0,0,0,0,0
0,0,0,0,0,13943000,0,0,0,0,0,0,0,0,0
0,0,21531000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35179000,0,0,0,0,0,0,0,0,0,0,0
270930000,0,408530000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37847000,0,0,0,0,0,0,0,0,0
91410000,0,131550000,0,108020000,108880000,0,139630000,131200000,166540000,98300000,0,130380000,0,0
22960000,0,22577000,0,0,0,0,0,0,0,0,0,0,0,0
107400000,0,62975000,0,0,91197000,0,27112000,47394000,0,42490000,0,45622000,0,0
0,0,0,0,0,50099000,0,0,0,0,0,0,0,0,0
0,0,0,8801200,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,77452000,0,0,0,0
3269100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51762000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50606000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101730000,0,0,0,0,0,0,0,0,73814000,0,0,0
56217000,0,69635000,0,0,35068000,64794000,28669000,40535000,0,39224000,173280000,25311000,39955000,0
111480000,0,58931000,0,0,63979000,0,56552000,51309000,0,88240000,40897000,76217000,0,0
0,0,0,0,0,0,0,0,0,0,0,318100000,0,0,0
102180000,0,67034000,0,0,232670000,0,99220000,89652000,71195000,128510000,50131000,125290000,44363000,0
0,0,0,0,0,0,0,0,4746500,0,0,0,0,0,0
83442000,0,56782000,0,0,239460000,0,0,108030000,0,213670000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,49038000,0,0,0
58776000,0,68767000,0,0,0,0,0,0,0,0,0,0,0,0
358730000,0,267150000,0,64240000,0,0,0,0,0,29537000,0,0,0,0
115660000,0,83229000,0,0,106080000,85727000,131970000,92035000,46847000,63617000,147540000,101360000,0,0
189690000,118180000,165460000,0,83218000,68229000,70092000,72109000,41760000,0,86371000,112770000,75328000,0,0
0,0,0,0,0,0,0,0,0,0,0,208550000,0,0,0
6098100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,196010000,0,0,0
0,0,0,0,0,0,0,20192000,20687000,0,0,0,0,0,0
0,0,0,0,0,0,0,21511000,0,0,0,0,0,0,0
335780000,0,327860000,0,30406000,161470000,0,81146000,87666000,0,200550000,0,156270000,49955000,0
97567000,0,88990000,0,0,95479000,0,39812000,50186000,0,109610000,0,45450000,0,0
0,0,8773000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,40619000,0,25994000,0,0,0,0,32890000,0,0
0,1055700000,291010000,0,630060000,0,0,0,0,0,0,0,0,0,0
446050000,0,414790000,0,35131000,686350000,21333000,299740000,241310000,0,292190000,45336000,372900000,41964000,0
0,0,43297000,44612000,0,92164000,0,37838000,35635000,0,122030000,133820000,56571000,0,0
71525000,57213000,92574000,86289000,76822000,89529000,0,110630000,109850000,0,150010000,0,0,0,0
467730000,0,450040000,0,40651000,303550000,0,177710000,204170000,0,168010000,0,160480000,43242000,0
300380000,0,81707000,0,0,241590000,0,97749000,137550000,0,132480000,103660000,72435000,0,0
14190000,169370000,39079000,0,133440000,16814000,35132000,36156000,32880000,0,0,38921000,34470000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100280000,27083000,195780000,47191000,0,70120000,137640000,60810000,42941000,0,23518000,197780000,74025000,0
0,0,0,0,0,0,0,0,0,0,0,513390000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48055000,0,37179000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12820000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,772370000,0,0,0
0,0,28420000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85464000,0,0,67639000,0,0,0,0,0,0,0,0,0
45186000,0,0,0,0,66469000,0,49107000,45369000,0,74841000,0,65457000,0,0
0,0,0,0,0,0,0,30492000,22393000,34236000,0,0,0,0,0
402540000,60683000,367200000,0,109950000,301510000,94984000,229130000,259220000,77785000,208950000,79975000,86554000,42113000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94922000,0,127930000,0,0,187190000,0,98762000,60208000,0,158290000,0,76600000,0,0
73504000,0,53444000,0,0,64337000,0,46948000,0,0,47696000,0,48762000,0,0
0,0,11330000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1644100,0,0,0,0,0,0,0,0,0
156720000,0,225130000,0,0,339530000,63217000,281960000,166130000,77533000,110090000,0,135160000,51101000,0
0,0,23815000,0,0,0,0,0,0,0,0,0,0,0,0
70648000,83539000,88804000,62111000,82306000,109640000,94504000,66285000,75731000,0,74101000,133670000,69650000,82921000,0
62665000,0,61406000,0,19613000,60060000,0,49657000,0,0,70613000,0,63376000,0,0
39078000,0,26341000,0,0,0,0,31714000,21571000,0,0,0,0,0,0
658010000,95971000,654650000,0,221480000,873590000,360840000,645210000,677700000,204510000,366610000,225010000,225530000,0,0
186390000,0,525700000,289520000,0,36675000,434360000,770760000,414260000,320260000,58708000,0,561860000,483060000,0
0,0,0,0,0,0,0,0,0,0,0,104660000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,50310000,0,0,0
38479000,66981000,38744000,0,32051000,57245000,37945000,33353000,33511000,33231000,35631000,0,0,0,0
0,0,0,0,0,0,261470000,197950000,101930000,0,0,691850000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44533000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,79580000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1090600000,0,0,0
99260000,0,76210000,0,0,83000000,0,70580000,0,0,92113000,0,0,0,0
0,48536000,33610000,0,35126000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81180000,0,0,0,0,112350000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,107280000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,85777000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56047000,0,50452000,0,0,18539000,0,20784000,0,0,0,149990000,0,0,0
0,0,20221000,0,0,0,0,0,19052000,0,0,0,0,0,0
0,28364000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650000,83351000,64619000,0,0,31176000,27753000,30020000,39225000,0,0,96097000,26682000,0,0
119940000,110320000,132050000,42003000,74772000,118690000,86514000,96758000,112030000,81319000,28915000,79567000,0,35175000,0
46318000,0,40322000,0,0,32134000,0,16638000,0,0,0,0,0,0,0
105670000,0,104640000,0,0,122890000,0,54195000,62604000,0,0,0,46888000,0,0
0,0,0,0,0,0,111770000,0,0,0,0,668100000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,63891000,0,0,0
25342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896790000,159420000,631290000,304810000,262540000,813180000,0,296880000,323960000,0,1366000000,0,298140000,138820000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16611000,0,0,0,0,0,0,0,0,0,0,0,0
428990000,195730000,861150000,76040000,118480000,582760000,45548000,225070000,329030000,0,605530000,58476000,254860000,83387000,0
66731000,0,41168000,0,30533000,52924000,0,0,0,0,77135000,78752000,0,0,0
49642000,0,33080000,0,0,0,0,0,0,0,221790000,0,0,0,0
0,0,0,26959000,0,0,0,0,0,0,0,0,0,0,0
9422700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99076000,49703000,104230000,64101000,0,118750000,0,28504000,35429000,0,1143200000,0,0,0
0,0,0,0,0,86739000,0,0,0,0,83898000,0,0,0,0
60004000,0,34626000,0,0,88440000,0,46168000,50320000,0,124070000,0,56998000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85147000,77940000,0,63695000,0,263120000,0,48303000,86541000,0,687820000,0,0,0
246850000,0,258090000,0,0,450660000,0,131470000,158140000,0,346350000,0,85185000,34923000,0
50409000,0,0,0,0,64856000,0,67447000,72533000,0,62947000,0,0,0,0
150080000,0,117120000,0,0,224930000,69955000,253290000,176450000,91155000,90798000,0,58913000,0,0
0,0,0,0,0,0,0,0,0,0,0,78973000,0,0,0
426300000,0,443880000,0,57173000,387100000,71677000,233120000,312510000,55948000,107420000,377590000,97670000,0,0
0,0,8517600,0,0,0,0,0,0,0,0,0,0,0,0
133990000,0,99962000,0,0,158690000,0,103900000,136620000,0,179050000,261770000,146010000,0,0
390680000,138620000,207350000,0,165080000,249580000,0,220530000,251720000,0,278170000,200670000,166340000,144310000,0
0,0,24055000,0,0,27332000,0,0,0,0,0,0,0,0,0
0,0,46082000,0,0,88913000,0,40201000,42470000,0,171330000,0,0,0,0
50291000,0,29646000,0,0,35645000,0,52063000,40770000,38684000,0,0,0,0,0
0,11190000,0,0,0,0,0,0,0,0,0,0,0,0,0
549320000,82291000,361790000,0,83962000,580410000,89916000,172270000,200640000,70601000,650400000,0,155910000,77275000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527740000,18256000,456020000,0,47040000,234040000,0,171130000,132650000,0,155700000,0,205100000,0,0
29311000,0,34430000,0,0,28067000,0,20898000,18050000,0,53372000,0,31832000,0,0
0,0,0,0,0,0,0,8551400,10301000,0,0,0,0,0,0
48869000,0,41408000,0,0,44627000,0,28246000,38801000,0,90509000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181110000,0,77547000,0,0,186800000,0,61159000,86675000,0,106310000,109260000,69937000,34390000,0
0,0,0,0,0,0,0,0,10445000,0,0,0,0,0,0
43211000,0,44634000,0,0,44656000,0,41591000,0,0,37138000,0,37211000,0,0
0,0,0,0,0,0,0,0,0,0,2926000,0,0,0,0
448690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16534000,0,0,0,0,0,0,0
0,0,22255000,0,0,0,0,0,0,0,0,47966000,0,0,0
0,0,0,0,0,8273300,0,0,0,0,0,0,0,0,0
224650000,0,184900000,0,16673000,379950000,0,174970000,87915000,0,322510000,0,130580000,0,0
260880000,0,45591000,0,0,175160000,40381000,95533000,101250000,27583000,88117000,0,75387000,44382000,0
372650000,102600000,333790000,51702000,98733000,259410000,132540000,212210000,252520000,40148000,98435000,0,212730000,124390000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43123000,0,0,0,0,0,0,0,0,0,0,0,0
26847000,0,32967000,0,0,45775000,0,31130000,35792000,0,0,0,0,0,0
