msInspectTop3normPeakIntensity,msInspectTop3normAreaIntensity,msInspectAllnormPeakIntensity,msInspectAllnormAreaIntensity,msInspectTop3absPeakIntensity,msInspectTop3absAreaIntensity,msInspectAllabsPeakIntensity,msInspectAllabsAreaIntensity,msBIDTop3normPeakIntensity,msBIDTop3normAreaIntensity,msBIDAllnormPeakIntensity,msBIDAllnormAreaIntensity,msBIDTop3absPeakIntensity,msBIDTop3absAreaIntensity,msBIDAllabsPeakIntensity,msBIDAllabsAreaIntensity
0.00601428,0.004652224,0.006715477,0.005197432,12261559.38,360895.9556,13732286.86,404392.9317,0.004926428,0.002345393,0.005516419,0.002839881,90117967.51,6702662.722,101359569.4,8270355.03
0.00056456,0.00051129,0.00056456,0.00051129,540644.8,62526.95982,540644.8,62526.95982,0.000205615,0.000517037,0.000205615,0.000517037,1391177.2,1750000,1391177.2,1750000
0.00207943,0.001550594,0.003208829,0.002768563,7498097.8,198595.6154,11177545.21,342759.6947,0.001946807,0.001029901,0.004073854,0.002465894,52392455.5,3833076.923,109172262.5,9131794.872
0.000896843,0.000709851,0.000896843,0.000709851,579753.33,16925.16131,579753.33,16925.16131,0.000254172,0.000364863,0.000254172,0.000364863,643493.7,167857.1429,643493.7,167857.1429
0.003670403,0.002556605,0.006026326,0.003846262,5776896.85,63847.0262,9432948.136,96561.5244,0.000963578,0.000510607,0.00192406,0.001159937,16994154.1,572238.5142,33925801.46,1285923.754
NA,NA,NA,NA,NA,NA,NA,NA,7.00E-06,1.55E-05,7.00E-06,1.55E-05,100849.44,13054.18719,100849.44,13054.18719
NA,NA,NA,NA,NA,NA,NA,NA,0.000013019,7.55E-06,0.000013019,7.55E-06,393539.38,25248.50895,393539.38,25248.50895
0.001156926,0.001160694,0.001156926,0.001160694,2149307.385,59085.78857,2149307.385,59085.78857,0.000761339,0.000670998,0.000861788,0.000813995,14604712.91,1399185.336,16042215.9,1621995.927
0.003311488,0.002384187,0.003311488,0.002384187,4971230.8,114582.4986,4971230.8,114582.4986,0.001535701,0.000971218,0.001535701,0.000971218,23877386,1748466.258,23877386,1748466.258
0.001957367,0.001328469,0.001957367,0.001328469,1987801.59,115114.5999,1987801.59,115114.5999,0.001312345,0.000682156,0.001312345,0.000682156,8180031.58,1442887.324,8180031.58,1442887.324
0.000142787,0.000192607,0.000142787,0.000192607,434754.66,6214.786145,434754.66,6214.786145,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000331999,0.000317934,0.000331999,0.000317934,844076.87,40762.16762,844076.87,40762.16762,0.000499468,0.000478892,0.000499468,0.000478892,11630596.56,2083524.904,11630596.56,2083524.904
0.001748373,0.001183552,0.003109861,0.002363404,2635113.74,37215.92889,4796625.968,70900.86364,NA,NA,NA,NA,NA,NA,NA,NA
0.000627944,0.000500457,0.000866456,0.000781974,1804979.91,53688.57065,2665014.97,91899.97962,0.000447859,0.000277713,0.00055224,0.000354875,10618622.7,1000000,13427727.7,1304347.826
0.000820436,0.000628571,0.000820436,0.000628571,2505625.984,72991.29668,2505625.984,72991.29668,0.000418145,0.000210384,0.000418145,0.000210384,11138123.7,841126.7606,11138123.7,841126.7606
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.001432039,0.001244255,0.002450412,0.002249351,4882463.5,79137.92665,8147700.42,150214.5474,0.001249685,0.001161282,0.002261761,0.00255199,25329645,1697674.419,46787645.27,4128622.54
0.005299378,0.004086207,0.008662518,0.006878506,11246100.1,432496.5564,18545043.27,737002.9688,0.00291841,0.001908409,0.005130278,0.003419715,55607011.5,7687969.925,97571622.37,13741541.35
0.001697598,0.001301265,0.001697598,0.001301265,500667.91,39398.79646,500667.91,39398.79646,0.001123699,0.000368745,0.001123699,0.000368745,2844901.6,504424.7788,2844901.6,504424.7788
0.006647331,0.005434894,0.006734847,0.005622648,20239608.5,1039669.082,20506076.88,1075585.408,0.007044652,0.004208048,0.013190547,0.008140709,141400760,20566326.53,264761616.4,39786734.69
0.003050255,0.007158356,0.003950962,0.008157514,7794990.335,601834.4964,9885590.245,674377.1953,0.004056492,0.00593335,0.005422692,0.008312508,60972472.04,10858861.79,83002870.69,14911978.32
0.000376107,0.000253078,0.000376107,0.000253078,798156.526,19153.80957,798156.526,19153.80957,0.000186208,7.71E-05,0.000186208,7.71E-05,3547985,222043.0108,3547985,222043.0108
NA,NA,NA,NA,NA,NA,NA,NA,0.000176092,0.000115495,0.000176092,0.000115495,4361968,136178.8618,4361968,136178.8618
0.000250825,0.000149138,0.000250825,0.000149138,532290.06,15609.13569,532290.06,15609.13569,0.000179816,0.000111985,0.000179816,0.000111985,3426183,446096.6543,3426183,446096.6543
0.004368273,0.003146041,0.005430348,0.004484725,12109707.89,560457.7774,15092825.48,803998.2281,0.004160193,0.002053394,0.006131585,0.003533674,83503690,10087179.49,123073619.5,17358974.36
0.028214672,0.026045747,0.028620251,0.026514322,79322246.25,3586662.422,80557141.65,3655022.967,0.030642829,0.025027494,0.047205829,0.042147247,588706186.6,89347082.1,910388618.6,151141633.7
0.000611407,0.00036105,0.000611407,0.00036105,1215164,34943.48872,1215164,34943.48872,0.001010497,0.000497668,0.001010497,0.000497668,15592632.2,1394360.902,15592632.2,1394360.902
0.045719789,0.038535843,0.078145591,0.072059013,86723839.34,4579282.575,140092784.4,8136374.983,0.038074914,0.025936095,0.083861138,0.075528843,385955105.4,73304231.43,882744948.4,184632272.4
0.000321053,0.000233817,0.000321053,0.000233817,638088.4,30248.43216,638088.4,30248.43216,0.000686948,0.000528664,0.000686948,0.000528664,10600048.9,1979899.497,10600048.9,1979899.497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000507708,0.000347468,0.000507708,0.000347468,1622396.44,23739.72667,1622396.44,23739.72667,NA,NA,NA,NA,NA,NA,NA,NA
0.0071672,0.005611897,0.009656756,0.008044053,24491951.94,469109.9994,33193733.85,678123.6166,0.00788068,0.005966965,0.025834193,0.02125519,195212151,14888172.04,640086860.2,53050322.58
0.00164403,0.001864435,0.001701189,0.001907371,2192411.3,115550.3437,2259317.838,117672.5039,0.00034318,0.00058604,0.000373326,0.000628603,6020660.47,1660615.385,6489383.97,1775907.692
0.000228336,0.000172129,0.000228336,0.000172129,417578.84,13711.82101,417578.84,13711.82101,6.12E-05,4.04E-05,6.12E-05,4.04E-05,1157412.4,151750.9728,1157412.4,151750.9728
0.011205087,0.008341691,0.017429767,0.013351018,9191379.46,183791.6038,13576825.28,254442.0673,0.016804724,0.010246769,0.021964412,0.013346616,94449878.33,5532836.625,129359970.3,7642531.418
0.000221741,0.000206664,0.000221741,0.000206664,725198.37,11078.83566,725198.37,11078.83566,0.001209038,0.000929026,0.001436484,0.001145729,23768792.3,1141193.595,28456771.3,1418777.293
NA,NA,NA,NA,NA,NA,NA,NA,0.00065798,0.000555652,0.000737974,0.000707004,12446371.5,1395833.333,13959537.4,1776041.667
NA,NA,NA,NA,NA,NA,NA,NA,0.000220294,0.000129762,0.000220294,0.000129762,2624808.08,318407.9602,2624808.08,318407.9602
NA,NA,NA,NA,NA,NA,NA,NA,0.001019797,0.001128145,0.001019797,0.001128145,6987748.95,1042817.68,6987748.95,1042817.68
NA,NA,NA,NA,NA,NA,NA,NA,1.26E-05,4.68E-06,1.26E-05,4.68E-06,79900.19,5511.811024,79900.19,5511.811024
0.003378874,0.002378609,0.003908262,0.002944194,8146296.228,257156.2917,9354686.498,314875.8185,0.003087333,0.002173849,0.00418758,0.003322167,41075861,4591187.739,54699616.95,6925287.356
0.001576708,0.001513296,0.001576708,0.001513296,4323610.216,238749.417,4323610.216,238749.417,0.002318706,0.003548215,0.002513334,0.003819068,42863894.9,16545604.4,46418212.7,17863956.04
0.019524207,0.019255348,0.024408667,0.023292655,43064765.45,2950208.709,53591843.59,3557616.733,0.016760481,0.016238839,0.028063055,0.027396126,197472764.8,47505988.02,331916313.7,80389221.56
0.001464952,0.001373688,0.001464952,0.001373688,2882400.609,183394.1822,2882400.609,183394.1822,0.000715681,0.000571495,0.000852702,0.000674634,11505980.8,2444285.714,13384760.14,3122857.143
0.000272874,0.000230129,0.000272874,0.000230129,488800.134,6340.470567,488800.134,6340.470567,2.14E-05,0.00004278,2.14E-05,0.00004278,375763.44,49698.43185,375763.44,49698.43185
0.000264785,0.000235659,0.000264785,0.000235659,248717.223,1892.521438,248717.223,1892.521438,0.000273784,0.000208132,0.000273784,0.000208132,1769805.2,51042.41553,1769805.2,51042.41553
0.001619452,0.000970477,0.001619452,0.000970477,4258023.26,169772.4624,4258023.26,169772.4624,0.002514463,0.001085451,0.002751055,0.001199054,51286635,5546391.753,56795912,6211340.206
0.000894758,0.000696367,0.000894758,0.000696367,2009360.152,89929.71641,2009360.152,89929.71641,0.001274439,0.000728341,0.001421734,0.000972344,15002037.8,1849062.5,16854727.59,2490312.5
0.000440391,0.000314772,0.000440391,0.000314772,1340889.1,57291.36408,1340889.1,57291.36408,NA,NA,NA,NA,NA,NA,NA,NA
0.000226298,0.000251565,0.000226298,0.000251565,689026.68,45129.79809,689026.68,45129.79809,0.000188104,0.000166088,0.000188104,0.000166088,3775630.2,761244.0191,3775630.2,761244.0191
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.003636584,0.00277288,0.003883006,0.003405699,2645638.7,112103.6797,3001640.08,163648.6097,0.003017136,0.001543979,0.003261607,0.002045767,13745072,1971497.585,15459874.27,2941594.203
NA,NA,NA,NA,NA,NA,NA,NA,0.00037488,0.000131799,0.00037488,0.000131799,2286873.5,121875,2286873.5,121875
4.31E-05,4.52E-05,4.31E-05,4.52E-05,153255.16,3166.358478,153255.16,3166.358478,0.000099356,4.47E-05,0.000099356,4.47E-05,2640749,101903.1142,2640749,101903.1142
NA,NA,NA,NA,NA,NA,NA,NA,0.000891356,0.000552234,0.000891356,0.000552234,17891368.7,2555555.556,17891368.7,2555555.556
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00161612,0.001726469,0.002378641,0.00221029,3205151.84,131213.6791,4854825.99,172928.6983,0.001467821,0.00100038,0.001815743,0.001234014,28763727.5,3148648.649,35867051.7,4156418.919
NA,NA,NA,NA,NA,NA,NA,NA,8.80E-05,3.18E-05,8.80E-05,3.18E-05,1048368.6,83068.78307,1048368.6,83068.78307
0.004386381,0.003280387,0.004386381,0.003280387,4247885.3,212193.5927,4247885.3,212193.5927,0.002368886,0.001149016,0.002368886,0.001149016,14450861,1910112.36,14450861,1910112.36
0.000722044,0.000599091,0.000722044,0.000599091,2614194.709,48779.32643,2614194.709,48779.32643,0.00050507,0.000426945,0.00050507,0.000426945,13503306.1,1003649.635,13503306.1,1003649.635
NA,NA,NA,NA,NA,NA,NA,NA,0.008907256,0.004605631,0.008907256,0.004605631,24662164.4,310077.2044,24662164.4,310077.2044
0.001763607,0.001148803,0.001763607,0.001148803,3592715.4,127817.9008,3592715.4,127817.9008,0.000961033,0.000585824,0.000961033,0.000585824,14829362.3,1842194.093,14829362.3,1842194.093
7.54E-05,5.74E-05,7.54E-05,5.74E-05,166926.67,9502.835484,166926.67,9502.835484,NA,NA,NA,NA,NA,NA,NA,NA
0.000759322,0.000482258,0.000759322,0.000482258,921494.23,21951.57237,921494.23,21951.57237,NA,NA,NA,NA,NA,NA,NA,NA
0.00024404,0.000200421,0.00024404,0.000200421,540323.6906,26643.44668,540323.6906,26643.44668,0.000312921,0.000256138,0.000312921,0.000256138,3728462.63,654559.5855,3728462.63,654559.5855
0.000991734,0.000809288,0.001032383,0.000839255,3266105.44,45021.12201,3396000.83,46630.23219,0.000273927,0.000262378,0.000273927,0.000262378,6237046.18,405014.9701,6237046.18,405014.9701
0.000332967,0.000314369,0.000332967,0.000314369,1110201.98,20495.0975,1110201.98,20495.0975,4.02E-06,4.06E-06,4.02E-06,4.06E-06,78997.1,5954.861111,78997.1,5954.861111
NA,NA,NA,NA,NA,NA,NA,NA,0.001097594,0.000503216,0.001097594,0.000503216,17065616.5,2022831.05,17065616.5,2022831.05
0.000156095,0.000152355,0.000156095,0.000152355,285464.94,8640.168975,285464.94,8640.168975,3.92E-05,6.45E-05,3.92E-05,6.45E-05,745992.75,191412.7424,745992.75,191412.7424
0.000867726,0.000593475,0.000867726,0.000593475,255916.14,25702.26076,255916.14,25702.26076,NA,NA,NA,NA,NA,NA,NA,NA
0.000431803,0.00050813,0.000431803,0.00050813,517324.84,4046.835878,517324.84,4046.835878,0.000374695,0.000273984,0.000374695,0.000273984,5396063.5,89217.55725,5396063.5,89217.55725
0.003577928,0.002699726,0.003577928,0.002699726,7111088.7,318818.3349,7111088.7,318818.3349,NA,NA,NA,NA,NA,NA,NA,NA
0.00080045,0.000598258,0.00080045,0.000598258,1590884.102,77008.459,1590884.102,77008.459,0.000745284,0.000362658,0.000745284,0.000362658,11500210.8,1351400,11500210.8,1351400
0.005447146,0.004348368,0.006519324,0.005847233,16585319.05,696739.6346,19843012.56,935961.3068,0.004945648,0.003052427,0.005490751,0.003577519,99269404,12495726.5,110210753.1,14645299.15
0.001355776,0.001373937,0.001355776,0.001373937,3340396.38,232607.4868,3340396.38,232607.4868,NA,NA,NA,NA,NA,NA,NA,NA
0.000955302,0.001008832,0.00096932,0.001037157,2613619.032,171766.8564,2652101.329,176623.0649,NA,NA,NA,NA,NA,NA,NA,NA
0.000928351,0.000638293,0.000928351,0.000638293,1826191.722,89516.4225,1826191.722,89516.4225,0.000274169,0.000291752,0.000274169,0.000291752,4406934.63,1232222.222,4406934.63,1232222.222
0.001608465,0.001448309,0.001976947,0.001786772,4029503.4,214427.1581,5021426.96,260566.8419,0.003476069,0.002229406,0.004061847,0.002914669,49174647.7,6434883.721,58726628.7,8913953.488
0.004812421,0.003134134,0.005215621,0.005833935,10821455.1,460379.7868,11640449.86,902555.2639,0.003515436,0.001971086,0.004434138,0.002815278,60586929,8299492.386,76160039.8,11860406.09
0.002018526,0.002621989,0.002018526,0.002621989,4047386.16,385085.6393,4047386.16,385085.6393,0.001544994,0.002504551,0.001544994,0.002504551,24001735.65,10557865.17,24001735.65,10557865.17
0.007544439,0.005494173,0.008469094,0.006793658,14994480.5,790186.0782,16832222.46,977081.2849,0.004715806,0.003115627,0.006210828,0.004405083,72767958,12972067.04,95837124,18340782.12
0.002343332,0.001656554,0.002429692,0.001794686,7134911.65,367518.358,7377063.91,393048.8731,0.001997705,0.001042878,0.002354756,0.001433355,40098083.9,5911242.604,47196326.03,8086390.533
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.002927355,0.002425168,0.003601399,0.003732176,4587354.22,333844.9854,5882986.702,565985.1456,0.004183172,0.003899644,0.005226069,0.005011743,46636505,13401459.85,59062645.86,17405109.49
0.000440863,0.000347127,0.000440863,0.000347127,754180.044,49949.06879,754180.044,49949.06879,NA,NA,NA,NA,NA,NA,NA,NA
0.002949909,0.003185564,0.003583509,0.003683632,8175285.63,822377.9919,9983215.722,951893.8022,0.003481036,0.002412117,0.004136192,0.003018544,67992937.2,16498529.41,80522364.6,20683088.24
0.003877794,0.003164215,0.00434017,0.003674909,8585733.8,624493.7846,9609469.8,725285.1,NA,NA,NA,NA,NA,NA,NA,NA
0.000626119,0.000424527,0.000626119,0.000424527,1837729.31,102692.2419,1837729.31,102692.2419,NA,NA,NA,NA,NA,NA,NA,NA
0.001797998,0.001406869,0.002536132,0.002891389,4405086.94,310112.6679,6204539.617,646098.871,NA,NA,NA,NA,NA,NA,NA,NA
0.00054929,0.000606736,0.00054929,0.000606736,514797.23,20479.71273,514797.23,20479.71273,NA,NA,NA,NA,NA,NA,NA,NA
0.01053014,0.007372366,0.01053014,0.007372366,12878404.38,881668.225,12878404.38,881668.225,NA,NA,NA,NA,NA,NA,NA,NA
0.00033335,0.000293227,0.00033335,0.000293227,832353.66,65654.31778,832353.66,65654.31778,7.66E-05,6.18E-05,7.66E-05,6.18E-05,913223.6,225925.9259,913223.6,225925.9259
0.000337625,0.000296443,0.000337625,0.000296443,337937.06,37912.18421,337937.06,37912.18421,0.00016121,0.000103539,0.00016121,0.000103539,1091430.72,352947.3684,1091430.72,352947.3684
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000747641,0.000461192,0.000747641,0.000461192,1429496.3,32001.45227,1429496.3,32001.45227,0.000480283,0.000310651,0.000480283,0.000310651,10424564.2,894988.0668,10424564.2,894988.0668
0.001870338,0.001297511,0.001870338,0.001297511,3969147.61,122998.1184,3969147.61,122998.1184,NA,NA,NA,NA,NA,NA,NA,NA
0.002105496,0.00160352,0.002172895,0.001672017,4685594.07,168248.6187,4846422.68,176518.4338,0.001422069,0.000760685,0.00194719,0.001076954,27766662.8,2944604.317,38417880.91,4181546.763
0.004896049,0.007370632,0.005317437,0.007683341,12407635.51,920103.9086,13564468.95,961313.8601,0.001633695,0.001137379,0.002130238,0.001437061,31863357,3701492.537,43425849,4971268.657
0.000745726,0.000602441,0.000745726,0.000602441,1437951.05,54717.04475,1437951.05,54717.04475,0.000999417,0.000432662,0.000999417,0.000432662,19926278.5,1727626.459,19926278.5,1727626.459
0.002335026,0.001545096,0.00245509,0.001688338,4942944.66,226358.2216,5181569.44,246291.5649,NA,NA,NA,NA,NA,NA,NA,NA
0.002470086,0.001559243,0.002470086,0.001559243,6178663.3,184115.9956,6178663.3,184115.9956,0.003284133,0.001641351,0.004763727,0.002688468,69514699,6294814.815,102948547.2,10510740.74
0.003593006,0.003486622,0.003593006,0.003486622,3596326.17,381630.773,3596326.17,381630.773,0.003411407,0.003538194,0.003411407,0.003538194,17356782.4,8513513.514,17356782.4,8513513.514
0.004761244,0.003101828,0.004761244,0.003101828,1404220.94,92281.69565,1404220.94,92281.69565,NA,NA,NA,NA,NA,NA,NA,NA
0.003666998,0.003307466,0.005946872,0.005786026,13050259,220344.6118,21025315.02,383130.3829,0.00282547,0.002097212,0.007552223,0.006219948,69821637.9,3995773.026,186580529.8,11853503.29
0.006266716,0.004294892,0.008033921,0.005960377,11481112.95,176079.1282,14207675.76,219928.7486,0.002439197,0.002182944,0.003365172,0.003576597,28288601.25,2413416.537,40516896.31,3395694.228
0.009557857,0.008307905,0.00959458,0.008402677,8666061.895,565759.6268,8698068.707,571735.1832,0.005178606,0.003128367,0.005335962,0.003306051,37638654.1,6748387.097,38956929.1,7186451.613
0.002776398,0.00230781,0.003176869,0.002660883,8453499.3,565546.915,9672843.02,652070.4314,0.002093677,0.001226608,0.002708892,0.001596678,42024445,7679738.562,54373080,9996732.026
0.001326049,0.000956779,0.001326049,0.000956779,1327274.15,88064.19697,1327274.15,88064.19697,NA,NA,NA,NA,NA,NA,NA,NA
0.003020152,0.003065315,0.003643676,0.003721314,6686847.6,549977.1643,7607577.803,633470.3392,0.002676743,0.002250556,0.003415112,0.002895054,31893467,7762237.762,39356449.76,9710489.51
0.000064876,8.17E-05,0.000064876,8.17E-05,192208.918,20502.77078,192208.918,20502.77078,0.002099121,0.00211471,0.002311816,0.002525284,25442994.44,7540354.61,27977264.94,8976524.823
0.003562628,0.002619165,0.003814705,0.002959711,3565920.05,233983.6544,3818229.33,264406.4103,0.008250465,0.004994841,0.008873604,0.005565969,50330118.5,10867647.06,54131434.97,12110294.12
0.00041153,0.00048447,0.00041153,0.00048447,597948.18,60500.18286,597948.18,60500.18286,0.000891135,0.000821112,0.000891135,0.000821112,9392644.4,2296428.571,9392644.4,2296428.571
0.004595524,0.003367234,0.007594346,0.005737254,10174843,560993.8084,16814465.27,955848.076,0.00826533,0.005731821,0.016146982,0.009771062,98481638,18357142.86,192391747.5,31293506.49
0.001842006,0.001391605,0.002305497,0.001801438,3905993.54,120941.2315,5072097.653,191190.0744,0.001406006,0.000880077,0.001417563,0.000894094,21695595.8,2402564.103,21916674.16,2451831.502
0.004285356,0.004688903,0.004285356,0.004688903,5197162.94,629919.5591,5197162.94,629919.5591,0.005073396,0.004437769,0.005073396,0.004437769,33552891.14,12812454.55,33552891.14,12812454.55
0.00202326,0.001328221,0.00202326,0.001328221,1937554.2,221857.5488,1937554.2,221857.5488,0.002367004,0.00103935,0.002367004,0.00103935,16014987.9,4804878.049,16014987.9,4804878.049
0.001225009,0.001871909,0.001514427,0.002448836,2727390.69,335432.4361,3371048.119,438783.28,0.002942179,0.002713035,0.003530434,0.00358548,35056141.5,9292361.111,42065224.62,12280555.56
0.001088239,0.00094569,0.001088239,0.00094569,2642917.5,204319.7218,2642917.5,204319.7218,0.001395478,0.001054594,0.001395478,0.001054594,18007456,4410526.316,18007456,4410526.316
0.003625332,0.004212747,0.003711429,0.004270019,8026763.2,948125.9649,8217388.58,961015.8,0.005968955,0.004497057,0.007195987,0.005215207,71120268,19456140.35,85740388.5,22563157.89
0.001233126,0.001001121,0.001233126,0.001001121,2730235.2,229336.9821,2730235.2,229336.9821,NA,NA,NA,NA,NA,NA,NA,NA
0.001362231,0.00107659,0.001362231,0.00107659,1187296.6,123783.2941,1187296.6,123783.2941,0.000831896,0.000766737,0.000831896,0.000766737,6969367,3447058.824,6969367,3447058.824
0.0006741,0.000680952,0.000814345,0.000791522,1850601.88,110320.3096,2235615.32,128233.6803,0.000838727,0.000656077,0.00114713,0.000919388,19530586.5,3417431.193,26712034.8,4788990.826
0.001204324,0.000997245,0.001646799,0.001851687,3306220.5,133411.6723,4519448.663,247310.1937,0.000882286,0.000477307,0.001317244,0.000914698,20544892.5,2053030.303,30625983.13,3926250
0.002158756,0.001958397,0.002701115,0.002767582,5757118.07,260258.8221,7246051.11,373218.417,0.002473305,0.001088471,0.004570415,0.002761884,57593337,4885375.494,105944764.7,12347826.09
0.004057679,0.003472265,0.004381963,0.003846576,11914983.31,615390.7912,12902351.91,684186.7471,0.002653197,0.001851587,0.00317169,0.002327041,52556844.6,8585294.118,62964078.07,10817892.16
0.004057679,0.003472265,0.004381963,0.003846576,11914983.31,615390.7912,12902351.91,684186.7471,0.002653197,0.001851587,0.00317169,0.002327041,52556844.6,8585294.118,62964078.07,10817892.16
0.003440316,0.002527019,0.004087876,0.003203339,10139372.06,498883.5108,12096631.81,634830.1704,0.003930454,0.003815526,0.005803264,0.005075231,77917435,19615135.14,115456080,26131135.14
0.001447371,0.000938499,0.001447371,0.000938499,3168397.57,128349.3541,3168397.57,128349.3541,NA,NA,NA,NA,NA,NA,NA,NA
0.004792944,0.003514431,0.007378755,0.005722222,12228401.1,762439.1333,20039835.61,1286972.173,0.004050144,0.002026955,0.007600266,0.004001326,76269600,12033333.33,146173218.9,24154666.67
0.001447619,0.001188187,0.001447619,0.001188187,3267094.2,119667.7456,3267094.2,119667.7456,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.04E-06,3.14E-06,2.04E-06,3.14E-06,1958.2859,45.20074238,1958.2859,45.20074238,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.001078351,0.000699426,0.001078351,0.000699426,2288427.6,63934.45455,2288427.6,63934.45455,0.000691283,0.000788467,0.000691283,0.000788467,13171615.05,2743181.818,13171615.05,2743181.818
0.000771481,0.000571012,0.000771481,0.000571012,672409.12,45742.10328,672409.12,45742.10328,0.000889433,0.000527557,0.000889433,0.000527557,7451398.7,1652459.016,7451398.7,1652459.016
0.000404929,0.000362905,0.000404929,0.000362905,161537.239,3385.366141,161537.239,3385.366141,0.000952257,0.000670191,0.000952257,0.000670191,11304780.51,1001705.757,11304780.51,1001705.757
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.086492942,0.086076659,0.183830454,0.179341574,162780497.7,2894644.03,350635723,6061542.299,0.082539536,0.085556261,0.369926363,0.410723907,1437554240,111000280.3,6321701741,521771112.6
0.003021228,0.002762599,0.003285652,0.002997828,8120532.276,178298.8083,8465882.025,186579.8576,0.00088885,0.001813427,0.001024472,0.001931226,16683503.13,3104393.305,18636621.93,3272594.142
0.001274827,0.000793934,0.001274827,0.000793934,3499772.8,97700.78746,3499772.8,97700.78746,0.000589557,0.000339927,0.000589557,0.000339927,13728408,1344947.735,13728408,1344947.735
0.031420619,0.025136927,0.064836131,0.056092167,74642691.49,2167243.281,125245981.3,3740939.554,0.070089823,0.046575456,0.179262556,0.136310134,701273238.1,65522493.58,2075126323,210030082
0.003099039,0.002414317,0.003452524,0.003101522,6885984.47,146060.943,7686398.38,186811.29,0.001357359,0.000963582,0.001564313,0.001126035,22779756,1545248.869,27044376,1904298.643
0.000154631,0.000121814,0.000154631,0.000121814,307327.098,14190.09276,307327.098,14190.09276,0.000124227,7.45E-05,0.000124227,7.45E-05,1916900.6,251131.2217,1916900.6,251131.2217
0.033272969,0.032907247,0.094207242,0.096580479,116624654.3,1992436.722,325164084.3,5818300.402,0.027604897,0.029001526,0.091406995,0.089586039,642444751.6,48943825.75,2202582994,153551958
0.004727898,0.005100204,0.006765413,0.007009344,11287224.32,550949.472,14762284.54,698111.8688,0.017744425,0.015756261,0.045020508,0.041728832,390790111.5,60307092.2,991140261.2,159816241.6
0.011156666,0.010379718,0.01236512,0.011484938,12866411.5,1009305.091,15103063.82,1174486.427,0.019961879,0.011530244,0.022543171,0.014151199,161618869.4,32343065.69,179028095.8,38510218.98
0.009395442,0.006559111,0.009395442,0.006559111,7000762.43,412137.3956,7000762.43,412137.3956,0.004692389,0.003722086,0.004692389,0.003722086,13066719.85,5437735.849,13066719.85,5437735.849
0.000486392,0.000386035,0.000486392,0.000386035,1076908.68,49276.13652,1076908.68,49276.13652,0.001332722,0.000786681,0.001332722,0.000786681,15879417.8,1930348.259,15879417.8,1930348.259
0.014563654,0.007929599,0.014563654,0.007929599,18763977.5,86327.5484,18763977.5,86327.5484,0.008737145,0.003589334,0.008737145,0.003589334,124837916.2,1435265.957,124837916.2,1435265.957
0.000390404,0.000438291,0.000390404,0.000438291,388350.287,12303.76463,388350.287,12303.76463,0.001043652,0.001007924,0.001192304,0.001179031,6619840.3,726746.988,7562733.27,850120.4819
0.004161453,0.003178845,0.004161453,0.003178845,2681219.22,257733.03,2681219.22,257733.03,0.003066939,0.00129312,0.003066939,0.00129312,20750697,4902000,20750697,4902000
7.94E-05,0.000049264,7.94E-05,0.000049264,23429.676,447.0787533,23429.676,447.0787533,0.00015901,0.000116601,0.00015901,0.000116601,2453634.2,230503.9788,2453634.2,230503.9788
8.18E-05,5.59E-05,8.18E-05,5.59E-05,314667.28,7121.343487,314667.28,7121.343487,1.00E-05,7.52E-06,1.00E-05,7.52E-06,156210.51,16021.79177,156210.51,16021.79177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.000207921,0.000151379,0.000207921,0.000151379,526398.6,16005.47196,526398.6,16005.47196
0.00800568,0.00618247,0.013177088,0.009850992,16323474.16,501432.1576,26931841.6,808300.8735,0.00640601,0.004399351,0.014309361,0.009719226,121584167.5,14079617.83,271223190.5,31155668.79
0.001862065,0.000953926,0.001862065,0.000953926,3951590.1,89523.56333,3951590.1,89523.56333,0.000416997,0.000555428,0.000416997,0.000555428,7943524.76,1973000,7943524.76,1973000
0.01866546,0.012100965,0.019343136,0.012652355,23874973.7,481440.3004,25915438.42,529249.6651,0.011801153,0.008912486,0.015118307,0.01157985,183486704,15660678.9,243597490.2,20838303.65
