P12_C1,P12_C2,P12_C3,P12_O1,P12_O2,P12_O3,P17_C1,P17_C2,P17_C3,P17_O1,P17_O2,P17_O3
54622.01099,39009.41878,71958.42704,53403.61347,66552.62838,51531.52027,39118.32083,56761.25006,64066.38298,84153.59388,58394.81277,59953.55174
38275.34444,28943.97191,14442.62633,36925.74302,34841.07096,42967.88269,34549.60486,48414.31757,39996.83187,20204.10229,23924.69617,22410.30137
22989.34518,3948.440415,23402.60681,23051.21382,28411.12152,27085.71758,3102.939157,28236.07113,28141.11511,27763.4804,4203.263881,16642.65663
19079.84194,16199.74233,15978.259,10973.37611,10717.8686,12140.64115,7451.608927,8642.889706,10716.91692,3776.602372,19287.72571,18874.14111
32334.64856,32320.55185,20480.60138,25516.5257,25847.01629,30022.23559,26991.78573,18426.88833,30038.41286,30371.6654,27899.59197,26280.45891
95631.24,57125.48919,106320.6799,71447.57015,75085.9521,108156.5272,96915.29882,90908.87793,111199.547,89280.77339,87184.22152,83334.39141
43272.23948,60255.22627,57013.81382,72922.05968,66309.69035,27235.85509,55946.85825,41175.58631,74961.76348,34318.51634,45190.92145,61051.56597
32528.71734,64030.47146,48730.95826,75290.71535,76024.80914,93732.02859,77368.20859,80510.91842,56216.85675,166148.0725,87329.0882,93194.08359
31428.08751,23765.86795,27675.17246,18027.20457,17606.04499,19758.17546,19824.43462,20852.94494,13188.80127,19697.20289,14917.1112,16610.35478
111645.195,92627.63529,117967.6895,99366.3112,68332.89149,126658.2798,111625.2091,74469.15944,125041.6261,92062.80359,72035.87677,110501.6494
29949.16037,3472.596458,42925.48862,39972.31356,39222.32449,10031.01157,33648.59356,4209.726594,42483.32323,2326.901938,7990.798513,51613.07086
238675.4576,165849.7192,91559.80014,171263.6114,168235.9485,56944.17252,64675.74617,128872.9369,45982.81377,114177.3265,127663.9358,73167.67945
79097.05676,73977.94697,103175.1195,140051.7663,91394.43166,111935.3278,84768.42863,112858.109,92018.93429,51900.44698,111587.1271,85545.375
36402.20206,44287.62568,39156.3588,48601.06477,55678.84806,55567.24568,50388.94459,61674.27006,54670.07603,36125.94722,39348.49699,43763.60977
745289.0273,1038244.585,985640.1077,171893.4624,57209.49116,165015.7881,266467.7634,183369.1023,82004.19019,943485.2501,212852.97,82101.45512
69950.6586,50463.09326,45633.41328,33800.26813,11800.56111,69124.67831,80448.22239,44682.97523,31106.14277,31600.6086,27428.21558,24588.58107
149805.5045,117777.091,52766.36573,57495.53156,51248.88236,54356.68309,52717.14228,94338.22855,64407.58944,49951.28196,49436.36592,59699.27823
261531.7822,235457.7077,191434.2825,153761.1223,168843.1388,201150.8835,166414.9044,228762.0468,106370.8474,225589.584,130046.5443,190211.0445
43772.05855,42008.81398,55209.53381,61527.55631,43490.70083,58862.66494,36896.87166,50725.71281,55004.65218,31598.62633,38761.31196,53539.65982
55069.87225,74458.62881,53539.10252,30386.84046,34537.82768,72512.50325,61277.98771,35534.77856,43291.10323,51262.5582,38039.84103,61213.4929
98121.99292,31338.80389,23937.23053,35239.7182,35292.77454,14190.3308,12069.10644,16301.18342,32485.96613,28935.35586,36142.22592,33244.20182
66497.63298,78936.14352,71330.92366,51159.78671,62264.07617,84050.09741,42068.65023,57319.09167,56678.52813,32636.12605,51987.30347,71459.53596
24632.60407,23440.97617,13056.15627,3209.838887,19120.15593,29300.47097,51273.98318,50295.16627,26873.36945,39364.65592,31116.49878,48281.06861
165347.1058,141822.8574,152600.812,121091.8412,141732.9928,140453.1769,143874.9559,126223.4461,134961.6039,163712.4089,113524.5795,132090.1128
14387.17948,36083.26433,32695.09293,43556.11546,50048.36481,32995.93762,38526.36187,39809.06194,37420.22211,36299.11887,25820.30007,47586.72054
1163269.117,1086266.197,580759.4842,444449.298,379954.2242,519552.41,614767.5549,446932.2992,459860.3873,329830.9731,319945.8665,425866.9439
119017.5737,113982.0739,136250.7089,104118.655,111722.9128,121633.6691,92330.1105,94055.50113,100028.3722,83966.32896,98683.10129,121394.9637
45833.2347,46043.32054,44576.22199,52768.2922,52207.62845,56667.4614,49748.13106,60064.41932,55395.0805,41698.50933,46482.87774,55857.88903
648298.4806,596016.5721,652854.3184,669243.919,574816.3977,699651.9174,767413.9846,758309.2006,693365.6777,608874.8575,701311.0037,671508.695
151353.3424,129062.4396,197191.857,206446.8576,188848.0856,237434.2019,143884.0623,251967.7596,204801.2888,159084.5952,177478.6141,210482.2237
596863.4949,389266.9044,457025.5146,532525.5321,433880.1902,539186.7643,438951.8594,474367.7635,478401.1868,464524.6683,542638.0542,455270.1874
239978.454,492648.5365,326073.0652,248284.5567,274197.1143,382943.608,482990.0819,293691.8069,278137.956,352010.0014,254593.9062,300329.7231
316029.245,240322.0864,315299.6643,202504.302,228527.113,268508.6681,75984.53653,92054.69454,63053.39306,209637.174,261776.423,228033.9432
27196.368,70917.55793,93144.25825,120764.4512,134430.6795,50595.08295,183035.2098,220926.6821,125331.0083,160109.5841,191323.0933,148209.0413
141643.0471,82336.05195,184959.1649,147369.6513,193412.0353,150904.3872,156868.2047,121397.071,103685.5498,124310.4405,142353.6818,155763.6659
113853.4039,94242.40146,97584.53261,126205.948,116017.1637,123275.5861,71614.28262,110144.4057,123388.534,133629.827,140881.7441,148594.3171
165529.7632,121989.8468,103638.2323,128541.7192,113218.8674,97919.08118,94917.28434,93388.33888,124377.4672,154653.2088,100487.1039,111327.2694
210080.6382,130010.4267,126628.6797,121975.4886,123248.976,120809.8172,91940.66143,107174.1961,74943.87683,81256.06481,93504.12366,84259.04789
128023.4695,113035.024,83998.48613,91143.06763,94762.86064,86945.21869,56035.8815,43207.73008,56281.989,109312.9792,77978.81169,71473.02445
366228.6351,432154.8505,208389.1531,306269.5031,413368.4087,308387.2459,362937.3333,385103.1994,346384.7496,472209.9638,373333.3154,216970.6833
62287.35529,73614.83874,94581.28959,67220.28893,98253.02404,88250.96439,52425.83957,70273.99851,74508.03115,68746.10247,74312.46595,98299.08778
419921.1455,333230.826,270662.4961,237220.4799,229119.9038,314691.7969,207106.1617,229499.9416,207472.0336,309445.4836,272164.7443,271588.1725
428937.2695,556474.0268,517072.2903,442951.0128,540971.9114,331149.1378,564453.3292,385394.8549,324801.2007,426134.5707,429575.6699,503938.7508
220854.7832,226340.383,169818.7634,124404.679,160375.8737,129326.1607,179061.5542,156363.2064,147922.9417,204342.2005,145128.331,69538.6749
553796.248,489866.3151,536820.9722,445127.0906,615964.2104,410009.986,508953.7408,580242.8306,613435.9586,518722.6811,606459.2899,556847.9485
60414.88231,70896.92774,67234.38894,81609.05832,71038.60931,82878.81636,81647.8653,70601.38476,71836.62209,66019.46415,62647.64357,73149.03849
210253.159,221159.793,174626.0017,153172.3761,202190.4547,205568.4549,190813.1659,156856.8414,151629.6127,177965.0703,43477.54929,197106.8966
141435.3443,151832.1039,177819.8793,164503.8804,168670.5857,139684.5011,162977.8511,159752.8141,155121.3425,83627.22082,155650.1529,190944.425
818494.7453,474530.5427,760818.2265,964631.056,825021.4503,1076226.889,835819.5763,1002142.566,1040394.809,746603.9377,908935.817,890476.266
25437.30942,20829.14162,57531.7336,66967.63677,41149.78142,50022.29352,52872.83155,72641.60014,60088.31799,11156.20381,88768.20852,58365.28412
112779.4558,108401.24,42866.27855,21138.43576,28582.54713,22998.36148,46302.59496,28445.88911,16797.22552,126088.0847,35726.47786,23332.34669
326360.5432,365761.9307,205455.9786,335551.9548,303223.5907,284333.1467,139184.4846,125915.55,221222.9985,255020.8029,160097.9828,231615.7576
100014.1705,90710.73897,84901.14352,55883.36245,68246.59999,81357.84846,40954.94348,60957.9747,48668.04806,75560.49738,38703.13692,62816.04232
835350.1323,598736.9812,703537.0697,734266.0273,543258.6742,594624.0974,652679.0749,474998.3481,435712.3114,683667.0786,438509.5355,470340.7896
114927.3543,143253.5689,109123.3096,18611.85115,31964.71678,21896.9292,145152.6895,135246.2838,107715.9031,141689.7884,168038.9902,10792.04202
36226.77557,17572.87423,94302.1156,96189.56613,11510.789,100594.1624,105394.473,116526.7359,57565.6012,103066.3675,99599.42586,72610.54342
149365.6168,129907.9714,71174.56716,80267.89165,308897.4643,138057.931,200035.9579,133075.846,145065.861,138254.0052,200988.5268,241717.9627
50018.09545,50265.05298,7593.251296,12689.46851,8709.205692,4869.941322,9306.483193,11255.71596,1112.536127,42968.41881,25242.24025,10386.49308
16694.75459,87335.90591,57028.03573,170017.6877,137038.6507,145713.7271,150234.8256,174450.1416,153454.353,108026.2097,170588.6987,27911.0962
41509.61754,47335.67912,36130.94828,17756.72707,25819.0336,20725.14792,13211.45857,2962.255704,17427.98199,40710.73202,22010.40486,17945.93637
141041.2007,215036.6764,170525.1518,167206.3942,151892.4821,177634.7301,89420.84152,113075.1741,133178.8858,160392.367,182038.822,164608.1871
272875.4959,208630.3278,263120.2164,514557.8953,337819.2164,343790.9806,369541.2851,354361.6845,544897.1079,259493.7531,375895.3462,291749.1007
75055.72142,157457.188,148051.7697,147039.3582,107230.0466,136484.716,158705.9856,116394.2768,164093.4218,104808.1872,126719.4143,177070.8315
185048.7787,414099.1063,92002.9979,147174.4743,135499.6172,154588.54,99887.53028,70197.31525,80640.71632,74130.48495,150715.3022,65356.89208
192174.5619,192179.1487,337861.4909,598520.6591,306827.9538,391289.2231,277070.1518,393007.7612,351604.8596,235916.0648,292810.5867,325620.97
83221.67966,48253.15126,92025.29735,60218.47831,37104.6948,40108.72599,37278.36932,48703.93414,32084.55559,43926.16706,18284.51042,49052.1888
20099.33658,1896.80777,12489.35214,15289.15521,18130.26747,18330.28054,2037.371783,1477.242525,12270.88576,10547.85175,2142.584688,580.4768692
1794965.191,3763517.224,5358119.359,4001413.141,4760949.143,4142924.209,4962709.752,5620266.89,5589731.484,4341324.204,4419458.355,6163785.493
61824.33082,54845.4952,44236.20243,14568.0991,53299.24612,34413.73662,4476.594192,29301.84697,37701.59335,22159.68891,20635.61054,46520.59965
154845.0174,36968.41518,129435.6135,570119.3854,104588.1916,199454.4968,199895.1286,370851.0969,196862.9293,171640.0085,344636.1841,105162.5245
495353.9045,458684.8446,867750.0563,1029458.985,963934.1762,918654.3634,696940.2444,715641.5123,766162.3252,567433.5858,844996.7935,1136132.737
122301.0185,112989.2432,141637.121,172190.1691,164001.5076,137184.1883,162050.172,223470.2227,129853.9441,204390.1734,270989.082,230999.8357
189850.1405,149899.4264,99879.37792,88242.03526,64818.57716,111773.4771,99873.95945,88095.30498,72246.78467,137967.8502,80457.78841,91241.16466
497158.0238,406792.7104,555618.1273,711961.748,607678.3408,526693.6835,527097.33,590773.953,662812.0901,479663.9098,524596.5776,496538.0722
201001.3189,328673.0384,210247.378,223848.6938,258030.3361,235775.8886,259807.3313,203168.099,194547.4497,160963.0686,228937.6053,162498.3055
395622.8161,281917.3198,302068.614,314910.9596,363436.3373,232377.2932,448924.3453,447768.7669,436974.0616,547386.1434,418251.6327,458562.0144
163741.4753,122577.501,126388.8666,156028.1263,127987.3269,100392.066,155935.8752,195376.4196,162710.8984,111867.4852,266534.5303,233941.5524
228729.556,221416.8988,196655.7092,222841.0231,220574.1846,172626.3467,127287.4806,199371.5881,126305.1334,195897.6172,127418.6324,218251.9283
220824.5748,271975.5375,291688.0482,224521.5827,300950.3044,262746.3386,292351.4492,281927.1188,333410.5298,269597.5034,266768.4128,246637.102
113326.3214,130103.199,88354.76821,132869.3209,53575.22118,92450.57996,94019.1425,93907.74438,96557.69944,93986.73862,98089.89955,76787.60118
389588.9623,316989.9128,369799.1914,343820.0448,361185.851,295268.4181,303789.202,347817.8914,274772.7966,260176.0628,281575.6676,322721.7952
350616.405,192953.9842,378520.8926,244062.5152,264604.826,205247.4704,270110.3608,307976.0633,303858.919,240497.503,262889.4596,243964.2019
2051.172105,1393.856066,255.3026614,366.8361731,5409.059001,9646.427075,1474.461277,4392.318014,3498.089821,1949.074365,7486.844349,4931.002532
21984.68574,22954.49783,15101.41093,10547.13474,14035.21379,2968.043262,7025.723559,18215.9219,25078.7906,17150.85066,46336.5131,6029.867106
64217.56571,52309.50132,31879.41418,91705.49739,62279.77144,111103.8368,54126.7508,17086.26347,27134.73725,38651.96309,76345.93591,50809.2939
121518.4491,102144.1977,86395.71605,75117.65916,85302.08678,94938.67188,60605.46045,68284.50269,72783.45443,187115.3489,56557.48587,42284.64156
82007.52253,67261.44152,76247.7642,66328.98816,17083.79266,68997.74676,61326.84852,70730.16423,45558.8774,50901.13468,67193.72119,70813.44778
84378.09077,113609.9699,123092.0451,102501.2419,123417.2942,104621.7244,105145.1611,100007.6017,67601.62249,95004.69569,82908.517,91905.76261
205063.4994,77834.29359,196282.8057,207393.3539,31072.56957,105156.6395,100783.1802,104247.0883,233011.9885,145236.4975,141267.8692,141145.6247
106746.2917,94383.1425,206866.6924,81954.219,156231.4555,258928.492,222278.7448,111805.6706,80875.45965,49463.43613,142210.6259,73958.93146
234321.38,198619.0024,204916.5031,246740.0792,203297.5529,97565.78837,210063.0636,175544.9165,91509.8,170737.1026,92910.5506,202051.8977
76378.16964,56448.8227,38610.12635,42708.85865,40325.61039,19315.05841,68652.05328,34665.45795,29163.47595,65121.98538,39805.0546,36572.65801
57928.22462,40108.46033,8377.212386,3872.789405,3488.707935,5962.488873,5357.131615,3818.209376,3810.859036,40159.89776,8134.529669,8497.068761
263164.5342,161180.4735,193480.5632,193015.9516,172983.3248,162105.958,179214.075,202782.4993,155100.8036,218250.2982,226128.2353,163182.1115
87533.29839,61683.72039,51967.56445,13594.98078,21330.53485,28475.64706,37124.36362,24528.42635,18793.3527,58336.35596,37838.9602,26928.45635
87241.23384,86022.6099,25383.3633,20257.7285,15068.16859,6584.200275,32313.3657,9117.281172,15040.17274,75894.31387,33244.66377,4956.187211
10927.51529,140287.6787,101937.9871,144618.6316,85506.25766,83941.07692,162689.6614,101625.6372,98543.73822,73164.46244,20507.68148,87296.0323
26756.50448,31778.87959,560906.3246,28388.19527,360317.2644,41703.41758,422206.8766,583073.8789,573390.354,364266.2509,544313.2011,476260.3006
406497.0176,327676.7756,459116.4756,464042.4845,491358.7782,360539.8461,711630.1376,617728.8969,486693.8441,894309.737,1482947.146,1585690.881
247650.8142,22836.89636,16378.04991,139401.7476,154231.3439,112136.5498,43392.14526,101164.6742,7711.580496,60510.56845,224818.851,102965.1216
403703.6719,409302.5896,467445.0656,550871.2295,484198.178,445496.774,494336.45,510236.9229,481563.8699,416085.9036,451328.1377,472521.6278
94817.22453,90231.55159,97380.39203,63242.70561,78420.21887,113230.8998,85746.14822,105059.0241,62883.62677,129540.887,82934.72439,52711.01763
1701997.476,1058060.721,1331799.736,892259.7831,1190185.135,322964.6673,859542.5585,323434.3898,1313951.662,1276365.525,924730.1108,950270.0141
335660.6387,252988.3065,256486.5136,173119.366,254890.7524,266120.9099,319423.3437,281298.0018,268234.6517,285658.7398,281276.1494,303259.2049
103997.0956,96846.55779,96923.69448,76707.19162,84087.41916,67294.85226,96874.76397,63584.36602,65207.14238,61347.8195,68896.80981,97308.45123
33723.98523,96585.86272,28488.86555,51988.11712,49867.93617,42778.30802,129010.2979,20407.70258,21304.00851,52322.18521,18152.31029,37087.92994
197710.2926,75128.76257,187418.5979,138818.4534,168595.6924,219923.5236,300334.8926,156788.234,162652.1495,289627.3034,135492.2809,140887.8635
68256.525,19081.29205,27347.2201,18202.65369,18612.59592,77133.93312,28553.40412,83933.85124,10197.39373,60846.96804,10111.15317,80146.78924
3555.982976,3452.778931,21547.63692,53434.41295,14311.20722,20797.77489,32492.8697,29230.47101,8706.225606,21566.09615,8324.445951,11656.24535
182640.1355,154729.6969,111442.0603,287972.1309,84222.22121,119891.8006,101689.5029,110138.3643,97941.07099,76157.38902,89605.44464,187002.9872
62595.13628,64285.9297,57159.985,36941.65436,43371.78037,42901.54432,45330.84853,34408.90027,33894.5357,38024.45874,33041.62711,33104.98948
52073.65215,31966.9808,59493.44548,79527.19975,34984.57383,15130.94655,35387.32346,46359.55765,16750.77459,54131.00323,47760.18348,26763.56667
29406.72546,36459.98345,74709.54839,100717.5576,90086.03828,84239.74885,100916.7064,112624.1506,114662.4962,69261.80857,7468.508897,93885.97539
267503.0362,179837.3558,206749.0144,212953.1159,116659.7206,148594.3018,169024.3629,169109.7294,108577.7843,145930.8187,170354.6871,139301.4855
9375.022597,24386.69824,63426.17397,7660.808299,4525.567499,46633.50965,51728.44012,40245.68057,39865.74731,58424.73614,30105.81156,38557.22157
18218.53944,22671.52529,27434.24928,15550.00101,24398.49516,21037.59293,4690.549418,13539.35522,15112.01669,19073.95391,16496.47156,12697.48761
43054.17954,38350.44101,14888.19218,14307.14479,14825.79071,6599.502505,11069.79504,17535.18249,11157.46217,10545.8316,9177.294885,4039.849295
44954.55592,4751.178392,41892.23893,52755.35379,48258.72604,54310.25612,40218.59581,78421.90766,6673.460381,16775.66882,51145.15404,53600.96456
65108.20866,78970.01247,21804.14515,5071.432901,5497.590821,6345.865853,3486.760555,6422.598973,70242.52542,54409.23373,13991.04536,7762.563975
142752.5432,148456.6648,180044.022,100481.0289,109052.0028,140431.617,71507.52696,63571.03467,137297.4442,108920.8441,41809.36869,142959.2455
80634.35031,146093.8194,277019.2759,147382.5603,241313.7604,219366.8061,237285.0674,264136.7589,265283.9912,239163.4556,247107.1545,252619.0045
