Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
1.90794,6.64528,4.63284,0.51632,0.10383,-3.88849,-1.09283,-4.31347
0.44811,16.58598,7.39986,-0.26449,1.10156,-4.8267,-6.03645,-8.74298
1.32968,9.3999,5.07393,0.84804,0.41301,-1.21771,-0.122,-0.56557
3.17786,6.59289,1.41751,-0.89704,0.38609,0.46719,-0.73919,-1.44076
-0.33815,-0.10129,-0.40617,-0.00904,0.2319,7.18531,-1.35141,-0.04294
-13.18069,-5.8464,-8.41412,-5.7611,-0.47103,1.70364,1.9287,0.48238
-8.37449,-2.92776,-3.91983,-2.14308,-0.24153,1.83939,1.08547,0.032
-0.05087,1.24279,-0.66399,-1.09235,-0.63692,-0.17062,-1.03251,-0.86553
1.22046,0.75388,-0.80933,-0.21171,0.14509,3.4477,-3.09543,0.57013
7.07791,0.65644,5.54066,5.75724,3.2584,-1.65533,0.33012,-0.45352
-0.01676,-5.36899,-6.88539,-1.35651,-0.5525,0.31614,0.68434,6.94248
0.81472,-4.33227,-0.3574,-0.37847,-0.11042,-0.52043,0.83492,0.42164
0.04699,-2.98602,-1.1462,0.167,0.09891,-0.84396,1.94921,0.15044
0.57674,1.59966,0.25545,-0.24168,0.30785,-1.5185,-0.92175,-0.69834
1.68589,1.26402,1.1635,-0.79142,0.05172,-1.91027,0.09107,-1.69761
6.74706,1.64752,0.82693,0.89799,0.29692,-1.61479,-0.04518,-0.75931
0.45143,3.00046,0.37173,0.54363,0.0812,-1.84182,0.27872,-1.2041
2.66234,0.56588,0.22919,-1.09222,0.19994,-3.79169,-0.98845,-3.2068
0.00661,0.16175,0.38336,-0.26271,0.38998,-1.71551,0.06054,-0.34048
2.04447,-4.54059,0.23612,7.49299,1.40145,-2.43248,0.98311,0.91136
-1.99351,-2.93686,-2.62632,1.23402,-2.73085,-0.39372,-0.26789,1.35477
-1.05085,-0.74538,-0.24255,0.21201,0.09036,-0.8024,2.55114,0.08173
-1.39718,-2.44913,-0.73884,0.0701,1.91073,2.47114,7.29216,3.15195
-0.33711,-0.73493,-1.71457,-0.80477,0.12628,0.19204,0.30007,0.03452
-0.00865,-0.20201,-1.46787,-3.15469,-0.53124,-0.01094,0.19419,-0.31191
-0.30284,-1.55168,-2.00767,-1.83923,-1.16581,0.65766,0.41616,0.10875
-0.40239,-0.13286,-0.61336,-0.36135,-1.2102,0.05227,-1.03462,1.26492
-0.09981,-6.46828,-1.99165,-0.27776,-0.35909,0.1472,-0.37347,3.05594
0.16994,-5.73614,-1.07472,-0.17024,-0.03263,0.50942,-0.30966,3.34924
-1.84567,-1.05485,-8.47731,-3.70786,-6.20911,4.40526,-5.23446,0.3341
1.706,-0.21896,0.82497,-1.95169,-0.43088,4.10666,-0.32933,-0.32669
-4.66227,-1.29582,-2.40173,-2.92068,-1.55891,1.59638,-0.82755,-0.41623
-2.08341,0.02957,-5.81876,-5.43932,-0.92085,0.94755,-0.14657,0.15539
0.13392,-2.65505,0.93548,0.10481,0.06321,-0.95649,0.21049,-0.54624
0.12742,0.05108,0.12108,-1.102,-1.43726,-0.00039,-2.8726,-0.58865
4.65326,9.01246,14.60987,0.96338,2.06129,-2.28445,-0.93347,-1.55813
0.13824,4.84733,4.6226,4.60594,2.68076,-6.8056,0.81048,-0.81687
-0.04103,6.23568,1.29458,-3.33284,-0.78758,1.29134,-4.64261,-0.78194
0.08431,6.77685,1.73258,-0.15079,2.11079,1.51352,-2.44748,-0.67786
-0.22508,-0.21906,0.30913,0.68652,0.42238,0.17429,0.31729,0.07718
-0.37631,-0.18618,0.19606,0.62736,0.40113,0.10814,0.21898,-0.05233
-0.61969,-0.27967,0.06051,0.34424,0.21348,0.0517,0.15379,-0.16966
2.62927,1.96695,5.7129,3.63352,2.00603,3.70022,1.52123,1.58019
1.06735,1.86834,5.99696,1.78398,1.17858,2.19806,0.74661,1.42912
-1.53434,0.3002,-0.01973,-0.81654,-1.95127,0.02866,-1.28246,-0.16293
-0.02289,-0.21171,0.32655,-0.16115,0.13608,0.72265,-0.44883,-0.00117
2.63299,20.15978,8.85821,0.77788,1.37389,-5.89685,-2.68026,-9.12468
-2.80181,-4.2779,-3.39462,3.74167,0.6038,-1.36817,4.58714,0.49962
5.43474,-0.16359,4.4279,7.20129,1.96018,-2.91955,1.30936,-0.99472
0.10221,21.78244,8.89981,-0.52054,0.26148,-3.8385,-4.42041,-8.31004
1.93334,8.04439,1.65255,0.27371,0.31398,-1.10212,-0.75004,-2.74899
1.60846,0.28655,1.22374,-0.21752,0.11751,0.74588,0.39474,-0.14191
-0.00191,14.3863,-0.18433,-2.80564,-0.52781,0.10326,-1.89295,-1.36221
0.42835,2.38584,-0.16243,-2.83302,-1.13016,-2.49394,0.57458,0.26211
0.03217,4.67489,0.81206,-1.08672,-1.64807,-0.25848,-6.21539,-0.88762
4.82125,-1.91363,-2.59674,-0.23779,-2.49551,-0.4061,0.08593,0.02289
10.4753,14.63893,8.54646,2.00907,0.80848,-2.66824,-3.63277,-4.21845
1.93916,11.9342,6.77239,0.00284,1.73613,-3.64598,-1.96852,-6.60151
0.24036,2.45194,-2.17854,-1.39818,-0.02806,-0.29078,-0.22919,-2.63123
2.075,-1.04434,-7.62947,-9.58399,-5.24643,0.20529,0.00703,1.57036
1.36508,0.01705,-1.08145,-0.09955,-0.9829,3.70307,-2.23841,2.74375
-1.44756,6.05057,5.08492,0.32347,0.17634,-0.0904,-0.40708,-0.39175
0.79151,-2.52285,6.27145,13.43051,2.48699,-1.86016,8.39587,0.12379
-0.25714,1.49854,4.17668,0.29732,-0.01168,-1.30761,-0.19746,-1.11097
0.01781,-0.67121,5.39249,1.96176,3.5515,-6.67001,4.36587,-1.73483
5.89128,-5.05716,-0.35224,-1.62822,-0.67422,-0.24374,2.34306,3.31087
-0.01971,0.06093,-0.84239,0.02276,-0.25123,0.07704,-0.21448,-0.58286
-1.70919,-3.81681,-5.34436,0.29312,-2.83088,1.31452,0.09703,1.54953
0.38392,-0.21093,-1.61713,0.61718,-1.02506,-1.3549,-0.64675,0.27643
0.27193,-0.76212,0.07456,0.29466,0.00979,0.18175,0.2358,-0.24862
-1.39867,-1.26458,-1.12929,-0.21748,0.28136,0.67281,0.90637,1.68697
-1.05067,2.46829,-2.40743,-6.09793,-0.7122,3.16523,-0.88329,-1.36636
3.84244,-6.14181,-7.66011,-2.20558,-1.87082,2.37173,0.56842,4.88957
1.82516,0.03277,-1.12725,1.60222,-0.58844,1.4537,0.09257,0.54573
-0.03263,-2.15432,0.8126,6.80829,0.71509,-3.46035,4.7497,-0.84376
-0.26003,-2.21893,1.06371,6.72697,0.95588,-3.41471,3.12621,-0.93985
1.35207,3.31784,8.90638,3.15312,0.69455,-0.78885,-0.8097,-1.14493
0.55864,-0.63415,0.85566,0.44173,1.11125,-1.58178,0.16905,0.04681
-0.87384,1.03699,-4.01773,-0.72853,-0.8378,0.40324,2.28711,0.60463
0.1526,-0.60383,-0.16275,-0.33774,-0.11985,0.12253,-1.55875,-0.11654
0.98743,-0.36683,0.13162,0.42146,-1.32021,0.89122,-2.18466,0.3218
-2.18625,-4.65431,-3.25486,-0.65734,-0.14691,2.01491,1.25439,1.00781
1.59631,-1.53376,-0.86888,-2.39505,-2.54115,-3.84994,-0.19511,-0.01221
-1.13587,-0.01353,-1.27761,-1.36507,-1.37527,0.31794,-0.47041,0.17215
0.71463,-0.2408,-0.28756,0.03198,0.39565,-0.2217,-1.74843,-0.36355
-4.95396,-0.27911,-5.59401,-5.31146,-2.17823,3.63185,0.08745,0.64086
-10.78059,-3.13431,-2.22862,-1.64695,0.16098,-1.25047,13.87796,-0.0855
-5.44818,-2.24087,-8.03922,-6.04793,-3.95068,-1.00136,4.53142,-0.29685
0.60048,1.5439,2.80449,0.13793,3.70307,-1.92083,0.12057,-0.42343
-1.05522,-1.13182,-0.81472,-0.75067,-0.17329,-2.56181,0.03338,-0.97407
-0.18876,0.56924,0.09064,-0.05537,0.83745,-2.04835,-0.46172,-0.91107
-0.93121,-2.53557,-1.86237,-0.86821,-0.55576,-2.48288,0.05801,-0.97977
2.60192,8.54838,5.47352,0.33373,1.20206,-3.55647,-0.68218,-2.68805
-0.76381,0.35244,0.10227,-1.59204,-0.1295,-1.31818,0.07664,-1.54601
2.19926,1.93702,6.1476,-0.02578,4.51603,-0.73961,0.01772,-0.35043
0.01281,0.07373,0.56734,-0.28318,0.42002,-2.45387,0.28308,-0.355
0.50863,2.45167,1.90686,-0.40273,0.06766,0.05266,0.09111,-0.17099
-1.0758,-0.4617,-3.28698,-0.27394,-0.8251,12.03961,-5.58097,0.16956
0.56972,3.29686,4.75767,1.64298,0.84042,0.35321,-0.05658,0.14561
-1.22461,-2.72167,-1.90536,0.01228,0.67417,-1.64815,6.77524,0.46688
-0.98136,-2.61429,-1.95291,0.69866,1.14828,-0.55433,3.53029,0.67143
0.15208,-1.67177,-0.8243,2.04447,2.8659,-0.2962,5.59931,2.34274
-1.63246,-1.06363,-1.63375,1.13556,0.0511,-1.50229,4.10052,0.51174
-1.2525,-1.03449,-2.37642,1.00775,0.16228,-1.23408,3.56498,0.65144
-1.60562,-1.6064,-2.37047,1.32489,0.72846,-1.36518,4.62698,1.19396
-1.1751,-0.54797,-0.95156,0.89995,0.36471,-0.47609,3.04093,1.38118
-1.22534,-3.22424,-2.50374,-0.04457,0.04754,-2.66655,0.8585,-0.36395
3.53719,0.34957,0.70543,-0.14776,0.11611,1.92045,0.03438,0.58266
-0.58178,-0.72254,2.03252,2.44545,2.16416,-1.96245,0.79661,-0.36296
1.60618,-0.14904,2.79218,0.85853,0.8357,-1.02314,-0.03778,-0.42946
-0.80355,14.31295,1.4624,-0.34694,-0.40267,-2.67778,-0.53572,-2.83565
1.10743,16.56313,7.31657,0.3127,0.12037,-1.61151,-1.82893,-2.8269
-5.74441,-0.49801,-1.3521,-0.03338,1.22155,-1.1334,5.47986,-0.02129
-0.29417,2.35013,1.40723,-0.65204,-0.1375,-3.12961,-0.21225,-2.57875
3.00182,9.89362,10.58114,-0.00519,1.43732,-0.52037,-2.11977,-1.28312
1.21714,9.80032,9.0824,-0.30864,3.06508,-0.4224,-3.88842,-2.69104
4.09749,-1.11166,1.12951,6.91488,0.53086,-0.05531,-0.54018,0.96579
0.05827,0.22938,2.02076,-1.37591,0.83823,1.50171,-0.9486,0.1611
8.11567,4.03522,5.90609,0.61017,0.18443,-3.24001,0.41383,-2.05846
1.18211,0.54881,0.20917,-1.08325,0.07259,-1.05487,0.18462,-0.98741
6.51373,0.7326,4.69049,-0.74168,0.5901,-1.03294,-0.13383,-1.88926
0.33889,-1.79381,-0.98775,-0.33093,-0.16803,-1.66543,3.94757,-0.45241
1.73966,4.87379,1.32916,-0.89623,-2.49245,-2.53359,-1.38311,-3.42263
-0.22604,-0.742,0.4357,2.42198,2.01614,-0.02074,1.5764,1.75321
-3.33125,-0.18148,-0.84811,-0.48374,0.27884,5.7336,-0.68529,-0.05245
-0.47704,-12.65264,-12.33917,-2.85644,-4.3791,-0.3488,2.17922,2.0965
0.39195,16.7402,7.10843,-0.06358,0.17352,-3.82683,-1.91216,-5.67229
1.03027,18.91269,13.8762,0.65804,3.67101,-2.67658,-0.27464,-4.35493
1.02269,13.22915,4.92491,0.09671,0.44207,-5.67968,-0.78969,-7.46709
1.28064,14.16194,5.29741,1.29425,0.61911,-2.32827,-0.86056,-4.7
0.35898,25.74221,17.14961,1.40815,2.64747,-2.45722,-4.09053,-5.22717
2.41222,19.95251,13.9056,0.08009,1.3766,-4.85343,-0.67807,-8.29193
0.62429,16.39238,6.1959,0.14394,0.7203,-3.89696,-0.73336,-6.67104
1.67401,7.62809,3.80129,-0.94488,0.78472,-3.14694,0.04177,-5.46716
18.93218,7.10485,9.49399,1.27888,3.07298,-7.94033,-1.25516,-5.75951
-2.20307,18.93979,10.1741,1.80812,1.57672,-2.78502,-1.61865,-5.48243
5.02971,2.72656,0.91781,0.35029,0.01294,-1.8073,0.51797,-1.94378
-0.07355,17.29554,4.43622,-0.3975,0.24023,-4.07286,-3.29194,-2.81774
2.72897,17.11843,10.05958,0.42752,0.97431,-4.86622,-1.01844,-8.41032
1.81102,13.03911,5.76196,0.19573,0.91688,-4.70414,-0.66155,-7.47283
2.07401,7.86321,2.66854,-0.42233,0.42085,-2.18946,-0.37997,-5.76973
2.41156,18.28192,11.94567,2.26831,1.21584,-7.86287,-1.00602,-7.85784
0.41161,6.50525,4.93743,-0.44632,1.70311,-0.28462,1.15768,-1.79032
3.55782,8.36307,11.38559,0.42157,2.45857,-1.42731,0.17023,-3.91322
1.09775,9.93082,4.48893,0.63654,0.92706,-5.82561,-0.33465,-6.29147
0.1733,7.74996,0.88653,0.5886,0.01563,-5.24575,0.11751,-6.65954
10.1161,-0.34485,-0.00047,0.14027,-0.14006,1.04461,-3.97443,0.97442
-1.13819,0.96108,-0.14673,-1.38498,-0.16113,14.67813,-0.89686,-0.73697
0.6025,-0.08126,-0.34569,-0.01835,-0.25026,0.45219,-1.85325,1.09086
-0.14122,0.30071,1.42358,0.83327,1.84352,-0.18023,0.17173,-1.03264
-1.42022,-0.68052,-0.03037,-0.18658,0.5193,-0.60696,1.04207,-0.31129
0.74051,-0.85166,-0.46888,1.51617,-0.06679,-0.73783,1.14453,0.08684
-0.55796,2.38189,0.03053,-1.52711,-0.14582,5.32925,-2.671,-0.72859
-0.31636,1.01793,-1.52557,-1.96218,-0.37672,5.62137,-1.96521,-0.78141
0.13834,-1.68841,-2.95148,-3.91886,-0.8814,7.39509,-4.14988,-0.16667
1.69428,12.74707,7.96237,-0.51585,0.48702,-0.48053,-1.49302,-2.07477
-1.28218,-1.52118,-0.16918,-0.17554,0.02849,-1.247,0.11498,-0.35645
-0.06093,4.39869,0.25296,-0.0439,-0.12081,10.84845,-6.91731,-0.50499
-0.97958,-0.51269,0.2668,-0.0265,-0.7812,-1.3671,0.66044,-1.15494
-3.14238,-1.08281,-1.26458,0.0235,-0.18036,-1.47821,3.67478,-0.00338
-1.91156,-1.23782,-0.63446,-0.07645,-0.01371,-1.01453,2.5951,0.04498
3.09082,-0.97038,0.16075,2.647,3.2934,0.09331,1.99751,4.6928
4.80677,0.22374,2.66688,2.8675,4.40483,-0.01353,3.72594,0.02458
0.00458,0.48148,1.0647,0.01203,0.99667,-0.15913,-1.00871,0.2085
-8.34663,-0.21062,0.25653,0.72009,2.7332,-0.44484,2.75256,0.05545
-1.09802,-6.89049,-3.9219,-1.6974,-1.45821,-0.72852,3.56994,0.031
-2.10885,-11.35414,-2.65496,-1.12886,-1.19407,-1.44417,0.05449,0.06514
4.23416,-2.67324,-0.93164,-0.51584,-3.60785,0.02368,-1.78757,0.96108
-0.47103,1.66203,-1.59472,-4.17961,-0.18716,1.15896,-1.13211,-1.27383
2.60605,-3.58504,-0.81967,-1.14099,-0.25391,2.07359,-0.69658,3.5981
2.44545,1.45123,4.79814,1.20341,1.04677,-2.20964,-0.50495,-1.70362
12.35798,2.18941,3.25315,-1.79379,0.38495,-0.04924,-5.60775,-3.05853
1.3007,2.47606,5.92452,-0.44039,4.19721,-1.19416,-0.90704,-7.90279
0.27626,-0.13189,6.19344,4.7558,3.92895,-6.56321,1.42263,-3.65387
-10.69195,-3.34669,-12.56902,-1.26204,-4.21517,5.33193,2.6182,1.03579
-0.83662,0.75333,0.65528,-3.32805,1.19832,-0.45856,1.52376,-2.28616
2.79127,4.42702,10.11095,2.49705,3.56671,-0.4653,-0.36149,-1.02198
4.24667,-0.23664,-0.73699,1.02183,-0.44624,-0.17374,-0.43786,0.54201
5.84967,-4.45094,-4.02471,-0.47667,-4.54782,0.59111,0.1388,2.68597
6.45556,4.56966,1.70062,-1.17628,-2.64279,1.37178,-3.64468,-1.80492
8.3325,1.18387,0.33012,-0.09381,-0.33774,5.48269,-1.55337,0.83469
0.57702,-0.07196,5.38654,4.12739,7.22003,-1.91387,2.34762,-0.66127
2.21412,1.54939,1.06405,-1.27578,-1.36762,4.54535,-1.80689,1.10374
0.14854,0.44205,1.77072,-0.01313,0.21559,0.23671,-3.15017,-1.23383
1.49574,-2.55191,0.55853,2.6608,0.89359,-0.05164,-0.42365,2.44304
0.41294,-0.1999,-0.51632,-0.2755,-1.27455,-0.89636,-3.86375,-0.87617
0.28562,-1.14109,-0.08213,-0.19436,-0.03434,0.11236,-0.17636,1.20745
1.66265,-2.7657,-5.15424,-0.0424,-0.68363,0.33417,1.11748,6.72163
4.61409,0.34357,0.17633,-1.99938,-0.15133,-0.55739,-3.00917,-0.42636
1.86518,3.25555,8.62925,-0.46065,2.57515,2.68141,-5.95228,-0.06102
1.06657,0.70833,3.64592,-0.71587,1.08875,0.77315,-2.28465,-0.02724
0.5233,-0.26746,2.68778,2.46496,1.307,-3.30332,-0.06513,-1.89154
15.26415,1.43274,6.3301,-0.84841,0.5057,9.6298,-7.73341,-0.72932
-4.15157,-1.91759,-2.85738,3.86187,0.17883,0.60954,1.14688,2.93423
-0.0249,12.46683,2.07255,-0.95789,0.09092,-1.26582,-1.13418,-1.92482
-3.86572,-3.47049,-0.74697,0.421,-0.43667,-2.16195,0.20746,-0.57415
2.2885,1.6072,2.03891,3.00703,4.23216,1.03637,-0.09545,0.39638
-5.80344,-0.81805,-2.54095,-0.05824,0.04518,3.21738,1.20406,-0.0211
2.85649,9.3522,5.76914,-1.33954,0.96781,0.01168,-1.33856,-1.53592
-5.69428,-1.50771,-3.70051,3.95927,0.12868,-0.44623,-0.30999,3.94587
-1.19359,-2.02879,-8.19721,-2.11149,-4.3223,-0.29655,-1.10605,1.08576
-0.3146,1.0456,5.30774,1.56415,2.36623,-1.21772,0.13063,-2.86886
1.43011,2.38284,3.63617,1.39291,0.76345,-0.14268,0.0413,0.30519
0.51987,0.26212,-0.35201,-0.02973,-2.07995,-0.14578,-0.13971,0.33961
-0.01091,0.57027,8.22505,0.58919,2.12081,-0.02522,0.90464,-2.38664
0.44039,0.47113,2.2315,1.03436,0.14349,2.90304,-6.13352,-0.13001
4.63186,1.89794,1.09261,0.83879,0.57414,4.06529,-0.98259,1.63099
-2.05812,-0.94958,-7.07237,-2.90829,-0.45638,8.96431,0.24737,0.64544
-0.28438,-2.37505,-2.38488,0.48695,0.67643,0.32289,2.10852,3.62
-0.12076,-0.07835,-0.34693,-0.68418,-0.25853,11.0793,-1.6036,-0.21046
0.89437,-0.63436,4.14854,1.8984,1.0097,-0.89232,-0.23379,-0.40991
-5.00512,0.45466,0.40399,1.71966,3.19277,0.03299,4.64877,1.71707
1.6264,-0.18423,-1.42085,-6.80202,-0.17998,1.59863,-1.22147,0.17737
-0.64269,-0.76684,-3.1142,-1.05005,-0.38876,10.68438,-5.94182,0.1238
-0.52379,-0.70147,-1.67006,-1.97879,-0.19206,11.26359,-4.87755,0.37456
-0.03364,-1.14123,-2.77364,-1.59177,-0.66888,11.89349,-4.80736,0.37028
-1.05212,-0.5551,0.45162,-3.90161,-0.39696,0.0443,-2.33657,-0.21125
-0.02104,-2.58705,-4.04267,-1.0519,-0.89725,0.07687,-2.03009,2.30905
2.45762,-0.24832,0.33686,0.2944,-0.09107,-1.23695,1.48906,-0.64223
-9.31614,-8.64635,-3.16488,4.77303,2.13545,-0.91756,5.7422,0.57341
1.83293,0.08927,1.72883,4.9962,1.18008,-0.04241,0.36634,0.27333
-0.34168,-8.95504,-1.36818,3.93276,1.90288,-2.35191,2.20254,3.4112
-2.40043,-11.43543,-5.90087,-1.28257,-0.91191,-0.62577,1.22302,1.9449
-1.17359,-11.9081,-7.28948,-0.52237,-0.23218,-1.02147,3.26529,1.60993
-1.07827,-10.11015,-6.99451,-0.42485,-0.17606,-0.8273,2.09013,1.73079
-0.1198,-5.28518,-2.24778,-3.00347,-1.22056,-1.65352,0.60939,0.8107
0.00297,-0.62853,0.00511,1.84657,0.15594,0.28621,3.21667,1.03483
18.98631,-0.09602,0.14587,-0.34815,-0.3798,-1.72239,-1.18832,0.04782
18.82305,1.07788,2.54411,0.71813,-0.07228,-1.22478,-2.46904,-0.0638
13.05656,0.7649,0.32512,-0.15553,-0.25177,-0.58292,-2.60875,1.05569
4.60255,-1.47658,-0.56983,6.04764,-0.36673,-3.05534,0.19912,1.00001
21.50723,1.26558,2.85932,0.62202,-0.11346,-0.7829,-1.31277,0.44392
-4.93188,-0.76191,-1.34347,0.4632,0.0546,0.92432,-0.09794,0.1522
-2.75415,-0.14288,-2.04447,-0.71232,0.27179,-0.51772,2.77346,-0.7436
4.55378,-0.38744,1.48838,1.24279,0.23541,-1.22037,0.01707,-0.42979
-2.05199,-1.9284,0.53987,0.44683,3.07546,-1.55177,2.42986,0.04062
1.31041,5.27402,10.23109,0.70012,8.37545,1.78531,-0.07645,0.83692
-0.10187,0.2924,7.1429,7.50966,1.77912,-1.71302,0.02425,-0.40487
-2.6953,-1.56184,-1.62545,-0.077,-1.47319,-1.41008,1.86071,-0.04713
-0.57914,0.05591,4.44605,1.55182,5.53822,-0.80086,-2.2244,-1.71787
0.00732,-0.43171,-0.06987,1.03845,0.72163,-0.28484,-0.52295,-0.63654
-2.06111,-2.66929,0.26312,0.79834,0.68996,-2.71756,1.76266,0.20407
-0.18216,18.44057,0.09219,-0.19837,-3.62686,-0.02011,-5.30637,-0.04986
-3.11326,-2.27422,-1.10529,-0.10911,-0.24709,-2.41869,1.15151,-0.22741
4.11467,-0.56621,-0.78883,-1.33516,-1.3429,0.10368,-2.38998,-0.05654
-4.01833,3.30088,-1.75806,-6.87159,-2.52296,1.81074,-0.45488,-1.71613
-3.21848,-0.73895,-4.48221,-4.7513,-1.94163,10.50048,-5.57937,0.353
6.96646,8.95728,10.03349,0.29559,0.50364,-6.33182,-1.48404,-5.77359
-0.23785,0.245,6.71066,9.58059,4.68587,-0.78029,3.21859,0.07926
1.16791,-4.80369,-0.28413,3.18553,0.10872,-0.81472,3.44494,6.01296
0.23354,-0.99624,0.02089,6.7493,0.81367,-1.00179,2.99313,2.23194
-0.95023,-4.84778,-5.03896,3.886,-0.47002,-0.44014,1.86148,1.23231
-0.10825,-2.24444,-0.66293,4.89147,0.8765,-1.32569,0.96201,0.07059
-13.55145,-6.57696,-6.90865,-1.19841,0.14359,-2.06472,10.54709,-0.10649
-0.20268,-2.10653,-0.00783,3.46935,1.12227,-0.5877,1.34269,0.29929
4.80558,14.65574,9.46513,0.15731,0.28883,-6.76553,-2.33073,-9.11229
5.68279,16.53466,12.71123,1.01302,1.05973,-4.19754,-0.90336,-7.44861
-3.55564,-6.62727,-3.02076,4.22913,-0.47015,-1.11386,1.30855,3.80213
2.06596,15.18248,8.48181,-0.17406,0.67081,-2.65496,-2.78153,-4.70849
-0.02772,-2.76104,-1.12455,0.02756,0.04955,-0.27011,0.23492,-0.04399
-0.03438,-0.05551,-0.00888,-0.37689,1.27893,3.41533,-0.91532,0.03479
0.64057,-0.49498,-5.45928,-3.18954,-3.35416,1.61836,-1.15581,2.45997
-0.07479,-9.40712,-3.96144,-0.71232,-2.99072,-1.15265,0.20519,0.80667
-3.92802,-0.42317,0.07179,0.32589,0.38553,-2.60778,-0.17031,-7.78115
0.47659,7.65864,2.14037,2.31379,1.52756,0.00316,-0.7695,-0.27791
3.58373,1.54237,5.12867,0.78648,2.85421,-2.86962,0.29537,-0.34821
-2.30688,0.52432,-0.35913,-2.54076,-0.46867,7.48884,-4.37845,0.54957
-11.05134,-6.21224,-3.02384,0.26365,-0.41937,-0.04491,4.17948,0.34662
0.78496,7.28822,2.91059,-0.09999,0.31326,-1.33071,-1.13554,-3.584
-5.21426,-5.16364,-12.15435,-2.3264,-1.52813,1.17345,1.53573,1.37489
-0.63944,0.2068,-3.47508,-4.66956,-2.03711,9.55111,-0.00901,2.49206
0.8444,-0.07765,-0.78281,-2.63299,-0.49906,3.44706,-2.92445,-0.12795
-1.19154,-6.0362,-4.94088,0.97372,0.32564,0.11659,4.95335,1.66266
-4.13814,-0.10524,-1.94852,0.53231,0.2444,0.06019,4.75094,0.33011
-1.70183,-4.53676,-1.20818,0.89536,-1.57855,0.03952,-0.38703,0.63658
-0.28329,-16.67656,-2.29984,-1.56998,-0.54424,-2.26487,6.76712,1.35393
-8.02859,-0.01558,-2.48179,-1.67319,-0.02557,1.34893,-0.21243,-0.17053
0.0185,3.19232,4.87372,3.81309,3.03408,-1.05089,-0.00561,-0.10548
0.46767,4.9037,4.26255,1.48899,1.17749,-2.50688,-0.7901,-2.08686
0.62421,6.51206,7.25879,0.10138,0.26997,-2.00297,-2.0031,-2.6936
-0.94424,20.092,4.71978,-0.10891,0.29732,-4.12747,-2.34736,-5.26968
0.44683,3.1646,3.25131,0.20079,0.4953,-2.3908,-0.0225,-2.13836
-2.09574,10.80579,7.31967,1.0001,0.11436,-2.433,-0.66565,-0.36718
1.83073,11.28254,12.33306,-0.74478,0.50977,-2.04952,-0.64611,-5.38419
0.63477,1.35092,1.40409,-2.99555,-0.80626,-0.39024,-2.20825,-2.86332
0.16421,10.1498,10.57953,1.99034,0.92423,-2.77364,-0.19467,-3.6596
-2.47807,-0.5086,-2.87783,0.10755,-0.12742,0.50489,2.30743,-0.11592
8.55128,0.45379,5.39908,-1.24876,-0.06844,-2.705,-0.64225,-2.89778
2.16604,0.01969,-0.32913,-0.00511,-0.28933,-1.55979,-0.62145,-0.76012
9.14462,2.79432,13.25929,2.34561,0.92561,-1.34358,-1.64834,-0.32196
2.63964,1.88936,2.23981,-4.71879,0.28637,0.04292,-0.66287,-0.07077
-0.02261,0.19636,1.77633,-3.88246,-0.06164,-0.45276,-0.30975,-0.66946
-0.03172,0.00583,0.30888,0.37841,0.38975,-4.03596,1.20642,-0.44052
0.42227,2.95389,6.14915,-0.91255,2.08516,-0.86858,-0.39843,-1.16035
3.24579,-1.52376,1.41501,14.92803,2.81906,-0.92469,1.6073,3.24849
14.1637,0.11224,3.68494,5.38035,2.55146,-0.18616,-3.35367,0.19831
-2.54829,-4.86042,-4.39918,-2.75454,-2.33642,7.28417,1.09925,0.78197
-2.19297,-3.54531,-14.67089,-1.16974,-1.21007,10.00335,-0.87554,1.00687
1.50278,-2.18103,1.38836,7.01501,2.86506,1.12278,0.20663,0.95993
0.03167,1.7668,4.99854,0.34949,0.37755,0.15332,-0.68352,-0.26676
0.97423,6.36634,1.545,0.0701,-0.04161,-5.43642,-1.47695,-4.40989
-0.01543,7.37406,2.94825,3.85703,0.44547,-4.31447,-2.18773,-3.86764
0.41391,5.33005,2.70235,0.25891,0.61397,-3.80252,-0.12632,-3.57458
-0.66102,-3.71414,-0.10917,0.62172,0.05732,-3.80509,0.36597,0.1141
-0.02276,-5.13451,-2.05349,0.03913,-0.41664,-0.99228,2.08916,3.39708
-0.97044,13.37168,0.46347,-0.32561,0.28316,2.45749,-0.49424,-0.38212
-1.46418,-1.94985,-1.86472,0.07594,1.7822,-0.28862,4.24389,-0.1386
-2.36097,0.98766,-1.0393,-0.55725,-0.56329,2.39793,-4.4287,-1.64846
-1.04274,0.83789,0.17476,4.86365,0.69708,0.4562,-0.25134,-0.1423
-1.01627,-2.27957,-2.09225,0.03146,-0.52591,2.00026,-1.49688,-1.57492
0.08322,-1.70609,1.24255,0.79796,1.87134,-0.06119,1.63198,0.70976
1.91585,0.79635,0.14974,-0.38715,-0.30419,-0.05507,-2.82962,-0.44281
-1.59194,-3.08846,-2.68025,-0.95109,-0.76182,-0.00789,-0.34213,0.1974
-0.86568,-4.30404,-7.63621,-1.09617,-2.95923,0.44681,2.54167,2.23239
0.31514,-3.80855,-2.26244,-1.04042,-0.95549,-1.98409,1.67613,0.2486
0.17062,13.33416,7.12103,1.71065,2.27984,-1.35998,-1.5688,-3.0418
