Log2-transformed iBAQ NOR_1,Log2-transformed iBAQ NOR_2,Log2-transformed iBAQ NOR_3,Log2-transformed iBAQ NOR_4,Log2-transformed iBAQ NOR_5,Log2-transformed iBAQ NOR_6,Log2-transformed iBAQ CKD_1_1,Log2-transformed iBAQ CKD_1_2,Log2-transformed iBAQ CKD_1_3,Log2-transformed iBAQ CKD_1_4,Log2-transformed iBAQ CKD_1_5,Log2-transformed iBAQ CKD_1_6,Log2-transformed iBAQ CKD_1_7,Log2-transformed iBAQ CKD_1_8,Log2-transformed iBAQ CKD_1_9,Log2-transformed iBAQ CKD_3_1,Log2-transformed iBAQ CKD_3_2,Log2-transformed iBAQ CKD_3_3,Log2-transformed iBAQ CKD_3_4,Log2-transformed iBAQ CKD_3_5,Log2-transformed iBAQ CKD_3_6,Log2-transformed iBAQ CKD_3_7,Log2-transformed iBAQ CKD_3_8,Log2-transformed iBAQ CKD_3_9,Log2-transformed iBAQ CKD_3_10,Log2-transformed iBAQ CKD_3_11,Log2-transformed iBAQ CKD_5_1,Log2-transformed iBAQ CKD_5_2,Log2-transformed iBAQ CKD_5_3,Log2-transformed iBAQ CKD_5_4,Log2-transformed iBAQ CKD_5_5,Log2-transformed iBAQ CKD_5_6,Log2-transformed iBAQ CKD_5_7,Log2-transformed iBAQ CKD_5_8,Log2-transformed iBAQ CKD_5_9,Log2-transformed iBAQ CKD_5_10
20.0297184,18.9350853,17.55074692,18.45743752,19.02206993,19.18473434,NaN,NaN,NaN,18.97949791,21.81440735,22.11184311,22.01583672,NaN,19.3332653,NaN,18.94312096,18.52206039,NaN,NaN,19.50503922,18.96854401,NaN,24.77761078,NaN,24.35056877,24.98719788,23.43338966,24.95091438,20.22493935,19.393013,23.41596413,18.43375587,16.95401382,25.06636429,22.80884171
19.91283607,20.79946518,19.9166317,20.79954338,20.63387108,19.80932808,NaN,NaN,NaN,NaN,21.82508659,NaN,20.76003838,21.43629074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,16.65564346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.43012619,17.99496078,NaN
NaN,NaN,NaN,NaN,NaN,NaN,21.74484634,21.03106499,21.75967216,22.4864769,18.84640884,20.43053436,17.11999512,16.29811668,20.50300217,21.7034111,23.25508308,21.38015175,NaN,22.28593636,NaN,17.7409668,NaN,22.52343941,21.51840591,21.79796219,23.13816452,24.18040657,23.15462112,25.15135574,21.01943779,23.61178017,21.46528053,NaN,23.35043335,22.60975266
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.03738022,22.15517616,21.98092079,23.16295433,23.36626434,22.61024857,22.56467438,22.30613518,22.80801582,22.92045403,20.48640251,21.20645714,23.90948868,22.59827995,20.94763756,21.80360985,22.28455353,17.39891052,18.41216469,18.51476097,24.21363831,19.45901871,22.06081772,18.06292152,20.86257172,20.50688171,19.67005157,18.16535759,19.75536728,NaN,18.3902874,18.90618515,17.5581665,15.54840088,17.84015083,17.08969879
NaN,18.99873924,18.03553009,21.48306084,15.70079231,NaN,NaN,17.98781967,NaN,18.37037277,NaN,NaN,18.94966125,19.01691246,NaN,18.76231003,NaN,NaN,NaN,NaN,19.90195084,17.31804848,20.12817574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9770813,18.23850822,NaN
18.77162552,NaN,18.70620537,18.89501381,19.13355446,NaN,19.40440941,NaN,18.46702385,NaN,21.58058548,17.71478271,19.81988907,NaN,NaN,18.64406776,NaN,NaN,NaN,20.71339035,19.74040604,19.29985619,NaN,18.84027481,NaN,NaN,21.12155151,21.31733131,19.95985413,18.39957809,24.24807549,16.68811417,23.06203842,24.9550457,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,22.01447487,NaN,NaN,19.13661003,NaN,NaN,21.00326347,NaN,21.57560921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.10531616,26.5994606,26.99658012,26.8463726,27.34975815,25.97086143,26.69351959,26.83412552,27.0375824,28.06620026,29.00276375,25.89437294,29.21824265,29.16125298,25.89284515,27.14530373,26.47867966,24.1929493,25.02610016,26.22368813,28.12262726,27.39001656,28.83288765,26.14996147,25.25270271,26.40701103,26.52953148,27.55968666,24.91351318,25.76865387,26.6477356,26.52062798,27.73389053,27.65075111,26.71502495,25.06431007
17.73839569,19.47577667,16.39683914,19.50115776,20.95872307,NaN,20.60222816,20.55084038,20.25614929,20.54585457,21.67327309,18.31318474,22.77492905,21.67012024,17.67645264,NaN,19.33435631,NaN,NaN,19.83153343,21.13802338,19.68924141,21.51782799,NaN,NaN,17.98287201,18.22482109,NaN,18.40544891,18.35853195,18.60834122,NaN,NaN,17.71866608,NaN,NaN
NaN,13.5201273,14.50717545,NaN,17.5997963,NaN,NaN,15.73518562,NaN,NaN,NaN,17.781744,NaN,NaN,NaN,18.66781807,NaN,NaN,NaN,NaN,NaN,NaN,16.54146004,NaN,NaN,NaN,NaN,16.23672485,16.72573853,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.35353279,24.19595528,24.25226974,25.37825584,24.43580818,18.08498573,NaN,NaN,NaN,17.23752785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.38523865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.27563095,22.47938919,21.86389351,23.53064919,23.5847435,19.72224045,22.15158844,20.3400631,21.80837059,21.79863548,22.85870743,19.36595917,23.01205635,22.86232567,17.13189697,19.26136971,20.21903992,NaN,NaN,18.48703194,14.432868,19.63124466,20.99879456,NaN,18.74336815,17.2791214,NaN,19.13973618,16.89403534,NaN,NaN,NaN,17.87651634,NaN,NaN,NaN
NaN,16.84854889,18.16191864,17.83701134,NaN,NaN,NaN,NaN,NaN,NaN,20.22776222,NaN,19.49240112,18.75332832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.9283905,NaN,NaN,NaN,NaN,NaN,NaN
20.66786957,20.58545494,20.21050453,20.52142715,20.31672287,21.90179634,21.53198051,22.20746994,20.8388443,23.16482735,24.24139977,21.07835388,23.27611351,22.90914154,19.22550392,20.85422325,20.89126396,21.57662392,17.43208504,22.44080925,22.21623039,23.24527931,22.27298546,21.00860596,20.57551765,21.69468307,20.17084503,19.14479828,20.83221245,19.34853745,21.44161987,19.55880165,21.76263428,20.69259834,20.63191986,20.31937218
25.91959381,25.86256599,25.3930645,26.41365814,26.15539742,24.95925331,26.31458092,25.40060806,25.17892647,25.95269203,27.91176605,22.49064445,27.66742897,27.28692055,23.23931694,25.1350441,24.60019875,20.23596191,22.84812164,24.96956635,24.07357407,24.55490875,23.60670662,20.20562172,21.5524826,23.82599831,21.06769371,NaN,21.66735077,22.30251312,21.66483688,19.53027725,23.04999542,21.67912865,20.45111084,20.49989319
17.34957504,17.39941216,17.07514572,17.30963707,16.39454651,16.2472229,16.89332581,NaN,NaN,17.23060226,NaN,NaN,16.22396469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.86468887,17.97594833,19.58337975,16.41879082,NaN,NaN,NaN,16.05038071,NaN,NaN,19.26219559,NaN,NaN,14.49891186,NaN,NaN
NaN,14.77514744,17.46395493,NaN,16.0346489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.24481392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.60666466,NaN,15.82572937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.85245705,NaN
14.31160641,NaN,NaN,NaN,18.19849205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.12373734,NaN,NaN,NaN,NaN,NaN,NaN,15.41389275,NaN,16.93629265,16.19302559,14.49909878,NaN,16.38832092,NaN,NaN,NaN,NaN,16.87435722,NaN,NaN,NaN,18.89032936,NaN
24.59940338,24.51159286,24.75740433,25.70017624,25.6332283,21.23549461,25.41577148,23.0911808,23.13392448,23.03619003,23.24510384,22.68239021,24.47314453,24.48597336,22.41593933,22.51205254,23.56139183,21.0372467,21.75735474,20.34873199,21.29787636,22.49279785,22.41033363,20.75946808,NaN,19.82545853,NaN,20.95155525,NaN,NaN,18.6667099,NaN,18.19493866,NaN,20.58737755,21.07044792
17.3346405,NaN,NaN,17.13791084,17.12555504,NaN,NaN,NaN,NaN,NaN,NaN,22.68095207,19.74315453,19.29835892,21.59039688,NaN,NaN,NaN,NaN,22.29052734,NaN,17.78845024,17.51244736,20.00278282,NaN,20.57754707,22.39160347,23.10202217,23.2572422,20.49287033,24.25673866,20.30908012,17.7685585,22.75944901,21.8190937,18.86598778
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,20.47694397,21.07274055,NaN,17.66809464,19.17494583,18.27635193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.88762474,18.36551094,21.21643829,18.7538166,17.88500595,22.43198776,NaN,NaN,NaN,17.25810623,20.94413757,NaN,19.08392143,20.03348732,NaN,NaN,NaN,NaN,NaN,21.50358582,21.49501991,21.82434845,19.11664772,NaN,NaN,NaN,18.84453964,18.15254211,NaN,NaN,22.40488815,17.11928558,20.66266441,21.87732697,NaN,NaN
19.46469307,20.35874557,19.08384323,20.75319672,19.77468491,17.55965996,20.26728058,20.57366943,19.2794838,20.70994568,23.49935722,18.64353943,21.3093586,21.01508904,16.64399719,20.70809364,19.10267258,NaN,NaN,20.80758476,20.93401909,19.98147774,22.55559921,NaN,18.32166481,18.74123001,17.89190292,19.41555214,16.77159309,NaN,20.12451935,17.46905327,16.80208778,21.08394623,20.85756874,17.12736893
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.64025879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.29700661,18.51502991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.68088913,24.10381699,22.88121605,24.94315338,26.3211689,NaN,27.11416245,25.91476822,21.68024445,26.07111931,27.35102272,21.6309433,25.5550251,23.546278,NaN,23.71450043,22.83990097,20.67848396,NaN,22.04116249,22.21492767,22.70872498,21.05404282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.31517601,NaN,21.69718742,NaN,21.18477058,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.89817619,NaN,20.42746925,18.21608353,NaN,NaN,NaN,NaN,17.30117416,18.37364769,18.60440063,NaN,18.82149315,18.70593643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.51172161,NaN,18.09794998,17.92671204,NaN,NaN
19.24469757,21.03744698,20.15573311,20.8190155,21.41787148,17.65067291,NaN,19.54266548,19.4846344,21.4171505,21.92527962,NaN,22.52355957,21.20317268,18.34737015,19.61334991,18.03676414,17.73403549,NaN,NaN,NaN,NaN,22.10306358,NaN,18.20457077,21.71803856,18.74871635,18.46570969,NaN,18.83707428,NaN,19.67612648,19.90276146,NaN,NaN,20.63147545
21.91064262,21.42311478,21.19364166,21.74599648,22.64010811,22.45027924,23.4895916,24.15197563,NaN,23.18274307,24.89869118,NaN,22.67143822,23.66383743,23.12875748,23.50166702,23.63112068,22.85881996,23.3899498,20.18580055,NaN,19.56627274,19.80881119,23.01602364,23.20381546,NaN,18.18504906,22.65593529,NaN,NaN,NaN,24.02951622,22.98844719,NaN,20.57800865,18.63246918
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.81186295,NaN,22.79413986,21.88963127,NaN,NaN,NaN,NaN,NaN,NaN,20.32663155,19.61099243,19.13923645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.15120506,NaN,NaN,21.01923561,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.75678444,20.67340279,NaN
NaN,NaN,NaN,NaN,NaN,16.51078033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.277668,NaN,NaN,NaN,NaN,15.76782227,17.50881577,19.53265572,NaN
NaN,NaN,NaN,18.57496262,NaN,NaN,NaN,17.95804214,17.21304703,18.01203537,17.96606636,NaN,19.32932854,19.14561844,19.77389526,NaN,23.82386208,NaN,18.02328873,19.48065567,20.13633537,18.61460876,17.92665482,20.96824837,20.28240585,20.31196594,NaN,17.5182991,NaN,NaN,21.52118874,21.81979561,19.48987579,18.0491581,18.34047699,21.18125725
16.64723396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.38553429,NaN,18.55727005,NaN,NaN,NaN,NaN,17.9304142,NaN,NaN,NaN,NaN,NaN,17.16898537,17.70516014,17.84757042,NaN,NaN,NaN,NaN,20.17596817,18.0711689,19.55736351,20.67977142,18.56309128,NaN
NaN,NaN,NaN,NaN,18.20562172,NaN,18.82286263,NaN,NaN,18.35194778,NaN,18.90624428,19.12510109,19.81554985,NaN,19.02745247,19.34134483,NaN,NaN,NaN,NaN,NaN,19.36595917,NaN,NaN,20.06302643,NaN,20.17182159,NaN,18.9418335,NaN,NaN,NaN,19.90865135,21.80715179,NaN
NaN,NaN,NaN,NaN,NaN,NaN,18.47504425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.15531158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.04446793,NaN,NaN,20.15041161,NaN,NaN
20.40312004,22.29986191,21.81827545,20.70977783,21.18670654,17.66844177,21.60263634,20.7282486,21.27463531,20.73082161,22.27929115,19.44206429,22.25490952,21.31152153,NaN,21.6240406,22.53682518,NaN,NaN,20.03375626,NaN,NaN,20.94213295,21.04899788,18.81619072,22.3566246,NaN,19.16430283,NaN,NaN,NaN,NaN,20.04353523,23.43720627,25.95695114,NaN
23.45287132,23.11352921,23.19654083,23.8388443,24.10261536,21.98300934,22.62256622,20.8558197,22.08423805,22.53328896,25.09551048,NaN,24.35883904,23.85538292,NaN,21.51653099,19.2196312,NaN,19.7593708,19.23317909,NaN,21.01352119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.34030151,18.15565872,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.25635529,17.23911285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.7471962,15.19075108,NaN,18.35595322,NaN,NaN,18.18901443,NaN,NaN,17.96882439,NaN,NaN,17.43583298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.69321442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.90065384,NaN,NaN,18.71572113,NaN,NaN
20.36196136,19.38488007,20.50348854,20.69370461,19.96211624,18.88664246,22.01542854,24.11751366,23.86532974,24.2694931,25.00555992,22.24554062,24.05837631,24.25659561,23.93499184,24.34638023,23.76678467,24.62889671,25.02419853,24.60144615,21.55856895,21.89729691,23.74118805,23.36786461,24.45594597,24.68992424,23.04391861,24.57911301,21.5047493,24.04410172,24.05026054,23.14836502,20.35390854,24.28100395,22.71412468,23.75389099
20.01467896,21.06025696,21.32416153,NaN,21.65394783,NaN,21.05265045,21.67344475,21.15647316,22.52190781,19.29987907,NaN,22.64530754,22.1288681,NaN,20.93696785,21.69374657,NaN,19.7847023,21.69472504,21.86135864,21.07933044,NaN,19.73522568,NaN,NaN,20.80970573,21.68183136,20.53535461,NaN,22.06920242,20.15832329,21.61818123,21.31959343,22.40616035,NaN
NaN,NaN,NaN,NaN,NaN,NaN,18.5803833,18.49369049,15.23077106,19.05178833,NaN,18.42636299,NaN,13.30606174,NaN,19.58505058,20.07287025,NaN,NaN,19.33795357,NaN,17.33925819,13.58214188,NaN,18.60895538,18.49216652,18.26416779,15.64689636,NaN,16.27995491,14.48777771,17.4269371,17.26526642,NaN,18.74969864,17.58644485
NaN,16.83750534,17.64772606,17.68626785,NaN,15.20709038,18.94163132,17.39381027,NaN,18.76010323,21.60272598,NaN,20.18652534,19.87933159,NaN,18.79372978,NaN,NaN,NaN,NaN,18.64431381,NaN,19.99534798,NaN,15.96456623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.68144608,19.90435028,23.52061272,25.03069496,21.81722069,22.44407272,24.39767265,23.73262405,23.72515297,24.26799393,25.7589817,22.01910019,23.18585968,24.24539566,NaN,22.41745949,21.9347744,NaN,18.88437843,22.65202141,NaN,NaN,21.6473732,19.20871925,NaN,22.27744675,NaN,17.40482521,NaN,NaN,21.43639183,NaN,17.76338005,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,16.76939964,NaN,NaN,NaN,17.08316803,NaN,NaN,16.12684631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.18243408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.62903023,21.53933716,22.06302643,21.73537445,22.27795792,20.88300705,19.30157661,NaN,NaN,20.49443436,23.33333588,NaN,21.77490997,22.0506916,NaN,18.38810158,NaN,NaN,NaN,NaN,19.18245697,18.69652557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.31534195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.01478958,NaN
18.66996384,NaN,20.06302643,NaN,19.45587349,20.84536743,NaN,NaN,NaN,19.24861717,21.2416172,NaN,20.52764511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.17383575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.15405083,NaN,NaN
21.09609795,22.02978516,NaN,NaN,23.02654839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.11082458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.116436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95964241,NaN,NaN
NaN,16.53652,NaN,16.18313217,NaN,NaN,19.45185471,18.61536407,18.417202,18.7151165,NaN,NaN,19.08345413,17.41625404,17.54018784,19.68143654,19.69957924,NaN,NaN,NaN,15.62285233,NaN,22.93302917,19.0643425,17.25644875,20.55337524,NaN,NaN,19.28097916,NaN,NaN,18.65441895,20.01631355,21.12148857,24.97867012,NaN
23.76040268,23.37158966,24.47444534,24.14172363,22.78174782,23.74324417,22.50312424,22.03778267,20.10967827,24.34989357,25.50573158,20.85193825,25.42043686,26.65280533,NaN,20.93452263,NaN,NaN,NaN,25.19114304,25.92750549,25.63754654,23.47605324,20.61180305,18.71525192,20.9022007,22.85957909,22.05377769,21.65748405,19.79234886,24.41357803,NaN,23.75725174,22.59281731,19.69382477,21.2934494
NaN,NaN,NaN,NaN,NaN,NaN,17.7265377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.94872093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,16.92798615,NaN,15.17994785,18.61640549,19.85978317,20.20323372,16.58550453,NaN,17.5071125,NaN,NaN,19.53960228,NaN,19.31158829,NaN,18.71816444,18.84214783,NaN,NaN,NaN,16.55410957,18.23514557,18.03783607,NaN,16.19700623,NaN,NaN,NaN,18.52817917,NaN,NaN,18.85680771,16.77313995
NaN,17.31583977,15.63478279,16.20867348,19.50224495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.94237709,NaN,NaN,NaN,NaN,NaN,NaN,20.08744812,NaN,NaN,NaN,NaN,16.48568726,NaN
19.82336044,20.70353889,19.69121933,21.21809578,21.93915939,NaN,20.41854095,22.32937241,22.29916382,NaN,NaN,NaN,19.71652412,17.99816132,NaN,22.18664551,21.68161774,22.28104782,22.17858505,21.85954094,NaN,NaN,22.65853119,18.78870583,NaN,19.47559929,NaN,22.51593018,17.99313736,NaN,NaN,24.52025414,NaN,21.76275635,23.02946663,23.01554871
NaN,19.65121651,17.65927124,17.85774994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.21850586,NaN,NaN,NaN,16.18690681,NaN,25.93748474,25.71944427,26.36567879,25.59026527,20.90382004,25.58983803,21.10955048,18.01416206,25.13002396,25.51346207,25.87890816,26.41062164,26.02214622,24.96987343,18.42914581,NaN,NaN,25.15437317,25.75154305,25.77793694,25.2844677,25.40327644,25.82629013,25.69381142,17.99838066,25.3011055,18.4551506,NaN,23.26585007,25.43964767
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.00171089,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.91305256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.43741798,NaN,17.21788216,18.57876396,20.73496056,NaN,NaN,NaN,NaN,NaN,17.40082932,20.1967659,NaN
30.35720444,30.33426094,31.36128998,31.46645546,30.8631916,30.73698997,29.75544548,29.27555275,29.24730682,30.30127525,31.2490387,27.68023109,31.21088982,31.18789482,27.59562492,29.58335495,28.45759773,26.88051987,27.74477196,30.5712719,29.81923103,30.17664528,26.44649506,27.87929344,27.57369232,28.53575134,29.40997505,29.99469376,28.72825623,28.19131088,30.50691795,28.07439041,29.23502922,27.72974777,28.62940407,28.35900688
NaN,NaN,NaN,NaN,NaN,NaN,23.03728104,23.61627579,23.8451767,24.83927727,NaN,21.54561806,NaN,18.46459389,22.86378098,23.58083916,23.17465782,21.03025818,20.78564453,23.13095856,18.78043175,19.66974068,NaN,23.7564373,22.09077835,22.70246124,22.32953644,24.5349865,23.1059742,22.70100212,NaN,23.81489563,21.74061203,NaN,20.85711288,21.56211472
NaN,NaN,14.30527782,18.12827682,16.85975266,20.10980606,18.36581039,19.05061913,18.65574646,20.00990486,23.0160408,NaN,23.31299019,22.86147308,18.33773422,18.25737,17.26086426,NaN,17.04292107,20.51797295,22.99407005,21.85486984,20.18046761,NaN,NaN,NaN,18.44637299,18.28753281,17.90442276,NaN,21.78851509,NaN,21.75291061,22.60925674,18.60302544,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.30507851,20.80333328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.14245605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.24409485,NaN,NaN,19.53442383,NaN,NaN
24.45820045,24.19738007,24.30257034,24.35467529,24.98198318,23.94252777,24.17797661,23.7536869,23.23845863,24.35353279,26.03521347,18.35156059,23.95100403,24.94529915,NaN,23.61234283,22.33745193,20.26739502,20.78260803,24.08294106,21.95776749,20.13721085,22.56485939,20.00621033,19.98718071,21.52516174,22.20383072,23.56558037,20.42285728,22.48569107,22.23321533,20.52458763,20.71137428,21.99310303,19.73773575,19.96747398
19.78035164,20.9657135,22.3613987,21.42915535,21.57496262,20.20132065,NaN,20.34505463,21.23794746,21.01181602,NaN,20.09287643,23.03414345,NaN,20.43634224,21.7245903,21.55126381,NaN,NaN,NaN,NaN,NaN,24.60461617,21.15530014,20.34494591,NaN,20.33221626,NaN,NaN,NaN,19.56353951,NaN,NaN,20.39686394,NaN,20.9192524
NaN,16.23133278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.96330261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.32535744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.82339287
NaN,NaN,NaN,17.5163002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.57226372,18.35788727,19.74889755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.46742249,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
