6.5 hours LD,9.5 hours LD,11.5 hours LD,12.5 hours LD,14.5 hours LD,17.5 hours LD,21.5 hours LD,23.5 hours LD,24.5 hours LD,26.5 hours LD,30.5 hours LD,33.5 hours LD,35.5 hours LD,36.5 hours LD,38.5 hours LD,41.5 hours LD,45.5 hours LD,47.5 hours LD,48.5 hours LD,50.5 hours LD
1.132921973,1.125122993,1.110452535,0.990147739,0.614186123,1.027306415,0.987870462,0.89002048,1.135533628,1.271744886,0.924059636,1.013211242,0.870763066,1.100778656,1.043518133,1.051719679,1.006699841,1.040159644,1.042557459,0.93734615
0.943191764,1.003922066,1.008323758,0.900948569,1.013677951,0.987188301,0.998159627,0.963385266,1.113012393,1.283216691,0.939723311,0.995176243,0.877000821,0.989919775,0.916431482,1.030623403,1.253429755,1.28913975,1.221518363,1.093200949
1.076713107,0.922783882,0.94145594,1.028016298,1.17543874,1.073494936,1.123828393,1.086926056,1.018825954,0.791589455,0.822432,0.980618314,0.937562007,1.112243817,1.328311706,1.293004392,0.978362955,0.890225438,1.007395485,0.908029588
0.912641052,0.967609225,1.021880237,0.928111171,1.152391377,1.029200527,1.047852129,0.978588257,1.036573257,1.223207119,0.984011106,0.847422518,0.785778244,0.803711162,0.845862945,1.010182871,1.218147842,1.215905996,1.216746204,1.254007113
1.408639946,0.984917831,1.05535847,1.227156635,0.574513185,1.125122993,0.989008445,0.99884937,0.980166827,0.786864587,0.683439381,1.098499845,1.138413402,1.085425449,1.512516078,1.609162859,0.902194136,0.959400632,0.930036515,0.765420342
1.027779616,0.969839794,0.913482012,1.065859597,1.203372271,1.038484455,1.115578151,1.111219874,1.007859514,0.751622894,0.729625493,0.992201776,0.924485279,1.064633187,1.269989119,1.243368899,0.973195294,0.918755602,1.062673865,0.944930789
1.021880237,0.95191901,0.934114256,1.052204125,1.098246935,1.023764345,1.108153698,1.095216555,0.999309463,0.740457267,0.765420342,1.089180858,0.982652583,1.065859597,1.331067256,1.363326888,1,0.914955559,1.000230285,0.934329368
1.038245363,0.97588805,0.904690438,1.08292904,1.275851122,1.010648184,1.062429204,1.045442136,0.991744955,0.783971004,0.707782793,1.084675923,1.00855596,1.09774129,1.385160186,1.368989131,0.914113241,0.857630071,0.955652499,0.79652608
1.354253604,0.847422518,0.971180603,1.1956388,1.178419716,1.163054323,1.06071815,1.126159747,0.974989638,0.762605617,0.763132589,1.067578945,0.955652499,1.122276838,1.315527709,1.308277884,0.937130343,0.837722153,1.000691014,0.864569678
1.028016298,1.013677951,0.906358475,1.113525072,1.211434674,0.968723867,1.085675407,1.065123582,0.981747943,0.68517262,0.794145355,1.112756142,0.855460576,1.183586492,1.420365124,1.309483408,1.131097389,0.954992586,1.001151956,0.903857571
1.467236087,0.813392194,1.121243659,0.963163464,0.363663739,1.116092012,1.190693547,1.114551139,1.21478662,0.76948472,0.606038201,1.07944371,1.444774274,1.114294534,1.715536648,1.590010528,0.879832499,0.759976214,0.742164198,0.630521645
0.962941713,0.965606099,1.028963572,0.971627952,1.197016123,-,-,-,-,-,0.794877127,0.69968087,0.603809581,1.326172445,1.094712306,-,-,-,-,-
0.972971233,0.956753369,0.934759742,1.051235455,1.228853187,1.015546936,1.095973366,1.048093433,1.002074475,0.761552766,0.773927003,1.049784123,0.889201118,1.074236736,1.174356619,1.232820933,1.051477539,0.888996395,1.096225752,0.94863687
0.987870462,0.903233424,1.04930079,0.973195294,1.078698314,1.053173687,0.97588805,0.943191764,1.07969229,1.251122977,1.009950294,0.886339287,0.851726187,0.790860709,0.882266928,1.057791322,1.119953522,1.255740785,1.180048888,1.11660611
1.003690931,1.034903844,1.076713107,0.927470276,1.091189052,1.025651926,0.99884937,0.936052053,1.056087738,1.186041813,0.952138223,0.941672743,0.895158624,0.875588401,0.93454453,1.032523631,1.252564215,1.268527831,1.187955028,1.264736347
0.639882157,1.007627473,0.706317554,0.664507673,1.810089295,1.182769182,1.22179966,1.270281578,1.245087864,1.254295892,0.663437476,0.801493491,0.445451063,1.676872336,0.924272433,1.03038612,1.391874249,1.265610298,1.290624782,0.994489037
1.409288798,0.821296553,1.209205183,1.128495938,0.547393959,1.269404402,1.156112242,1.166003892,1.147360779,0.855657576,0.750585206,1.132400363,1.149740951,1.004847138,1.557758035,1.474687503,0.878011087,0.9103324,0.823379405,0.627769194
1.017653663,1.016248693,0.992430265,0.949948366,1.125122993,1.064388074,1.088428738,1.10713352,0.989691864,0.949948366,0.957855506,1.085675407,0.922783882,1.222362449,1.077953433,1.063653075,1.005309994,0.926829823,0.956312869,0.864569678
1.032523631,1.089933497,1.132921973,1.01227847,1.085425449,0.956092695,0.978362955,0.985144643,0.968277856,1.097235878,0.805007636,0.94754534,0.855657576,0.906358475,0.957634977,1.091189052,1.017888013,1.005309994,1.005773063,1.122793785
0.811334605,0.93734615,0.917064749,0.845278845,1.006931669,1.118149825,0.983558056,0.989464005,1.044720219,1.290624782,1.000230285,0.864967919,0.821674861,0.747480728,0.76913044,0.987188301,1.152656756,1.192888907,1.181680313,1.258925412
1.113012393,0.972075506,0.951480736,0.912220862,1.157177551,1.042317429,1.14393145,1.108153698,1.04592369,0.853493072,0.96783205,0.982652583,0.912010839,0.97364357,0.934975003,1.04592369,1.121501865,1.059253725,1.054629706,0.974092052
1.096983259,1.00461579,1.000921458,0.951261675,1.040159644,1.076713107,1.111987742,1.054629706,1.024943676,1.069793611,0.939074397,0.959621567,0.897635459,0.928966387,0.943191764,1.067824793,1.092446053,1.055115493,1.057547785,1.082430448
1.286174811,1.026360666,1.045442136,1.01601472,0.59758543,0.988553095,0.981747943,1.029200527,1.070532854,1.157177551,1.044720219,0.964050979,0.768245456,0.842558375,0.884097169,1.056087738,1.013911386,1.034903844,1.148418024,1.455123987
1.005773063,0.947981801,0.945148392,0.906775965,1.173545682,1.056330939,1.076713107,1.096225752,1.051235455,1.042797545,1.003922066,0.989691864,0.902401898,0.909075597,0.931322296,1.171925489,1.087677138,1.108408889,1.1956388,1.164930457
1.155579955,1.016248693,1.087927613,1.18740808,0.89495253,1.205313442,1.157710574,1.014845663,1.084176526,1.185768748,0.860597341,0.51963692,0.951699848,1.088428738,0.939290652,0.880237771,0.944930789,1.042317429,1.018825954,1.264736347
1.347100508,1.077953433,1.074484117,1.050025872,0.551569191,1.089180858,1.197567496,1.171655674,1.068562675,0.823948372,1.00461579,1.063408188,0.91075172,1.088178147,0.929608316,1.105859619,1.01648272,1.039202062,1.006468066,0.824897524
1.01648272,0.929822391,0.930036515,0.862779862,1.057547785,1.067824793,1.125641251,1.095216555,1.026124365,1.051961874,0.966495864,0.959400632,0.871565438,0.974989638,0.964495043,0.96738645,0.861192026,0.878820138,0.973195294,0.973419406
0.818464788,1.119695673,0.94558375,0.875790036,0.994260074,1.092949259,1.083926914,0.999769768,0.989464005,1.186314941,1.041357862,0.723769037,0.843528965,0.731981323,0.801124475,0.822432,0.898462593,0.958296716,0.872368549,1.212271793
1.072012872,0.966050879,0.987870462,0.960063591,1.134227049,1.064878356,1.090184492,1.109941271,1.003228821,0.877202781,0.895158624,1.008091609,0.9103324,1.013211242,0.965828463,1.161181211,1.114294534,1.072506666,1.065859597,0.972523266
0.942757509,1.030623403,0.91622049,0.859607112,1.037289544,1.07225974,1.104332873,1.1347495,1.031098132,0.905732601,0.820540459,0.842752404,0.738584178,0.984464364,1.048334794,0.758402926,0.810587682,0.875991718,0.965828463,1.008788215
1.113012393,0.834641548,1.005078539,0.899911911,0.758926993,1.043758439,1.094964401,1.156911132,0.978813611,0.900326431,0.871966901,1.050267677,1.0167168,1.056817509,1.074484117,1.174086245,1.036096007,0.985825392,1.002766923,0.852118511
1.01601472,1.022115561,1.044960803,0.940372673,1.118149825,1.049059208,1.012977969,1.014845663,0.982878873,1.193163612,1.009485302,0.986279486,0.930250688,0.97701223,1.064388074,1.060229783,0.964050979,1.032523631,0.988780744,1.004847138
1.142878335,1.004384496,1.042797545,0.970509967,0.529541498,1.167347076,1.146568484,0.950823704,1.011579454,1.185495746,0.900326431,0.834449387,0.811895249,0.871966901,0.836180432,1.183859054,1.069547311,1.346790363,1.209205183,1.230268771
1.098499845,1.157444032,1.179777203,2.076825464,1.195088315,0.960727008,1.072506666,1.118407318,0.979941161,0.790860709,0.899083443,1.095216555,0.990603824,1.098246935,1.026360666,1.121501865,0.982426345,0.97364357,1.040638765,0.906567196
0.865167108,0.978362955,0.905524072,0.857235208,0.93734615,1.071025966,1.068070697,1.070286383,1.054872571,1.171116231,0.885523315,0.914323748,0.82756097,0.903649474,0.909913273,1.103316213,1.147624999,1.111987742,1.113268703,0.995405417
0.984464364,0.930679183,0.964495043,0.905107159,1.132139648,1.069301067,1.091440336,1.04592369,0.989464005,1.121243659,0.924698174,0.889405888,0.926829823,0.895158624,1.021174591,1.038006325,0.953015579,1.16251884,0.957855506,1.250834928
0.874580923,0.850158693,0.971851703,0.874983775,0.985371507,1.051961874,0.960063591,1.055601503,1.005309994,1.258345789,0.952796164,1.018122417,0.788678497,0.764011684,0.873574604,1.157444032,1.083926914,1.040878409,1.228287409,1.328617596
0.9421065,0.941672743,1.032523631,0.930679183,1.16654098,1.037528416,1.116349032,1.114037987,1.076961058,1.22489821,1.265027597,1.181952436,-,0.586543194,0.916853611,-,-,-,-,-
1.041118108,1.047852129,1.058522271,0.996093257,0.644020957,1.077457131,1.124604974,1.109685727,1.048817681,0.897635459,0.986279486,1.041118108,0.917698454,0.960063591,1.026124365,1.148947012,1.100778656,1.110452535,1.085925421,0.938642037
0.795609573,1.002997845,1.044239219,0.93454453,1.142089135,1.063408188,1.093704503,1.061695557,1.150800389,1.24623516,0.791771746,0.748858908,0.862978548,0.761202139,0.833297349,1.072753648,1.313106648,1.287656427,1.283216691,1.124087193
0.877000821,0.978813611,1.105350469,1.000921458,0.992430265,1.138675562,1.14051237,1.11532131,1.056574196,0.915166259,0.851726187,0.960284679,0.884097169,0.971627952,0.988780744,1.198671005,1.15212606,1.094964401,1.099005839,1.067824793
0.927470276,0.959400632,1.030148893,0.887360311,1.059253725,1.108153698,1.142878335,1.139462403,1.057304304,1.173815932,1.269404402,1.145249208,0.644020957,0.554881186,0.964717152,0.935405674,0.824707606,0.831189407,0.954552897,1.11660611
0.969616506,1.054629706,1.171925489,1.295090149,1.175168116,0.964050979,0.854673031,0.842558375,0.880035112,1.104587184,0.929608316,1.011113712,0.969839794,1.020939484,1.031810635,0.984464364,0.988780744,0.916642522,0.905941178,1.138413402
1.002766923,0.980166827,0.95873813,0.921722099,0.964717152,1.100778656,1.086926056,1.023764345,1.028963572,1.07969229,0.843528965,0.961390884,0.833489245,0.97229936,0.92789749,1.148153621,1.083178422,1.08292904,0.994260074,1.036811964
0.932609854,0.950604794,1.062673865,0.923846888,0.787589649,1.066350557,1.080189621,1.033475059,1.036811964,1.293302151,0.831189407,0.878011087,0.777857422,0.839653302,0.926403101,1.012977969,1.159845121,1.072012872,1.104587184,1.218989599
0.855066713,0.963607119,0.950823704,0.936267611,1.248532926,0.953015579,0.996093257,1.005078539,1.018591388,0.993573501,0.897428795,0.868760367,0.866562717,0.838494079,0.835026003,1.06071815,0.912851219,0.972971233,0.929180314,1.078449963
0.942757509,1.017419366,0.966718434,0.965828463,1.190967746,1.131097389,1.23367283,1.130316325,1.139462403,1.086675811,0.767714954,0.835603018,0.770548537,0.871565438,0.884911828,1.068070697,1.046164551,1.154516117,1.184677118,1.18740808
1.102808234,1.259505302,1.584528299,1.053173687,1.041597671,1.109430242,1.156644774,1.108919448,1.049059208,1.019529978,0.910961452,0.952357486,1.011579454,0.979039017,1.073494936,1.073742146,0.843334758,1.093452697,0.951480736,0.930036515
0.915587806,0.779112191,0.825847769,0.827751545,1.388992817,1.098246935,1.254584738,1.258056077,1.083677359,0.982200159,1.143141523,1.396046872,0.949510999,1.125900469,1.042077455,1.07225974,1.274089686,0.997240712,1.017653663,1.084925707
0.870763066,0.987188301,1.076217377,0.938858192,1.198119123,1.10713352,1.089180858,0.955212507,1.121243659,1.256319209,1.059253725,0.904482149,0.783249272,0.773748821,0.794877127,1.044239219,1.325256674,1.310991875,1.352383925,1.35675053
0.899497582,0.982652583,0.98333161,0.910961452,1.080936047,0.995405417,1.025651926,1.04761088,0.990375755,1.171116231,1.07820167,0.920661538,0.871565438,0.826228174,0.921085615,1.033951101,1.131357864,1.095468767,1.124604974,1.417751123
1.123828393,1.009950294,1.225744632,1.16251884,0.961612278,0.984237709,0.99655208,1.175980174,1.096983259,1.134488244,1.146304507,0.899497582,0.537155467,0.914534303,0.547267931,0.843723217,1.415141933,1.341528798,1.502103991,1.695118252
0.961169542,1.025415788,0.997470361,0.952138223,1.130316325,1.010415501,1.012744749,1.069301067,1.036096007,1.063163358,0.980618314,0.950823704,0.841007754,0.919390475,0.945801503,1.200881073,1.161983604,1.159311116,1.174897555,1.201987635
0.877202781,0.949948366,0.918755602,1.058278566,1.10357029,1.064878356,0.924272433,1.067333154,1.20005182,0.967609225,0.695344462,0.746964565,0.624165845,0.729961576,0.95345456,1.361758203,1.102554332,1.275263706,1.440787726,1.455459081
1.007859514,0.942974611,1.019060575,0.978813611,1.153718881,1.038723602,1.044239219,1.11532131,1.026124365,0.92853868,0.862779862,0.962055219,0.87096359,1.004384496,1.01648272,1.151860804,1.051961874,1.04930079,1.116092012,1.050509538
0.970509967,0.962941713,0.967163727,1.081433951,1.218428363,1.044239219,1.059253725,1.064143018,1.016950935,0.827751545,0.813579506,0.94362622,0.855263622,0.893305484,1.009252886,1.257476854,1.039441375,1.100778656,1.148682488,1.015780801
1.001613109,1.001613109,1.006699841,1.019295249,1.179777203,1.034903844,1.082181237,1.127716669,1.022586371,0.854673031,0.875790036,0.938425931,0.83004187,0.994947122,1.023057397,1.161716078,1.094712306,1.085425449,1.161716078,1.091189052
0.79250133,0.820540459,0.884097169,0.874178256,1.136841712,1.011812406,1.155047914,1.178419716,1.050025872,0.856248848,0.850158693,0.953235044,0.838108027,0.982426345,0.994031163,1.197291778,1.090184492,1.093200949,1.210876916,1.117892391
0.971180603,1.022115561,1.063653075,0.947763545,1.073989412,1.004847138,0.956973695,1.044720219,1.031335578,1.197567496,1.03038612,0.904690438,0.81959632,0.830806719,0.872770382,1.01227847,1.042797545,1.111731727,1.161983604,1.139200062
1.007395485,1.007859514,0.991060119,1.077209066,1.106369004,1.055115493,1.063898018,1.081682989,1.014845663,0.836565596,0.870763066,0.928752509,0.788133885,0.962498364,1.000921458,1.158777356,1.141563305,1.141037716,1.1956388,1.129275744
0.989919775,1.030148893,1.044239219,0.961833723,0.924698174,1.012511583,1.055844592,1.007859514,0.993573501,1.043758439,0.912220862,0.934975003,0.823948372,0.930679183,0.949510999,1.088930093,1.109174815,1.106623784,1.118407318,1.186314941
1.041837535,0.984237709,1.044479691,1.055115493,1.182769182,1.06708742,1.099005839,1.105859619,1.04761088,0.880643228,0.897842171,0.940156169,0.80686337,1.07176606,1.006931669,1.108408889,1.074484117,1.096983259,1.194813167,1.149740951
0.953674126,0.991973339,1.028726672,1.041118108,1.154781985,0.985598423,1.005541502,1.0167168,0.987415636,0.864171621,0.911171233,0.947981801,0.875588401,1.032523631,1.06071815,1.055601503,1.050751455,1.061206741,1.102300489,1.084426196
1.060473938,0.920449572,1.022350939,0.985144643,1.09774129,1.049542429,1.033951101,1.089180858,1.04761088,0.994947122,0.884911828,0.924698174,0.857037845,0.992201776,0.98333161,1.10153931,1.076713107,1.067824793,1.115578151,1.120469399
1.155579955,1.178419716,1.125900469,1.170307532,0.423935709,1.150270548,1.107643492,1.167615899,1.137365368,0.827942164,0.861390346,0.92789749,0.835795445,0.902817565,0.925763385,1.222643941,1.08742672,1.172195366,1.210876916,1.055115493
0.34056499,0.664660699,0.485065068,0.495108064,4.83058802,1.130836975,1.010880921,1.136318298,1.155313904,0.903233424,-,-,-,-,-,-,-,-,-,-
0.834065197,0.957414499,0.978813611,1.096478196,1.099005839,1.073742146,0.880643228,1.032999235,1.123569651,0.874782326,0.802601561,0.940589226,0.852118511,0.97588805,1.16573544,1.304968414,0.912220862,0.984011106,1.151330474,1.018825954
1.019295249,1.009020524,1.014845663,1.087677138,1.249108029,1.038245363,1.039202062,1.083178422,1.037767343,0.844111856,0.909075597,0.891866805,0.774283492,1.029437537,0.985598423,1.08742672,1.164662253,1.132139648,1.196465003,1.180592446
1.000691014,1.008091609,1.024943676,1.058278566,1.206979795,1.007627473,1.018591388,1.044960803,1.021174591,0.911800865,0.903649474,0.989008445,0.865366343,0.990147739,0.997240712,1.174086245,1.083926914,1.095216555,1.15212606,1.135010816
0.966941055,0.882876587,0.918755602,1.133965913,1.132661138,1.151595608,0.951261675,1.037767343,1.189597383,0.944930789,0.88838251,0.725604554,0.605759174,0.620011864,0.736207097,1.145249208,1.06708742,1.397011561,1.602507239,1.515653756
1.049059208,0.95873813,1.005541502,1.103062194,1.215905996,1.0752266,1.031335578,1.076713107,0.997470361,0.879629934,0.886339287,0.950167125,0.819973845,1.004153254,1.066350557,1.093956366,1.040878409,1.106878623,1.144721922,1.090686657
1.073742146,1.081184971,1.081932085,1.07820167,1.110964035,1.100018528,1.06194005,1.107898565,1.088679387,0.839459987,0.900533763,0.984011106,0.914323748,0.993802306,1.029200527,1.106878623,1.087677138,1.088930093,1.166809617,1.104332873
0.960284679,1.003690931,1.07944371,0.992430265,1.113012393,1.001382506,1.005309994,1.077209066,1.095973366,1.135795124,0.873172401,0.833489245,0.741651706,0.962055219,0.981295935,0.984011106,1.07176606,1.085425449,1.140775013,1.148153621
0.802786388,0.796892978,0.93282462,0.981295935,1.240794901,1.108408889,1.160646591,1.269696727,1.16573544,0.888996395,0.85329657,0.873976993,0.776604674,0.957855506,1.017888013,1.074979049,0.998619403,1.108664139,1.187681523,1.1137815
0.905732601,0.936914586,0.964272986,1.011579454,0.970733461,1.089180858,1.137627286,1.19977553,1.133182868,0.861588711,0.817711301,0.96094825,0.790496588,1.088428738,1.017653663,1.074236736,0.985598423,1.029437537,1.120211431,1.125382092
0.709087778,0.867161524,0.828514283,1.049784123,1.628545887,1.049784123,0.772680585,0.867361218,1.204481129,0.87639522,0.598825106,0.827751545,0.610239057,1.107388477,1.089682559,1.362071795,0.882876587,1.104841554,1.150800389,1.148682488
0.795243266,0.977687359,1.026124365,0.91748717,1.486962445,0.988780744,0.997011115,0.93454453,1.096225752,1.178691088,0.983558056,0.849376029,0.831189407,0.809095899,0.881251765,0.931751284,1.151330474,1.173815932,1.227156635,1.198395032
0.856248848,1.015546936,0.985598423,0.849376029,1.081932085,1.015780801,1.084426196,0.991288345,1.109685727,1.273503081,0.957855506,0.856051712,0.866363207,0.811708325,0.854869849,0.950604794,1.217586993,1.28528666,1.257766432,1.096730699
0.884504405,0.896189807,0.941022484,1.011346556,1.206424088,1.027306415,1.069054879,1.082181237,1.036573257,0.883893622,0.861787122,0.996093257,0.879022517,1.03086074,1.066350557,1.185495746,1.11866487,1.064878356,1.1956388,1.145512941
1.078698314,1.095973366,1.183041556,1.217026402,0.29737195,1.202818225,1.143141523,1.096478196,1.217026402,1.057304304,-,-,-,-,-,-,-,-,-,-
0.642391817,1.057791322,0.771258565,1.19371321,0.72393571,-,-,-,-,-,0.666039521,1.057304304,0.942540456,1.220112847,1.404106339,1.381656231,0.925550245,0.920873552,0.916009547,0.9421065
0.759626313,0.973867785,0.710722394,0.899290488,1.010182871,1.214227319,1.192888907,1.331373781,1.314922025,0.914955559,0.764011684,0.893511199,0.901156044,0.902194136,1.135795124,1.211155763,0.992430265,0.898462593,0.808723383,0.97364357
0.921934357,1.118407318,1.059741642,1.328617596,0.279962588,0.994031163,0.836180432,0.883893622,1.374991457,1.14130048,-,-,-,-,-,-,-,-,-,-
1.018825954,0.983784555,0.962941713,0.902194136,1.162786551,1.08943168,1.093704503,1.100018528,1.057304304,1.16091387,0.970063134,0.959179747,0.823948372,0.944495733,0.95191901,1.106114282,1.073742146,1.114807803,1.139987266,1.11249995
1.070779382,0.986961019,0.981747943,1.012511583,1.145512941,1.039680743,1.094964401,1.154781985,1.028489826,0.742164198,0.858222705,1.036811964,0.959621567,1.070532854,0.974316371,1.148153621,1.123052348,1.034903844,1.102808234,0.939939715
1.052688794,1.003228821,1.017419366,1.051719679,1.181952436,1.056817509,1.124346054,1.125122993,1.06071815,0.764891791,0.920025787,1.011113712,0.894128628,1.011113712,1.015546936,1.190693547,0.980618314,1.050509538,1.105859619,0.991744955
1.047128548,0.974989638,0.994260074,1.026833432,1.19371321,1.058522271,1.090435546,1.131357864,1.020939484,0.78198784,0.924698174,1.011113712,0.898255738,1.007627473,0.996093257,1.159311116,1.068808749,1.044479691,1.127716669,1.065123582
0.844306242,1.024235914,0.986052413,0.902609707,0.984011106,0.946891025,0.985825392,1.002536054,1.059009851,1.167615899,0.788678497,0.957634977,1.009020524,1.021644967,0.923421538,1.026597022,0.881251765,0.851530092,0.999769768,1.313409037
0.469137339,0.46344692,0.591834121,0.759801244,1.115578151,1.260665884,1.598453475,1.685776518,1.317346434,0.678265926,0.429536427,0.487640761,0.431221097,0.662521536,0.960727008,1.461503972,1.644371723,1.822636235,1.504180658,0.755266114
0.843140595,1.017653663,1.008091609,0.877404788,1.149211597,1.014845663,1.042077455,0.986961019,1.113525072,1.270866699,0.93799387,0.905107159,0.782528205,0.689128165,0.784874103,1.043758439,1.339368251,1.407667228,1.332907464,1.213668276
0.952357486,0.951480736,0.979715547,0.850158693,0.988780744,1.045442136,1.085925421,1.033951101,1.022350939,1.297477992,0.899290488,0.905315592,0.880035112,0.824897524,0.848594085,1.034189204,1.178148406,1.198671005,1.193438379,1.320383231
1.011812406,1.023528641,1.070532854,1.047369686,0.732149888,1.105605015,1.099258924,1.093200949,1.033475059,0.8454735,0.895983475,1.041837535,0.980392545,1.000460623,1.075474209,1.241652308,1.013211242,1.058278566,1.010880921,0.904690438
0.980618314,0.947763545,1.018591388,1.061451121,1.122793785,1.10713352,1.03038612,1.11249995,1.059253725,0.832338532,0.899704722,0.979039017,0.872770382,0.977912506,1.028016298,1.210040761,1.066350557,1.056087738,1.142615208,1.034189204
0.861192026,0.879629934,0.901571138,1.088178147,1.397011561,1.10713352,0.965161523,0.988553095,1.15212606,0.88838251,0.775353943,0.945366046,0.841395142,0.954992586,1.029674601,1.303767047,1.018825954,1.114037987,1.119180153,1.159578088
0.89227762,0.865964323,0.946019307,1.029437537,1.212830193,1.043998801,1.126159747,1.197016123,1.134488244,0.856840528,0.87116416,0.979039017,0.875386813,1.00461579,1.054144143,1.211155763,1.046646439,1.129275744,1.16815373,1.057547785
0.853100114,1.013211242,1.009485302,0.867960577,1.126159747,1.058034916,1.029437537,1.008091609,1.106878623,1.305870166,1.019999597,0.810027942,0.785054848,0.676861793,0.779830111,1.059253725,1.206146331,1.278792263,1.238511376,1.317953234
0.764363605,0.897222178,0.977912506,1.110708256,0.94145594,1.080687181,1.038723602,1.103316213,1.141563305,0.888177976,0.735529338,0.938642037,0.825277491,1.124346054,1.127197456,1.181680313,1.109430242,1.028489826,1.137365368,1.08292904
0.955432478,1.048334794,0.97364357,1.011346556,1.092194537,1.044239219,1.124346054,1.159311116,1.041118108,0.905315592,0.878820138,0.922571427,0.836565596,0.949729657,0.974989638,1.201157618,1.077953433,1.093704503,1.172465305,1.156911132
0.961833723,0.918755602,0.986961019,1.094208288,0.865167108,1.122276838,1.026124365,1.138675562,1.115578151,0.887156012,0.927043258,1.018356876,0.908029588,0.994718053,1.057791322,1.198119123,1.068070697,1.078946722,1.158510569,1.070286383
1.049784123,1.010880921,1.096478196,0.967163727,0.946237161,1.091440336,1.091440336,1.055844592,1.071025966,1.152656756,0.897222178,0.984917831,0.906984782,0.997240712,0.943843523,1.076713107,1.083178422,1.052688794,1.228287409,1.184949931
0.847617667,1.01344457,0.943191764,1.043518133,1.082181237,1.065123582,1.04930079,1.152656756,1.102808234,0.872167702,0.796892978,0.930250688,0.86976114,0.999539589,1.018122417,1.204203818,1.117892391,1.1012857,1.121243659,1.126937939
0.737564491,0.81114781,0.898255738,1.19894704,1.050993427,1.017185124,0.848008099,0.971180603,1.467236087,1.040878409,0.707945784,1.052446432,0.818087958,1.25660852,1.262118115,1.38292937,0.804822298,0.820729417,0.974765164,0.812269227
0.910542036,0.915587806,0.987643023,1.1012857,1.123828393,1.035142167,1.025651926,1.144458371,1.103316213,0.879022517,0.779830111,0.91622049,0.784874103,0.935405674,1.002536054,1.234525315,1.027069896,1.081932085,1.118149825,1.090184492
1.050993427,0.906775965,1.33505759,0.922996385,0.652980181,1.039920166,1.038245363,1.141563305,1.145776736,0.982426345,0.713674205,0.931322296,0.94080583,1.098752813,1.245374589,1.329229588,1.379431058,1.160112216,1.108408889,1.20670191
0.980166827,0.992887401,1.073989412,1.050751455,1.13057662,1.026360666,1.048576209,1.108153698,1.083427862,0.915798652,0.811895249,0.936914586,0.82546754,1.040638765,1.084426196,1.122793785,1.069547311,1.059497655,1.084426196,1.124863954
0.934975003,0.892072189,1.047852129,0.896189807,1.119180153,1.051477539,1.090686657,1.147360779,1.039441375,1.044960803,0.962720013,0.850354472,0.866762273,0.990375755,0.897222178,0.961612278,1.19977553,1.092194537,1.20364939,1.222362449
0.930036515,0.910961452,1.006699841,1.006931669,0.97229936,1.031810635,1.001382506,1.116092012,1.053901445,0.982878873,0.784332119,0.960284679,0.91622049,1.069793611,1.083677359,1.138937782,1.061206741,1.011346556,1.071025966,1.113525072
0.853100114,0.877606841,1.009950294,0.966718434,1.251122977,1.003459849,1.191516333,1.396368361,1.024000102,0.868760367,0.810587682,1.018825954,0.711868867,1.328617596,1.122535282,1.084925707,0.899290488,0.921085615,1.150270548,1.111731727
0.738414132,0.959400632,0.918967177,1.068070697,1.607311308,1.040159644,0.96894695,1.047128548,1.16439411,0.890430444,0.830424206,0.961390884,0.843140595,1.038245363,1.044960803,1.221518363,1.027542988,1.062918583,1.158777356,1.169768709
0.602559586,0.741993328,0.820351544,1.28943662,0.810214479,1.007395485,0.756658648,0.927683858,1.852251691,1.339676687,0.676550158,0.991516624,0.782528205,1.408639946,1.570001257,1.407991393,0.744560513,0.829850768,1.059009851,0.885931207
0.91748717,1.414490386,0.884708093,1.022586371,2.112029597,1.206979795,1.133182868,1.056574196,1.038006325,0.920237655,0.788133885,1.041837535,0.841201426,0.96738645,0.949292391,1.776233268,1.474347983,1.224334253,1.355189412,1.622183576
0.947109079,1.444109084,1.154781985,1.094712306,0.468597535,1.010648184,0.965828463,0.968723867,0.97678729,1.095721037,0.919813967,0.950385934,0.823000312,0.860993752,0.896602613,1.002766923,1.040159644,1.07225974,1.108664139,1.169499391
1.151860804,0.958517398,1.023764345,0.89495253,1.19894704,1.088679387,1.106114282,1.109685727,1.042077455,1.136841712,0.913902783,0.659933234,0.44381298,0.650429155,0.356861749,0.808351037,1.072012872,1.022350939,1.114807803,1.316436757
0.946455066,1.000230285,1.018591388,1.054144143,0.530151507,1.013911386,1.131097389,1.01976476,1.035857465,0.965606099,0.647738931,0.942757509,0.370339469,0.842170452,1.148682488,0.466981849,1.157710574,1.28528666,1.349895035,2.356134074
1.055844592,1.236516739,1.146568484,1.245374589,1.14709662,1.051719679,1.120727426,1.132139648,0.997011115,0.797443642,0.957855506,1.060229783,0.933899193,0.97543874,1.014612013,1.309483408,1.028726672,1.107898565,1.118407318,1.007859514
1.077953433,0.948200107,0.994947122,0.925337153,1.083178422,1.026124365,1.086675811,1.090686657,1.012511583,0.986506611,1.01648272,1.011346556,0.83830103,0.990147739,0.951699848,1.171925489,1.062918583,1.026124365,1.11249995,1.081682989
