NP_FM_1_1_50%,NP_FM_1_2_50%,NP_FM_3_1_50%,NP_FM_3_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_CTRL1_50%,NP_CTRL2_50%
14008.24899,13897.67092,16326.27176,130854.4071,73928.87634,34977.36573,171779.5869,428159.2722,26476.83377,9151.611328,41180.58646,2318.764117,5354.528242,36400.35907,2923.174594,6535.732766,16261.7655,22716.3323
130103.5003,9204.490051,13451.90104,34727.48243,249500.1571,211325.9959,320887.9396,484291.6203,106322.5313,99916.18256,150409.3442,14326.49734,15038.06288,229729.8135,22624.56089,8071.916595,211004.1083,72921.88365
346614.3505,50851.60249,66615.88885,86164.76937,691683.7313,851723.1367,312105.4824,263824.8749,67904.49672,255596.7315,79928.07098,64619.23895,37466.08317,605022.6521,58416.85734,18407.23066,492783.6295,556684.6233
NA,NA,NA,489.1329471,1053.046621,1448.580601,4.360599437,NA,NA,3.458460575,NA,NA,504.3375384,NA,850.4978186,32.89187562,1428.587333,33564.91726
12367.97948,4976.969934,2224.209404,1089.934866,15905.39432,28211.41195,2132.377308,7578.139975,2821.715942,11277.39847,51144.64241,3995.164131,2674.168211,11183.42819,3327.4204,1762.792076,339023.0051,27282.8719
49129.60345,39863.52361,32419.9926,79956.64663,69130.58796,16511.71404,58607.43143,47167.39353,63836.20866,61871.88674,67517.26184,22127.35194,46205.41881,183194.6821,146992.0228,34565.21026,150752.7219,410006.0139
211.9031217,247.0964927,NA,288.6813998,NA,115.0644251,1607.61307,NA,NA,NA,NA,576.8049634,NA,354.246874,NA,NA,122102.7797,13295.4466
5073.818348,581.0001701,NA,NA,21550.78629,14402.29918,2259.03897,1448.339072,2215.892472,1322.964144,19.44789784,111.2141244,497.6206559,6815.223779,78.32062376,320.0152322,33662.06933,95350.22745
15231.69774,474.6454197,1005.219554,806.6017996,35773.80539,32730.17026,3092.832134,4946.893313,1801.804406,7881.718889,2115.138003,1432.753362,935.9082861,33758.61077,314.9859414,3096.320518,87208.38119,52026.96788
4831.105873,48048.52977,91244.1246,52093.67375,85742.82906,71454.99492,92316.90092,137744.3477,29803.27154,52561.69104,53597.48988,30930.67594,9512.825483,17456.736,92941.25237,53782.98604,4537.092713,11580.37608
26014.27936,3234.971126,1366.601609,1962.882036,78693.12031,101116.4015,2968.769188,17844.48497,3347.389538,1921.690411,3469.019007,1055.253121,1803.144179,18735.58615,2902.525249,2577.856315,84509.88901,10785.16174
5755.817405,15045.72265,60649.46206,38762.1386,20359.66819,9945.115143,31422.14348,11041.5561,70466.97144,6584.171319,33193.2721,8675.727384,18547.31222,1719.347648,8220.351579,6041.463378,1543.042757,2721.479254
1759482.415,889523.5533,329609.5053,706260.9954,1474981.244,1047196.083,443752.817,385389.9277,324010.8044,1128049.461,505240.7264,170291.4023,691051.5111,3352604.174,991254.9432,308150.1045,2768522.832,6984949.048
1602063.402,332173.5034,346763.6033,560028.472,1793750.009,3069881.958,986607.6099,1095261.467,133142.5891,575005.6175,360100.279,223332.7824,93867.90451,1966323.132,191944.8917,346561.977,333903.7276,159583.6924
26286.69979,2437.871695,1105.568876,4269.00829,60493.00044,27912.53958,4083.456606,6892.379517,5901.079772,8837.550438,5045.806741,2211.734063,1870.086294,74845.08949,2731.132465,695.6237597,60113.30222,425012.3768
1385.197374,4988.34642,3846.342269,35383.72214,6194.112154,5586.50655,38813.18027,141261.2715,1095.335381,345.4828259,105173.942,1332.2524,551.7949144,614.8237066,223.2555323,469.0582065,4696.649011,747.8595908
79985.0395,1011.513584,1141.819135,2045.130005,99183.68185,176147.1003,30965.0185,11254.20365,2063.514793,14423.91635,1383.71663,698.3419011,1149.608231,24792.34035,944.6286356,666.0601017,37368.70014,8223.248077
132.5109211,NA,NA,NA,2.07828806,6694.45949,NA,NA,297.6795273,141.4846031,NA,40.4628811,NA,6324.768664,323.6841472,48446.20054,23555.41262,92896.09434
33404.64785,23320.98878,70019.62544,18248.96128,66656.72441,45665.40242,78317.32655,36475.75006,34441.33186,14036.97416,87430.44648,46696.41299,23412.90217,4447.732586,21313.80763,7027.649178,63633.18022,16125.15961
120017.0957,9126.747652,12693.66963,25726.91258,158750.656,33473.10706,83116.34556,52383.0803,35285.7727,28528.139,23940.34612,12908.22725,24411.11912,181701.2598,52496.2857,3219.442934,483645.9919,264037.5371
4233.985589,569.8842942,1290.296262,438.4441982,14890.73486,20442.6466,2384.845307,1715.744875,548.9861452,NA,984.7634299,68.08688659,829.3650986,2788.215374,NA,NA,10384.44639,15849.27921
1069565.725,157520.6085,78276.91202,92093.32675,1215557.255,1231197.406,495458.1923,259832.0953,128143.3284,315987.2054,145806.3352,29212.35482,89122.06866,1065826.263,166710.8336,90118.161,860814.1292,2025490.429
9436.74517,6357.916109,10028.77603,5447.229762,14048.05798,6070.179223,6772.802102,8326.261238,6764.180326,3247.772724,1122.201357,1572.632881,4389.490832,13727.82541,22187.83808,9242.593732,2831.513214,15805.73626
5866.09655,NA,NA,NA,6493.860944,5353.551939,NA,1464.251862,NA,NA,NA,NA,NA,43396.80847,NA,NA,47842.29851,12350.48907
50013.27037,3581.316454,3577.565268,88223.61935,39409.75539,11915.7997,59586.65888,4700.820112,38567.53282,11146.39003,4007.084772,5618.08056,23217.94015,86528.80177,33790.06655,1723.413206,420334.9271,469934.5749
244.3802224,NA,174.3395233,663.319323,356.3726867,358.9993162,665.4312918,NA,275.4128778,80.24615847,NA,NA,482.4445607,298.4058831,NA,NA,33928.96454,165112.1224
107287.6727,150363.8317,141057.7443,91016.74241,483573.8328,166714.5601,237910.7805,1343127.584,118837.0527,159338.2383,154091.5354,204025.3256,98835.99313,85538.7527,225483.4869,351619.7354,146721.9716,117855.4183
16941.76284,2172.98942,44517.16784,58019.33422,20057.98887,22256.80871,57175.78566,51890.22485,1281.73396,6815.837353,8344.52279,10096.35374,1686.96777,8798.619328,45222.99819,7771.23051,112851.4228,45371.62504
10298.44978,18944.43737,21089.77754,51723.85807,82265.10535,27777.17435,75052.72928,559834.3275,9668.242795,4583.922136,126232.273,45150.47462,4831.796543,6903.873339,38288.44578,22929.91037,5163.616547,7895.409374
97100.88472,6069.636999,8674.111722,17205.8236,139111.8449,39525.7119,35284.36587,31984.3672,15888.27103,38413.71904,12951.1921,51687.08272,16382.91065,146959.0065,41740.77224,21059.4342,99370.41422,458925.9871
4982.414982,2414.563851,NA,346.2420946,5747.829391,7731.584903,1356.269246,1238.723816,1173.831177,1112.874221,7160.657611,2283.725426,7719.183416,6895.983246,2384.431841,1032.878692,108062.7515,69893.79685
960.2453611,3059.780496,1676.242339,3502.827186,408.6541105,36252.48762,983.1640951,368.2480836,1807.843821,37014.47876,606884.0685,1028811.457,4526.963773,839.0977817,3521.106781,725512.5148,247.9676511,594.8959498
21652.92441,271.1026882,1318.875226,1516.08679,55083.66769,35709.90602,2664.492431,239.3702068,939.0343929,4203.157333,187.4948893,205.6660567,1613.493795,22409.15711,1327.754642,169.8420906,105715.9064,82715.45797
10450.76696,1311.624691,NA,NA,10740.90088,2727.418466,733.7204875,287.2885821,222.6928558,1232.351498,2983.431866,436.1765422,249.2043989,34430.18255,1731.748589,271.8138745,57737.27324,235749.5278
12613045.92,1064991.606,1630364.726,3515633.863,4742607.281,2944169.093,4303888.666,1701469.525,3465993.386,7959369.329,5811431.142,551077.3029,1993060.533,35222955.32,1928176.174,349044.6609,150594168.6,23984402.12
638.870972,305.862126,NA,8028.882654,1575.346914,358.3293581,4221.153572,714.5350804,2717.412831,341.2107595,305.060473,1069.396258,1962.418599,306.5550061,2199.952207,92.69961153,106152.6165,43794.66472
461.3836667,NA,0.6819754,NA,1068.78066,NA,NA,NA,301.6979362,NA,0.612797346,181.4156736,NA,1044.375165,166.1451329,0.258247883,5672.548166,72405.72183
55303.47557,3227.053797,883.8934711,6837.231962,92141.19308,67467.47546,13188.6301,10130.85697,10481.37211,18502.63618,2108.434499,1027.266637,16944.87946,82768.02547,3598.20918,463.2848291,182416.0242,163975.6061
102081.4027,15326.19305,814.8671331,1822.877885,64917.87286,23571.522,3642.997491,3691.440594,27984.75341,33514.03613,1705.710281,443.1994423,5367.711219,151016.2673,1443.065829,1056.109012,613375.2533,628658.0904
48958.27426,939.5140201,1414.052081,2095.996865,40551.52452,85351.13352,7543.221732,657.1376285,4562.780273,4137.744452,2690.752961,2163.598541,567.0747265,64659.3628,2555.154773,834.2359645,200224.5,140362.6632
216355.134,907593.1189,365709.5234,1207547.732,443203.5366,41557.38242,91703.91133,176005.0992,3372.315798,143622.1227,22647.70304,345903.5768,240915.9326,387536.9768,142218.0745,264338.3246,176122.7453,116087.2931
12220.73349,881.1854534,332.8698213,1244.566801,26789.39296,25583.65326,3062.706866,9429.445067,NA,4675.619686,205.3455753,NA,NA,49418.08397,17151.12466,1301.74301,184179.2474,15301.79321
15392.88833,1129.107828,7356.644276,7881.240186,84724.57254,51728.98756,42241.78301,65071.70497,14174.06085,4319.704189,12591.5518,7276.475437,296.5497447,4908.454105,23833.41579,39472.5678,30939.8182,7832.260373
18882.54732,460.086029,433.0537188,754.6379136,60449.49125,3242.793088,3285.5596,4150.482738,775.245079,358.60676,NA,392.6498762,NA,25205.669,1480.240455,382.356463,235848.1395,29791.58473
1053.63706,1575.062049,NA,NA,1153.218369,2645.803322,5521.473949,1901.022504,17.49439397,4950.143984,6837.705288,7213.417825,534.6152822,6154.908585,1865.448402,1579.460533,29543.31536,2558.313337
996956.655,256094.2736,701035.5267,864649.3261,478934.1199,342269.8631,67155.89414,142476.8726,507085.0297,1238837.421,273670.0632,564951.1439,636656.5977,1274135.005,267826.2304,888506.8246,759998.5074,709454.4725
5253.920597,2951.969156,5928.859645,12398.85593,16887.28573,2122.952075,7485.400299,3904.565317,2327.574203,249.3285333,5414.437113,9674.199048,3612.356892,5664.467487,32598.15127,1135.721074,64310.15811,34775.99987
18052.77354,9826.741249,866.8797459,6073.934489,30051.01437,43456.13204,10471.46468,7695.871632,11366.74873,12404.14327,3923.100527,7233.416483,2940.584518,36043.17547,21192.82155,3194.861114,61322.04439,56822.24103
57398.89441,507.6564615,1056.053057,272.6559893,26713.64363,36209.81849,634.1083267,161.3434278,NA,11062.42419,8.519817133,383.775982,0.047346175,5960.883455,1.454197626,NA,107074.2571,468.9880056
1557537.515,172734.0763,131257.2976,202268.1102,2393578.527,2602180.545,656814.1756,222465.4825,73984.71678,564767.8967,88248.21382,13911.18571,52678.66002,758200.6698,82342.50519,25634.60666,597434.4449,110320.8882
5145.489998,575.2517598,NA,1790.324726,12156.75764,13601.1935,26985.2133,14718.73477,156.6264062,409.9952646,9815.943944,121.2735429,559.2514488,1757.679535,101.5469241,32.9914081,1567.921292,3233.122966
6921.916101,1098.237708,2186.10273,3177.44695,17641.95839,6256.219226,3047.511571,3557.660938,2347.357632,2586.472728,364.7357786,NA,206.9916468,1514.288227,3868.420399,1752.500398,9093.866605,40666.70028
7106.328643,818.8402082,155.1727554,NA,8528.681918,10176.35772,1211.518279,498.3019419,467.0905561,1025.924372,217.0552917,421.25179,675.5989022,44.98036358,55.82485446,84.16219888,18977.63307,3796.493944
178237.204,51953.61401,44128.43047,53895.47097,99655.09395,108866.6027,127314.7389,79052.12604,145180.6572,298914.3692,52996.85798,87434.55611,117321.5496,617514.644,146765.6492,67251.253,189596.4426,781070.3543
216.3413988,87.52423927,1358.755968,698.9315802,989.3833543,300.4273897,NA,NA,364.3033061,1057.871437,416.1916344,1101.152196,NA,5206.411306,1213.470733,2658.22265,14998.72244,35645.54737
2668.803691,NA,NA,NA,14806.12678,7342.086378,778.4527741,NA,NA,1013.790726,639.9802616,NA,NA,7333.603227,NA,NA,72639.62854,36355.34434
NA,241.6408758,14716.24044,10255.08209,390.7570946,1102.153502,3995.99504,23256.5644,299.3662497,482.7856485,278.2588851,18398.89294,336.5670634,NA,2305.793118,43274.55662,NA,NA
177864.3405,4132.089841,5131.657417,7162.027938,386075.1195,595743.3482,32777.76458,15869.077,2037.085248,29450.9716,3940.109609,14068.64565,4079.519161,34762.41048,6799.814703,4254.885249,69333.87624,9496.804729
3546.841776,18459.01586,32267.53033,32275.69215,4620.631453,2917.749043,24719.16296,19942.66525,2536.840862,2405.239797,5434.85153,15986.10484,10717.32081,684.8796421,19830.37536,37831.07119,350.8184123,1928.013127
27266.24115,112620.7682,88683.43163,58048.8974,24294.89914,23609.21367,42568.94745,85379.13315,119119.0767,8060.058494,17622.14594,81453.95583,18380.0678,32202.08935,182018.4346,225086.208,9152.063802,6274.137619
7111.290489,583.624362,1008.925729,401.9817033,4746.039975,1974.740426,1253.401969,777.2157551,549.1761356,3035.738656,454.4833869,827.1998097,1213.181539,14334.21227,1375.515381,859.3204363,24424.40315,5314.16669
3752.24088,NA,NA,479.1373489,5736.816299,1216.125716,NA,NA,NA,NA,NA,NA,NA,1088.067827,NA,NA,13229.78093,1084.748345
36136.00577,4783.69917,5107.105518,965.7157793,36701.42879,35040.65424,3626.432356,1112.54909,4993.495869,7888.959417,1507.990098,763.8396962,29771.76174,51705.36164,1396.815524,1655.682266,66439.6186,178306.5132
7201.203391,NA,108.5145523,NA,14952.23143,154.6983423,NA,512.7373326,NA,774.9629754,NA,25.19053064,449.2501351,779.5837518,180.2123804,412.7289155,12095.94409,42469.40606
60590.14496,10748.63661,14974.91841,22028.07935,75380.99135,183576.1537,94250.92552,16013.90622,19858.21739,33338.12774,11304.18394,6068.419956,12453.48257,41341.62462,18929.38592,14705.43421,15168.92785,97163.56272
1539.980234,4155.732357,1785.677194,5236.989607,145.7550724,843.1211915,613.1691024,1999.794967,5629.591882,2495.517415,2459.880879,25826.60605,5115.140019,621.1625684,89437.93449,7874.043676,828.481446,5330.381738
1318565.302,86206.27706,19752.0479,51703.50528,1357710.963,702526.2669,84843.32717,84514.90422,31188.77447,151052.734,6715.341983,3709.930098,11279.64734,396510.6969,64955.74111,405602.2014,618717.2177,382594.7247
3489.23089,834.2356548,NA,473.7499988,2502.657545,139.8923958,426.6146964,NA,2633.314113,NA,NA,NA,NA,852.9058174,472.8242345,769.2405701,14263.92822,144015.0723
3129.833974,2616.722872,19923.33965,4334.637872,28547.9884,10672.73311,8388.096045,16947.916,5066.416748,NA,8638.709481,2990.919724,1046.996951,11351.8422,116387.4402,22162.53495,173222.8292,114689.3472
558.3738233,726.7194415,NA,240.2233388,856.5378107,1683.841391,26182.84362,25281.55502,387.9930212,1270.028674,42319.3018,8851.727935,892.5637631,203.1909566,14636.05347,13723.27719,1281.939486,1808.821667
955.5208498,NA,NA,NA,2381.049501,814.7559262,NA,NA,NA,577.9964619,NA,NA,NA,1599.714537,147.1768614,NA,10715.34861,29475.46996
6126.237769,3497.893735,6919.309829,6613.894046,64095.06636,9661.631939,7039.017273,8115.810039,9292.480988,6022.267702,1122.357735,8628.203895,7596.743421,4480.45176,2951.750299,2969.809864,43250.68469,7059.063592
21027.78705,1981.403174,2229.907922,1234.927832,63017.3893,20118.27658,13173.83876,7688.128196,7685.934291,5616.049345,6335.575626,2003.575384,1708.565402,7448.493989,11538.23105,479.1348118,4790.39508,4748.780847
40991.50898,3815.850087,9574.253204,3662.537754,65526.58559,35328.69405,1820.871212,7315.64907,11855.55556,27163.21648,941.0722226,7790.974268,2896.090914,84681.32013,5858.880008,7768.656039,117057.0443,209527.4409
1649.965167,230.724386,NA,NA,1085.039072,3032.197778,NA,186.8124295,618.2992199,NA,NA,NA,NA,7178.001228,NA,NA,18185.40732,17261.22186
1675.184547,NA,NA,NA,4794.275458,2060.477595,NA,NA,NA,NA,NA,303.644319,131.0566245,2199.247843,NA,NA,51567.75603,9055.990653
14075.31593,627.7313347,5939.920539,1587.959023,8816.847233,6295.467809,1005.760267,123091.6786,7889.417103,13845.37166,NA,NA,5520.400806,15535.76491,2418.478403,2779.439677,21493.26532,49424.46377
56829.16616,9753.754053,8001.882703,24506.86919,69336.81593,156648.5319,95808.47161,85652.29891,12306.86892,26333.61795,34906.69123,396.3430092,5378.79537,77625.1904,5835.722983,2046.234692,3695.526375,66721.47579
34075.77134,507.4788447,1808.875184,45397.01317,42954.94375,21118.52949,27242.5868,82028.02686,81023.1598,12842.11313,9139.449229,1234.783635,1176.866027,22090.81638,12915.1334,518.2036355,47408.12556,168203.2972
23491.98158,971.1815309,815.7775343,470.3773179,61620.11814,32114.97073,9825.365671,16322.88604,8481.288695,8725.295907,1532.334109,7902.618712,449.2845303,18454.6712,3194.352538,1706.394103,76215.50255,1334.912747
84790.77962,27674.385,20699.92328,28958.9687,195867.579,92870.5769,72985.48536,64680.54649,30585.50498,41013.48666,48360.82159,4508.969219,56632.60677,88417.79571,20904.30761,3133.226311,138369.7194,74968.07948
441144.1361,343572.8542,1283987.073,1248332.067,1261653.969,320767.3429,705978.2999,2983523.225,401742.7048,232782.9385,436137.9215,402577.9627,303737.1048,261407.9171,2504336.856,1161025.733,1201224.242,4589993.312
188278.1711,24892.43874,17447.62143,31291.38151,169526.883,271051.15,192647.613,138453.9541,29161.9091,72027.42006,54681.63261,978.2463958,3842.364623,182617.8929,25268.22762,13555.66196,9306.733968,46779.31774
