old_1,old_2,old_3,old_4,young_1,young_2,young_3,young_4
NaN,24.41519,24.56964,23.9729,NaN,NaN,NaN,NaN
24.42579,NaN,24.1994,23.84019,23.79243,23.79877,NaN,23.68228
25.23717,25.8434,26.6102,26.53123,24.92348,25.573,25.30789,25.77869
34.12109,31.34107,30.03538,32.16716,29.01441,32.96702,31.79382,31.25243
32.7006,31.86319,31.61675,31.8029,30.9556,31.26293,31.50881,31.62331
NaN,24.32533,24.77821,24.37901,NaN,NaN,NaN,24.72619
26.29516,25.84585,26.40329,26.36063,25.52355,26.23498,26.66696,NaN
24.4954,24.08489,NaN,24.51189,NaN,NaN,NaN,NaN
24.5764,25.19314,23.97806,24.8641,NaN,NaN,NaN,24.56663
25.45604,25.01567,25.24478,25.10562,25.20109,24.91602,24.32024,NaN
24.30348,23.99654,24.51177,NaN,NaN,NaN,NaN,NaN
34.21863,34.1307,33.7359,33.71037,33.08871,33.29214,33.25842,33.56218
NaN,25.603,25.77929,26.09919,24.99105,NaN,25.52358,25.44686
24.67395,25.89735,24.75893,24.40613,NaN,25.38502,NaN,NaN
26.94033,27.73731,27.48401,27.03633,NaN,27.2497,27.20676,27.2795
30.31937,29.74881,29.64287,29.764,29.0922,28.9613,29.25885,29.58772
29.6553,29.38323,29.31036,29.14773,28.49255,29.14652,28.85596,28.43361
33.67619,32.65356,32.2811,33.46088,31.83028,33.24147,32.14376,32.29184
NaN,25.11751,25.37229,25.38515,24.5985,25.00809,24.53789,NaN
25.3762,25.28673,25.48016,25.70659,25.52498,25.1747,NaN,24.79114
26.26976,27.47437,25.64006,27.06353,NaN,27.55633,25.10073,27.13897
27.79123,27.50696,28.06204,28.00544,27.57485,27.15267,27.30121,26.8028
28.0878,26.8889,27.35296,26.66709,26.61217,27.16863,26.55653,26.13358
26.09259,25.47023,NaN,NaN,NaN,25.17459,24.58578,25.06402
29.05458,29.37571,29.43641,29.08998,28.25629,28.42174,29.05225,28.71496
26.17287,26.8299,26.56488,26.01648,26.20527,25.17291,25.95708,25.74296
27.11376,26.42656,26.52646,26.00793,26.27515,25.40704,26.1664,25.72057
23.89763,NaN,24.14313,24.17623,NaN,NaN,NaN,NaN
27.95271,27.1207,26.49482,26.61905,27.08426,26.22393,26.3407,26.04404
28.43535,28.77467,28.84044,28.93061,28.23603,27.66377,28.35658,28.23562
32.84872,33.25842,33.38072,33.38304,32.6159,32.39984,32.37586,32.99206
26.83219,26.99291,26.96752,27.43126,25.95482,26.37411,26.80735,26.60116
25.56317,NaN,24.34469,24.64136,NaN,NaN,NaN,NaN
24.92057,25.30928,25.02073,24.81914,25.12116,24.9885,NaN,NaN
26.16315,27.13975,27.07582,26.20758,26.96873,25.96895,NaN,27.34511
25.94662,25.19704,25.76388,25.18018,NaN,25.45161,25.12337,25.39218
NaN,23.68902,25.72967,24.96031,NaN,NaN,NaN,NaN
27.9301,26.93326,26.74484,27.22591,26.676,26.23061,27.01574,26.45282
30.05905,29.16257,28.75114,29.12524,28.51499,28.53312,28.88588,28.70728
27.16653,27.26785,28.02644,28.36181,26.64224,27.50688,27.16068,27.06054
32.61149,33.66119,33.25898,33.70728,32.31487,33.15944,32.51794,32.795
25.46083,NaN,26.00547,25.90605,25.79367,NaN,NaN,NaN
24.93549,26.71188,25.90601,25.98253,25.37958,25.32296,25.35703,25.02534
24.86055,25.25101,25.16166,24.68528,NaN,24.52958,25.08853,NaN
25.37279,26.60837,26.67587,26.49309,26.57701,25.66658,26.58992,NaN
31.38746,31.76375,31.92829,31.16321,29.53154,31.22009,32.34792,30.6976
29.22193,28.65455,28.49534,28.12292,28.10929,28.06497,27.89267,27.98956
26.98804,28.24898,27.01372,27.98804,NaN,27.82984,28.4178,28.02522
25.77683,24.94467,NaN,NaN,NaN,24.30584,25.07341,24.14196
31.85099,32.45273,32.10175,31.85036,30.48308,31.58674,32.46127,31.30606
27.47769,27.89169,26.21603,27.41191,27.8966,27.33867,NaN,27.69584
NaN,24.70123,24.78102,24.26964,NaN,NaN,NaN,NaN
24.31105,25.41535,24.42771,24.50306,24.68368,24.78811,NaN,NaN
NaN,25.77246,NaN,NaN,25.0138,24.73221,24.02242,24.72863
27.87923,24.37484,25.55219,25.32965,25.22446,25.29095,25.76509,24.44487
26.08016,26.36903,27.46233,26.92184,26.38469,25.7299,26.02851,26.28329
27.79736,27.40259,27.2756,27.15016,26.78469,26.50224,27.10679,26.82711
30.58728,30.20525,30.17284,30.03289,29.76178,29.52932,30.15991,29.14277
26.5796,29.20044,26.80008,26.26168,27.51886,26.63326,26.90185,25.38462
25.11648,26.39344,26.15231,25.5228,25.37036,24.63533,25.83041,24.94646
25.82457,25.47107,25.33736,25.79667,25.22361,25.03699,NaN,25.41238
26.26377,25.73727,26.16599,26.26762,26.01863,25.74324,24.454,25.83983
NaN,NaN,NaN,NaN,NaN,24.72401,25.12463,24.79268
NaN,24.27006,25.43454,24.49442,NaN,24.93369,24.75139,24.5734
NaN,25.03687,25.63592,NaN,24.79976,24.5335,24.75491,NaN
26.81739,26.73234,27.43149,27.43778,26.78107,26.0044,26.54475,26.71385
25.2613,24.30515,24.1546,24.83851,NaN,NaN,NaN,25.05569
25.18355,26.42376,25.9336,25.71028,25.94773,24.93103,24.81582,25.2012
27.89116,27.45285,27.49183,26.96543,26.7053,26.7529,27.2516,26.73802
24.90334,25.78109,25.56424,25.74461,24.80754,25.18979,NaN,25.71848
28.98316,30.799,29.56194,29.31168,29.20802,28.88457,29.39245,28.82693
26.19909,25.38258,26.58391,25.93802,25.29796,25.4412,25.35148,25.67072
25.71101,26.04385,26.3721,25.81766,26.51123,26.11837,NaN,26.0792
26.31922,25.20989,25.31683,25.58572,25.86242,25.33443,25.18828,NaN
28.24694,28.4453,28.24744,28.14953,27.4153,28.14112,28.19413,27.00603
26.02062,25.70625,26.48573,26.44413,25.94331,25.60662,25.31793,25.45632
32.11945,32.8926,30.88001,32.00999,31.69092,30.69835,31.91014,31.27769
24.83769,25.22033,NaN,25.67422,25.19843,NaN,NaN,25.72271
NaN,26.3221,26.96917,26.39066,NaN,24.66639,26.30881,26.09454
25.5627,26.0818,26.25353,25.82124,26.32354,25.38851,25.97714,NaN
33.08001,30.58271,29.52735,31.25985,28.93427,32.12897,30.72159,30.35563
NaN,24.57352,24.34631,24.00479,24.33347,NaN,23.94315,NaN
30.10512,30.81849,30.9291,30.91463,30.29603,29.68657,30.57552,29.90555
30.68754,31.41458,30.96237,31.44549,30.77408,30.3091,30.47624,30.64813
30.4648,29.93143,30.24593,29.99779,29.48848,29.32747,29.65707,29.86847
NaN,24.92329,25.87612,24.9336,NaN,24.40204,25.30518,25.18831
26.03486,25.19701,NaN,25.43727,25.04214,NaN,NaN,NaN
27.22444,26.70425,26.4173,26.66777,26.20451,26.15372,26.50255,25.86903
28.30199,28.71119,28.9627,28.80578,28.14667,27.86366,28.18929,28.30452
23.76415,24.70862,24.08115,24.45739,23.87493,NaN,23.72962,23.54085
26.55899,23.97954,NaN,24.49247,NaN,NaN,NaN,NaN
28.19887,28.45439,28.76531,28.83966,28.5304,27.29141,28.42442,27.75334
29.88855,30.44687,31.12651,30.69029,29.97624,29.43353,30.51173,29.97651
25.37352,25.36846,25.95334,25.486,25.69174,25.80951,NaN,NaN
28.9266,29.46906,29.35886,29.05313,28.32749,28.52182,29.06335,28.6454
24.74627,24.89092,26.19577,25.45667,NaN,24.61717,25.19468,25.20038
34.09538,34.11497,33.97946,34.00747,33.15001,33.86332,33.22906,33.71149
NaN,26.62464,24.8243,24.8919,NaN,NaN,24.11283,23.82842
29.49625,29.27582,28.82214,29.30637,28.28996,28.8132,29.04127,28.52058
24.11751,25.29379,24.73836,24.76248,NaN,NaN,24.65693,25.0436
27.80968,27.04062,28.21118,27.31579,27.43181,26.297,27.44806,26.97136
29.1033,29.1613,28.78132,28.77254,27.99938,28.85902,28.54108,28.19206
25.22755,25.28898,24.89296,24.7893,NaN,25.06398,NaN,24.8986
26.73699,27.23963,26.46123,27.03591,25.79793,26.65635,26.7557,26.04995
29.64167,29.31525,29.89952,29.81937,28.89247,29.13878,29.25356,29.18326
25.27682,24.9619,25.24938,25.16461,NaN,24.73573,25.26449,24.37186
30.29472,29.85399,29.79208,30.21778,29.28461,29.45354,29.6024,29.62629
NaN,24.86122,25.09551,24.81039,NaN,NaN,NaN,NaN
25.59346,26.36356,26.65554,25.78192,25.58282,25.98815,25.26474,25.37557
28.09838,28.89545,28.39554,28.1029,27.83924,27.87918,27.70715,27.88379
28.79082,29.15214,29.33467,29.09861,28.71453,28.43126,28.71234,28.3365
25.31645,23.97185,24.56924,24.41106,24.3503,NaN,NaN,NaN
25.79484,25.61459,26.09527,25.70057,24.92701,25.29,25.67198,25.14628
24.4309,25.21011,24.9419,25.51196,24.4518,24.01026,24.3179,25.14515
33.45733,32.85075,36.11642,34.18741,33.05693,33.35613,34.35488,33.6744
25.93504,26.46677,26.48628,26.26377,NaN,26.5253,26.49364,26.39911
27.81378,28.10024,28.5575,30.10112,27.71529,28.48174,28.52936,27.67949
28.18929,27.83954,28.31557,27.96769,27.54451,27.57095,26.98392,28.04968
25.57479,NaN,25.73407,25.58832,25.64298,26.06421,NaN,NaN
30.57218,30.85147,31.07591,31.35421,30.38597,30.28527,30.62069,30.40923
26.68953,26.9077,25.97386,26.24916,25.89271,26.3262,26.13985,25.3096
26.03944,25.56692,25.80961,26.05526,26.21332,25.7278,25.96996,NaN
31.13504,30.94761,31.27675,31.18092,30.73061,30.36818,30.86349,30.44045
32.01235,32.18795,32.06513,31.84124,31.83244,31.24474,31.5965,31.29642
28.49351,28.32989,28.56707,28.66607,27.08406,27.78887,29.26085,27.79631
27.45176,27.33313,27.09295,27.32019,26.9345,26.81934,26.64458,26.67775
25.40289,25.58426,NaN,26.07384,24.97211,25.73417,NaN,25.42662
27.3006,28.0724,27.4993,27.51691,26.60201,26.67721,27.26472,27.73137
27.05082,25.87549,27.24536,25.85728,NaN,26.76572,26.39908,26.42693
28.5796,27.67324,27.84014,27.86609,27.55574,27.43976,27.18073,27.67553
26.87561,27.65751,27.75665,27.39811,27.24327,26.78444,27.28674,26.26796
28.12977,28.45113,28.29211,28.53122,27.34121,27.70477,28.23991,28.01574
NaN,NaN,NaN,NaN,23.10146,NaN,23.47333,23.63998
27.2936,27.41506,27.67357,27.62087,27.48178,26.82068,26.65171,26.95294
NaN,23.77475,24.29768,24.04935,NaN,NaN,NaN,NaN
24.89213,25.09865,25.91634,NaN,NaN,NaN,NaN,NaN
26.66248,26.93326,27.0336,26.76737,26.09521,26.26508,26.92637,26.0202
26.5338,27.19957,26.13195,26.89597,25.68156,26.68258,25.9711,26.33763
31.23951,29.73531,30.47547,30.85816,29.65532,30.06894,30.18695,30.31257
28.16988,28.60883,27.91142,28.4603,27.24862,28.1756,27.69916,27.94246
29.95172,30.56402,30.55892,30.24252,30.21141,29.78007,29.60498,29.64098
31.90142,31.17278,31.40558,31.40106,30.19096,30.93178,31.31089,31.37072
24.96517,25.13077,25.22409,25.3768,24.94476,24.80134,24.74945,24.13203
26.83966,26.38713,26.44489,26.16409,NaN,25.9602,27.3138,25.84161
27.76205,28.41026,27.54547,28.44518,27.85085,27.15006,28.27977,26.81812
26.83147,27.13036,27.01414,27.00239,26.29756,26.58792,26.34537,26.68459
24.41047,NaN,NaN,NaN,23.59377,24.24249,23.58761,23.13289
26.81922,27.12149,27.64684,27.44047,26.64554,27.01606,26.06751,27.24191
27.60399,25.89989,26.24714,25.8527,25.12538,26.60809,26.28334,25.53101
NaN,26.98338,26.98338,27.13663,27.38113,NaN,NaN,27.20023
28.82062,29.38482,29.49031,29.41305,28.63152,28.89316,29.02936,28.50684
33.53136,33.5419,33.03177,32.68213,31.55449,32.92998,33.64732,32.61586
26.72949,26.14495,25.97773,26.42137,26.47885,25.5809,25.51331,25.66291
26.18281,25.84805,26.27581,25.50033,NaN,25.63882,25.96109,25.66131
32.15291,32.30824,33.06513,32.90973,32.00665,32.0596,32.37612,31.96017
26.50933,24.98845,25.41658,25.34031,25.0535,25.71099,23.98989,25.47246
32.20493,32.30664,32.40187,32.6736,31.68286,32.02683,31.92277,31.93354
25.86325,26.42784,27.20303,27.27347,NaN,28.34782,NaN,27.7278
31.10124,30.65378,30.79304,30.82487,30.63461,30.19953,30.27131,30.2483
28.96895,28.65864,29.18601,29.0295,28.24132,28.7726,28.66645,28.14501
25.48864,25.49714,25.82255,NaN,25.68472,24.87774,25.3765,NaN
25.90408,26.17465,26.46894,26.55289,26.43079,25.13841,26.07157,25.44711
25.83637,25.74622,NaN,25.56576,NaN,25.96768,25.77751,25.79719
27.51021,28.36449,27.78038,27.64368,27.33134,27.38895,27.01169,27.56544
29.43726,28.70141,28.76762,28.38821,29.06124,27.95593,28.50582,27.77102
NaN,25.50945,24.40152,24.88208,NaN,NaN,NaN,NaN
26.78032,29.21544,26.23418,25.44777,26.89804,25.31174,26.96829,26.50196
25.37069,25.46659,25.7557,25.38228,NaN,25.54966,25.40892,25.26903
25.9465,26.48199,26.85198,26.56784,26.2346,25.81577,25.48041,26.33002
25.68667,24.89721,NaN,25.05138,NaN,25.54227,25.60713,NaN
31.09018,32.30095,31.38874,31.56247,31.21616,30.95241,31.05769,31.13535
25.79397,26.31964,25.74491,26.22893,NaN,25.78229,25.98026,25.62862
25.55687,NaN,25.95074,25.57591,25.13614,25.24075,25.44164,NaN
26.79984,26.77417,26.70701,26.4902,26.38847,26.25802,26.41798,25.73671
31.7805,32.02277,32.27747,31.91364,31.61439,31.53899,31.48501,31.38628
24.94624,24.70556,25.09487,25.09362,NaN,24.55725,25.13739,24.81132
33.62712,33.70759,33.63515,33.4448,33.28651,32.82591,33.32951,33.00646
24.2717,24.17562,24.88572,25.05585,24.39591,24.39506,23.18315,24.45036
28.24536,28.41078,29.2205,28.7527,28.22011,28.13785,28.41026,27.89724
27.81958,28.35917,28.43897,27.8047,27.87584,27.31199,27.64657,27.62742
25.99105,26.22109,26.59249,25.69402,26.34278,26.158,NaN,25.99008
34.33025,34.00955,34.09026,34.09097,33.4781,33.57576,33.93597,33.57576
28.99833,29.36603,29.49328,29.15028,29.11515,28.57326,28.67118,28.69647
26.42361,26.75443,26.68097,26.25034,26.40921,26.10723,25.82512,25.82209
26.64113,26.27151,26.19942,25.95025,27.03055,26.20989,26.53438,NaN
29.93227,29.14431,29.13973,29.51373,28.86174,28.65181,29.23334,29.03766
33.9561,34.67855,33.35468,33.07656,33.46307,33.05525,33.25237,33.35482
34.56672,32.78616,31.42352,33.33338,30.56837,34.13247,32.58632,32.88742
25.73603,27.23206,26.8962,26.62561,26.67357,25.5024,26.05252,26.32966
24.87488,25.91525,25.28168,25.67777,NaN,25.40428,24.67271,25.47358
26.82384,26.46001,26.20514,26.01148,25.76213,25.56227,26.09782,26.15308
27.52402,28.43337,28.48696,28.16806,27.55983,27.71299,27.65349,27.76395
30.07559,29.57544,29.42984,30.65429,28.60566,30.08677,28.40848,30.71367
31.82907,32.68156,32.19437,32.22066,31.87269,31.59846,31.75867,31.77796
28.22154,29.24007,29.10445,28.82311,28.08866,28.25616,28.7301,28.39816
26.26372,27.46956,26.76015,26.61569,26.76269,25.27149,26.57744,26.58764
32.5093,32.37477,32.31797,32.27284,32.07562,32.0196,31.83959,31.63469
27.24608,27.3053,27.92756,27.67559,27.49937,27.3878,26.78107,26.58835
27.34528,27.91969,28.17579,27.8966,26.96378,27.17341,27.81519,27.488
25.9839,25.64617,26.12855,26.43581,25.30727,25.68915,25.85322,25.44815
31.99074,31.76715,32.13391,31.74286,31.42512,31.12349,31.83413,31.3616
26.81909,26.35294,25.91358,26.02407,25.56256,26.04779,25.81658,25.79251
26.68739,26.97049,26.6803,26.35128,26.8584,25.94702,26.23268,25.77781
27.14628,26.28988,26.99453,26.23739,26.05974,26.48305,26.20868,26.04558
24.26678,24.65469,25.31167,24.51165,25.50863,NaN,NaN,24.05325
28.12864,26.77039,26.17549,26.66397,26.44101,26.33262,26.50984,26.58692
NaN,NaN,NaN,NaN,25.15391,22.59603,22.66544,22.30711
29.10257,29.34594,29.25856,29.17577,28.28595,28.73476,28.97482,29.02009
27.20266,26.79241,27.72806,27.23352,26.86148,26.9447,26.71411,26.5716
26.52697,27.1455,27.35498,27.27498,26.84601,26.31513,26.59178,26.69405
NaN,25.28944,NaN,25.13903,NaN,24.82561,24.53493,24.45682
26.52267,27.52133,27.03978,26.42779,26.1108,25.59588,27.41159,26.54279
26.84757,26.64113,26.27624,26.64595,26.059,25.88879,26.15437,26.46209
25.73854,25.50066,25.92746,24.93342,25.28535,25.1149,25.92152,NaN
27.54517,27.06353,27.48347,26.9837,27.21799,26.70319,26.80968,26.50162
28.47835,28.62711,28.29981,28.18149,27.52545,28.05212,28.07291,28.09346
25.20959,NaN,25.65854,24.94458,NaN,24.97342,24.70588,24.62806
26.07979,25.90231,26.29127,25.74781,25.31776,25.30452,25.78467,25.77718
26.27044,26.5059,26.61849,26.66926,26.59135,25.56857,26.25113,25.81692
30.28196,29.70556,30.2035,30.12423,29.51875,29.73942,29.63161,29.59328
25.36226,24.48824,24.48708,24.48198,24.66476,NaN,24.88981,24.65873
NaN,23.31672,23.81059,23.05938,NaN,NaN,23.71816,22.91621
31.36953,31.7024,31.52902,30.88037,29.97651,30.9189,32.0412,30.71767
25.22369,26.42334,25.2224,24.89087,26.30273,25.55089,NaN,24.34035
28.00924,26.58248,26.10255,26.5085,25.3668,27.238,26.25106,26.5265
NaN,25.18771,25.38073,25.85792,24.65447,24.56023,25.47667,NaN
27.33611,26.54042,27.45301,27.1035,26.7424,26.61189,26.6432,26.62143
29.48585,28.2929,28.85427,28.47325,28.57953,28.01882,28.4795,28.21466
28.50628,27.73538,27.58892,27.46902,27.9262,27.09023,27.06846,27.40235
26.47271,26.54995,26.71122,26.76964,25.83901,26.25151,26.62436,25.98087
29.01052,29.8864,29.41331,29.60749,29.02144,28.84533,29.21736,29.0266
24.19144,25.94867,25.2838,25.10633,24.86722,24.72239,24.96622,24.16776
24.97828,25.21397,25.56747,25.3677,25.44386,24.7237,24.49014,24.66633
27.05838,28.0326,28.24658,27.61737,27.16883,27.22968,27.30452,27.45678
26.42849,27.22536,27.64417,27.24862,26.42509,26.50132,27.25007,26.58248
27.20788,26.87584,27.44174,26.79402,26.39051,26.49761,26.82857,26.8169
25.94969,25.5131,26.74548,25.84242,25.33681,25.78439,25.79412,25.35026
33.85842,32.07524,31.16997,32.65455,30.41286,33.22346,32.41304,31.93347
NaN,24.66947,26.34359,25.93177,25.50516,24.44607,26.24632,NaN
26.00659,24.94136,25.87907,25.4022,24.79684,25.17634,25.84479,24.64521
28.7227,27.78275,28.01515,27.7078,27.74073,27.52163,27.78057,27.42278
NaN,25.28859,NaN,25.35212,24.92343,24.32189,25.18507,NaN
28.25453,28.2593,28.09904,27.8642,27.61323,27.67067,27.86426,27.56819
25.88178,25.52367,25.61057,25.88879,25.02263,25.69846,25.01733,25.40643
25.277,25.54616,25.81819,26.02126,NaN,25.51869,26.26231,25.80705
28.21243,28.47758,28.42634,28.68872,27.76465,27.96052,27.97776,28.34723
26.31652,24.0466,NaN,23.89495,23.64086,25.30205,NaN,NaN
25.72705,25.29719,25.66237,25.08444,25.9482,NaN,25.99339,25.1147
28.75283,26.67963,27.55479,27.37111,27.69856,27.18914,27.34976,26.36708
28.54712,28.32225,28.43444,28.8776,28.33858,27.8685,28.13692,28.08502
25.99947,NaN,25.94867,26.47626,25.7934,26.16597,NaN,25.75903
30.22262,29.5119,29.12073,29.32038,28.81909,28.95338,29.44443,29.207
27.17207,27.68532,27.88867,27.8783,26.98739,26.98512,27.61407,27.28965
29.31493,29.65966,29.90441,29.53755,29.16094,29.1033,29.12741,29.27753
26.14717,26.53041,26.87877,27.43333,26.72858,26.00067,26.41188,26.10213
25.06019,26.04064,25.12727,26.00457,25.97194,24.76415,NaN,26.10805
26.8411,25.78457,25.34079,25.53341,25.20769,25.46055,25.97009,25.1227
25.338,25.47039,26.36678,25.10374,24.85595,24.78975,26.30311,24.59366
30.43669,29.08383,28.81525,29.09222,28.39913,29.45605,29.03646,28.80153
27.12544,26.45483,26.53644,26.4055,26.83364,26.3962,25.90162,25.65671
26.93044,26.16317,26.37453,26.76749,25.96334,26.3651,26.14668,26.02791
30.82957,29.74815,30.02406,30.31894,29.17291,29.91128,30.25642,29.84885
25.81665,26.24154,26.23978,26.13469,25.76243,25.01461,26.22808,25.69647
33.23606,33.17924,33.40438,33.265,32.39537,33.40185,32.75095,32.80674
30.46529,30.25665,30.21697,30.44164,30.12546,29.59263,30.16483,29.76787
25.93382,25.96217,26.09603,26.72234,25.8797,25.43574,26.13516,25.53445
27.77762,27.42326,27.82772,27.0703,26.72012,27.29228,27.3855,26.9741
32.71808,32.68497,32.59624,32.5425,32.28193,32.20816,32.14154,32.18341
27.25079,26.24737,26.04708,26.06823,25.9193,25.68723,26.18792,26.09229
29.18184,29.92663,29.85173,29.59513,29.18799,29.0029,29.49717,29.14151
26.09148,26.20613,27.02517,26.76699,26.24125,25.8863,26.20199,26.03574
31.73045,32.00822,31.99074,31.55073,31.02128,31.46748,31.77753,31.29143
27.8769,27.16844,27.58578,27.37468,27.41587,26.45143,26.98598,27.43277
29.67045,29.62654,29.42942,29.33896,28.76392,29.62368,28.80962,29.14938
31.64779,31.47392,31.45032,31.72651,30.93782,31.51883,30.58388,31.54222
27.98967,27.20536,26.78207,26.93146,26.77844,27.40341,26.0669,26.94414
31.33703,31.23541,30.78574,30.88482,31.07737,30.78199,30.51305,30.1569
29.88928,30.51051,29.9654,29.74484,29.41367,29.56801,29.80263,29.6177
29.56515,28.71043,28.90225,28.65595,28.32706,28.1489,29.08818,28.56238
30.82836,31.25479,30.93473,30.93881,30.72021,30.26618,30.70298,30.56147
29.05804,29.11622,29.23551,28.88244,29.00611,28.56533,28.31021,28.70734
27.0135,26.85733,27.2498,27.48869,26.56681,26.78444,26.79029,26.7748
26.09134,25.53611,26.12723,26.43291,26.38564,26.702,25.41542,NaN
29.32984,28.11178,NaN,28.59196,27.49579,28.16053,27.02496,NaN
28.91082,28.72472,28.87663,28.6268,28.59181,28.46739,27.99959,28.39832
26.73079,26.90839,27.21141,27.64568,26.49202,26.76598,26.68405,26.87596
27.74285,27.57996,27.88075,27.82972,27.40876,26.99615,27.35187,27.59939
28.6478,28.16978,28.06902,28.07383,27.82299,27.55786,28.11744,27.787
25.01597,24.18094,25.32759,NaN,NaN,NaN,NaN,NaN
26.6702,26.34562,26.70094,26.55425,26.31895,25.89342,26.70833,25.68819
35.48963,35.5223,35.75891,35.76606,35.25684,34.96146,35.26052,35.39704
31.15497,31.18807,31.13038,30.93965,30.59165,30.65019,30.80862,30.70174
30.68244,29.9194,29.86728,30.10787,29.68213,29.66328,29.65121,29.92039
24.84628,25.85281,25.92182,NaN,NaN,25.51027,NaN,24.7452
31.20081,30.69162,30.88096,30.6353,30.45601,30.24116,30.31894,30.734
30.47644,30.80078,29.87687,31.17033,29.91257,30.13809,30.60169,30.01372
35.22097,34.3901,34.08044,34.84796,33.41526,34.91737,33.27974,35.27305
24.49668,26.36875,26.73544,26.25863,25.62951,25.22784,26.46618,24.8826
26.62059,26.84995,26.64444,27.12524,27.31855,26.42101,25.77455,26.07466
24.36205,26.03961,25.02623,25.22486,24.80134,24.51443,25.0694,24.61712
29.17157,28.83732,28.71722,28.84257,28.44613,28.54984,28.96179,27.96202
34.06254,31.73085,30.76066,32.6593,29.96141,33.36893,32.33644,31.89894
26.56164,26.21141,27.71293,27.35464,27.09919,26.55378,26.55114,25.98908
30.42272,30.78901,30.56792,30.42442,30.50607,30.06843,29.77328,30.20909
29.26177,30.64349,29.74772,30.58522,29.85727,29.61238,29.65521,29.46661
29.57053,29.22789,29.70083,29.71679,29.34034,28.82617,29.42842,28.98161
28.41466,29.12458,28.74333,28.69667,28.10144,28.33624,28.43698,28.46649
29.84298,30.92882,30.36984,31.09024,30.48289,29.97978,30.15388,29.97815
29.78166,29.6013,29.26072,29.30282,29.22048,28.74791,29.37318,28.96782
26.46695,26.89423,26.34674,26.65431,26.64375,25.93838,26.52028,25.62865
27.97831,28.74714,28.51081,28.26932,28.13114,27.87179,27.85555,28.01675
26.86455,26.63256,25.56526,25.50963,26.09917,NaN,26.53083,26.39346
27.22131,28.17083,27.63235,27.85608,27.33824,26.99421,27.5791,27.34104
30.07342,29.53012,29.54558,29.58937,29.48237,29.40941,29.12618,29.09645
26.65062,26.02483,27.39379,27.30112,27.24372,26.2382,25.60642,26.65963
29.85012,28.90165,29.39286,28.56736,28.73905,28.42694,28.79275,29.1322
29.58009,29.73981,29.65724,29.49694,29.3424,29.0789,29.32847,29.11001
26.66993,27.92332,27.77002,27.17255,27.02517,26.69019,26.90001,27.30626
25.423,25.49042,25.697,26.07739,26.17287,NaN,26.13825,25.80642
25.55045,26.03601,25.50806,26.11355,25.81243,25.02213,25.60453,25.16069
27.26015,26.67681,26.30395,25.79049,25.91645,26.24616,26.79191,25.46908
26.97902,26.603,26.78107,26.10691,26.80759,26.02515,26.42693,25.60329
26.98338,27.22113,27.06579,26.80095,26.83858,26.50579,26.36301,26.76408
27.66587,26.18654,26.58047,26.59064,26.27659,26.3306,26.27622,26.54044
27.69763,26.29227,26.70741,26.39128,26.69525,26.39821,26.14928,26.24688
28.58581,28.13819,28.12677,28.03575,28.10555,27.62881,27.79272,27.763
27.50907,25.93867,NaN,25.05701,25.05163,25.14328,NaN,25.61018
26.30622,26.54965,27.09768,27.19338,25.82109,26.68672,26.1541,26.89064
28.47904,28.47676,28.52817,28.71594,28.21854,28.20848,28.04687,28.13232
25.82915,26.15416,25.9338,26.59363,25.33902,25.64883,26.12812,25.80201
27.03601,26.57177,26.79613,26.98804,26.07686,26.65785,26.86632,26.19912
30.41589,30.42792,30.67363,30.45523,30.00584,29.8483,30.36077,30.16818
