Bcells_H9_cyt,Bcells_H10_cyt,Bcells_H11_cyt,Bcells_H3_cyt,Bcells_H1_cyt,Bcells_H2_cyt,CLL1_cyt,CLL10_cyt,CLL11_cyt,CLL14_cyt,CLL15_cyt,CLL16_cyt,CLL2_cyt,CLL4_cyt,CLL8_cyt
27.4802,26.3233,27.9337,27.6231,27.3811,27.4213,27.7445,27.2146,26.6976,27.673,27.6226,27.2804,27.7893,27.2241,27.1561
20.2826,21.7009,21.7126,21.3815,20.7551,21.7351,19.2207,22.2624,22.6606,21.9152,21.1257,20.4033,22.3515,22.1286,23.0738
21.8998,23.5994,22.2295,23.5268,22.8899,23.5143,24.826,25.4103,25.5988,26.087,24.8988,22.6713,26.7819,23.9839,25.2329
24.6216,21.6376,23.8832,23.9352,24.7524,24.3843,27.4507,25.0436,25.3943,25.6177,25.1727,25.9589,24.905,23.9416,26.3968
21.2354,22.3869,21.9518,17.7827,21.4346,21.0411,17.6411,21.2801,17.5982,22.4127,21.5158,21.1212,15.9628,17.2985,22.0896
23.3433,22.9808,22.6926,23.7351,24.0589,23.8741,21.2534,23.8889,24.1484,23.7416,23.8047,24.3562,22.5188,22.7874,23.9045
21.3453,21.1716,20.9506,19.7502,22.3376,21.184,19.8959,22.9788,22.4799,22.2977,22.3844,21.6698,22.0658,21.1269,22.565
29.1838,28.7989,28.6379,28.4578,28.724,28.745,29.5972,28.7185,28.4243,28.7677,28.6489,28.7076,28.5723,28.9453,29.1215
26.1357,25.758,25.7561,25.9861,26.2115,26.3718,23.3744,25.9231,25.9149,25.5726,25.5396,25.7288,25.8654,24.3947,24.6547
18.0518,18.6814,17.8657,18.0677,17.0253,16.631,17.9374,17.3238,17.5327,21.384,17.5334,16.1951,18.3603,17.2369,15.8999
17.9762,17.5909,17.5306,17.3699,18.6538,17.1836,16.8969,16.6559,16.4645,24.339,17.8685,16.3746,16.372,18.1009,17.9746
20.2778,18.6196,19.2851,18.5693,16.3476,17.975,18.4709,20.2336,20.326,19.8636,19.7438,20.3064,21.1668,20.171,18.4778
20.3613,22.8907,21.5817,19.4156,21.3735,18.7527,19.4168,19.3337,19.9568,21.5879,21.4457,21.1458,22.3481,22.8748,20.4174
20.0613,20.9534,20.8686,21.5467,20.8777,21.8316,22.8705,21.312,22.5508,18.0806,20.6031,20.1822,20.6358,17.7691,19.9742
21.1636,23.7194,20.2372,18.6418,18.6458,19.7378,16.5772,17.6621,16.7806,20.434,18.9953,17.9485,16.3245,18.6388,17.6603
21.7939,17.7589,21.0209,18.6318,20.2791,21.4092,21.3553,17.9446,21.7122,17.1061,21.9066,21.6107,20.9792,20.602,22.3739
24.4085,24.0324,24.8234,17.8878,23.934,23.6007,24.7235,22.1759,22.9399,24.3865,22.3891,22.4227,22.8508,23.9836,24.1267
23.3312,22.5818,23.0026,22.7187,22.7217,22.8953,23.2431,22.5988,22.2192,22.7006,22.7715,22.8487,22.7027,23.3319,23.2188
26.2883,26.4951,26.3975,25.2596,25.2543,25.6857,25.4319,25.6508,25.8401,25.4966,24.8355,26.4867,24.7476,24.4822,26.2433
21.5044,22.1998,21.2784,21.9231,21.7713,22.2511,22.9259,21.2494,21.7429,20.9599,20.4449,20.2355,22.1162,20.9189,21.9553
24.1999,25.0045,24.3178,24.1127,24.1658,24.1596,20.6462,23.4165,23.6588,24.0759,23.6317,24.1567,24.8946,23.2562,24.1206
17.2839,17.0036,17.3605,22.8326,17.5311,20.9021,22.3934,21.848,23.3424,21.7368,19.9574,20.3748,18.0829,16.4552,17.0166
22.834,22.5,22.8335,23.0809,23.3174,23.3523,23.1623,23.103,24.1332,23.1545,23.27,21.2191,18.5946,22.1716,22.744
16.4421,17.6346,18.6597,21.6455,20.0846,20.2424,21.9333,23.2099,22.436,18.5803,18.1484,20.9713,23.7603,19.2645,21.369
24.932,24.7175,24.5336,24.5054,25.2498,25.2625,27.7341,26.1223,25.8195,25.1315,26.0215,25.8723,25.8737,24.7813,26.2885
23.6504,23.4957,20.7459,24.8099,23.4576,24.594,19.0672,22.924,23.9879,22.4405,23.6832,23.8744,23.126,22.9745,23.0673
22.5708,23.4512,22.7482,22.7318,22.1347,22.4122,20.1047,21.8289,21.7645,21.5681,22.1068,22.1648,21.6103,22.3955,21.6307
26.5593,26.1559,26.4868,26.6464,27.3764,26.6723,25.9826,26.573,26.4892,26.1992,27.7901,27.8048,27.1619,26.5978,27.0491
25.0794,25.6755,25.3181,25.316,25.0283,24.9683,23.9652,22.7144,25.1495,24.7811,24.6445,25.0613,24.1942,25.0572,25.0432
24.2881,21.1848,22.4455,19.3889,22.6468,23.5609,24.51,23.2241,24.1879,25.4331,23.1006,23.729,22.9371,24.2225,23.732
27.2822,27.5499,26.9317,26.8923,27.0831,27.3069,21.0234,27.423,27.3801,26.731,27.2373,27.5644,28.2531,27.1099,27.3957
23.1602,24.9045,22.3697,22.5306,23.4491,23.1158,20.6593,24.6915,25.2115,23.6409,25.9825,23.1769,23.1307,23.9336,25.7077
18.2633,17.2928,19.0884,19.344,17.7157,16.9795,21.4307,20.5334,17.8669,18.6508,20.688,17.4538,18.5955,17.8263,21.3758
21.341,21.5612,17.8911,18.4337,22.2646,21.9959,18.5462,16.9527,20.503,17.3597,21.7574,17.3864,18.2483,21.1245,17.5102
18.4152,18.0886,17.2765,17.9165,18.4791,18.5097,16.1852,17.3023,17.1994,15.9548,16.9359,17.7307,16.5412,16.7656,17.9236
17.4249,18.4444,19.1292,25.4182,24.6552,19.9435,17.1677,18.4531,18.1461,21.0621,17.1657,18.0183,17.7842,19.2919,16.8665
23.1588,23.4396,22.326,24.2124,24.5628,24.4286,24.2705,24.8891,26.1002,25.0018,25.6218,25.3482,26.294,24.927,25.7579
18.0642,26.3707,23.7293,19.2849,18.0056,19.4865,19.1964,19.8567,19.5292,17.652,18.9527,20.9767,18.4661,18.2408,18.954
17.5031,16.78,17.1267,18.0655,19.0001,18.4293,18.5325,18.1507,17.3569,16.9794,18.1674,18.5528,18.5349,18.7759,19.076
19.1375,21.1677,19.316,18.4549,20.0681,18.4981,19.6779,19.2215,19.2556,17.8978,17.4838,19.2226,17.2935,19.0869,18.3045
18.4984,18.7066,19.4669,20.3638,20.7168,21.1435,20.7054,18.5249,20.226,16.4502,18.6522,17.0086,19.4477,20.262,20.4424
22.4944,21.0511,20.8308,20.5784,19.7105,19.0174,24.1008,19.8449,22.7808,21.3721,20.379,22.3763,21.4919,23.3224,21.6219
26.6499,27.1778,25.8815,25.666,25.9532,26.3347,25.5783,26.0337,27.141,26.4956,25.9628,26.4024,27.398,25.6382,27.5935
24.0524,21.5634,22.095,23.1365,19.3845,23.7941,24.0551,23.3002,23.9442,23.3306,23.6026,22.3748,19.4711,22.1714,21.1545
20.5761,21.1538,22.8407,22.658,17.7339,19.6188,23.4541,21.8193,19.8714,21.7586,20.8205,23.6003,18.975,19.8083,20.0654
22.0323,21.9318,22.1021,22.469,22.3732,22.2754,21.9573,21.6039,21.71,21.5342,22.2244,21.8082,21.3966,22.4962,21.9566
18.5101,20.0043,20.4303,18.1908,17.2958,19.376,20.1715,18.617,19.1056,20.0893,19.6473,20.1709,19.3326,16.6057,22.4692
23.7448,24.3672,24.1888,22.4039,22.6469,23.005,20.5694,22.5071,21.8377,21.6585,21.4492,20.4242,22.9256,22.3401,22.2956
19.9933,18.252,17.0826,22.5395,21.111,22.1561,24.0597,24.068,23.4365,22.6699,22.2515,23.0323,23.7993,23.9773,21.6149
23.9482,23.9714,24.4353,21.7478,23.7916,22.4382,24.6169,20.2585,22.6664,18.023,18.3036,19.8301,17.9844,19.9772,23.439
21.2466,21.4306,17.0561,18.0769,18.9275,19.0908,22.0145,17.2109,19.6862,20.8924,18.7233,18.5359,21.6461,17.8286,15.9238
18.1646,21.2354,17.5836,21.9542,18.5156,18.6225,16.1966,16.2852,17.1659,18.7198,17.4215,21.0241,18.4651,15.9875,18.3056
24.161,25.0231,23.5623,22.7584,23.3107,21.237,20.8829,22.2203,24.0322,23.1353,22.6522,23.5289,23.2745,23.8606,23.0634
27.1148,26.958,26.8844,26.3368,26.2491,26.4497,24.4296,25.7986,25.9951,25.8462,25.7688,26.3358,27.1181,25.802,24.2644
29.5263,29.823,29.3105,29.3302,28.5672,28.6823,29.0466,28.7973,29.1617,28.7938,28.4608,29.5884,29.3829,28.8247,30.5714
29.769,30.0917,30.0252,29.7365,29.3853,29.0967,30.0468,29.0856,29.2355,29.3422,28.9113,29.8248,29.1339,29.2207,30.5046
25.6131,27.5569,27.3883,28.378,27.7999,27.591,27.9797,27.359,27.1329,27.2193,26.8032,27.17,26.6776,28.0518,27.6483
23.7771,23.7402,23.6463,22.6409,19.965,20.9581,18.9949,22.3719,22.6344,23.1626,22.7065,22.3902,22.7219,22.6313,21.3687
24.232,22.5731,21.601,22.5168,23.2021,23.6452,24.9724,24.2769,23.9947,24.1413,24.568,24.1076,24.4246,23.7926,24.5686
22.9559,24.2791,24.2485,22.0971,22.2511,22.1328,18.6199,18.5952,19.2328,20.8637,16.5044,20.9118,21.5723,18.8419,21.55
22.0821,18.8817,21.7515,22.9833,19.6527,20.454,15.1095,18.0237,20.6283,19.3358,18.7929,19.2626,18.4775,20.9793,21.2303
26.8009,25.7392,26.0695,25.5751,26.4144,26.1696,25.6052,25.4571,25.9348,25.3824,25.9384,26.216,25.968,25.5469,26.3438
18.8823,17.6604,18.3391,18.7865,19.3765,20.1774,20.1723,19.5584,20.6504,15.4321,20.2983,18.609,16.5491,17.9617,16.2831
21.1458,21.1445,21.4299,19.6946,21.1082,20.4326,20.4221,20.6399,20.2924,20.3235,15.4778,21.3667,21.6682,20.7498,19.7169
24.9288,24.3548,25.3213,25.4595,25.9122,25.6857,27.0166,25.9873,25.9782,25.689,26.2306,25.7301,25.8313,26.0103,25.9442
18.5203,19.5908,17.3888,18.7236,18.5792,18.5214,19.8608,19.9722,20.8599,19.5963,19.2177,18.6993,17.8835,19.4312,21.0793
19.2827,19.5718,19.6949,21.3567,22.6683,19.1667,21.7864,18.7332,19.4713,18.1972,19.2188,18.5701,18.8829,19.6744,20.9067
22.2926,22.1972,22.3264,21.0072,19.5121,21.5105,17.2123,23.6305,21.0451,21.6333,22.1275,22.4436,22.3965,20.7015,22.6158
24.1504,23.257,22.4859,23.9091,25.2532,25.6279,18.6155,23.279,23.4031,24.2558,24.0078,23.4571,22.9084,21.5481,23.2353
23.8384,23.9667,26.1861,21.674,21.2551,21.9423,19.9445,24.3809,19.6597,19.8322,17.4636,21.159,18.2961,19.7771,18.4285
18.4697,18.9233,18.9571,17.9002,18.3604,18.105,19.0634,15.249,15.5322,17.4015,16.8308,17.2714,21.5745,20.6963,18.5392
18.1147,16.8358,16.736,20.9811,17.8226,22.337,16.8233,22.5085,22.4566,21.4326,22.2015,16.3292,21.0957,18.4405,18.1943
15.4707,15.845,16.0076,17.4161,17.7645,16.2958,16.6311,20.6932,17.3736,18.2294,19.2117,18.6805,17.9645,15.2921,18.9855
21.2423,23.0583,21.8402,24.6179,23.1013,23.6577,20.338,22.7602,23.0116,22.5156,22.2375,22.4391,24.2906,23.8199,20.2213
25.8252,25.958,25.4481,24.8146,25.5496,25.3993,22.907,23.5712,24.4877,23.2604,24.0192,24.7768,25.6396,24.5461,24.4616
21.7717,19.9081,23.7006,25.6605,22.6514,23.8899,18.6982,23.3764,24.2883,23.7433,22.2617,21.4701,23.3826,22.5537,20.5603
25.7187,23.1009,24.4245,25.4707,24.5618,25.9825,27.5513,26.4263,26.8588,24.1926,23.863,26.2741,25.0739,26.2424,25.6762
22.5133,23.8692,23.4983,23.0823,23.0732,23.2487,17.4738,23.526,23.2249,23.623,23.6429,21.7153,23.8141,22.7235,22.5438
23.0492,24.8193,23.7877,21.1943,21.8721,22.129,21.76,21.5405,22.6039,21.9327,22.5164,23.0912,22.1399,22.4137,23.0317
25.5076,24.6507,23.6068,24.3997,24.8319,24.7377,24.882,24.5279,24.4337,24.717,24.7284,25.3151,25.4983,24.6338,25.0492
25.7,26.4707,25.3323,24.7559,24.9291,25.4683,26.3839,26.8216,25.5722,26.0665,26.571,26.2253,25.063,25.1689,27.175
24.3889,24.6411,24.209,23.7112,24.6084,24.4913,21.0487,23.8233,23.9049,22.8371,25.0538,25.1007,24.4257,20.7859,24.6226
19.6579,20.2553,20.9621,19.5557,19.3036,19.2204,18.0214,17.2534,20.4085,19.1351,19.6385,15.2743,19.2088,17.5198,17.7333
25.0924,23.3431,23.9405,23.1405,22.0768,21.092,25.0082,23.0109,22.1641,21.9008,21.9617,17.3147,23.3949,23.0926,24.1282
18.1009,16.8088,18.0537,17.4071,18.3778,17.6761,17.9603,19.0178,18.6487,17.0371,17.0962,19.1108,21.9379,16.9072,19.9806
26.2042,26.343,25.2077,25.9087,27.369,26.6494,19.614,26.0812,25.7338,25.6057,27.6038,26.3633,27.5328,27.0327,23.8907
23.6876,25.2012,24.2033,23.282,23.3725,22.7172,22.3743,21.0102,22.143,22.0639,22.3064,23.3909,23.7142,22.5702,23.5631
26.6398,26.4591,25.1861,26.1292,27.0512,26.6809,23.5842,26.3877,26.6856,26.3937,26.5848,27.0693,26.72,25.8974,26.1277
23.6999,23.7082,23.178,25.2934,25.0954,25.4967,26.9946,25.7239,26.0203,25.913,25.4658,26.1787,25.7721,24.9328,26.2561
22.9341,22.2517,22.6828,22.6275,21.7121,21.4034,23.0719,23.0554,22.2745,22.0192,23.3788,23.7375,22.5206,20.6961,22.8006
20.0216,19.8887,21.0302,19.733,19.6121,21.7287,20.1504,21.7997,20.2144,21.092,21.126,20.3669,20.3553,19.4525,20.033
24.9186,23.7149,22.0728,24.7191,24.1736,24.3834,26.4708,25.7704,27.2887,24.8805,25.6923,25.7171,26.8172,24.8667,26.2287
19.0088,17.3468,18.5669,18.871,19.8146,19.6569,22.7079,20.7113,21.054,20.6573,20.0351,19.9251,21.147,20.0086,20.5604
22.8179,23.0734,22.823,23.3617,24.5405,24.4885,24.8192,21.4503,22.4215,21.372,23.2784,24.0207,22.6546,22.1842,23.0008
28.6579,27.5279,27.9816,27.5913,28.3745,28.3232,26.9917,28.376,28.045,27.7721,28.3426,28.1051,28.6877,27.8176,26.4068
22.178,24.4424,23.0037,21.7099,20.4232,22.287,18.2131,16.6994,17.4211,18.7931,18.8668,16.7507,21.1481,18.2766,21.2515
18.3684,18.1174,25.1135,17.6792,18.1307,17.2524,17.515,18.6698,16.5063,17.6464,17.7106,18.7565,19.2954,16.3521,18.4097
23.8102,20.7427,21.7714,20.6305,22.2188,22.6394,18.3218,18.9249,18.2444,20.2505,18.3357,19.9269,17.2983,17.8474,24.164
24.913,25.6384,25.0566,22.6708,23.3766,23.535,20.3446,23.4844,24.1691,23.1013,24.0837,25.0695,24.1439,23.6,24.1052
18.1854,17.1481,22.8116,18.0807,18.7366,17.3787,18.6678,22.786,21.6686,19.6827,18.2277,19.1401,20.5191,19.8809,18.422
28.1548,27.909,27.994,27.6293,27.4404,27.0277,28.551,27.8456,27.7782,27.8926,27.7344,28.1841,28.9801,27.1242,28.9512
21.8611,20.5308,20.6566,21.4815,21.5065,22.2169,23.7395,22.1667,23.1908,23.0452,22.3496,22.6972,22.6412,20.7427,22.5897
18.5682,19.0452,19.8147,18.6342,17.9799,17.7882,18.8479,19.0883,18.9441,21.237,18.17,18.7558,18.5437,18.9088,17.252
20.992,18.7478,20.032,21.2528,20.3512,20.9493,20.1423,17.5027,18.789,20.9378,18.4087,17.5684,17.5304,18.4989,20.5812
23.3001,23.2923,21.8027,21.3415,21.9512,22.3629,23.7744,22.4397,22.6339,21.5276,23.121,23.1746,23.5162,22.8372,23.2003
24.4857,24.4528,23.5316,25.8776,26.3188,26.8102,25.2841,25.4294,26.6902,25.82,25.4799,24.8543,25.9396,25.3298,26.4572
20.7701,16.4823,19.8284,20.8671,24.2476,24.2125,18.7846,21.7925,23.1185,21.9704,23.5808,22.7917,23.139,19.7485,21.7525
24.87,21.9629,22.1704,17.8274,23.4448,22.3468,21.2646,20.7248,22.338,18.1593,21.8603,20.35,22.0231,23.4215,22.5104
18.115,24.6047,21.2094,17.7175,17.3336,18.4831,16.3833,19.8611,15.4822,19.2894,17.7494,18.0998,17.9091,18.1707,20.4772
28.0903,27.7335,27.5613,27.1924,27.7044,27.3698,27.6814,26.6552,27.5428,27.3769,27.577,28.0405,28.2739,27.538,28.288
25.9164,24.9271,24.3038,24.5324,25.0605,25.0813,26.1374,25.0581,25.1645,24.9949,25.8153,25.809,26.3838,25.7891,26.4086
25.1669,25.844,25.2873,24.4271,24.145,25.2845,19.919,22.5664,23.686,24.0415,23.1372,26.2387,24.5549,23.0506,23.4102
23.4571,23.5526,25.8294,23.6695,19.4829,24.3945,15.7292,20.0991,17.4631,20.638,20.2321,20.5624,19.2485,17.732,18.8038
17.0108,17.8263,18.3328,21.2061,20.1044,21.3373,16.0343,19.1653,20.3183,15.7373,18.8381,18.0405,19.8276,18.3757,16.5063
22.3385,18.111,17.6492,20.8318,20.0393,22.8218,20.7272,18.0808,19.2067,19.4017,19.8495,19.7662,21.2307,19.2331,21.3754
21.3579,20.7272,18.8241,18.6596,21.048,19.3516,17.0004,20.6854,20.6871,18.102,21.2842,20.6204,20.8506,21.0587,17.8319
20.0949,20.286,19.9874,21.6769,19.7581,20.46,18.8641,19.1617,19.238,21.9945,19.6215,19.7559,19.2625,20.0193,19.3646
20.8161,17.4138,21.815,18.9988,17.6104,19.9356,18.2805,20.357,21.1097,18.3387,21.063,21.1163,21.6942,19.97,20.1648
26.4431,25.5823,25.5753,26.1947,26.4382,26.6329,27.5447,26.9137,26.5673,26.412,26.7396,26.848,26.0013,25.9909,27.566
21.3434,17.1626,19.8608,20.7718,21.4354,20.8925,21.889,21.8322,21.2115,19.9544,21.7206,21.8778,18.3268,21.572,21.711
22.2789,26.9365,25.1763,23.0961,22.2942,22.1066,19.0563,18.5221,17.0966,19.6016,22.5115,21.8601,18.9235,24.7526,18.2418
24.8514,22.7371,23.6583,24.3369,24.765,24.6679,26.4321,24.5072,25.1075,24.8392,24.1505,21.8254,22.3441,26.0701,26.0776
25.1384,23.1127,26.341,22.5577,20.1745,23.0896,21.1101,17.9961,21.2317,19.8871,19.0055,18.2857,17.1984,19.0487,19.4268
18.8605,19.7521,18.7268,23.531,20.3073,20.5718,19.8189,20.7193,19.8352,18.804,19.3983,19.7712,20.5082,19.7902,18.8122
19.6362,21.0776,22.356,19.8442,18.0188,20.2926,22.5901,22.2147,20.515,21.7479,22.0292,21.621,21.3147,22.1936,22.2765
27.7329,27.9571,27.7958,26.96,27.4314,27.3246,25.4427,27.6395,27.041,27.0722,27.6795,28.218,27.9638,27.4357,28.0462
25.5493,26.8334,26.0224,25.1164,23.0407,23.8912,25.8036,24.427,25.5087,25.6199,26.0888,25.3971,25.1003,24.3465,26.0682
24.9378,25.0779,24.5669,24.0027,24.6817,24.8652,23.0712,24.4628,24.8714,24.1608,24.7749,25.2774,24.1508,24.2433,24.4385
17.7171,18.6121,19.6532,18.3576,17.7611,18.5473,17.3862,18.4473,17.9146,17.685,18.5278,18.9325,20.4726,18.3874,19.3796
18.4926,18.4921,17.0814,17.6957,19.3428,18.8017,18.6628,18.827,19.4222,17.6654,18.3293,17.0443,18.5296,21.5994,20.4668
21.115,21.1158,21.3483,22.2411,21.0113,21.1612,20.6994,19.5053,19.3216,19.6211,20.2636,22.5197,16.8827,19.3309,19.2345
23.0981,24.042,21.4873,19.9684,22.4043,22.6849,21.7523,18.0246,21.7552,22.5162,18.9484,17.6084,22.2731,19.8061,21.5154
21.5691,21.3999,22.9804,22.1517,18.2088,21.3894,20.2479,17.9664,16.9156,19.6419,16.6808,18.727,18.9382,17.9601,17.2506
17.3787,19.4578,18.8854,20.1718,19.7478,20.7771,20.6326,20.8774,20.9731,18.7646,16.063,18.8403,19.4129,16.5645,21.0789
21.6773,21.6054,20.7617,18.0727,17.6493,17.7839,18.0458,20.2938,21.1302,20.5728,20.7301,21.5196,21.42,21.1799,20.9164
24.2139,22.1761,23.9448,23.6134,25.5016,25.0889,25.7114,24.1465,24.9057,24.5664,25.7255,25.8329,20.9198,24.9403,23.4269
24.5036,25.5935,24.4864,24.9844,25.7024,25.1618,22.6387,23.0316,24.4818,23.4336,23.5186,24.4392,24.7002,23.3946,24.6521
22.2348,21.7342,22.5983,20.6543,21.0233,21.7804,23.186,21.8622,23.0226,21.041,22.1652,21.6667,21.7299,22.628,18.4878
25.3877,25.1831,25.3261,24.7704,24.9664,25.1492,26.2017,25.2023,24.9756,25.5108,25.3054,25.4965,24.7341,24.8012,25.1963
22.5985,22.5141,22.3933,20.472,23.3859,23.6177,23.1305,21.3431,21.6006,22.0317,22.197,22.2477,22.3301,21.9168,21.5714
27.3423,27.119,27.189,26.8895,26.8419,27.1125,27.9317,27.0378,27.1493,27.4885,26.8397,26.8858,27.2557,27.5537,27.2241
17.627,18.9294,17.2818,16.7634,17.1167,16.5439,18.0175,18.6707,18.4439,18.8741,18.5722,18.79,19.241,19.8048,17.4239
26.5981,26.38,26.7232,25.8305,26.2354,26.1235,27.3648,25.5014,26.1967,26.4198,27.2166,25.7185,26.9928,26.4531,27.4597
27.3015,26.21,27.5981,27.5662,27.8806,28.0449,28.8425,28.0597,27.6602,28.1396,27.8471,27.3882,27.3482,27.5532,26.8268
21.9404,18.6746,18.1566,21.4285,22.0669,22.5168,21.8846,18.2073,22.5847,22.2978,21.4609,20.2129,21.6817,22.4266,17.8574
18.6445,21.7962,19.583,20.0096,22.4806,22.6237,22.1421,22.279,21.5379,21.8286,21.27,22.0226,22.9175,17.8259,21.6344
18.3496,19.653,21.6943,20.2699,18.8196,21.5373,18.5021,19.9067,20.9901,19.4475,20.1848,20.6467,18.9285,20.187,20.288
19.9186,20.7778,19.9135,16.954,18.6075,21.0908,22.4381,17.5419,19.4528,16.6251,19.0959,20.5012,20.6674,19.6995,19.7805
23.4283,24.0604,23.9989,23.5516,23.4285,23.8396,23.361,22.1097,22.4184,22.7039,22.4431,24.5748,23.0077,22.7673,22.8534
21.2175,21.4524,22.3028,23.4668,22.8138,23.0924,21.2106,21.2277,21.9087,21.7038,21.8789,21.4189,21.8297,21.6704,21.1503
25.6872,25.2394,25.3051,25.5821,25.5079,25.5507,26.5393,25.548,25.78,25.1309,25.1793,26.2115,24.133,25.7701,25.5283
23.9232,23.6888,23.3974,25.2742,24.9389,25.1728,26.5415,25.2305,25.9921,25.0271,25.1814,25.8478,25.7144,26.0522,25.1442
26.2714,26.1001,25.5103,27.1484,27.1746,26.9308,27.2789,26.6371,25.8694,26.4191,25.9143,26.8835,27.8774,25.0387,27.1712
26.4727,24.0975,24.3706,25.8442,27.0292,26.0891,16.4202,20.0626,20.9614,23.9274,21.2979,23.4308,20.373,22.0583,23.6344
21.3121,21.9048,22.0288,22.411,22.6157,23.8677,18.4792,21.3063,22.4305,21.5124,23.3393,21.9421,19.9784,21.4773,17.1514
24.5928,23.3727,24.3165,24.8397,25.4354,25.4215,25.723,24.711,24.9076,25.2539,24.7635,24.2082,24.7969,25.8627,24.9569
24.7305,25.2744,25.8429,25.9338,25.5045,25.197,27.0498,25.9702,26.1773,26.3568,25.4452,25.9494,25.6876,25.0125,26.5358
18.5718,17.9313,18.6913,21.2581,20.9797,19.7329,22.8825,26.1069,22.0313,18.6164,21.1769,22.4998,19.1994,17.6545,19.6538
18.2816,20.032,18.4534,21.3936,18.9525,22.4847,16.3081,18.6408,18.8628,16.0125,16.3512,16.5103,16.1261,18.2159,16.8377
23.8956,20.4468,22.2854,20.9683,18.3004,19.2781,16.2533,19.2189,17.7094,20.2033,17.2635,15.8756,18.5423,19.3435,18.8797
24.5684,24.3603,24.1124,25.0366,24.859,25.0483,24.7561,23.4336,24.6984,24.5058,24.5389,26.0298,24.4683,24.235,25.2376
18.7845,19.3862,19.0369,21.896,25.7755,22.6354,17.768,22.2672,22.2094,22.6481,22.0209,18.8313,22.9319,23.0199,19.2379
24.9617,23.7573,25.1388,24.7426,25.8317,25.059,23.9722,25.2393,24.5709,24.7743,25.1778,24.207,25.1925,23.718,24.9788
23.4581,24.6644,23.474,23.728,22.8896,23.1565,24.0813,22.1601,24.1842,24.305,23.3383,24.1092,23.0247,21.3109,22.6673
24.3018,25.0968,23.8633,24.2906,23.88,24.631,21.2961,23.9879,23.737,22.1553,23.2523,25.9475,24.4177,22.5798,25.7289
24.3878,24.1124,23.8222,24.9607,25.8611,25.26,27.8379,26.443,27.1972,26.4767,26.4586,25.5911,26.8642,26.8382,27.1023
24.8276,23.6899,21.5964,25.6122,25.339,25.546,25.9831,25.701,26.167,25.3308,26.0958,24.7355,25.1291,25.9211,25.6854
25.9041,26.2924,25.8996,25.411,25.7342,25.4089,26.8351,25.0512,25.4804,25.2702,25.4028,26.0947,25.7397,25.553,25.8815
24.5591,24.4231,25.3062,24.9713,25.6007,25.1948,25.7111,25.5058,25.2392,25.517,26.0037,24.9972,25.3493,25.1886,25.6432
24.2646,23.2059,25.5135,24.215,23.7465,24.0181,24.9693,22.933,21.8812,24.1255,23.3408,23.2263,22.5749,22.2754,22.6994
17.5518,19.3032,19.6319,18.4723,18.7782,20.3511,21.1718,18.6935,19.7476,17.8808,20.8123,17.8867,21.1502,17.8513,21.4049
17.4779,18.4767,17.6857,17.2553,18.0106,18.3441,15.6979,18.838,18.9735,16.2982,18.4723,16.1716,18.8763,19.1606,16.0861
23.3315,22.7874,23.7311,24.7283,23.4139,24.9529,27.7937,26.1807,25.9708,24.0177,25.8416,24.2363,27.0883,26.2072,26.8072
23.7197,22.2655,20.1833,21.2385,20.7799,19.6348,24.2142,24.2449,23.3536,23.7105,24.6656,23.618,24.3519,24.0653,24.3624
23.2736,22.5246,23.0894,22.7172,23.1316,23.3334,20.7941,23.0026,23.0307,22.8655,22.6641,19.6946,20.3407,22.43,22.946
25.4658,24.3067,24.0596,23.5261,24.0056,24.0806,23.6113,23.9805,24.6121,24.7665,23.8394,22.1206,22.5058,23.9732,25.433
24.3123,22.304,22.7683,23.3614,23.1979,23.3643,25.1471,23.5482,24.7014,24.6644,23.5794,20.862,24.2954,24.2089,24.7735
25.2866,26.1163,25.6625,25.6373,25.6034,26.0234,26.4039,26.1245,26.4388,25.5404,26.6179,26.311,25.8135,25.7149,26.6027
18.4251,18.234,17.9522,17.0368,16.8728,18.0948,18.7841,20.3729,18.2252,17.203,17.6278,17.109,17.4148,17.2727,18.4864
25.9965,25.3637,25.0925,24.9249,24.8217,24.6757,26.6482,24.4748,24.13,25.1294,24.6335,25.8515,25.4606,24.9448,26.3264
20.8592,24.8278,22.9273,19.4241,16.957,18.8399,18.2028,18.7521,18.455,18.4019,18.2507,18.3511,17.7951,18.9282,17.3663
30.2372,30.6887,30.3944,30.3018,29.393,30.0021,29.2254,29.6752,29.6827,30.2283,30.0483,30.0867,29.7593,29.1103,30.2719
23.2007,22.8402,23.0214,21.0831,21.4508,21.1102,18.8657,22.8933,24.0377,22.5709,23.1787,23.4623,20.8901,18.45,21.5368
22.3154,18.8292,21.8482,22.1588,21.3612,22.7231,20.2867,22.9149,22.4604,21.4288,21.7547,21.3735,22.6509,21.7104,19.6894
21.7857,19.8862,21.0072,21.6482,21.7544,21.3501,23.443,22.0629,22.0414,21.8697,23.0797,22.9164,21.2634,21.7544,22.3707
22.7761,18.2362,22.2856,20.9694,21.1718,22.0483,24.1553,23.1471,22.8942,23.0709,23.6309,22.6333,22.8673,23.5317,21.3815
22.7345,22.4504,18.3455,19.0236,20.6199,21.9793,17.9069,20.1686,21.9797,20.1535,23.1946,19.8987,24.1161,21.0692,19.5957
18.959,19.8652,19.9154,18.338,18.2804,18.7061,19.1462,16.4632,18.1677,17.9862,18.6817,17.4834,17.1717,17.8501,19.0815
