NP_FM_1_1_50%,NP_FM_1_2_50%,NP_FM_3_1_50%,NP_FM_3_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_CTRL1_50%,NP_CTRL2_50%
27538.71186,7747.216683,8460.085793,4506.479897,85443.43378,49122.70903,11031.41689,2886.332856,6691.924621,7159.532875,6850.885826,1739.422925,23451.19767,47932.06536,4670.315567,7053.677394,90027.28524,39264.30297
9992.62535,3162.607188,2129.699753,2497.534798,23575.62597,8558.842194,3577.565496,1621.384395,4150.780223,853.6731084,1045.557514,480.293738,1383.656329,2941.674108,2432.200948,6920.417353,48311.19996,10683.27169
24569.43055,10288.77968,25961.10582,16257.04703,95703.03259,25986.26761,20105.83018,8498.257706,10967.00025,5919.23593,5922.125504,17317.78352,9038.993456,7476.12271,12509.09164,12384.54607,64054.40604,353988.2182
18905.99152,3318.704499,32872.23279,1272.710434,28913.38295,19813.93542,1273.478419,11071.17615,1178.155856,1592.319515,2191.100331,1925.977479,538.274592,4715.718445,8113.412021,2909.363094,95477.98206,173385.2393
1385.327088,1036.554418,NA,843.4945032,709.3262951,1798.614177,12308.4161,70971.36372,NA,25.58333133,NA,NA,NA,464.0260805,211.63082,174.4923745,134.1779441,160.1687317
3326.884064,413.9559174,63.43395312,369.1647266,1948.113627,1598.658141,NA,NA,135.5219375,406.39328,309.3210449,677.6704582,584.5523376,538.8087521,831.5203171,1321.853701,72483.01399,70367.66428
133353.4981,39541.67801,21186.75728,17427.16451,430026.5612,167171.9009,57393.5719,34138.39363,26694.15728,69229.07106,13775.25125,1506.007782,6647.965356,72655.79143,10692.39065,1584.476692,134326.0846,300352.0915
72306.58096,7039.695416,6455.643802,9101.041395,39823.31255,30808.63937,60133.58006,8837.769234,31900.60393,22857.41152,2513.707293,4055.684513,8292.203365,59730.25373,6885.93023,617.023091,271079.0945,221663.3518
89772.8842,12453.11028,8056.577339,5316.969069,148851.1225,121271.5478,20914.69432,9451.068623,42450.5408,54076.82971,3561.173457,660.1221837,8748.801746,110820.0477,20664.4141,4597.334596,272537.3796,766064.8251
1298.02173,40922.00166,2493.372955,16817.50458,5921.188672,18307.95774,3918.677943,716.4889859,1602.433289,14849.25171,2656.014947,966.6193314,12170.31607,2289.024565,462.1874237,2792.102907,169.3948937,106.8528925
2.620963968,291.7867686,NA,NA,30142.46899,18835.96628,11235.35038,1800.927399,573.2428387,4453.963713,NA,NA,NA,17800.21613,NA,NA,6475.014506,6376.085642
299384.3826,261809.1253,112873.9805,282805.2416,1127479.446,846279.7758,1236854.376,1496125.679,199026.6118,223374.7558,798434.3082,19256.32678,115260.566,244213.4023,35102.57491,95998.45415,97872.68104,140842.7787
54096.82581,18280.98567,13238.61472,2483.582467,45599.10717,21977.04084,11482.5603,10273.42542,1710.633617,3478.77094,1236.553928,80.73253061,11331.42337,47719.81412,624.5020007,3138.993034,5991.083387,11941.10956
134964.1842,6840.127628,3592.803478,3475.248379,254370.0195,12546.97511,31458.46647,12344.13784,17759.93519,4441.257312,5023.670074,3875.862376,7043.684577,142937.9099,6239.179778,8203.806991,431514.6378,188558.3791
44516.86132,1907.037356,1046.328373,881.7634452,27984.56873,52141.51181,811.4988692,927.6754697,1817.461381,1363.573336,1469.207284,845.6573693,1899.235201,43003.72655,1214.833633,340.5346434,268224.9213,76708.80574
2439481.744,2853870.389,1070108.373,1018326.599,3716042.322,5178457.812,4555854.84,1090546.825,2471322.961,2932610.369,5070253.641,1891663.87,3606478.698,3169410.893,1159791.999,1454193.234,2739797.222,1383567.41
5510.703478,7398.036316,1268.512596,379.8704836,2438.605621,1011.267262,2716.963974,464.1658554,9428.637163,9928.854111,4564.934915,1445.576937,15064.32186,29222.65957,774.2889275,735.5911147,7379.715165,40715.04391
20701.6888,26536.40742,17038.36854,94057.8281,124237.2053,62018.73709,160292.7303,256807.5628,26476.83377,12256.52511,25950.52307,967.870801,6689.229607,38105.28608,1489.814089,3768.153868,15577.78779,16835.91449
192269.7246,17575.18217,14038.62749,24962.02952,419284.098,374704.3583,299430.246,290475.4346,106322.5313,133815.2547,94782.55395,5979.995273,18786.53934,240489.9426,11530.74798,4653.835281,202129.1736,54045.10646
512234.0718,97096.76173,69521.4487,61935.0257,1162371.971,1510199.301,291235.0695,158240.7004,67904.49672,342314.3363,50367.7929,26972.59031,46805.10055,633360.8192,29772.51419,10612.62446,472056.9121,412579.5745
NA,NA,NA,351.5875673,1769.64098,2568.493583,4.069007279,NA,NA,4.631830107,NA,NA,630.0516948,NA,433.461496,18.96369585,1368.500259,24876.20226
18277.66357,9503.096072,2321.221899,783.4425187,26728.95677,50021.95288,1989.785788,4545.326433,2821.715942,15103.53889,32229.51243,1667.613656,3340.747189,11707.23974,1695.840475,1016.331606,324763.5338,20220.34598
72604.77468,76115.97008,33834.04307,57472.64224,116173.6993,29277.09478,54688.36763,28290.7417,63836.20866,82863.47686,42546.94778,9236.134751,57722.85466,191775.1898,74915.39745,19928.45108,144411.9896,303870.6292
313.1549477,471.8095026,NA,207.5034849,NA,204.0219489,1500.112399,NA,NA,NA,NA,240.7630331,NA,370.8391571,NA,NA,116967.0779,9853.747477
7498.196851,1109.369859,NA,NA,36216.01724,25536.86899,2107.977618,868.705763,2215.892472,1771.812926,12.25536509,46.42167042,621.6605225,7134.436539,39.91659237,184.5036629,32246.22644,70667.58202
22509.72743,906.2946096,1049.063832,579.7834028,60117.74863,58034.21104,2886.015249,2967.119241,1801.804406,10555.7898,1332.883824,598.0427825,1169.198318,35339.80306,160.5345415,1785.172765,83540.35456,38559.11117
7139.511185,91744.53545,95223.88483,37444.80541,144090.5095,126697.6072,86143.69361,82618.29772,29803.27154,70394.56364,33775.2086,12910.71303,11884.0486,18274.37795,47368.08656,31008.3925,4346.260402,8582.645244
38444.45626,6176.899159,1426.208151,1410.914812,132243.4998,179290.5609,2770.248359,10703.02336,3347.389538,2573.672104,2186.050893,440.471144,2252.606556,19613.12713,1479.290022,1486.254042,80955.36226,7993.282473
8506.069587,28728.51347,63294.78656,27862.13052,34214.34766,17633.78884,29320.95287,6622.664263,70466.97144,8818.016654,20917.20511,3621.318422,23170.52491,1799.878784,4189.553241,3483.18458,1478.141633,2016.988984
2600200.599,1698468.726,343985.9576,507658.6779,2478700.566,1856794.45,414079.1808,231154.7465,324010.8044,1510768.546,318384.517,71081.00163,863307.0961,3509634.091,505199.2388,177662.865,2652077.425,5176804.219
2367563.427,634256.7379,361888.2593,402547.0974,3014390.306,5443240.166,920633.414,656931.7685,133142.5891,770090.7017,226922.2321,93220.90047,117265.9733,2058422.153,97825.90629,199809.0957,319859.5755,118273.3799
38847.04499,4654.906345,1153.790053,3068.552729,101658.2652,49492.01913,3810.396918,4134.011104,5901.079772,11835.91118,3179.685758,923.1955951,2336.23506,78350.69816,1391.938625,401.0594457,57584.90769,314992.4001
2047.074191,9524.818494,4014.106715,25433.73302,10409.18274,9905.493845,36217.75294,84727.72915,1095.335381,462.6965437,66276.83195,556.0928723,689.3385769,643.6209373,113.7835688,270.4338684,4499.105685,554.2664174
118203.5954,1931.398198,1191.621426,1470.034451,166677.8132,312328.2864,28894.39572,6750.209089,2063.514793,19317.59191,871.9684061,291.4935289,1436.166375,25953.56874,481.4358515,384.0146221,35796.95457,6094.553453
195.8274623,NA,NA,NA,3.492555456,11870.01692,NA,NA,297.6795273,189.486805,NA,16.88953217,NA,6621.009392,164.9676361,27931.48748,22564.66059,68848.73315
49366.10027,44529.42248,73073.64479,13117.30878,112016.3807,80969.80798,73080.26716,21877.95309,34441.33186,18799.36987,55095.51986,19491.45854,29248.94058,4656.056339,10862.71444,4051.766554,60956.73793,11950.9525
177363.821,17426.73974,13247.32458,18492.44191,266779.8946,59351.52012,77558.37701,31419.08177,35285.7727,38207.026,15086.34427,5387.997925,30495.97898,190211.8183,26755.05808,1856.158564,463303.6079,195687.9895
6257.074108,1088.14505,1346.574622,315.1526184,25023.82526,36247.07288,2225.371318,1029.094284,548.9861452,NA,620.5624619,28.42001434,1036.097546,2918.810341,NA,NA,9947.671564,11746.48733
1580627.015,300772.0551,81691.08628,66196.45826,2042739.504,2183049.141,462327.031,155845.8533,128143.3284,423193.7938,91881.90337,12193.47197,111337.1624,1115747.638,84965.21184,51957.31054,824607.8712,1501165.911
13945.82306,12139.89403,10466.19734,3915.455444,23607.70986,10763.09898,6319.906575,4994.045427,6764.180326,4349.661116,707.1708959,656.429619,5483.641266,14370.81194,11308.16949,5328.78509,2712.418401,11714.21604
8669.042458,NA,NA,NA,10912.90948,9492.43956,NA,878.2501661,NA,NA,NA,NA,NA,45429.43652,NA,NA,45830.02833,9153.404483
73910.67648,6838.215778,3733.60657,63414.92203,66227.94926,21128.03047,55602.1144,2819.525897,38567.53282,14928.08254,2525.120568,2345.032033,29005.38117,90581.6544,17221.3173,993.6278564,402655.437,348285.9035
361.1502991,NA,181.9436239,476.7923087,598.8829917,636.5454843,620.9340733,NA,275.4128778,107.4716813,NA,NA,602.7015441,312.3826752,NA,NA,32501.89591,122370.7039
158552.0085,287106.8054,147210.2062,65422.61207,812644.0507,295603.3497,222001.7481,805600.4946,118837.0527,213397.7339,97102.93825,85161.81266,123472.4371,89545.23321,114919.0597,202725.1287,140550.7747,87347.0118
25036.89806,4149.136421,46458.8562,41704.15568,33707.37666,39463.7829,53352.45565,31123.4698,1281.73396,9128.281204,5258.417858,4214.299296,2107.471329,9210.730749,23048.18192,4480.47577,108104.8374,33626.5903
15219.2685,36172.77395,22009.64234,37178.9828,138246.2075,49252.00161,70033.97266,335785.5325,9668.242795,6139.132744,79547.03404,18846.17142,6036.198714,7227.238284,19513.94421,13220.15963,4946.432341,5851.580058
143497.7562,11589.44986,9052.44715,12367.50396,233776.9446,70083.45778,32924.90944,19184.0465,15888.27103,51446.53714,8161.375018,21574.60424,20466.61181,153842.3007,21273.44384,12141.74313,95190.84661,340127.0317
7363.11901,4610.402022,NA,248.8779716,9659.206191,13708.95496,1265.575872,742.9796916,1173.831177,1490.444726,4512.388641,953.2453692,9643.312708,7218.978633,1215.240498,595.5025972,103517.5799,51800.87928
1419.071052,5842.387718,1749.354363,2517.823623,686.7417324,64279.66919,917.4201662,220.8731633,1807.843821,49572.56947,382436.492,429434.1808,5655.381526,878.3996046,1794.553942,418291.7029,237.5380119,440.8994026
31999.15301,517.6472685,1376.400105,1089.759481,92567.90133,63317.61202,2486.31851,143.5729258,939.0343929,5629.183928,118.1525294,85.84666703,2015.682797,23458.76151,676.6984002,97.92186329,101269.4443,61303.4868
15444.36607,2504.434549,NA,NA,18050.04449,4836.014526,684.6567881,172.3141022,222.6928558,1650.457666,1880.051358,182.0635985,311.3225606,36042.83005,882.5964246,156.7133387,55308.81564,174722.699
18639827.98,2033509.882,1701475.724,2527029.031,7969934.125,5220337.356,4016088.743,1020532.008,3465993.386,10659785.1,3662154.693,230024.1006,2489862.584,36872734.86,982706.9638,201240.4785,144260105.1,17775727.96
944.1371334,584.0174255,NA,5771.141235,2647.364705,635.3575745,3938.886124,428.5741882,2717.412831,456.9750716,192.2381278,446.3746033,2451.58266,320.9134883,1121.219307,53.44563681,101687.7862,32457.84666
681.8426124,NA,0.711720861,NA,1796.081975,NA,NA,NA,301.6979362,NA,0.386162826,75.72436196,NA,1093.291809,84.67689896,0.148891914,5433.95805,53662.55984
81728.65443,6161.7817,922.445916,4914.585629,154842.9367,119627.2943,12306.70981,6076.431964,10481.37211,24780.11979,1328.659517,428.7893605,21168.66029,86644.73014,1833.849658,267.1052479,174743.5181,121528.3896
150858.0717,29264.04758,850.4088825,1310.28017,109094.247,41794.91494,3399.39119,2214.105647,27984.75341,44884.51385,1074.877213,184.9950136,6705.69865,158089.5962,735.4674632,608.895957,587576.3939,465921.7744
72351.58075,1793.921224,1475.728252,1506.597426,68146.68808,151336.9975,7038.808444,394.1475141,4562.780273,5541.578085,1695.615648,903.103441,708.4271253,67687.89044,1302.250501,480.9758276,191802.9608,104027.9638
319734.2264,1732971.008,381660.5365,867982.3594,744801.9162,73685.83426,85571.69448,105566.8848,3372.315798,192349.5317,14271.76714,144382.9364,300968.0623,405688.5081,72482.32502,152403.3365,168714.9376,86036.58874
18060.06032,1682.547842,347.3884775,894.5915759,45019.47652,45362.64616,2857.90445,5655.728985,NA,6261.940988,129.4013891,NA,NA,51732.73767,8741.177214,750.5153794,176432.5793,11340.72519
22747.93831,2155.934296,7677.516228,5665.01619,142379.3331,91721.2149,39417.08589,39029.64865,14174.06085,5785.272228,7934.742644,3037.259399,370.4694872,5138.357221,12146.8484,22757.77091,29638.4745,5804.777997
27905.03071,878.4947052,451.942058,542.4318885,101585.1481,5749.830719,3065.855078,2489.436584,775.245079,480.2731018,NA,163.8952179,NA,26386.25696,754.4137421,220.4462814,225928.2529,22079.64589
1557.087296,3007.445527,NA,NA,1937.979235,4691.301852,5152.254413,1140.222781,17.49439397,6629.604543,4308.875714,3010.938645,667.8766479,6443.193375,950.737365,910.6324463,28300.70925,1896.060685
1473323.785,488989.9915,731612.3264,621507.823,804847.0302,606882.3139,62665.19685,85456.83998,507085.0297,1659144.102,172457.0216,235815.1535,795353.385,1333813.184,136499.3019,512265.5022,728032.6031,525802.9631
7764.355793,5636.531235,6187.456458,8912.267352,28379.02167,3764.228775,6984.853515,2341.936676,2327.574203,333.9194946,3411.983348,4038.088529,4512.794327,5929.780902,16613.85027,654.7960129,61605.2418,25773.7804
26678.77335,18763.31732,904.6901096,4365.929271,50500.61933,77052.52729,9771.240542,4615.941229,11366.74873,16612.56013,2472.19672,3019.286246,3673.572,37731.37264,10801.05314,1841.986001,58742.80959,42113.06554
84825.30903,969.326355,1102.114522,195.9844589,44892.18005,64204.01211,591.7056668,96.77289539,NA,14815.62919,5.368882042,160.191183,0.059147962,6240.080459,0.741140852,NA,102570.6622,347.5843659
2301762.123,329820.8637,136982.2971,145389.8234,4022399.927,4613953.845,612893.1814,133433.5656,73984.71678,756379.5772,55610.8474,5806.640855,65809.65424,793713.4183,41966.36923,14779.54281,572306.0636,81762.89268
7604.114742,1098.393764,NA,1286.881039,20429.38658,24116.42003,25180.71906,8828.215687,156.6264062,549.0964461,6185.654498,50.62055265,698.6537712,1840.006066,51.75402061,19.02108095,1501.973765,2396.187073
10229.35508,2096.990455,2281.45314,2283.941105,29647.24631,11092.96847,2843.72526,2133.865349,2347.357632,3463.998503,229.8433571,NA,258.5876083,1585.21475,1971.564484,1010.397975,8711.374184,30139.59645
10501.88387,1563.504958,161.9408664,NA,14332.41865,18043.80749,1130.504365,298.878748,467.0905561,1373.994958,136.7804308,175.8338868,844.0026786,47.08716249,28.45148382,48.52342141,18179.42466,2813.722152
263402.7374,99200.95797,46053.16342,38739.93286,167470.0195,193032.5246,118801.2352,47415.02786,145180.6572,400328.5695,33396.712,36495.88728,146565.8126,646437.9134,74800.02471,38773.47471,181621.9246,578880.1432
319.7139282,167.1200078,1418.02031,502.3903122,1662.655095,532.6909819,NA,NA,364.3033061,1416.780868,262.268985,459.6297873,NA,5450.270199,618.4528962,1532.588972,14367.86893,26418.23423
3944.014954,NA,NA,NA,24881.6417,13018.331,726.3978383,NA,NA,1357.744669,403.2925214,NA,NA,7677.095943,NA,NA,69584.37068,26944.29102
NA,461.3924713,15358.1131,7371.327953,656.665863,1954.240031,3728.783885,13949.15866,299.3662497,646.5827942,175.348732,7679.845964,420.4617593,NA,1175.161785,24949.79427,NA,NA
262851.7117,7889.870193,5355.482964,5148.048183,648797.8211,1056318.831,30585.92394,9518.184596,2037.085248,39442.95272,2482.915231,5872.365903,5096.404224,36390.61893,3465.567799,2453.139209,66417.65991,7038.433415
5241.598342,35245.90331,33674.93091,23199.68866,7764.954194,5173.491685,23066.19892,11961.50029,2536.840862,3221.277753,3424.847779,6672.728798,13388.78356,716.9581663,10106.67398,21811.37178,336.0628204,1428.921875
40294.63207,215039.6716,92551.50309,41725.40562,40827.48881,41861.74644,39722.37293,51209.93172,119119.0767,10794.63559,11104.84197,33999.5366,22961.59216,33710.37699,92766.82579,129772.666,8767.123578,4649.995565
10509.21659,1114.380528,1052.931659,288.9434662,7975.702755,3501.433133,1169.587304,466.1697102,549.1761356,4065.689171,286.3990689,345.2798569,1515.586342,15005.60085,701.0399578,495.4381921,23397.10095,3938.525585
5545.141513,NA,NA,344.4027557,9640.69873,2156.325368,NA,NA,NA,NA,NA,NA,NA,1139.030957,NA,NA,12673.32995,803.9471401
53402.5592,9134.062169,5329.860195,694.1541426,61676.61635,62130.95461,3383.933761,667.3007896,4993.495869,10565.48686,950.2810716,318.8328356,37192.84708,54127.1473,711.895708,954.5778196,63645.13615,132149.5552
10642.09179,NA,113.2475902,NA,25127.17003,274.2972667,NA,307.5370155,NA,1037.888611,NA,10.51473019,561.2328796,816.0980452,91.84635904,237.9574127,11587.18284,31475.64842
89541.40708,20523.59723,15628.07373,15833.72961,126677.4792,325500.8195,87948.39048,9605.05236,19858.21739,44648.92412,7123.489768,2533.007321,15557.71125,43277.99157,9647.479109,8478.366659,14530.91542,72011.51189
2275.815599,7935.013545,1863.562396,3764.335334,244.9408641,1494.947101,572.1666429,1199.465958,5629.591882,3342.184317,1550.128374,10780.23318,6390.17006,650.2567,45582.59884,4539.752342,793.6351162,3950.543158
1948603.895,164603.4723,20613.56545,37164.35327,2281628.289,1245656.754,79169.87581,50691.572,31188.77447,202301.1644,4231.766764,1548.554676,14091.27892,415082.541,33105.09692,233848.5307,592693.6727,283555.1085
5156.459747,1592.901239,NA,340.5303416,4205.706818,248.0446865,398.0870819,NA,2633.314113,NA,NA,NA,NA,892.8543838,240.977808,443.5029603,13663.98051,106734.8994
4625.335327,4996.407288,20792.32837,3115.727112,47974.7897,18923.93594,7827.18623,10165.26626,5066.416748,NA,5443.80372,1248.43396,1307.9776,11883.54196,59317.58184,12777.73201,165936.9933,85000.51931
825.1767321,1387.608276,NA,172.671949,1439.408646,2985.636978,24432.00363,15163.73684,387.9930212,1700.91777,26668.10049,3694.782468,1115.049483,212.7080536,7459.355562,7912.107466,1228.020492,1340.584673
1412.089069,NA,NA,NA,4001.344945,1444.652349,NA,NA,NA,774.0962651,NA,NA,NA,1674.642273,75.00960159,NA,10264.65587,21845.36153
9053.484694,6678.92727,7221.106731,4754.050881,107711.5237,17131.14177,6568.320007,4867.817963,9292.480988,8065.473135,707.2694397,3601.481735,9490.352597,4690.30802,1504.377874,1712.23349,41431.54,5231.73325
31075.3117,3783.318961,2327.168966,887.6631082,105900.4914,35671.92897,12292.90756,4611.296759,7685.934291,7521.435008,3992.451678,836.3084877,2134.452514,7797.36798,5880.531121,276.2434999,4588.908749,3519.497215
60578.12529,7286.03758,9991.84976,2632.623189,110117.1865,62641.68104,1699.110025,4387.88584,11855.55556,36379.01927,593.0298359,3252.015352,3617.987656,88647.64005,2986.014587,4478.991468,112133.5684,155288.54
2438.353676,440.5483729,NA,NA,1823.404178,5376.421948,NA,112.0490617,618.2992199,NA,NA,NA,NA,7514.205828,NA,NA,17420.5203,12792.93028
2475.623413,NA,NA,NA,8056.762307,3653.454615,NA,NA,NA,NA,NA,126.7435821,163.7245735,2302.256636,NA,NA,49398.79131,6711.729792
20800.80176,1198.598999,6198.999791,1141.421066,14816.67941,11162.56055,938.5053379,73829.70785,7889.417103,18542.76141,NA,NA,6896.448546,16263.43205,1232.59254,1602.476225,20589.2482,36630.29906
83983.35248,18623.95455,8350.897774,17615.47769,116520.2646,277755.1686,89401.78387,51373.77504,12306.86892,35267.95862,21996.94016,165.4367613,6719.545702,81261.01397,2974.212466,1179.749455,3540.09075,49449.75475
50357.90087,968.987211,1887.772204,32631.26215,72185.62528,37445.48799,25420.88206,49199.95671,81023.1598,17199.12226,5759.351882,515.4086254,1470.218611,23125.51028,6582.277956,298.7684937,45414.1169,124661.688
34716.95087,1854.387612,851.3589924,338.1060669,103552.3823,56943.39424,9168.346008,9790.376743,8481.288695,11685.57148,965.6217911,3298.616641,561.2758485,19319.05463,1628.021612,983.815552,73009.8417,989.3532353
125305.6206,52841.85817,21602.78396,20815.63595,329154.7474,164669.8021,68104.96482,38795.03396,30585.50498,54928.34115,30475.24876,1882.080034,70749.18513,92559.12539,10654.01022,1806.450671,132549.8222,55561.61791
651932.2028,656022.818,1339990.249,897298.0399,2120204.863,568755.968,658769.7134,1789500.725,401742.7048,311760.3916,274838.4171,168039.2811,379448.4112,273651.7913,1276350.834,669385.3255,1150700.171,3401813.897
278241.4924,47529.97104,18208.62769,22492.16858,284889.3046,480603.6606,179765.3169,83043.9157,29161.9091,96464.52969,34458.39632,408.3279173,4800.135144,191171.3848,12878.10916,7815.469494,8915.288242,34669.88345
5571.503852,3214.682319,5215.580269,1727.823212,10870.45611,3932.962034,3603.363098,4397.260681,396.8990784,4530.407349,1103.756038,1125.078125,377.5140807,10175.01195,1252.340866,3619.286501,25922.7169,5520.447007
10909.90446,6200.643413,13941.63258,5777.65853,4097.345704,10435.13092,5566.043259,8227.874222,10492.76157,9983.686277,1600.587222,3931.112133,19927.76908,5551.264864,2283.973792,13520.38387,2865.842798,1041.705019
