norm_FC_126_Control_1,norm_FC_127L_Control_1,norm_FC_127H_Control_1,norm_FC_128L_Control_1,norm_FC_128H_Control_1,norm_FC_129L_Control_1,norm_FC_129H_Control_1,norm_FC_130L_Control_1,norm_FC_130H_Control_1,norm_FC_131_Control_1,norm_FC_126_Control_2,norm_FC_127L_Control_2,norm_FC_127H_Control_2,norm_FC_128L_Control_2,norm_FC_128H_Control_2,norm_FC_129L_Control_2,norm_FC_129H_Control_2,norm_FC_130L_Control_2,norm_FC_130H_Control_2,norm_FC_131_Control_2,norm_FC_126_Napabucasin_1,norm_FC_127L_Napabucasin_1,norm_FC_127H_Napabucasin_1,norm_FC_128L_Napabucasin_1,norm_FC_128H_Napabucasin_1,norm_FC_129L_Napabucasin_1,norm_FC_129H_Napabucasin_1,norm_FC_130L_Napabucasin_1,norm_FC_130H_Napabucasin_1,norm_FC_131_Napabucasin_1,norm_FC_126_Napabucasin_2,norm_FC_127L_Napabucasin_2,norm_FC_127H_Napabucasin_2,norm_FC_128L_Napabucasin_2,norm_FC_128H_Napabucasin_2,norm_FC_129L_Napabucasin_2,norm_FC_129H_Napabucasin_2,norm_FC_130L_Napabucasin_2,norm_FC_130H_Napabucasin_2,norm_FC_131_Napabucasin_2
2.243666551,1.218179089,1.592727127,0.906900413,0.816846912,0.76755395,0.889207674,0.785243159,0.954502056,0.998665182,2.657324252,2.446136771,1.973743942,1.366059429,1.067130842,1.014900561,0.988375832,1.033190353,1.032532771,0.998665182,1.835147279,1.929534422,1.601681673,1.193303363,1.10312544,0.974076623,1.031272066,1.030102288,0.986880615,0.998665182,1.506476732,1.286177389,1.135657432,1.010815178,0.838699837,0.88325314,1.051628117,1.017668431,1.001022842,0.998665182
0.385053014,0.371340733,0.31395361,0.510073007,0.568999005,0.862488256,0.996446733,1.073417712,1.030464976,0.998665182,0.356110329,0.327253795,0.468303983,0.453919841,0.714091115,0.770848811,0.93570661,0.931492885,1.002024827,0.998665182,0.309226587,0.416154739,0.314252271,0.517463556,0.659415532,0.992300327,0.901381464,1.002297856,0.971354742,0.998665182,0.392767776,0.451304075,0.519522074,0.506283904,0.739665934,0.872395881,0.9000615,1.056756079,0.982069844,0.998665182
0.107502249,0.186757941,0.076947268,0.260969959,0.218781908,0.448511842,0.674431443,1.473919005,1.196890033,0.998665182,0.117195171,0.134300251,0.121306155,0.138771005,0.154162066,0.431416276,0.365881062,0.796238941,0.958564799,0.998665182,0.113705776,0.119278548,0.136989767,0.156568905,0.22625658,0.314873815,0.441841015,0.694112459,0.883112089,0.998665182,0.113207341,0.123873852,0.14958114,0.15576909,0.180668332,0.251786674,0.391616372,0.771711184,0.933884255,0.998665182
,,,,,,,,,,,,,,,,,,,,0.057973631,0.065743527,0.08049349,0.133827573,0.236504351,0.523182517,0.704334382,0.898457829,0.931103221,0.998665182,,,,,,,,,,
0.364775627,0.449462984,0.568534905,0.557561193,0.64223282,0.787156902,0.802121459,0.802673452,0.928782406,0.998665182,0.299940832,0.406547741,0.470285688,0.507995567,0.665293145,0.842116649,0.828448805,0.903013999,0.920493605,0.998665182,0.295995734,0.290522918,0.319235556,0.350732949,0.444262428,0.688061568,0.767440239,0.899330259,0.969928597,0.998665182,0.150403495,0.189500192,0.222040425,0.266512323,0.380126898,0.542897194,0.78227468,0.882248169,0.993221716,0.998665182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767483524,0.838722625,0.669269898,0.724107134,0.792826494,0.862067115,1.064687099,0.987747892,1.020149043,0.998665182
0.136923315,0.186777093,0.206981524,0.329824681,0.607354734,0.784588619,1.089203196,1.173157982,1.024239046,0.998665182,0.088217272,0.12004836,0.127915155,0.180821035,0.318090039,0.540213601,0.850462475,1.033591758,0.99911647,0.998665182,0.099248429,0.132405249,0.169471905,0.307164071,0.518806028,0.732965108,0.925401707,1.000805903,1.023093521,0.998665182,0.123215473,0.193184147,0.262513293,0.372045519,0.519196018,0.770980569,0.905620075,0.954342922,0.986699388,0.998665182
0.311124593,0.272420886,0.317491054,0.389792733,0.531228902,0.63966465,0.839902406,0.929996529,1.03471052,0.998665182,0.274438128,0.304969945,0.302049895,0.362920986,0.450033335,0.658544129,0.858329118,1.002271123,0.978366213,0.998665182,0.24325613,0.257958183,0.300560393,0.331440596,0.487343155,0.674451597,0.898907849,0.960972702,0.947099693,0.998665182,0.234123761,0.247373271,0.27341213,0.35320743,0.499175155,0.672644065,0.902837025,0.946086042,1.052834308,0.998665182
0.292967671,0.331707757,0.366070234,0.458310222,0.557417015,0.695755885,0.81410586,0.870515399,0.966877902,0.998665182,0.264150374,0.344247224,0.392256694,0.455063506,0.614901214,0.695637285,0.87224605,0.922289228,0.972218963,0.998665182,0.246901321,0.35773428,0.379989751,0.478087093,0.602911938,0.811005218,0.865150787,0.94851055,0.974109128,0.998665182,0.288606915,0.359023361,0.416341029,0.484947875,0.646100339,0.787654325,0.867722301,0.957739612,0.969966389,0.998665182
0.115201913,0.111686819,0.150205057,0.181581641,0.274185642,0.451133826,0.716068178,0.837348226,0.993217792,0.998665182,0.093852995,0.124827693,0.142764031,0.219669861,0.281315243,0.618837932,0.598913393,0.791440208,0.865815494,0.998665182,0.0730073,0.088393213,0.133872868,0.159334549,0.224794672,0.381727028,0.568886831,0.741802232,0.885824298,0.998665182,0.095467291,0.116304024,0.130561746,0.216613467,0.261693184,0.399102443,0.599025572,0.800476137,0.919831044,0.998665182
0.227611816,0.476454147,0.701071041,0.748576676,1.105892214,1.16268207,1.200509017,1.093011804,1.102111425,0.998665182,0.236546637,0.386997133,0.541007673,0.738664975,0.726126462,1.268913991,0.959191217,1.168165033,0.934140805,0.998665182,0.122685545,0.265208028,0.417172894,0.490918986,0.646710596,0.86121904,0.871077023,0.980490864,0.978060026,0.998665182,0.164177707,0.355435983,0.560284826,0.724191303,0.781237325,0.877182707,0.961563505,0.963252164,1.023854057,0.998665182
0.31662711,0.319101724,0.331460432,0.373287074,0.572379802,0.72255411,0.90899269,1.066851892,1.013591857,0.998665182,0.260615082,0.283898386,0.29662584,0.360577976,0.528300548,0.75268275,0.925904031,0.99853261,0.990831053,0.998665182,0.192174758,0.237876329,0.241573869,0.309979433,0.499078597,0.76407624,0.915163045,0.981498428,0.987929676,0.998665182,0.162435612,0.190006825,0.219045134,0.292061724,0.504969253,0.801091659,0.976363213,1.033782535,1.051655026,0.998665182
0.115101622,0.133207718,0.108325439,0.14653919,0.240560201,0.482630407,0.585368514,0.979384675,0.921464845,0.998665182,0.103567964,0.100211567,0.104553393,0.103538738,0.143980017,0.409037912,0.366942138,0.61950794,1.010428388,0.998665182,0.134011627,0.137250982,0.124176597,0.169995646,0.202430758,0.600354264,0.694565109,0.935038311,1.197342268,0.998665182,0.076775453,0.104243081,0.138395266,0.184571164,0.210722413,0.38791936,0.603853909,0.857613223,0.905239667,0.998665182
,,,,,,,,,,,,,,,,,,,,0.052662676,0.074512931,0.09097778,0.132657311,0.176606828,0.317613908,0.486194863,0.864344318,1.032414423,0.998665182,,,,,,,,,,
,,,,,,,,,,0.493215438,0.505301942,0.54924962,0.607271496,0.615930142,1.113371668,0.882934835,1.004663331,1.09242728,0.998665182,0.559137983,0.603584472,0.481202793,0.647009588,0.698736954,1.019222841,0.970974131,0.950498856,1.026786054,0.998665182,0.3913656,0.334188398,0.387809725,0.383617714,0.541874066,0.660497262,0.782253781,0.83735717,0.997423107,0.998665182
,,,,,,,,,,0.212303561,0.247468239,0.32584582,0.476663669,0.608417048,0.634697121,0.894461274,0.868941241,1.001564231,0.998665182,0.191359371,0.191119375,0.286143702,0.405015419,0.544499116,0.610100222,0.759452388,0.785706894,0.855373952,0.998665182,0.233120783,0.261105008,0.393874633,0.520831385,0.655857392,0.725755224,0.791573273,0.928989269,0.979912029,0.998665182
0.067354749,0.052471164,0.063375492,0.094666945,0.153123963,0.3982201,0.680038104,0.671570031,1.017587294,0.998665182,0.180030734,0.172555064,0.144913606,0.163173693,0.19167732,0.333499394,0.438277702,0.664935887,0.860202937,0.998665182,0.425262457,0.459166781,0.387728475,0.400166688,0.433971978,0.497527221,0.570357248,0.726083441,0.902896373,0.998665182,0.171142296,0.164749232,0.173520816,0.181644669,0.254687617,0.327797648,0.485342474,0.81388491,0.964874267,0.998665182
0.146318971,0.148802704,0.208970998,0.181263583,0.273914482,0.409569182,0.711873801,1.064594982,0.939387874,0.998665182,0.078619487,0.073892618,0.091684809,0.112830034,0.173389873,0.319204553,0.664325377,1.033425622,1.088572197,0.998665182,0.03240133,0.061357129,0.081139184,0.093013162,0.162340327,0.333758092,0.684925562,1.021429092,1.051144917,0.998665182,0.0523736,0.102658253,0.122250938,0.150744733,0.217553785,0.342252768,0.693667897,0.890472073,1.040456989,0.998665182
0.08178207,0.10120233,0.108307283,0.135178496,0.209501224,0.305182386,0.425702992,0.64554009,0.860445505,0.998665182,,,,,,,,,,,0.110454148,0.114148599,0.121113175,0.152486814,0.21874027,0.3792211,0.494635592,0.663564748,0.750256369,0.998665182,0.14963512,0.151528377,0.184490568,0.235090128,0.260694626,0.371342655,0.542378078,0.756078178,0.891081759,0.998665182
0.836785888,0.655582044,0.901461178,0.663598453,0.819048283,1.030169688,0.988221628,1.05101154,0.851142212,0.998665182,0.651463332,0.738170919,0.630345535,0.636234939,0.69617372,0.960037637,0.876077712,0.938611143,1.039788132,0.998665182,0.596700899,0.706037492,0.653865593,0.641779831,0.804321336,0.920787995,0.925545917,0.982039334,0.985019116,0.998665182,0.641863458,0.596669611,0.655925102,0.608928987,0.694738801,0.812032639,0.935042355,0.998090902,1.029665094,0.998665182
0.151703322,0.190628674,0.183729864,0.265861078,0.410455646,0.472633272,0.632493021,1.129517969,0.99129288,0.998665182,0.238637675,0.325736189,0.314146912,0.349183184,0.497857902,0.556702995,0.685852625,0.869913588,0.967162796,0.998665182,0.16176177,0.181973039,0.230517927,0.273493973,0.325463256,0.43752957,0.607812327,0.926047928,0.932200585,0.998665182,0.553160859,0.571804159,0.640405293,0.563876251,0.646074643,0.582478526,0.853391109,0.935655438,1.060457575,0.998665182
0.034723816,0.032717738,0.035373843,0.073103314,0.11522614,0.288242742,0.544958696,0.281558824,0.885765258,0.998665182,0.078806996,0.101328027,0.09571862,0.13194694,0.173560273,0.363029225,0.640918531,0.857463477,0.956358535,0.998665182,0.073728131,0.083654978,0.093103121,0.115957523,0.167450698,0.355733086,0.662369805,0.858907549,0.972192781,0.998665182,0.078022744,0.09821951,0.113760535,0.163633494,0.221601863,0.405435466,0.699330469,0.925900094,0.996721885,0.998665182
0.332339778,0.270968765,0.203088206,0.22915892,0.307854197,0.606958948,0.802866107,0.870862278,1.124876022,0.998665182,0.213924128,0.21104101,0.200475849,0.243492918,0.296149134,0.818913628,0.779289199,0.955186958,0.955502994,0.998665182,0.114474392,0.135974174,0.171031497,0.185999448,0.250166123,0.493423424,0.675520031,0.882149943,0.977854314,0.998665182,0.220532666,0.220846612,0.244619129,0.270898651,0.358264911,0.672934139,0.860643289,0.956356915,0.985214408,0.998665182
,,,,,,,,,,0.152019289,0.229432617,0.415010165,0.503734542,0.677398059,0.991993159,0.958923472,0.885961418,0.900670686,0.998665182,0.123465282,0.148297623,0.178540679,0.281892682,0.41614893,0.635847308,0.802979362,0.842283618,1.039276422,0.998665182,0.102033272,0.128458224,0.180161382,0.323798756,0.471463166,0.694109689,0.902897556,0.964533956,1.030551187,0.998665182
0.257066795,0.308888976,0.383469648,0.396475958,0.581139296,0.651838356,0.713474717,0.40298644,0.805902797,0.998665182,0.260522362,0.302472385,0.339626471,0.363701618,0.461758254,0.57358101,0.608427444,0.726389956,0.873435217,0.998665182,,,,,,,,,,,,,,,,,,,,
0.134858418,0.124847333,0.618030148,0.174540479,0.450098702,0.788901026,1.212727012,1.890019299,1.293190987,0.998665182,0.243672579,0.257739494,0.454403853,0.412416866,0.610035589,0.598313636,0.977231311,1.022289266,1.023377399,0.998665182,0.19764438,0.241884248,0.355133086,0.38246386,0.563469685,0.717511201,0.865251031,0.893552133,0.959041508,0.998665182,0.067279097,0.094706379,0.12014771,0.182090865,0.270321689,0.603287532,0.792433428,0.981743106,0.93714035,0.998665182
,,,,,,,,,,,,,,,,,,,,0.080677607,0.094951286,0.118204797,0.174928397,0.290399888,0.530792878,0.611912272,0.817020334,0.920380967,0.998665182,,,,,,,,,,
,,,,,,,,,,0.275664988,0.361735044,0.481301346,0.562981453,0.617810381,1.027606995,0.927112191,1.028076343,0.993904631,0.998665182,0.214341353,0.304416898,0.363140941,0.575649465,0.633802853,0.915199289,0.926713565,0.92929063,0.914528099,0.998665182,0.164439577,0.269273339,0.276104096,0.412265307,0.389565514,0.631769635,0.813692796,0.890922568,0.984395851,0.998665182
,,,,,,,,,,0.062451327,0.070932644,0.10695671,0.132161056,0.180659196,0.420509544,0.539451174,0.793055849,0.904651843,0.998665182,0.078771846,0.108093058,0.1344106,0.193011476,0.249508888,0.471603204,0.591659491,0.746640441,0.878478575,0.998665182,,,,,,,,,,
0.421598705,0.71270768,0.508430871,0.525935694,1.021866459,1.441855489,1.285829787,2.115845638,1.197157502,0.998665182,0.275673958,0.384002727,0.464878119,0.497716112,0.607660998,0.80185095,0.966036369,0.98066071,0.907529344,0.998665182,0.327764768,0.438175294,0.454677486,0.51621174,0.590990659,0.816776069,0.85480028,0.940769848,0.978706677,0.998665182,0.33565759,0.445813436,0.511426976,0.59918806,0.71591013,0.870674574,0.937540082,0.972284342,0.971775262,0.998665182
0.243117537,0.289721944,0.394571448,0.4832114,0.659009611,0.779971221,0.934921919,0.964809239,1.004459978,0.998665182,0.226171885,0.275331806,0.37279466,0.509189072,0.605770969,0.844772625,0.917219955,0.98628599,0.992784199,0.998665182,0.177313732,0.225545024,0.329327561,0.398302559,0.516257489,0.685560749,0.818644662,0.904484401,0.954629953,0.998665182,0.227362375,0.264580185,0.368795044,0.477595684,0.598278685,0.759290137,0.8845876,0.953061002,0.97334979,0.998665182
0.488305297,0.5667258,0.528788697,0.613417376,0.59849535,0.626691463,0.669298755,0.705730155,0.856775754,0.998665182,0.412919108,0.596225093,0.556908361,0.6427414,0.755619853,0.787179206,1.001175269,1.058126781,1.047168601,0.998665182,0.297389293,0.481191169,0.459393201,0.557484299,0.747094732,0.920739678,0.912487176,1.021851237,0.988466728,0.998665182,0.343607778,0.421876086,0.504127208,0.525181674,0.691195199,0.854110168,0.974911923,0.996357239,1.014856622,0.998665182
0.095337997,0.090233305,0.115551293,0.122036338,0.238451025,0.445328538,0.903871207,0.925793759,1.006382886,0.998665182,0.06106856,0.089818779,0.109733831,0.134432423,0.19900682,0.465668871,0.662306287,0.857216096,0.959986189,0.998665182,0.069433485,0.084090959,0.103069872,0.159543681,0.223453162,0.463622846,0.717127947,0.890430336,1.00767249,0.998665182,0.084589611,0.097049074,0.163289696,0.234588491,0.195633224,0.484276118,0.754342114,0.872638063,0.969981418,0.998665182
0.708724563,0.438860227,0.737887081,0.513208187,0.513343938,0.693461052,0.873346876,0.65873963,0.892481951,0.998665182,0.503804271,0.50334501,0.504687345,0.431647246,0.513915602,0.617890146,0.656279982,0.766718756,0.932730957,0.998665182,0.533796844,0.559032113,0.590847948,0.64894465,0.713472976,0.906914581,0.916450367,0.987766928,0.945107628,0.998665182,0.463943494,0.436798685,0.44900306,0.527695577,0.56867927,0.694649333,0.808728931,0.915496229,0.900242924,0.998665182
0.242692507,0.26441937,0.287898237,0.361799585,0.487793257,0.712699048,0.852606938,0.864025824,0.982812526,0.998665182,0.288634106,0.35161464,0.439294,0.460352294,0.630292004,0.761462491,0.903904866,0.957051318,0.994137859,0.998665182,0.284718469,0.385929031,0.401819259,0.524574582,0.682541335,0.969976989,0.923380411,1.002742363,0.960552602,0.998665182,0.284044618,0.309274023,0.405551466,0.433480667,0.609511297,0.777247401,0.916229905,0.986723783,0.997526386,0.998665182
0.279891496,0.211211682,0.207810351,0.269525528,0.377991385,0.447163458,0.688169181,0.654336474,0.934993569,0.998665182,0.228313033,0.237215035,0.248877434,0.268749196,0.308677254,0.51176607,0.711995802,0.884130021,0.932804135,0.998665182,0.168570828,0.173123434,0.199026672,0.249074999,0.342463574,0.537191821,0.765987135,0.872237703,0.925132093,0.998665182,0.206150714,0.214181725,0.2219361,0.288069248,0.378030868,0.494960183,0.736264599,0.790621888,0.958835489,0.998665182
,,,,,,,,,,,,,,,,,,,,0.355321168,0.489221139,0.472508453,0.451570414,0.513647168,0.70217191,0.899971032,0.90275053,0.989119782,0.998665182,0.29297763,0.306249171,0.367068392,0.452557509,0.48122359,0.524375757,0.758445047,0.914462353,1.036475322,0.998665182
0.490879884,0.474312281,0.488048642,0.479827712,0.728234742,0.860065694,0.989615964,0.970573563,1.028646206,0.998665182,0.311461358,0.288305384,0.333673221,0.402671491,0.508760404,0.714619014,0.816974221,0.886259067,0.929928796,0.998665182,0.448094441,0.535225128,0.56376118,0.561749063,0.644455051,0.800888651,0.897963479,0.953703162,1.001419324,0.998665182,0.276844432,0.305208764,0.324669387,0.41515029,0.560935417,0.745989187,0.850483857,0.951889838,0.97193427,0.998665182
0.349344482,0.382443697,0.382668031,0.432761246,0.565136168,1.210960315,1.614701736,1.829398865,1.439359685,0.998665182,0.431005119,0.518093759,0.631020715,0.669647258,0.872463768,1.558256075,1.379617921,1.332450084,1.148304004,0.998665182,0.230583755,0.313871993,0.296874884,0.367676931,0.47956922,0.837037653,0.975608213,1.093148904,0.996414525,0.998665182,0.32552932,0.390844819,0.462498453,0.463063579,0.674049139,0.891436807,1.161199854,1.254880218,1.080089029,0.998665182
0.254071171,0.202508853,0.241003904,0.313197336,0.512794921,0.718932689,0.880559839,0.97992206,1.0489557,0.998665182,0.293110834,0.266281862,0.31800836,0.407815293,0.520098764,0.777014753,0.881062104,0.971778354,0.977255497,0.998665182,0.189771254,0.138867957,0.219436988,0.321690179,0.512369526,0.778764822,0.900022246,1.030542233,1.05064384,0.998665182,0.213693176,0.201100181,0.233531816,0.332422054,0.494318936,0.697053006,0.878056631,1.006138925,0.994056396,0.998665182
0.047448187,0.068025092,0.082364916,0.129157846,0.180103558,0.386684889,0.664088703,0.636765796,0.91994231,0.998665182,0.063687794,0.086956881,0.116456289,0.137903475,0.244212384,0.483623883,0.690539979,0.893208673,0.876398667,0.998665182,,,,,,,,,,,0.041392615,0.083406874,0.118584759,0.152070674,0.264395185,0.55655879,0.79846366,0.962503102,0.899415152,0.998665182
0.011222112,0.005958368,0.024410445,0.039419809,0.055334583,0.124744354,0.326123775,0.576783772,0.94700413,0.998665182,0.047338927,0.058746172,0.091346605,0.110007625,0.147874145,0.266922561,0.501552432,0.79962136,0.947806389,0.998665182,0.05885206,0.059791716,0.126594944,0.098290433,0.134654552,0.236607354,0.484099964,0.757596776,0.940506238,0.998665182,0.094863811,0.115459559,0.13314148,0.151996898,0.179771162,0.27259107,0.530679464,0.767964033,1.000424822,0.998665182
0.086462057,0.088716205,0.095290662,0.118152936,0.216268344,0.402511783,0.718243276,0.859769821,1.045208217,0.998665182,0.149965823,0.193435999,0.226343808,0.265039085,0.3290237,0.448863372,0.692504702,0.884484107,1.019161289,0.998665182,0.117920065,0.153836167,0.186385523,0.232553117,0.320477147,0.607355955,0.697620696,0.907678965,0.959884324,0.998665182,0.118186781,0.154416314,0.174966438,0.230171523,0.337024857,0.489876031,0.67511453,0.885330508,0.943193728,0.998665182
0.182673218,0.380254264,0.343587833,0.426271752,0.570539358,1.026043953,0.934004684,0.948964681,0.9698231,0.998665182,0.173931996,0.258517987,0.322229771,0.385528263,0.510323849,0.915493458,0.874561315,0.990845523,0.967712783,0.998665182,0.1322622,0.243706362,0.322087124,0.423053563,0.57097499,0.812925656,0.883777153,0.963486042,0.984963559,0.998665182,0.164372637,0.263383868,0.304263404,0.41226614,0.507632121,0.715066779,0.85391388,0.910282565,0.976943377,0.998665182
0.035253726,0.032081892,0.043742046,0.053614186,0.104926816,0.259277192,0.501133084,0.314810587,0.944487376,0.998665182,0.028956013,0.032615051,0.060765474,0.051509337,0.109949969,0.273764868,0.400215195,0.697380137,0.823846706,0.998665182,0.031526152,0.057256703,0.063138334,0.071774354,0.122037189,0.290819828,0.505923076,0.765469191,0.938605206,0.998665182,0.081513819,0.090162573,0.133362406,0.155030784,0.218489712,0.380527385,0.638135578,0.875144141,1.028421491,0.998665182
,,,,,,,,,,0.091642169,0.091615142,0.080481985,0.164734535,0.295369598,0.782674834,0.86967061,1.01151751,0.99758921,0.998665182,0.116239838,0.1483461,0.166263102,0.221800969,0.339998333,0.540810058,0.800616544,0.944448104,0.977152616,0.998665182,0.186593126,0.205624916,0.229614749,0.292380077,0.404119093,0.561895671,0.896302651,0.988202027,1.047387664,0.998665182
1.016345768,0.736208891,0.821077826,0.70394962,0.712307673,0.755749369,0.809017883,0.343193872,0.991588574,0.998665182,0.550413202,0.611146324,0.663786827,0.617252293,0.779980225,0.637166705,0.939263249,0.915616349,1.026293381,0.998665182,0.487633852,0.630116444,0.625920535,0.783157701,0.802919857,1.039508332,1.101849906,1.142435539,1.021039114,0.998665182,0.558435045,0.582256712,0.64002393,0.700773741,0.851198515,0.952784009,0.983835434,1.01654168,0.976058062,0.998665182
0.423217854,0.391152778,0.446020111,0.497482633,0.641109579,0.754398655,0.879162665,0.927408007,1.050417768,0.998665182,0.398251651,0.494324432,0.468009194,0.561265242,0.618204153,0.884124276,0.893380918,0.976796655,0.983982944,0.998665182,0.328873387,0.353102126,0.404514929,0.445060549,0.534746423,0.679954736,0.792445989,0.868477357,0.956727214,0.998665182,0.380437284,0.374976524,0.45990354,0.526176354,0.614240364,0.762736924,0.893964493,0.963135669,0.99007302,0.998665182
0.393227172,0.450490993,0.552889277,0.637061812,0.683878078,0.851182754,1.073488256,0.367838279,1.119224404,0.998665182,0.388901954,0.58095134,0.615744341,0.772647912,0.818208103,0.906991441,0.964372256,1.082823603,1.041832037,0.998665182,0.206466672,0.401082016,0.536543678,0.717955882,0.91654598,1.319780539,1.170383106,1.246935499,1.151316622,0.998665182,0.331636675,0.461959891,0.585534285,0.720423843,0.807700864,0.983527975,1.056067401,1.035680904,1.031435753,0.998665182
0.374102595,0.413581106,0.407190321,0.501070402,0.610667593,0.725069794,0.798101464,0.700282523,1.014821778,0.998665182,0.379778525,0.41548546,0.442453218,0.479034697,0.585792001,0.697495782,0.829058833,0.958513786,0.97158605,0.998665182,1.747113327,1.065030224,0.669075354,0.772432881,0.99643171,1.189518309,1.030250265,1.040746969,0.951243305,0.998665182,0.342337161,0.362615686,0.444456687,0.47133477,0.648930412,0.815822297,0.918131414,0.990077638,1.004433276,0.998665182
,,,,,,,,,,,,,,,,,,,,0.379861587,0.420062824,0.411710609,0.581394752,0.699671065,0.834384505,0.91386145,0.875876444,0.847947436,0.998665182,,,,,,,,,,
0.51189319,0.50817803,0.450770868,0.458203183,0.673466661,0.908701771,1.037815323,1.378793367,1.09150469,0.998665182,0.579942821,0.52288691,0.477281886,0.510316113,0.534459454,0.815596594,1.1168577,1.15879242,1.009597838,0.998665182,0.451824169,0.389521832,0.412354898,0.386968868,0.527010564,0.656641869,1.011553163,1.052410409,0.984956533,0.998665182,0.610373787,0.483060009,0.42438897,0.460447847,0.649726247,0.729337273,1.124955673,1.011947997,1.018885269,0.998665182
0.601271158,0.384629491,0.438317151,0.42550168,0.45862917,0.509166656,0.744686552,0.820247534,1.023332844,0.998665182,0.546292178,0.469002925,0.438131948,0.436334397,0.433556815,0.565151804,0.751998463,0.911680816,1.018389811,0.998665182,0.474979338,0.442129203,0.423823054,0.426567017,0.482018634,0.581578871,0.803772282,0.902631917,0.971225085,0.998665182,0.466188335,0.366799543,0.378058579,0.396681558,0.442673437,0.521034959,0.836536776,0.841231815,1.017713693,0.998665182
0.42141508,0.332783504,0.322865831,0.368619985,0.412090877,0.632003085,0.831303359,0.936346821,0.990615297,0.998665182,0.294027934,0.34146307,0.338646559,0.364505278,0.454318583,0.641733252,0.886084129,0.995777461,0.997546396,0.998665182,0.305715417,0.335094915,0.330024336,0.408544378,0.518422646,0.81586139,0.930692459,0.969045848,0.964647994,0.998665182,0.289604467,0.307733454,0.347855023,0.389262792,0.48496241,0.705965692,0.918489448,0.989649267,1.004897502,0.998665182
