WT1,WT2,WT3,WT4,WT5,WT6,WT7,Ob1,Ob2,Ob3,Ob4,Ob5,Ob6,Ob7
11.19236469,11.37826347,11.43580627,11.75153828,11.17073727,10.84341145,11.84354591,11.64338684,11.84378338,12.01403809,11.87674141,12.2570343,12.19832134,10.83076763
10.54135323,12.08055973,12.03359413,9.836906433,11.83347034,8.811295509,12.3192358,8.856557846,9.745981216,12.08475399,11.23172188,8.175457001,10.64268684,8.575540543
11.21761608,11.19277477,9.038499832,12.48001957,10.12702847,8.803689957,10.92411518,11.60177612,12.55202579,12.03347015,12.04167843,12.00614071,11.99331188,11.46829224
16.05002785,15.73187351,15.68073082,15.68784714,15.92898464,16.23200607,16.12281799,15.98526573,16.65178871,15.84295368,15.84594059,16.23682976,16.15706062,16.29884911
11.94782734,12.57358551,12.73449707,12.62980556,12.84745312,12.18960476,9.937529564,12.58221245,12.67234039,13.36492443,13.16229343,12.85837364,12.87053776,13.12384892
17.84841156,17.89125061,17.76684952,17.62283134,17.40896225,17.40204048,17.45430946,14.50521374,14.41493416,14.5607214,14.80708599,14.33300495,15.25079536,15.17714882
17.26036453,17.00147438,17.09918022,17.14904976,17.60856247,17.26481247,17.7357235,17.71200943,17.8813076,17.72179794,17.36626816,18.04018402,18.23104286,17.85766792
18.45620918,18.52701569,18.46465874,18.80338669,18.81421089,18.67951012,18.71485138,18.18477058,17.88125992,18.4616909,18.42696571,18.01907539,18.46784401,18.06157875
8.986273766,11.2760582,8.582502365,8.983301163,16.94180679,7.89579916,8.944066048,7.802914143,9.663456917,9.819334984,11.21969891,9.57078743,17.03155708,10.15712166
12.0595293,13.43242359,14.02327061,15.32236862,9.142762184,11.01849365,15.00728416,13.12538052,13.47283173,11.99861336,14.84332752,11.98437786,12.34340191,11.20674133
20.16369247,19.41344833,19.20709038,19.77326584,20.56859779,19.89019203,19.45168686,19.17037392,17.87456894,20.59932518,20.36857224,19.33248329,20.56809807,18.04830551
15.14929199,15.28537941,15.84375477,15.66432762,15.85918045,15.67643547,15.78149414,15.32697296,15.60534477,15.34988785,15.33060551,15.67649841,15.63010883,15.39124107
16.73979187,16.82318687,16.89373589,17.0857563,17.16565514,17.13825035,17.28574753,16.71418953,16.48506927,17.11651039,17.19882011,17.19680977,17.31707382,16.78981781
23.45512772,23.13167,23.4123497,23.10967827,23.27731514,23.26067352,23.31118774,23.68028259,23.74454308,23.79003334,23.66145134,24.15985107,23.86851501,23.87123871
13.6814661,13.15508842,13.32371521,13.15093613,13.37168598,13.23659134,13.41043282,12.75348186,12.93993282,12.55012321,13.25494766,12.36946964,13.19423962,12.98074818
19.62861252,19.99083328,19.45776749,19.47009468,19.36242294,19.21540451,19.41104507,20.05774689,20.01208687,20.05623055,19.58296585,19.84238052,19.88933563,19.97928429
15.32824326,15.86110115,15.74426365,15.36394596,15.67888641,15.42918205,15.69506359,14.84875774,14.96449471,15.81753063,15.47437096,15.61107445,15.21169758,14.95094109
12.50890923,11.72426891,11.39635372,11.91204834,12.13678646,11.45842743,11.17986202,11.82060528,11.46125698,8.839304924,10.69076347,9.700423241,7.746357441,9.30569458
13.73670769,14.59240055,14.00920773,13.89214802,13.83091164,12.92652893,12.79298973,20.17724419,19.94088936,20.42399216,19.25126648,20.48025894,19.42237473,20.16379356
8.067811966,10.20197678,9.543696404,9.029003143,9.559563637,8.218776703,9.747346878,13.40732956,10.33701324,13.96541786,13.56395817,13.69264507,13.35252571,13.84390736
25.58387375,25.29808426,25.41916084,25.53282356,25.57983589,25.47851181,25.61639595,26.06411171,25.79865074,26.05822945,25.6456356,25.89579964,25.75104141,25.86290169
8.848221779,9.068868637,8.407475471,7.715186596,11.06764317,9.699962616,10.4737339,12.26064205,12.7220974,13.12407017,12.19651699,12.70941257,11.99713516,12.64585209
14.72785759,15.8807478,15.04635239,17.3965168,12.94017124,14.79780293,17.39271927,14.55119514,15.00494766,13.96256542,15.97852898,14.82941341,14.51754475,14.08127499
14.24107742,15.35606194,14.76692581,15.34260368,13.8495388,12.29680252,12.01679039,13.87250519,13.01350784,13.44068336,14.49402428,12.10099697,13.2945509,13.10471344
9.205781937,11.01250839,9.640161514,9.292250633,10.51786518,7.425961971,10.11414337,11.83487988,11.76303959,12.61893845,12.00651169,11.56608582,11.6663208,12.35348988
11.83462238,11.99211979,10.88280869,10.38166142,10.634902,11.80100632,11.71980667,14.90249157,15.03421116,15.54311943,14.95372868,15.40422344,14.82930279,15.35843277
14.73315716,12.54514599,12.50799274,10.94795799,12.96537113,13.19787502,13.37238598,13.44351196,14.42522049,14.0544796,13.84158897,13.97520065,14.30156994,13.99536705
14.51126862,14.90434551,14.25602341,14.8092804,14.89339733,15.26430893,14.14551926,14.32750225,14.31892204,14.23082542,14.15754223,14.25799179,13.6972332,14.7010107
15.32383728,15.90639877,13.86597061,14.20291233,15.67979527,15.54538441,13.66169453,13.91331005,14.61820984,13.65545559,13.68396854,13.70269966,13.38657284,13.75711346
18.86658287,18.78021049,19.01358414,19.11466599,18.97968864,18.89937973,19.16533089,18.91513252,18.97089386,18.90697861,18.71695328,18.99038506,19.22224617,19.01399612
19.49374962,19.45578957,19.6791153,19.5785656,19.70404243,19.64349365,19.70564461,19.351017,19.30153275,19.38431931,19.37426567,19.51399803,19.49874115,19.0461998
10.93649864,6.803322315,7.602895737,8.038217545,11.30483246,8.907518387,7.486958027,13.14429569,12.42564964,14.5627861,8.710020065,13.57973099,12.99110031,13.17657852
11.02165794,9.280902863,10.16279507,8.891516685,10.52346039,9.848871231,9.826500893,12.7929163,12.73445606,13.30384159,12.56902885,13.62876606,12.91834259,12.98501492
15.2177906,17.07842636,16.03663445,16.99625397,16.46047592,14.13932705,11.314888,16.70811272,16.99681282,16.75208664,16.97609901,8.724107742,16.50057602,13.60621834
16.67200851,16.8196888,16.66994095,16.66500473,17.02357864,16.81729889,17.07224846,16.92718887,17.07553101,16.93998146,17.33428383,17.79842186,17.42089844,17.41335297
17.50891685,16.95062256,17.51983643,17.78423691,18.07779694,17.96778679,17.92447853,17.75208282,17.80378342,17.80493546,17.72164345,17.90963364,17.72240639,17.77804947
11.57448387,11.17008686,11.10487366,11.43647766,11.09108829,11.30380917,11.44820976,13.59089947,13.29968262,13.91053391,13.33243179,13.93393803,13.48936749,13.79954529
17.6219902,17.917799,17.86090279,17.89250374,18.31954384,18.85191154,17.290308,18.92151833,17.65808678,17.15032959,19.0016613,17.67775345,17.58901978,17.44881439
19.08040047,18.93150139,19.2501049,19.12301445,19.07032013,18.87183571,19.15485191,17.96095467,17.69475555,18.12453461,18.12687874,18.1540947,18.40298462,17.8487587
9.23786068,12.15929413,10.33852673,10.59958649,10.51206493,9.188327789,9.613753319,9.759721756,10.06629562,8.779445648,10.31839848,9.288095474,9.329882622,10.19040966
16.26109505,16.1305275,16.23428917,16.48133087,16.43262863,16.57513237,16.61162186,16.15292168,16.38945007,16.39026833,16.19898796,16.69964218,16.56604958,16.75061607
9.548971176,9.113714218,9.267128944,9.743889809,9.406128883,9.85158062,9.231684685,11.64043427,10.07230759,10.23248005,9.521051407,10.38827705,9.270767212,9.930764198
12.73885155,13.58116531,13.72779942,13.54681778,12.84270096,11.59442902,12.1890049,12.94684982,11.75172043,12.11591434,12.38891888,12.04096699,11.61590385,12.98064041
8.925123215,8.691878319,8.917700768,9.843847275,9.623517036,10.40328693,8.892278671,11.71876907,11.43902874,11.99019146,11.6667223,11.67144489,11.43917942,12.30279922
10.92515659,11.9994936,12.30066013,11.76956654,12.21479988,11.5882597,11.54337978,11.2295351,11.67632484,12.00527477,12.0537138,11.69051075,12.29209137,11.55935383
12.69350243,13.47626495,13.50305939,13.4877224,12.30429268,12.89073753,12.49559975,14.91576862,14.51795769,15.3140831,14.98786545,15.19567204,14.86293888,14.31930733
10.30616093,10.21355915,10.22618103,10.40556812,9.570940971,9.004402161,9.125641823,12.17738152,13.8681736,13.21490955,12.62408066,13.0373106,13.05769444,13.17567539
13.15713692,12.77570343,12.74908257,12.93846416,12.48559856,12.14557648,12.22504234,14.69234562,15.23985195,14.82577133,14.30956936,15.05955315,14.24106693,15.4744482
14.04540539,13.80144978,13.28259754,13.9735136,13.71227932,13.55868149,13.47531319,15.59602737,15.69025707,16.00387764,15.36034012,16.06232262,15.58946896,15.89342976
12.24280167,11.96405315,12.16109943,11.94332886,11.84879875,11.79230118,12.16313457,13.04543686,11.62772942,12.6414547,12.73084545,12.86564159,12.85728931,12.50489902
14.21346092,13.74325943,14.09634113,14.16030598,14.50745106,14.63956833,14.99154854,14.42825508,14.92341805,14.43376064,14.60374737,15.40778923,15.35667133,14.48742104
10.76815891,9.935940742,10.28533649,8.315680504,9.485899925,9.513898849,9.761432648,14.2619524,14.72658253,14.54470158,14.51746559,14.70925522,14.7559948,14.58648014
12.64726257,12.41781616,11.85761547,12.16050911,11.98961449,12.05913448,11.65359211,12.7149477,12.65136433,12.53360081,12.57696819,12.57694721,12.48210716,12.59619236
14.55117035,16.19572639,16.49318504,16.44000816,15.15370274,14.60138512,9.280446053,14.461689,14.47695065,9.13286972,15.76536179,13.21469021,13.86451149,14.76401615
18.44746399,18.6471386,18.54144859,18.28663254,18.41313171,18.3397541,18.64416313,17.34618568,17.01136017,17.11650848,17.06975174,17.34168243,17.22211266,17.64526367
13.64927578,13.04742527,13.08916855,13.17903709,13.27440166,13.11583042,13.50836754,13.10699368,12.87935543,12.99104595,12.93767357,12.98191738,13.0499239,14.29391193
11.60218048,10.81751347,11.23260498,10.87876797,10.99924564,9.650463104,10.87509251,11.72370338,9.05166626,11.72881222,11.48484802,11.7575531,11.8044939,11.88344383
12.50551224,12.67402554,12.64688683,12.74413013,12.729146,13.16023636,13.13364601,14.9818306,14.91630459,15.0655899,14.41282749,15.10683537,14.91207504,15.02673149
12.42085552,12.07611942,12.65310574,12.91781902,12.88046741,11.53128529,12.38247395,14.04109383,14.30992889,14.83349037,14.49074459,14.81651497,14.45619297,14.55583191
