LL.4,LL.8,LL.12,LL.16,LL.20,LL.24,LL.28,LL.32,LL.36,LL.40,LL.44,LL.48
-1.02985009,0.82886481,0.88737971,-0.20129263,-1.08404714,-1.15963186,-0.73272838,0.90996493,0.79253158,-0.09283295,-1.77801178,-1.17772872
0.32388163,-0.00637122,-0.29309179,-0.08137525,0.00098117,0.02768655,0.16100994,-0.08543119,-0.31394993,-0.17117301,-0.0315663,0.12445402
0.2655697,-0.43900848,-0.31578779,-0.02068645,0.12053927,0.27115155,0.11337886,-0.42346594,-0.3423962,-0.04027144,0.18507181,0.180097
0.01275505,-0.38816771,-0.10901576,0.20732402,0.34514419,0.01864422,0.07628647,-0.49379759,-0.276635,-0.01146244,0.15197504,0.235443
0.03447893,-0.29257164,-0.29667733,-0.04067305,0.24485186,0.14116214,0.03130045,-0.24233761,-0.2745909,-0.03149356,0.07194341,0.31788021
-0.00928667,0.33002213,-0.00086696,-0.23196905,-0.27534122,-0.3192735,-0.07957913,0.31082758,0.14417617,-0.13170732,-0.14576032,-0.041144
0.19692131,-0.22773079,-0.29198665,0.12401084,0.24671081,0.09383057,-0.07369261,-0.34176435,-0.22283425,0.12146978,0.34839391,-0.03245647
0.28628232,-0.06890889,-0.47592086,-0.22605148,0.17080974,0.25969155,0.23407576,-0.12321558,-0.2679031,-0.31994146,-0.02202314,0.19664715
-0.1920042,0.19155835,0.41192636,-0.1930941,-0.30169805,-0.29673572,-0.22249628,0.08852682,0.43964436,0.05887868,-0.38672914,-0.15082966
-0.04183462,-0.25154062,-0.0442669,0.14448438,0.14098497,0.12857365,-0.06850361,-0.327437,-0.06549435,0.0056896,0.06835425,0.23328613
0.35599562,0.22344477,-0.16754971,0.0106219,-0.22379354,-0.18116585,0.13133107,0.20962285,-0.2439694,-0.00956378,-0.26015853,-0.1128023
0.44260508,-0.15760394,-0.15663552,-0.02088824,-0.05368279,-0.04269887,0.12184505,-0.17098182,-0.15023944,-0.02380651,-0.00783538,0.05733446
-2.18134141,1.19297038,1.25815253,-0.65956661,-3.37528278,-3.52241591,-1.83490575,1.31809082,1.08076882,-0.070142,-2.96975619,-3.03252898
-1.65375901,1.04909415,1.07131215,-0.46160676,-1.69852324,-1.80781397,-1.07934445,1.09798591,0.95799846,-0.06613473,-1.78687347,-1.82417655
-0.46254721,0.28838804,0.38511725,-0.11086577,-0.21021338,-0.42198212,-0.70862627,0.28359271,0.48869748,0.16589496,0.05524822,-0.52753563
0.20730945,0.041372,-0.24202659,0.00760192,0.1437797,0.07557345,0.16741148,-0.06046641,-0.33097405,-0.11085424,0.0914897,-0.00598592
0.18619698,0.01541345,-0.24187025,-0.01661557,0.14555653,0.04449267,0.13855898,0.02723038,-0.29289789,-0.15179652,-0.03188782,0.02970429
0.55955244,0.40694279,-0.37538575,-0.23857592,-0.34759469,-0.28062697,0.21198428,0.41936974,-0.62964651,-0.3020624,-0.53686531,-0.1837597
-0.05147148,-0.38758029,0.02253938,0.14317644,0.03763819,-0.02379846,-0.19951861,-0.31350317,0.15018733,0.12222481,0.07894774,0.1904573
-0.00727381,-0.39737911,0.22690339,-0.08229765,0.06651479,-0.0824774,-0.17160263,-0.38622383,0.29299407,0.09033756,0.15009161,0.04278345
0.10752929,-0.22563365,-0.62698876,0.02433248,0.13801418,0.09751501,-0.15896112,-0.19629327,-0.51609627,0.19856095,0.31252983,0.34124317
0.25726827,-0.19327309,-0.21523424,-0.05453632,0.12912422,0.15216893,0.03216494,-0.13065208,-0.07350779,-0.13932997,0.05342268,0.03892768
-0.04274051,-0.23209249,-0.06665471,0.03795601,0.0592417,0.11816873,-0.0289599,-0.16534975,-0.02226805,-0.00530514,-0.04455407,0.22151209
-0.36604576,0.02426975,-0.04797827,0.24634801,-0.04976314,-0.2566167,-0.31072693,0.05440423,0.20994906,0.32104903,0.07732514,-0.06056378
0.00704058,0.21263827,0.12939081,-0.19492796,-0.25773693,-0.15373504,0.15209677,0.36124923,-0.00528577,-0.28177445,-0.25884048,-0.06858713
0.13933991,-0.09161216,-0.25248885,-0.08836523,0.13695188,0.20018923,0.04358164,-0.19990403,-0.26233576,-0.0327135,-0.07891598,0.32186095
-0.2799146,0.07429539,0.40966258,-0.10001295,-0.52648086,-0.30337156,-0.23144121,0.23636081,0.59629749,-0.00620405,-0.3138899,-0.16125346
-1.302771,1.01685494,0.79429655,-0.28727708,-1.576039,-1.65205141,-0.48272094,1.11304569,0.57591977,0.00303693,-1.90270745,-1.63622785
-1.27668292,0.87325454,0.67632944,-0.19462919,-1.27903444,-1.32931944,-0.45397697,0.99572828,0.69411584,0.12787972,-1.42965296,-1.27117529
-1.42444125,1.00872868,0.74586415,-0.1197057,-1.48304094,-1.49732205,-0.4803074,1.07883282,0.51620008,0.07143437,-1.73952887,-1.50221917
-0.95743605,0.81253396,0.67996615,-0.23888916,-1.10815051,-1.04024042,-0.53079127,0.89662108,0.57877489,0.1146361,-0.83152703,-0.86028365
-1.22619035,0.94839974,0.74900953,-0.26971711,-1.26237952,-1.53435345,-0.61968518,1.07789733,0.67341984,0.11114981,-1.38200425,-1.365608
-0.18645442,-0.09757176,0.11800214,-0.02044962,0.06338747,0.08915008,-0.23642429,-0.17121297,0.14356272,0.02049658,0.09915315,0.17659378
-0.3102751,-0.10585334,0.07139712,0.01513832,0.21817088,-0.01995723,-0.3255835,-0.06094575,0.2626267,-0.00106718,0.14775096,0.05683743
0.02796673,-0.84375959,-0.60654815,-0.19911655,0.47755905,0.47177159,-0.05738346,-0.7904799,-0.15459206,-0.0821833,0.25953235,0.65283179
-0.05519296,-0.55215818,-0.16355861,0.00989332,0.14460274,0.19075326,0.01673993,-0.33800506,-0.09470815,0.0791201,-0.03514765,0.31161395
0.04694392,0.15771995,-0.0612882,-0.00609877,-0.00040889,0.05949398,0.03441279,0.15045796,-0.19307712,-0.17916654,-0.05287859,0.01357114
-0.03613317,0.18594688,0.22928193,-0.03066742,-0.1374555,-0.14280926,-0.16010981,0.05977154,0.1786337,-0.00403251,-0.14228664,-0.18533424
0.04570139,-0.42483738,-0.18071499,0.15045544,0.22218268,0.1299577,-0.00036895,-0.32086735,-0.26802416,0.12639682,0.22643165,0.18742387
-0.38820039,0.08861667,0.63950762,-0.24282817,-0.66170811,-0.62131147,-0.43362576,0.18012359,0.85780271,0.18301424,-0.48122355,-0.39142139
-0.59309408,0.96725862,0.43022454,0.05946652,-1.35510727,-1.53942871,-0.47164112,1.01365729,0.34573971,0.15098117,-0.90865519,-1.39583966
-0.13487271,-0.53971081,-0.39481615,0.09153579,0.50317276,0.30055946,0.07289569,-0.47473941,-0.43624349,-0.05139517,0.35307264,0.36714688
0.11588428,-0.08406295,-0.05150826,-0.060866,-0.01998328,0.02952722,0.10103003,-0.16408553,-0.00622476,-0.02190494,-0.02780769,0.05371328
-0.14420157,-0.03216164,0.52596787,0.0250225,-0.12348629,-0.37379688,-0.54032654,0.06282712,0.4590903,0.13967188,-0.28902025,-0.23994236
-0.33767422,-0.01722502,0.03518839,-0.14688066,-0.06924721,-0.02477037,-0.10892622,0.18014291,0.1880426,-0.12333681,0.2868837,0.18171784
-0.1048781,-0.10575781,0.01002975,0.11306343,0.14043477,0.08057096,-0.05291397,-0.13521665,-0.09177742,0.09509543,0.01863499,0.06476426
-0.07872115,-0.21240388,0.02469509,0.01833884,0.08891486,0.04156824,-0.05660587,-0.23126701,-0.02648577,0.09065695,0.12774819,0.18420769
0.07957889,0.17667298,-0.1159969,-0.026635,-0.09222075,-0.0288052,0.00510281,0.07636913,-0.04839066,-0.03986357,-0.05986885,0.02269992
0.08496995,0.66190368,-0.12772558,0.02204302,-0.34577495,-0.41748568,0.10798022,0.55417623,-0.33761845,-0.09862044,-0.55605081,-0.52820776
0.01563522,-0.18400221,0.0822264,0.02330706,0.05961633,0.13031465,-0.07698767,-0.32731535,0.10625617,0.00014323,-0.16120987,0.09479548
-0.29086444,0.35605543,-0.01939755,-0.03975462,-0.3406557,-0.26495798,-0.12179727,0.40041848,0.18504587,0.11044442,-0.38453969,-0.14041306
-0.05335972,-0.46649447,0.02011065,0.12957857,0.22126349,0.15001097,-0.11856055,-0.53767766,-0.00138611,0.13604977,0.1831224,0.27145769
-0.1065627,-0.25257746,0.35612736,-0.0159646,-0.00504044,-0.03175294,-0.23044973,-0.120108,0.35967746,0.04214903,-0.20832193,0.04420123
-0.33444736,-0.20328143,0.31658276,0.10982362,-0.09831508,0.0687157,-0.37524378,-0.30348025,0.47586031,0.06784829,-0.11746865,0.09134337
0.00830496,-0.25762471,-0.06978435,0.04485666,0.13672641,0.10483934,-0.04403271,-0.27839653,0.00346083,0.06798161,0.08803727,0.12775961
0.22735186,-0.29852163,-0.17366703,0.06368633,0.13057799,0.16001512,0.09260921,-0.45454037,-0.16933343,-0.07748891,-0.07201688,0.26574785
-0.6117655,0.3120747,0.45409738,-0.18165771,-0.33122034,-0.35015016,-0.35511652,0.43981273,0.50973356,0.09633494,-0.70526819,-0.1735292
-0.47924936,0.40866544,0.37315973,-0.02865496,-0.39606858,-0.33852962,-0.17460768,0.50773371,0.34414501,-0.0001579,-0.43330365,-0.38322528
-0.12194793,0.16594453,0.26207416,-0.12165787,-0.19483165,-0.18191427,-0.20669449,0.23143087,0.26855297,0.001686,-0.36005978,-0.33659166
0.07338543,-0.2719337,-0.35775998,0.02887947,0.22350624,0.23973955,0.01793635,-0.28573841,-0.23803548,0.01132735,0.18138146,0.23697352
-1.18985579,0.13149337,0.69251237,-0.25427853,-0.67521626,-0.46529317,-0.37206978,0.65142089,0.7040639,0.15109946,-0.74290238,-0.31119746
-0.12599803,-0.18941568,0.05602382,0.06710538,0.07498188,0.12458353,-0.01631583,-0.16149835,-0.03018416,0.03917307,0.04355298,0.13975097
-0.12361919,0.705212,0.1616592,-0.35214275,-0.46148385,-0.51597845,0.06977018,0.60486078,0.04404671,-0.19760355,-0.47838888,-0.39023154
0.00621198,0.4417877,-0.01006376,0.13828281,-0.46674207,-0.58532069,0.10286369,0.37763098,-0.01501448,0.18483374,-0.4535217,-0.42374326
0.23110335,-0.114048,-0.3906219,-0.01578945,0.02606291,-0.0289467,0.18920648,-0.07030523,-0.3515561,0.03314062,0.19299184,0.03316046
-0.36364042,-0.02713663,0.32864778,-0.20293081,-0.14533376,-0.10868324,-0.25734263,0.26642765,0.4925471,-0.07374385,-0.28261674,0.04269701
-0.53708866,0.05427162,0.54200878,-0.25708022,-0.44696349,-0.42755745,-0.30412945,0.38698382,0.61062583,-0.02613785,0.03243924,-0.15381326
-0.25749929,-0.00218091,0.282753,-0.21491991,-0.34044272,-0.31575838,-0.1812095,0.3138877,0.45320375,0.14207414,-0.27228112,-0.0115422
0.2126321,-0.12558058,-0.27564183,0.00884732,0.14274838,0.05947648,0.11273005,-0.21820365,-0.19922429,-0.09696452,0.27345718,-0.09697805
0.054854,-0.35108406,-0.19119901,0.12023654,0.17177183,0.15070506,0.05046513,-0.29698094,-0.15445829,-0.17558917,0.15112698,0.26454682
-0.0986505,-0.07768208,-0.12655201,-0.11886543,0.11705671,0.22002838,0.0345776,-0.11802478,-0.27457593,-0.14627203,0.02028326,0.36451509
-0.13665333,0.08118903,0.02972976,0.11198366,-0.16143349,-0.13351603,-0.22545877,0.16105256,0.09691524,0.10267145,-0.02361827,-0.05984779
-0.0791366,-0.81347205,-0.43289766,-0.17048348,0.4322669,0.63564559,0.08748177,-0.56429763,-0.62391029,-0.32588044,-0.01408618,0.69254094
-0.01880444,-0.18012268,0.02616661,0.03016113,0.07471184,0.13257974,-0.08007554,-0.43901643,-0.21314323,0.17703256,0.04115612,0.3571258
0.33823575,-0.45675846,-0.12577425,0.10694619,0.20002759,0.09962064,-0.04948224,-0.5425242,-0.31231293,0.02838613,0.13907302,0.24130345
0.12061455,-0.13157733,-0.30099587,0.08918091,0.17006746,0.21259635,0.08187504,-0.25980638,-0.30923397,-0.17338002,-0.03387095,0.17465794
0.02969242,0.10598397,-0.13707559,-0.18406769,0.08402247,-0.0385605,0.01984377,0.11804966,-0.1258713,-0.06004792,0.04939902,-0.02995251
-0.01865785,0.05359467,0.09335777,-0.26175809,-0.15112512,-0.03314449,0.00439046,0.06657147,0.15150442,-0.22473967,-0.10236403,0.11862828
0.15205763,0.18186269,-0.07922538,-0.03067961,0.12985766,0.07799746,0.26884833,0.18120778,-0.42431989,-0.42440635,-0.18355004,-0.34073739
0.39232391,0.20663333,-0.33710894,-0.17689199,0.20818858,0.1222338,0.32596847,0.04043961,-0.59736486,-0.63225237,-0.21321759,-0.06663734
0.2525149,-0.3469839,-0.56101371,-0.2341896,0.47101018,0.32969682,-0.00695198,-0.33257819,-0.59895789,-0.28910497,-0.02371702,0.55313242
0.1168972,-0.19216865,-0.07863317,-0.00593243,0.23244154,0.16261758,-0.1630752,-0.29679084,-0.06383421,-0.00641169,0.22190494,0.03249022
-0.03040358,0.45902698,-0.1476595,-0.07923064,-0.49129464,-0.46378138,-0.00574282,0.46277136,0.16413978,-0.13686156,-0.59431551,-0.10024304
-0.97602301,0.67412526,1.02984,-0.29745339,-1.54305432,-1.1959315,-0.63256613,0.69981834,0.98466872,-0.06216716,-1.74550819,-0.93391527
-1.4189594,0.89415079,1.04156145,-0.48081241,-1.49539951,-1.4951929,-0.87971863,0.91787191,1.06075309,-0.12114932,-1.67212284,-1.4462954
-0.01035392,0.03683803,-0.14294699,-0.10294873,-0.0669512,-0.01390976,0.13524468,0.10277345,-0.11659435,-0.06768045,-0.02194558,0.10933423
0.09057175,0.09265829,0.32250563,-0.15054211,-0.13258015,-0.20780221,-0.11822375,0.1820864,0.22407155,-0.15080628,-0.29176449,-0.08988834
-0.10636173,0.33354901,0.35774523,-0.41956567,-0.52487055,-0.50169195,-0.17435406,0.44942785,0.63259412,-0.23398549,-0.26768775,-0.38866897
-0.40848316,0.47905931,1.03888225,-0.30005764,-0.58368249,-0.90174073,-0.53443104,0.40289966,0.52074063,-0.0016537,-1.10698442,-0.90201873
-0.21561336,0.32407165,0.6245245,-0.27972592,-0.50589404,-0.74075844,-0.44888729,0.31658994,0.65886722,0.05615732,-0.38806433,-0.60031598
0.0884063,-0.31873274,-0.14616647,-0.24317783,-0.02085578,-0.03491082,0.08213084,-0.31957295,-0.08548585,-0.08699,0.37338567,0.28965816
0.27498954,0.15387916,-0.48596277,-0.06324931,-0.17595138,-0.08296669,0.28672643,0.24026654,-0.4541179,-0.11771562,-0.13981972,0.02464418
0.07519185,0.14532302,-0.36612332,-0.08525777,0.00572793,-0.14930683,0.14280594,0.29900874,-0.27187762,-0.04818245,-0.11981018,0.06160205
-0.60082079,0.31722643,0.67992143,-0.43011538,-0.50049328,-0.36477198,-0.39099986,0.53549299,0.74663124,0.00792572,-0.84358038,-0.55227947
0.07875716,0.31133896,-0.05082765,0.02125629,-0.22065254,-0.45293961,-0.06821181,0.23793965,0.05539423,0.11479483,-0.21068802,-0.30280235
-0.22391964,-0.44897487,-1.03588909,0.80752453,-0.03449447,-0.67418847,0.35096659,-0.49539732,-1.10336993,0.69569495,1.13108288,-0.39864019
-0.0005068,-0.21725642,-0.2864637,0.12011201,0.24408943,0.09662805,-0.01603291,-0.16319925,-0.13273156,0.19472556,0.21917499,0.04565578
0.03819728,-0.59370742,-0.10756562,0.14000918,0.31178041,0.24272323,0.00858713,-0.57254628,-0.37796684,0.0937628,0.25224188,0.28926706
-0.56747588,0.58829972,0.69023905,-0.19128355,-0.85958635,-0.9790886,-0.42443676,0.72740419,0.70026804,-0.02627834,-0.99877738,-0.96567344
0.13696293,-0.69025684,-1.0685602,0.00776299,0.54172172,0.66430473,0.27762469,-0.59194696,-1.07816825,-0.3026455,0.09652437,0.53248689
-0.04817974,-0.21569118,-0.03230443,0.09741909,0.07837562,0.09466007,-0.10719501,-0.20200017,-0.05213418,0.0244993,0.08167827,0.24151395
-0.18616504,-0.09833682,0.16071365,-0.16625706,-0.03551603,-0.13498699,-0.2825425,-0.01931471,0.47421445,0.09904636,-0.00074577,-0.04681232
-0.10974853,-0.12255024,0.19946942,0.03536961,-0.10331724,-0.14656641,-0.22846276,-0.12569944,0.34866273,0.16549276,-0.0070823,-0.02117349
0.09706211,-0.32146894,-0.05898919,0.12063988,0.12648523,0.04971191,-0.08605035,-0.4437647,-0.04647692,0.10615245,0.26167265,0.15709739
-0.45028507,0.46034412,0.32920175,-0.1055833,-0.45956978,-0.39995949,-0.02001875,0.53396851,0.30492718,-0.06327675,-0.72988996,-0.39144286
0.09244207,-0.1489065,-0.54787069,-0.0929802,0.44027406,0.29513613,0.06658331,-0.34907493,-0.92165879,0.02174578,-0.01808952,0.35319418
0.37468651,-0.38594955,-0.4681242,0.02548496,0.27815543,0.03523019,0.15609405,-0.57092078,-0.45374485,0.02107887,0.27131793,0.23383247
0.13939981,-0.34737878,-0.07504481,0.03442981,0.07878998,0.04520297,-0.06211014,-0.39465701,-0.01629453,0.14620953,0.08482129,0.21532996
0.04469689,0.45969768,-0.08945631,-0.20677348,-0.216517,-0.29358571,0.06422691,0.48341746,-0.20087639,-0.18423457,-0.45411306,-0.10563356
-0.41215204,0.48854869,0.15652104,-0.10163448,-0.44538679,-0.37611961,-0.14461131,0.43771927,0.23739101,-0.05820925,-0.47566354,-0.40051244
-0.59326898,0.63376404,0.41121684,-0.38571407,-0.63921548,-0.73290498,-0.16894219,0.73595111,0.31690726,-0.13013436,-0.64072491,-0.37064428
-0.92080607,0.6484354,0.39629629,-0.37316243,-0.71036917,-0.70324288,-0.20734673,0.76814831,0.3559275,-0.11394224,-0.37441255,-0.36890559
-0.8728023,0.71346021,0.38016713,-0.29317087,-0.38566116,-0.66699549,-0.07020911,0.82455541,0.20066836,-0.25924916,-0.67043313,-0.58572918
-0.67019894,0.53460999,0.12042449,-0.39200166,-0.37992383,-0.59827182,-0.04610284,0.8313799,0.45110346,-0.29857388,-0.54979049,-0.42044673
-0.17630739,0.3052842,-0.02706038,0.01239165,-0.06495036,-0.13149745,0.04666718,0.25975132,-0.01329688,-0.01147913,-0.03943537,-0.19616083
-2.01321792,0.4937589,1.3319015,-0.84566173,-2.14355461,-1.98566519,-1.58131275,0.79906152,1.51123516,0.07950002,-1.58764947,-2.12010716
-2.64474511,0.55621952,1.48936544,-1.06066692,-3.35333506,-3.07565307,-2.22618342,0.9529882,1.63390069,0.03299187,-2.49646238,-3.05056936
-0.06909084,-0.27707074,-0.06410534,-0.00325663,0.24992593,0.18280912,0.02857219,-0.28002644,-0.23004566,-0.00657174,0.12513999,0.21430369
-0.10391023,-0.0290244,-0.15004346,-0.03791442,-0.01056084,-0.17784319,0.04652799,-0.02937095,0.37300236,-0.13239101,-0.00663754,0.16779603
-0.09454797,-0.33520319,-0.08139569,-0.07955134,-0.01231591,0.19750976,-0.01678302,-0.09909916,-0.06300496,0.0240226,-0.06222897,0.31224631
0.03010545,-0.2002381,-0.07941667,-0.07283127,0.12082089,0.07828365,0.06143685,-0.203944,0.01684495,-0.05213503,0.08794304,0.08314023
-0.09070111,0.13320617,0.31645864,-0.03443862,0.03708461,-0.28532502,-0.13778567,0.00741014,0.18265161,0.11849355,-0.14233443,-0.34927657
-0.11164262,-0.01118187,0.3108408,0.0007947,-0.13913494,-0.17355699,-0.14628932,-0.08859835,0.3195115,0.01159658,-0.32567887,-0.04913355
0.32371719,-0.54980905,-0.24299255,0.13903356,0.16811726,0.04040628,-0.10492851,-0.70581827,-0.35537358,0.25606764,0.37665304,0.23616173
-0.01062074,-0.53812628,-0.25212831,0.08731085,0.10401914,-0.03659993,0.15537818,-0.41148725,-0.44585155,0.23086728,0.57280218,0.30067392
-0.25903051,-0.24037964,0.22004684,-0.07942991,0.00713819,0.0193301,-0.11779153,-0.13170455,0.23481539,0.08730036,-0.04568173,0.12121502
0.10955569,-0.28467449,-0.15711193,0.12682111,0.22027663,0.11250741,-0.01622577,-0.35979773,-0.17634481,0.18090516,0.1897313,0.06700618
0.09323865,-0.2928744,-0.13199952,0.1060587,0.15586571,0.13575322,-0.0727331,-0.32652144,-0.11400643,0.07959615,0.13922819,0.21356463
-0.0686866,-0.1665243,-0.01558062,0.02247899,-0.0828528,0.03743554,-0.09896444,-0.18400925,0.21943317,0.06169239,-0.07075169,0.08921276
-1.51656103,1.09319751,0.92684881,-0.57764275,-2.38521938,-2.07991357,-1.36089563,1.059748,1.19059561,0.01808134,-2.38156715,-2.11124373
-1.24094842,1.01553329,0.90336758,-0.59427357,-1.6010514,-1.89232094,-1.04161809,1.15732778,0.98662364,-0.05378404,-2.20479769,-1.86534458
-0.89734237,0.95782375,0.80234513,-0.48250505,-1.60690749,-1.75817872,-0.83006995,0.95604877,0.91531814,0.0353661,-1.58653804,-1.24563991
-1.06216937,0.38714842,0.89216187,-0.36262337,-1.24944981,-0.96044083,-0.56513856,0.58803599,1.07424252,0.05157607,-1.03348378,-0.87260743
-1.04696852,0.12754701,0.84482558,-0.37276792,-0.94223573,-0.77650582,-0.49877121,0.45711577,1.13212523,0.05896421,-1.2337429,-0.483864
-0.63169332,0.23959731,0.67835002,-0.1157971,-0.62135195,-0.77911664,-0.37850545,0.63877166,0.72395806,-0.00529536,-0.93394755,-0.49225866
-0.95204821,0.79703784,0.59342164,-0.28141974,-1.5750878,-1.09494734,-0.78107308,0.87948079,0.9389687,-0.10353598,-0.8522908,-0.78910035
-0.55202538,0.89192049,0.64571746,-0.32790828,-0.86575776,-0.61825168,-0.84696686,1.03558742,0.53946408,-0.01545739,-1.88272394,-2.62012001
0.11746005,0.20751479,-0.22673517,0.03880718,-0.00636088,0.04553127,0.12400965,0.18754801,-0.23506969,-0.23796719,-0.14586336,-0.10993185
0.35063841,-0.41015028,-0.46252676,-0.03328411,0.26108738,0.13694142,0.05273598,-0.18146342,-0.34248449,0.00492629,0.1452426,0.19420054
0.11168215,-0.35766933,-0.15270828,0.04267483,0.30275445,0.09466517,-0.00728537,-0.5867593,-0.2434914,0.00976711,0.32500173,0.29979197
-0.25531735,-0.27624789,0.17905292,-0.13754852,0.02693399,0.02966596,-0.08867654,-0.10467661,0.25522013,0.13774373,-0.00147476,0.0737538
-0.16672144,-0.16802376,0.17555114,0.03944867,0.15791998,-0.14827214,-0.20787818,-0.16163098,0.30663085,-0.02611459,0.13545014,-0.04067188
0.05585255,-0.34909089,-0.21043419,-0.00846319,0.26711415,0.14246866,0.04203157,-0.41623193,-0.24023638,0.13119402,0.13457938,0.15731023
-0.13335005,0.2443337,0.4548348,-0.25485917,-0.63811831,-0.52452764,-0.26625156,0.38402354,0.46103262,-0.02148865,-0.55746926,-0.22857882
-0.21425617,-0.05219932,0.15972237,-0.10024747,-0.08387476,-0.08648598,-0.15812644,0.06173139,0.31701461,0.11486226,-0.22618441,0.02697441
-0.15675227,-0.14568014,-0.15372381,-0.10185736,-0.25956704,0.15535958,-0.04335445,-0.01540909,0.15010399,0.00184635,-0.05603027,0.36743354
-0.29184767,0.22812,0.34926662,-0.10019504,-0.18529996,-0.19186554,-0.24128701,0.20002309,0.33174772,-0.02290924,-0.23851327,-0.08303288
-0.3870224,-0.05727347,0.36550974,0.03688503,-0.01988954,-0.03455164,-0.27221761,-0.04894795,0.33504444,0.08731053,-0.13094907,0.05312154
-0.0131774,-0.5490489,-0.24748769,-0.06346221,0.13227611,0.03339661,0.15193349,-0.41089803,0.0872534,0.0385286,0.12446252,0.33095261
-0.00402157,-0.36743983,-0.11701241,0.15644417,0.15205788,0.06969314,-0.13889419,-0.26865193,-0.1060264,0.08631939,0.17139038,0.26543249
-0.04204237,0.32021487,0.4452052,-0.17812825,-0.17026728,-0.23189778,-0.2879635,0.1152363,0.30935197,-0.10315647,-0.05939295,-0.46165659
-0.14498397,0.23617673,0.55637032,-0.07560044,-0.07129681,-0.08798068,-0.14434265,0.0581014,0.15599856,-0.16947489,-0.25030823,-0.33476441
0.30274408,-0.01765638,-0.57342291,-0.31323204,0.16546715,0.30100313,0.35282397,0.04844227,-0.92393271,-0.58194443,-0.06694315,0.40943263
-0.00725289,0.56293779,0.36323158,-0.36341652,-0.65669202,-0.58052361,0.00089947,0.65462169,0.27439671,-0.24933858,-1.01137338,-0.48258051
-0.23042428,0.69000381,0.25554397,-0.3586271,-0.71594979,-0.61382635,-0.10364463,0.77998671,0.29558954,-0.17269378,-0.93853945,-0.44806071
-0.24028695,0.50497223,0.13474193,-0.2923107,-0.53044427,-0.56007721,0.00468659,0.67333998,0.25575873,0.0009468,-0.51990427,-0.24551114
0.12350593,-0.1885256,-0.11192579,-0.06491309,0.14246708,0.12118501,0.03509862,-0.25082149,-0.13448603,-0.01147207,0.17341889,0.10597568
-0.14977039,0.15518961,0.14251528,-0.02563513,-0.04866433,-0.15746643,-0.05161701,0.12998902,0.1249166,0.00672386,-0.11536233,-0.11535873
-0.03873148,0.39978969,0.29065671,-0.16951811,-0.04706142,-0.4280259,-0.29327709,0.33140364,0.19751497,-0.1906697,-0.33327233,-0.3773538
0.22818534,0.07200003,-0.09574895,-0.02746397,0.14206963,0.15556764,0.16038773,-0.21410944,-0.34898624,-0.3061187,-0.06375215,0.05969701
-0.03729632,0.40045572,0.16506319,-0.2056606,-0.41419323,-0.35519104,0.01550214,0.43048227,0.11999459,-0.15731063,-0.52761662,-0.19480259
0.01332693,-0.37253717,-0.04725596,-0.04442156,0.07740677,0.06394636,-0.0258527,-0.37729469,-0.10103918,0.12162296,0.11784472,0.29837979
0.05424666,0.15791992,0.09147742,-0.05873159,-0.2258027,-0.16118452,0.0159177,0.1396509,0.00377074,0.0713054,-0.13319701,-0.19245684
-0.0257717,0.2803,0.15395357,-0.03187469,-0.23257542,-0.41173707,-0.01444599,0.25904872,0.20015487,0.07466482,-0.25802066,-0.33735796
-0.20450851,-0.23121404,0.00617388,0.01702111,0.10360122,0.04569205,-0.13190301,-0.13208831,0.12675278,0.03376784,0.12861619,0.26090439
-0.28966649,-0.41487088,0.07366238,0.16695097,0.22065576,0.09760206,-0.14658904,-0.23932655,-0.07204809,0.12869939,0.14753728,0.29404593
-0.21377319,0.47007429,0.09940912,0.00886076,-0.28711769,-0.34825703,-0.16139741,0.46240794,0.04769139,0.01676639,-0.23560993,-0.37953512
0.22292009,-0.44047698,-0.35350344,0.15055938,0.23560675,0.16345746,0.1652935,-0.40425845,-0.43830158,0.0368463,0.16430314,0.21811309
-1.55573169,0.80245377,1.15082578,-0.58806984,-1.99624327,-2.03364808,-1.32173948,0.81274685,1.34131397,0.07730625,-2.37736272,-1.84349454
-0.81748661,-0.03690553,0.57194507,-0.28215765,-0.60058673,-0.5597119,-0.28005391,0.49615254,0.7575803,0.0705989,-0.23162064,-0.33453324
0.09063064,-0.39848354,-0.17869541,0.07586766,0.25256176,0.06469246,-0.08587243,-0.33229721,-0.01582629,0.07283478,0.07858079,0.11321337
-0.39676335,0.03946291,0.49922281,-0.04893386,-0.27321668,-0.37223441,-0.24562114,0.03855095,0.58786475,0.15489072,-0.35419924,-0.12528757
-0.2002264,0.13198551,0.42705858,-0.04057626,-0.29060653,-0.14201186,-0.18861131,-0.05627985,0.48303112,0.08301763,-0.37142734,-0.15602905
0.10520515,0.24201946,-0.2410755,-0.0334551,0.0022453,-0.13913724,0.1297148,0.36342238,-0.28068385,-0.2196204,-0.02497029,-0.12237063
0.23831598,0.36779572,-0.26265949,-0.0473404,-0.05657183,-0.19192147,0.09546057,0.31878753,-0.33294646,-0.12410407,-0.15929738,-0.12875704
0.16520053,0.38662039,-0.1536066,-0.10288384,-0.09463566,-0.20167051,0.22635487,0.38787494,-0.42196208,-0.18322933,-0.17357579,-0.15374205
0.12853063,0.33198592,-0.23497573,-0.08918447,-0.24273646,-0.19327922,0.14170185,0.33748388,-0.15640779,-0.0097051,-0.05701446,-0.15938916
